number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.70980422246,111.300621626,0.663790740205,0.661933230483
2.0,0.70917799587,114.538676527,0.664041979448,0.660309112553
3.0,0.757935760376,74.5950753116,0.836248171117,0.833503727058
4.0,0.807170854276,47.3746807554,0.927016566929,0.925376489781
