number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.679316385509,130.435219086,0.472473533236,0.46955902237
2.0,0.681469488426,130.34156344,0.492105160864,0.486461884873
3.0,0.68733579437,130.284787882,0.500149810261,0.49177243278
4.0,0.707728291779,118.75981711,0.686934649464,0.679899473047
5.0,0.712883673295,117.719118753,0.714717853532,0.706659035835
6.0,0.787994905286,72.3469421417,0.840093439354,0.834642079331
7.0,0.786561561833,73.6060009086,0.840112082284,0.833716565575
8.0,0.787983343915,73.855931355,0.840251012544,0.832906231511
