evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,15.3066301523,10.0,5.3066301523,0.0,0.53066301523,0.0
1.0,1.0,22.5095277109,20.0,2.5095277109,0.0,0.125476385545,0.0
1.0,1.0,16.1308739279,10.0,6.1308739279,0.0,0.61308739279,0.0
1.0,1.0,12.2635028911,10.0,2.2635028911,0.0,0.22635028911,0.0
1.0,1.0,13.8445348268,10.0,3.8445348268,0.0,0.38445348268,0.0
1.0,1.0,24.6445436816,20.0,4.6445436816,0.0,0.23222718408,0.0
1.0,1.0,36.0306560638,50.0,0.0,-13.9693439362,0.0,-0.279386878724
1.0,1.0,61.9520133713,65.0,0.0,-3.0479866287,0.0,-0.04689210198
1.0,1.0,69.438596268,70.0,0.0,-0.561403732,0.0,-0.00802005331429
1.0,1.0,80.193539539,80.0,0.193539539,0.0,0.0024192442375,0.0
1.0,1.0,15.3432520463,10.0,5.3432520463,0.0,0.53432520463,0.0
1.0,1.0,17.2582384965,20.0,0.0,-2.7417615035,0.0,-0.137088075175
1.0,1.0,5.95349890824,10.0,0.0,-4.04650109176,0.0,-0.404650109176
1.0,1.0,8.4069955642,10.0,0.0,-1.5930044358,0.0,-0.15930044358
1.0,1.0,8.34983299243,10.0,0.0,-1.65016700757,0.0,-0.165016700757
1.0,1.0,0.989343024564,0.0,0.989343024564,0.0,inf,0.0
1.0,1.0,18.3131830625,20.0,0.0,-1.6868169375,0.0,-0.084340846875
1.0,1.0,81.0042959737,90.0,0.0,-8.9957040263,0.0,-0.0999522669589
1.0,1.0,58.4110238685,66.0,0.0,-7.5889761315,0.0,-0.114984486841
1.0,2.0,75.6578159746,70.0,5.6578159746,0.0,0.0808259424943,0.0
1.0,2.0,10.897045625,10.0,0.897045625,0.0,0.0897045625,0.0
1.0,2.0,30.3017978999,20.0,10.3017978999,0.0,0.515089894995,0.0
1.0,2.0,1.98229142881,10.0,0.0,-8.01770857119,0.0,-0.801770857119
1.0,2.0,21.8083405176,30.0,0.0,-8.1916594824,0.0,-0.27305531608
1.0,2.0,42.57645988,40.0,2.57645988,0.0,0.064411497,0.0
1.0,2.0,22.9554796381,20.0,2.9554796381,0.0,0.147773981905,0.0
1.0,2.0,11.4237901199,10.0,1.4237901199,0.0,0.14237901199,0.0
1.0,2.0,1.08410561359,0.0,1.08410561359,0.0,inf,0.0
1.0,2.0,67.2187368835,72.0,0.0,-4.7812631165,0.0,-0.0664064321736
1.0,2.0,88.2532861819,90.0,0.0,-1.7467138181,0.0,-0.0194079313122
1.0,2.0,31.17108712,40.0,0.0,-8.82891288,0.0,-0.220722822
1.0,2.0,21.2391131042,30.0,0.0,-8.7608868958,0.0,-0.292029563193
1.0,2.0,20.1603224034,20.0,0.1603224034,0.0,0.00801612017,0.0
1.0,2.0,18.5508600421,20.0,0.0,-1.4491399579,0.0,-0.072456997895
1.0,2.0,0.941557558868,0.0,0.941557558868,0.0,inf,0.0
1.0,2.0,20.7896734468,20.0,0.7896734468,0.0,0.03948367234,0.0
1.0,2.0,1.08410561359,0.0,1.08410561359,0.0,inf,0.0
1.0,2.0,0.942307150436,0.0,0.942307150436,0.0,inf,0.0
1.0,3.0,24.604890541,20.0,4.604890541,0.0,0.23024452705,0.0
1.0,3.0,67.9624150637,72.0,0.0,-4.0375849363,0.0,-0.0560775685597
1.0,3.0,13.1935887471,10.0,3.1935887471,0.0,0.31935887471,0.0
1.0,3.0,33.3784762991,30.0,3.3784762991,0.0,0.112615876637,0.0
1.0,3.0,18.8284083493,20.0,0.0,-1.1715916507,0.0,-0.058579582535
1.0,3.0,31.8975356848,50.0,0.0,-18.1024643152,0.0,-0.362049286304
1.0,3.0,27.8151886455,30.0,0.0,-2.1848113545,0.0,-0.07282704515
1.0,3.0,15.3779773523,10.0,5.3779773523,0.0,0.53779773523,0.0
1.0,3.0,21.1693019713,20.0,1.1693019713,0.0,0.058465098565,0.0
1.0,3.0,17.6287959771,20.0,0.0,-2.3712040229,0.0,-0.118560201145
1.0,3.0,59.1102738519,60.0,0.0,-0.8897261481,0.0,-0.014828769135
1.0,3.0,57.0390262151,55.0,2.0390262151,0.0,0.0370732039109,0.0
1.0,3.0,0.577253369221,10.0,0.0,-9.42274663078,0.0,-0.942274663078
1.0,3.0,22.2329785549,20.0,2.2329785549,0.0,0.111648927745,0.0
1.0,3.0,17.0613185723,20.0,0.0,-2.9386814277,0.0,-0.146934071385
1.0,3.0,1.15261316372,0.0,1.15261316372,0.0,inf,0.0
1.0,3.0,12.5652466429,10.0,2.5652466429,0.0,0.25652466429,0.0
1.0,3.0,12.6351850326,10.0,2.6351850326,0.0,0.26351850326,0.0
1.0,3.0,1.15261316372,0.0,1.15261316372,0.0,inf,0.0
1.0,4.0,48.4324462368,50.0,0.0,-1.5675537632,0.0,-0.031351075264
1.0,4.0,30.4999450111,40.0,0.0,-9.5000549889,0.0,-0.237501374722
1.0,4.0,4.99555206499,10.0,0.0,-5.00444793501,0.0,-0.500444793501
1.0,4.0,19.9142598162,30.0,0.0,-10.0857401838,0.0,-0.33619133946
1.0,4.0,51.8226448533,55.0,0.0,-3.1773551467,0.0,-0.0577700935764
1.0,4.0,95.6708591071,99.0,0.0,-3.3291408929,0.0,-0.0336276857869
1.0,4.0,15.1847480765,10.0,5.1847480765,0.0,0.51847480765,0.0
1.0,4.0,19.7322772658,20.0,0.0,-0.2677227342,0.0,-0.01338613671
1.0,4.0,56.9634901445,40.0,16.9634901445,0.0,0.424087253612,0.0
1.0,4.0,8.09287266113,10.0,0.0,-1.90712733887,0.0,-0.190712733887
1.0,4.0,13.2117793415,10.0,3.2117793415,0.0,0.32117793415,0.0
1.0,4.0,57.0157372526,60.0,0.0,-2.9842627474,0.0,-0.0497377124567
1.0,4.0,9.37669905583,10.0,0.0,-0.62330094417,0.0,-0.062330094417
1.0,4.0,76.1606746098,75.0,1.1606746098,0.0,0.015475661464,0.0
1.0,4.0,34.6226268595,40.0,0.0,-5.3773731405,0.0,-0.134434328513
1.0,4.0,7.942119444,10.0,0.0,-2.057880556,0.0,-0.2057880556
1.0,4.0,0.712927865303,0.0,0.712927865303,0.0,inf,0.0
1.0,4.0,24.7255893446,20.0,4.7255893446,0.0,0.23627946723,0.0
1.0,5.0,79.3539500805,80.0,0.0,-0.6460499195,0.0,-0.00807562399375
1.0,5.0,25.1924220136,20.0,5.1924220136,0.0,0.25962110068,0.0
1.0,5.0,1.02060104859,0.0,1.02060104859,0.0,inf,0.0
1.0,5.0,35.7961030945,30.0,5.7961030945,0.0,0.193203436483,0.0
1.0,5.0,15.6065071323,10.0,5.6065071323,0.0,0.56065071323,0.0
1.0,5.0,20.3502939771,20.0,0.3502939771,0.0,0.017514698855,0.0
1.0,5.0,15.4300389971,10.0,5.4300389971,0.0,0.54300389971,0.0
1.0,5.0,0.586972744812,0.0,0.586972744812,0.0,inf,0.0
1.0,5.0,8.23403024048,10.0,0.0,-1.76596975952,0.0,-0.176596975952
1.0,5.0,8.71694059113,10.0,0.0,-1.28305940887,0.0,-0.128305940887
1.0,5.0,50.2318953133,50.0,0.2318953133,0.0,0.004637906266,0.0
1.0,5.0,9.41528720303,10.0,0.0,-0.58471279697,0.0,-0.058471279697
1.0,5.0,1.02060104859,0.0,1.02060104859,0.0,inf,0.0
1.0,5.0,62.2233563429,60.0,2.2233563429,0.0,0.0370559390483,0.0
1.0,5.0,17.0611641121,30.0,0.0,-12.9388358879,0.0,-0.431294529597
1.0,5.0,7.50218224937,10.0,0.0,-2.49781775063,0.0,-0.249781775063
1.0,5.0,0.864402380418,0.0,0.864402380418,0.0,inf,0.0
1.0,5.0,25.3211602182,20.0,5.3211602182,0.0,0.26605801091,0.0
1.0,6.0,58.6225715465,60.0,0.0,-1.3774284535,0.0,-0.0229571408917
1.0,6.0,42.9276785276,40.0,2.9276785276,0.0,0.07319196319,0.0
1.0,6.0,88.0876132547,80.0,8.0876132547,0.0,0.101095165684,0.0
1.0,6.0,3.22796817321,10.0,0.0,-6.77203182679,0.0,-0.677203182679
1.0,6.0,0.9449382775,0.0,0.9449382775,0.0,inf,0.0
1.0,6.0,73.4924243923,76.0,0.0,-2.5075756077,0.0,-0.0329944158908
1.0,6.0,13.9908580176,10.0,3.9908580176,0.0,0.39908580176,0.0
1.0,6.0,75.6066552556,71.0,4.6066552556,0.0,0.0648824683887,0.0
1.0,6.0,41.3447150385,50.0,0.0,-8.6552849615,0.0,-0.17310569923
1.0,6.0,25.9681485339,30.0,0.0,-4.0318514661,0.0,-0.13439504887
1.0,6.0,18.345023073,30.0,0.0,-11.654976927,0.0,-0.3884992309
1.0,6.0,22.3293915066,20.0,2.3293915066,0.0,0.11646957533,0.0
1.0,6.0,0.9449382775,0.0,0.9449382775,0.0,inf,0.0
1.0,6.0,26.7757560696,20.0,6.7757560696,0.0,0.33878780348,0.0
1.0,6.0,45.6981661624,53.0,0.0,-7.3018338376,0.0,-0.137770449766
1.0,6.0,40.0177298041,40.0,0.0177298041,0.0,0.0004432451025,0.0
1.0,6.0,9.25381363279,10.0,0.0,-0.74618636721,0.0,-0.074618636721
1.0,6.0,21.5497675414,20.0,1.5497675414,0.0,0.07748837707,0.0
1.0,7.0,0.934011621438,0.0,0.934011621438,0.0,inf,0.0
1.0,7.0,8.60860196019,10.0,0.0,-1.39139803981,0.0,-0.139139803981
1.0,7.0,13.2241344409,10.0,3.2241344409,0.0,0.32241344409,0.0
1.0,7.0,96.1072753258,88.0,8.1072753258,0.0,0.0921281287023,0.0
1.0,7.0,46.514687691,40.0,6.514687691,0.0,0.162867192275,0.0
1.0,7.0,13.7264176833,10.0,3.7264176833,0.0,0.37264176833,0.0
1.0,7.0,43.1674277974,50.0,0.0,-6.8325722026,0.0,-0.136651444052
1.0,7.0,12.4932919058,10.0,2.4932919058,0.0,0.24932919058,0.0
1.0,7.0,0.934011621438,0.0,0.934011621438,0.0,inf,0.0
1.0,7.0,42.5294045469,40.0,2.5294045469,0.0,0.0632351136725,0.0
1.0,7.0,26.8405263076,20.0,6.8405263076,0.0,0.34202631538,0.0
1.0,7.0,30.3891604062,30.0,0.3891604062,0.0,0.01297201354,0.0
1.0,7.0,24.6586886573,20.0,4.6586886573,0.0,0.232934432865,0.0
1.0,7.0,27.0844315006,30.0,0.0,-2.9155684994,0.0,-0.0971856166467
1.0,7.0,91.7142751369,90.0,1.7142751369,0.0,0.0190475015211,0.0
1.0,7.0,10.8470184278,10.0,0.8470184278,0.0,0.08470184278,0.0
1.0,7.0,15.0391007713,20.0,0.0,-4.9608992287,0.0,-0.248044961435
1.0,7.0,17.5252117054,20.0,0.0,-2.4747882946,0.0,-0.12373941473
1.0,8.0,8.33330124033,10.0,0.0,-1.66669875967,0.0,-0.166669875967
1.0,8.0,22.3229626964,30.0,0.0,-7.6770373036,0.0,-0.255901243453
1.0,8.0,15.2869917883,10.0,5.2869917883,0.0,0.52869917883,0.0
1.0,8.0,5.23502363124,10.0,0.0,-4.76497636876,0.0,-0.476497636876
1.0,8.0,7.9779488395,10.0,0.0,-2.0220511605,0.0,-0.20220511605
1.0,8.0,13.2779330849,10.0,3.2779330849,0.0,0.32779330849,0.0
1.0,8.0,25.3367275469,20.0,5.3367275469,0.0,0.266836377345,0.0
1.0,8.0,15.1437381344,10.0,5.1437381344,0.0,0.51437381344,0.0
1.0,8.0,10.6884538419,10.0,0.6884538419,0.0,0.06884538419,0.0
1.0,8.0,21.6324913327,20.0,1.6324913327,0.0,0.081624566635,0.0
1.0,8.0,46.1577620928,50.0,0.0,-3.8422379072,0.0,-0.076844758144
1.0,8.0,88.015916539,93.0,0.0,-4.984083461,0.0,-0.0535922952796
1.0,8.0,10.9221878063,10.0,0.9221878063,0.0,0.09221878063,0.0
1.0,8.0,31.3563427624,30.0,1.3563427624,0.0,0.0452114254133,0.0
1.0,8.0,1.07509177068,0.0,1.07509177068,0.0,inf,0.0
1.0,8.0,10.9136410137,10.0,0.9136410137,0.0,0.09136410137,0.0
1.0,8.0,14.1826163218,10.0,4.1826163218,0.0,0.41826163218,0.0
1.0,8.0,18.4092137018,20.0,0.0,-1.5907862982,0.0,-0.07953931491
1.0,9.0,38.4450668252,40.0,0.0,-1.5549331748,0.0,-0.03887332937
1.0,9.0,50.5879554095,54.0,0.0,-3.4120445905,0.0,-0.0631860109352
1.0,9.0,0.981837986728,0.0,0.981837986728,0.0,inf,0.0
1.0,9.0,5.58164962437,10.0,0.0,-4.41835037563,0.0,-0.441835037563
1.0,9.0,30.2906030829,20.0,10.2906030829,0.0,0.514530154145,0.0
1.0,9.0,18.4270299936,20.0,0.0,-1.5729700064,0.0,-0.07864850032
1.0,9.0,11.5455493533,10.0,1.5455493533,0.0,0.15455493533,0.0
1.0,9.0,20.4977244698,20.0,0.4977244698,0.0,0.02488622349,0.0
1.0,9.0,83.3947869171,80.0,3.3947869171,0.0,0.0424348364638,0.0
1.0,9.0,17.5575455149,20.0,0.0,-2.4424544851,0.0,-0.122122724255
1.0,9.0,91.2951475114,96.0,0.0,-4.7048524886,0.0,-0.0490088800896
1.0,9.0,3.02459642596,10.0,0.0,-6.97540357404,0.0,-0.697540357404
1.0,9.0,11.6430659229,10.0,1.6430659229,0.0,0.16430659229,0.0
1.0,9.0,33.2049737367,30.0,3.2049737367,0.0,0.10683245789,0.0
1.0,9.0,74.0782592269,63.0,11.0782592269,0.0,0.175845384554,0.0
1.0,9.0,9.20729519978,10.0,0.0,-0.79270480022,0.0,-0.079270480022
1.0,9.0,91.8646602544,96.0,0.0,-4.1353397456,0.0,-0.0430764556833
1.0,9.0,48.4573516015,59.0,0.0,-10.5426483985,0.0,-0.178688955907
1.0,10.0,15.3959605363,10.0,5.3959605363,0.0,0.53959605363,0.0
1.0,10.0,43.1399508182,50.0,0.0,-6.8600491818,0.0,-0.137200983636
1.0,10.0,19.6606591072,20.0,0.0,-0.3393408928,0.0,-0.01696704464
1.0,10.0,21.1501738102,20.0,1.1501738102,0.0,0.05750869051,0.0
1.0,10.0,79.0059988442,80.0,0.0,-0.9940011558,0.0,-0.0124250144475
1.0,10.0,51.8358094568,50.0,1.8358094568,0.0,0.036716189136,0.0
1.0,10.0,43.9004023724,40.0,3.9004023724,0.0,0.09751005931,0.0
1.0,10.0,1.10983741402,0.0,1.10983741402,0.0,inf,0.0
1.0,10.0,38.4435461249,30.0,8.4435461249,0.0,0.281451537497,0.0
1.0,10.0,69.0151107816,62.0,7.0151107816,0.0,0.11314694809,0.0
