number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.673510918137,147.627417697,0.513409793404,0.510721449721
2.0,0.691547564953,134.859255868,0.675016114068,0.671405182002
3.0,0.725794633924,107.750334121,0.761112679491,0.757108981382
