number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.691264761579,119.747659636,0.512689426417,0.509997102806
2.0,0.694160247095,118.87779859,0.517421731064,0.512059750298
3.0,0.690586985479,123.736694528,0.533600595987,0.525783846199
4.0,0.701556467294,119.746447542,0.644649394123,0.63666398725
5.0,0.770960409784,72.4080363907,0.846305838116,0.841964195125
6.0,0.804781897091,56.6700232855,0.892719092229,0.889061788555
7.0,0.810162279244,55.9328765765,0.894120561177,0.889885383625
