number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.668306393805,142.622520981,0.479680072153,0.476805376419
2.0,0.671207513487,139.837078728,0.543897543631,0.53882973856
3.0,0.674524984802,138.62104697,0.548006429974,0.540431118745
4.0,0.732223127114,93.8866033776,0.801136399512,0.796667554558
5.0,0.740431278556,86.8967934146,0.823721941845,0.818742335683
