evaluation_num,pmse,r_square,adj_r_square
1,558.6553331,-1.148569776,-1.186263982
2,619.622882,-1.383048935,-1.424856811
3,599.7604794,-1.306658797,-1.347126495
4,473.9558127,-0.822818246,-0.854797513
5,529.550356,-1.036633005,-1.072363408
6,590.8336205,-1.272326396,-1.312191771
7,567.688257,-1.1833101,-1.221613786
8,578.9432303,-1.226596352,-1.265659446
9,767.1840312,-1.950564193,-2.002328477
10,677.3901338,-1.605219859,-1.65092547
11,583.0906658,-1.24254725,-1.281890184
12,495.0138935,-0.903806922,-0.937207043
13,624.9719582,-1.403621304,-1.445790098
14,598.1596234,-1.300501958,-1.340861642
15,586.2491961,-1.254694853,-1.294250903
16,664.9572682,-1.557403472,-1.6022702
17,473.4736955,-0.820964039,-0.852910777
18,684.2321586,-1.631534058,-1.677701322
19,567.0792473,-1.180967869,-1.219230463
20,590.8584581,-1.27242192,-1.312288971
21,448.1619927,-0.723616075,-0.753854953
22,698.4109752,-1.686065313,-1.733189266
23,681.7726292,-1.62207479,-1.668076102
24,568.1107996,-1.184935185,-1.223267381
25,670.1462396,-1.577360083,-1.622576927
26,593.8425413,-1.283898605,-1.323967001
27,700.0627353,-1.692417928,-1.73965333
28,530.9995394,-1.042206516,-1.0780347
29,475.3588217,-0.828214171,-0.860288104
30,471.6095657,-0.813794658,-0.845615617
31,673.548209,-1.590443944,-1.635890329
32,582.2957989,-1.239490219,-1.278779521
33,576.692245,-1.217939137,-1.25685035
34,731.0024854,-1.811411174,-1.860734177
35,508.458187,-0.955513226,-0.989820476
36,616.2035487,-1.369898293,-1.411475456
37,622.4247866,-1.393824967,-1.435821896
38,572.5498381,-1.202007579,-1.24063929
39,582.3555052,-1.239719847,-1.279013178
40,692.7789155,-1.6644046,-1.71114854
41,483.7702252,-0.860564149,-0.893205625
42,504.87633,-0.941737524,-0.975803094
43,430.8312643,-0.656962671,-0.686032192
44,548.3277645,-1.108850291,-1.145847665
45,526.1812988,-1.023675723,-1.059178806
46,571.8134612,-1.199175498,-1.237757524
47,700.4574815,-1.693936108,-1.741198145
48,663.497767,-1.551790279,-1.59655853
49,553.2343431,-1.127720829,-1.165049265
50,507.694101,-0.952574577,-0.986830271
51,593.7724734,-1.283629126,-1.323692795
52,625.86635,-1.407061105,-1.449290247
53,458.8301127,-0.764645308,-0.795603998
54,604.6761251,-1.325564207,-1.366363579
55,679.5514528,-1.613532219,-1.659383662
56,574.3967694,-1.209110815,-1.247867145
57,626.1545999,-1.408169704,-1.450418296
58,543.6668799,-1.090924685,-1.127607574
59,376.6786994,-0.448693713,-0.474109392
60,704.801721,-1.710643909,-1.758199065
61,533.277984,-1.050969338,-1.086951256
62,883.0730441,-2.396269471,-2.455853145
63,644.4868202,-1.478674812,-1.522160335
64,598.7529745,-1.302783967,-1.343183686
65,523.5075774,-1.01339268,-1.048715359
66,399.8665041,-0.537873236,-0.564853469
67,596.4175141,-1.293801864,-1.334044002
68,512.2781394,-0.970204636,-1.004769629
69,744.7146964,-1.864147881,-1.914396089
70,476.7894022,-0.833716136,-0.865886595
71,802.8903415,-2.087889471,-2.142062971
72,619.0174319,-1.380720394,-1.422487419
73,728.1470832,-1.800429393,-1.849559733
74,700.3823139,-1.693647016,-1.740903981
75,415.2073151,-0.596873483,-0.624888808
76,739.774687,-1.845148769,-1.89506366
77,587.7921685,-1.260629073,-1.300289232
78,745.3098317,-1.866436751,-1.916725115
79,610.7803021,-1.349040668,-1.390251907
80,569.7426322,-1.191211158,-1.229653459
81,543.612239,-1.090714538,-1.12739374
82,549.5437196,-1.113526814,-1.150606232
83,537.1312004,-1.065788679,-1.102030586
84,572.777768,-1.202884189,-1.24153128
85,678.9165171,-1.611090278,-1.656898879
86,602.6247922,-1.317674849,-1.358335811
87,582.4865067,-1.240223674,-1.279525844
88,685.5159101,-1.636471323,-1.682725206
89,506.7642245,-0.948998303,-0.983191256
90,437.6224368,-0.683081294,-0.712609036
91,747.3748926,-1.874378906,-1.924806606
92,511.3345774,-0.966575728,-1.001077056
93,599.2335966,-1.304632424,-1.345064571
94,558.2930088,-1.147176289,-1.184846048
95,603.3332801,-1.32039967,-1.361108436
96,546.7726842,-1.102869504,-1.139761952
97,849.7601105,-2.268149039,-2.325484987
98,727.5360419,-1.798079348,-1.84716846
99,534.0686796,-1.054010326,-1.090045595
100,595.8561964,-1.291643055,-1.331847319
,595.1030203,-1.288746365,-1.32889981
