evaluation_num,pMAPC,pMSE,mean_train_score,mean_test_score
1.0,0.9999999999999998,7.877728212138104e-28,1.0,1.0
2.0,0.9999999999999998,2.6723343216866276e-28,1.0,1.0
3.0,0.9999999999999998,7.442494609257546e-28,1.0,1.0
4.0,0.9999999999999998,4.247879964114248e-28,1.0,1.0
5.0,0.9999999999999998,5.623218149216812e-28,1.0,1.0
6.0,0.9999999999999998,4.831092991974196e-28,1.0,1.0
7.0,0.9999999999999998,1.0967886792590066e-27,1.0,1.0
8.0,0.9999999999999997,1.0994000808762899e-27,1.0,1.0
9.0,0.9999999999999998,4.9529584007807525e-28,1.0,1.0
10.0,0.9999999999999998,3.0292258760486853e-28,1.0,1.0
11.0,0.9999999999999998,2.5678782569952936e-28,1.0,1.0
12.0,0.9999999999999997,8.774309434072055e-28,1.0,1.0
13.0,0.9999999999999998,4.517724797900196e-28,1.0,1.0
14.0,0.9999999999999998,8.661148697323109e-28,1.0,1.0
15.0,0.9999999999999998,2.446012848188737e-28,1.0,1.0
16.0,0.9999999999999998,3.838760377406524e-28,1.0,1.0
17.0,0.9999999999999998,8.765604762014443e-28,1.0,1.0
18.0,0.9999999999999998,1.4388822911231254e-27,1.0,1.0
19.0,0.9999999999999997,2.4712563971558094e-27,1.0,1.0
20.0,0.9999999999999997,3.0057232614931352e-27,1.0,1.0
21.0,0.9999999999999998,3.0640445642791294e-28,1.0,1.0
22.0,0.9999999999999998,3.7255996406575786e-28,1.0,1.0
23.0,1.0,3.473164150986855e-28,1.0,1.0
24.0,1.0,2.3850801437854593e-28,1.0,1.0
25.0,0.9999999999999998,4.1086052111924695e-28,1.0,1.0
26.0,0.9999999999999998,3.647257592139078e-28,1.0,1.0
27.0,0.9999999999999998,3.4035267745259653e-28,1.0,1.0
28.0,0.9999999999999998,2.994407187818241e-28,1.0,1.0
29.0,0.9999999999999998,2.3415567834974035e-28,1.0,1.0
30.0,0.9999999999999998,2.8377230907812397e-28,1.0,1.0
31.0,0.9999999999999998,4.656999550821973e-28,1.0,1.0
32.0,0.9999999999999998,3.81264636123369e-28,1.0,1.0
33.0,0.9999999999999998,5.466534052179811e-28,1.0,1.0
34.0,0.9999999999999998,3.9345117700402465e-28,1.0,1.0
35.0,1.0,2.045597933538624e-28,1.0,1.0
36.0,0.9999999999999998,3.777827673003245e-28,1.0,1.0
37.0,0.9999999999999998,2.306738095266958e-28,1.0,1.0
38.0,0.9999999999999998,3.8213510332913007e-28,1.0,1.0
39.0,0.9999999999999998,2.881246451069295e-28,1.0,1.0
40.0,0.9999999999999997,1.642571617271227e-27,1.0,1.0
41.0,0.9999999999999998,1.3370376280490747e-27,1.0,1.0
42.0,0.9999999999999997,8.36518984736433e-28,1.0,1.0
43.0,0.9999999999999997,1.5581362983123987e-27,1.0,1.0
44.0,0.9999999999999998,2.8464277628388515e-28,1.0,1.0
45.0,0.9999999999999998,1.5233176100819536e-28,1.0,1.0
46.0,0.9999999999999998,4.456792093496916e-28,1.0,1.0
47.0,0.9999999999999998,3.838760377406524e-28,1.0,1.0
48.0,0.9999999999999998,2.533059568764849e-28,1.0,1.0
49.0,0.9999999999999998,2.76808571432035e-28,1.0,1.0
50.0,0.9999999999999998,8.147573045924048e-28,1.0,1.0
51.0,0.9999999999999998,3.3338893980650763e-28,1.0,1.0
52.0,0.9999999999999998,2.933474483414963e-28,1.0,1.0
53.0,0.9999999999999998,3.0031118598758517e-28,1.0,1.0
