evaluation_num,pMAPC,pMSE,mean_train_score,mean_test_score
1.0,0.7019775039043064,714.1308836476093,-1.0690968583161118,-6.209319479236711
2.0,0.7192271582946856,544.3065815230842,-0.929188745468186,-3.981659457968751
3.0,0.7538733077775293,495.7570750967545,-0.9354178937844317,-3.6072615615435724
4.0,0.7547837738980581,416.272317583802,-0.7516886083985355,-1.7961629968544461
5.0,0.7291570925744011,583.8579569286659,-0.5136439272233685,-1.8637274413179366
6.0,0.7501961128424831,438.95858007109035,-0.5178961192519045,-1.4174827945343829
7.0,0.7035430065116398,715.4673106898986,-1.580636162830214,-3.9563018220780526
8.0,0.6843099532985912,794.3165348507342,-2.3188411994722786,-7.263639937062571
9.0,0.6918168816374431,716.9481710081919,-1.3241397396989596,-7.285726688729264
10.0,0.7337651748899138,522.2506899341083,-1.4686989086026767,-4.461724053998714
11.0,0.7268892251888833,553.3254226620448,-1.854497553053133,-2.2393645298693126
12.0,0.7249068647479799,578.1022661269798,-0.5815276383874434,-2.3357134367787795
13.0,0.6907008161651482,729.7642361788204,-1.4201966832817987,-3.0269850754119685
14.0,0.7271330398377771,532.3465700704248,-0.5793343625184707,-2.696788552132846
15.0,0.7304764202324823,531.2315938754274,-0.5448163168855177,-2.9076414312658447
16.0,0.7027851587830385,653.114770934495,-1.092689669601567,-3.4568231629887065
17.0,0.7679349491767796,420.9338340150693,-0.5848982507026028,-2.7880640365716896
18.0,0.7265301854460888,531.115925493338,-0.5296572862479897,-2.0538028737262843
19.0,0.7412466795803812,512.7261284360413,-1.2794883088613858,-2.5455810489118873
20.0,0.7492298034590522,452.50433006613224,-0.8802933693017746,-2.355841500712484
21.0,0.7243842177783074,587.1055236430084,-0.5700110593786396,-3.066679979199501
22.0,0.7494803939745305,459.9003275186691,-0.4951486781797084,-1.7143898021439146
23.0,0.7566489443270163,430.0884243828373,-0.9068118464114656,-2.3462339196143254
24.0,0.6902986289981137,666.3717922773118,-1.168991542585584,-3.5604315307450007
25.0,0.7070022887915235,574.4800701141384,-0.9815112290814918,-4.177441996927995
26.0,0.679056302340275,748.7051618060624,-1.2950473488087404,-6.155269977871454
27.0,0.7111887208496595,635.6221565240112,-0.47495445663000124,-4.778233658792943
28.0,0.7588086369383779,428.1106570221249,-0.6430669959856872,-1.2074089943031487
29.0,0.7039262630509425,594.3076094925023,-0.7485363614327045,-13.514276620004903
30.0,0.7547375066651678,475.9685381363084,-0.6889894337546545,-1.4066666654881552
31.0,0.6782802303970095,753.3309860193635,-1.6907509130854461,-5.014562518702275
32.0,0.777527529569894,399.5720172562837,-0.39386485519588116,-1.238117052267654
33.0,0.7327228394876977,535.287464540689,-0.8732586462204942,-1.3766051341787175
34.0,0.7346438549774574,522.2176036906133,-0.7683525637508812,-1.4982546498915124
35.0,0.6736333416497758,708.4983342775677,-1.3769544287167013,-8.11549014082578
36.0,0.6495928695664125,840.5770042230514,-1.684205103138084,-5.59050665205052
37.0,0.6876868792443716,820.1611098510486,-1.0146292673023711,-9.2020173742527
38.0,0.7342635041568386,486.50401711495624,-0.5413825825600618,-2.1530162682283938
39.0,0.7189515236979782,627.5566883115114,-0.9105574226919655,-3.9606813847903184
40.0,0.7415123403104903,476.43586764796,-0.6317217537648168,-2.14914763794444
41.0,0.678710223164081,780.9708199860569,-1.7343327375255324,-15.781520241486803
42.0,0.7788432699939929,428.2540181195102,-0.5202981976844175,-1.5540126866531614
43.0,0.7625792353174836,421.6451878936855,-0.7592383827895539,-1.8814985227411327
44.0,0.72330041233837,603.8128791713555,-0.5621477547259941,-3.49183108570391
45.0,0.7890499691303134,364.57521651654076,-0.6213515828805252,-1.1187392451999194
46.0,0.7287006446947402,588.8169479465666,-0.7151550127329099,-4.313047444884638
47.0,0.7643726718889237,430.32221964689717,-0.6604586342593953,-1.4486885823298952
48.0,0.7227649192464692,504.59002299739666,-0.8027210249515759,-2.316558727460805
49.0,0.7517013272714995,472.8291247663474,-0.6339226642726534,-3.3227998591824424
50.0,0.7057140384123181,633.5427702965728,-1.1836834563864,-2.4145634523571355
51.0,0.7345465949240854,587.5000775159149,-0.9910829110005904,-2.1581513601971234
52.0,0.7055035363677492,574.0801906921545,-1.065846193273522,-8.352438256525758
53.0,0.7319488386778662,563.50291960361,-0.9610102565773972,-6.926767824905295
54.0,0.7341309909794,551.7532925766229,-0.9897226444477255,-1.7296798346033035
55.0,0.7317368964342513,614.3658722535079,-0.6471051525393534,-6.937051034481534
56.0,0.725151054894509,512.7590033346466,-0.5196029253813489,-1.6691923872351044
57.0,0.6581308524150888,793.1012555315375,-1.0620587314001415,-3.9124647682068527
58.0,0.7418286436527548,431.2609454782183,-0.7530629603212284,-1.8815280129543335
59.0,0.7156989142023018,592.1104817586954,-0.958447402727838,-3.622514752762453
60.0,0.6729926022958791,778.6997175963877,-1.314404727709665,-9.148266586857128
61.0,0.7249522526111323,595.8385059212682,-0.7031285917912602,-2.374685396795424
62.0,0.7439841034269015,511.53190268295657,-1.177901247302739,-2.916961835606611
63.0,0.7213190257159068,601.4157762348141,-1.1233949194556216,-2.5413093188967166
64.0,0.6538952942143227,1042.0238998338748,-9.733605684011277,-35.63435341478918
65.0,0.7292121460535546,571.7790003065817,-0.7805441163503819,-1.6893418285689357
66.0,0.7614174542811999,427.8142248199907,-0.6719296908601643,-2.6990850765033265
67.0,0.7341211456009377,541.2416608660465,-0.5110070781245822,-1.7381781896110269
68.0,0.7138714603152944,533.1740724998178,-0.7714579136919724,-2.7701547864053784
69.0,0.6937486836979186,655.8313586484156,-1.6789024020716892,-27.102565942822928
70.0,0.6893863585320448,786.448329296427,-1.1743298084588065,-4.53740116561797
71.0,0.6532590628266977,827.0684101427602,-7.681963579355132,-8.390403217423449
72.0,0.7724367526746116,363.8177039786386,-0.29445251377625464,-1.0832555688017975
73.0,0.7351122436070251,534.4129740356586,-1.4777394821934884,-2.8734065210508826
74.0,0.7086124597745767,596.7342062541526,-0.8505761008490336,-2.834866347132637
