evaluation_num,pmse,r_square,adj_r_square
1,5.758140566109785e-28,1.0,1.0
2,2.5091217206064184e-28,1.0,1.0
3,1.4445403279605728e-27,1.0,1.0
4,7.070369878794668e-28,1.0,1.0
5,9.83845559311502e-28,1.0,1.0
6,3.5885010557502025e-28,1.0,1.0
7,4.643942542735557e-28,1.0,1.0
8,3.669019272283106e-28,1.0,1.0
9,2.178344182417194e-28,1.0,1.0
10,6.820110557138348e-28,1.0,1.0
11,4.260936972200665e-28,1.0,1.0
12,8.141044541880842e-28,1.0,1.0
13,1.3868718755788988e-27,1.0,1.0
14,6.461042834761887e-28,1.0,1.0
15,3.4666356469436463e-28,1.0,1.0
16,4.626533198620334e-28,1.0,1.0
17,6.384876954257789e-28,1.0,1.0
18,5.085704649659323e-28,1.0,1.0
19,3.4426977987852155e-28,1.0,1.0
20,5.782078414268216e-28,1.0,1.0
21,3.77347533697444e-28,1.0,1.0
22,9.960321001921575e-28,1.0,1.0
23,1.2180012376612422e-27,1.0,1.0
24,3.649433760153481e-28,1.0,1.0
25,5.146637354062601e-28,1.0,1.0
26,3.5993818958222167e-28,1.0,1.0
27,9.02892109175718e-28,1.0,1.0
28,5.514409748496673e-28,1.0,1.0
29,4.3371028527047625e-28,1.0,1.0
30,6.669954964144555e-28,1.0,1.0
31,5.007362601140822e-28,1.0,1.0
32,4.16300941155254e-28,1.0,1.0
33,4.025910826645164e-28,1.0,1.0
34,5.3272592992580325e-28,1.0,1.0
35,4.278346316315887e-28,1.0,1.0
36,4.2674654762438735e-28,1.0,1.0
37,1.1146332569771096e-27,1.0,1.0
38,5.982285871593273e-28,1.0,1.0
39,4.206532771840596e-28,1.0,1.0
40,4.041144002745983e-28,1.0,1.0
41,9.055035107930014e-28,1.0,1.0
42,2.3626656132371102e-27,1.0,1.0
43,3.1097440925815885e-28,1.0,1.0
44,2.59616844118253e-28,1.0,1.0
45,3.2490188455033674e-28,1.0,1.0
46,2.848603930853254e-28,1.0,1.0
47,5.120523337889768e-28,1.0,1.0
48,6.989851662261765e-28,1.0,1.0
49,6.060627920111773e-28,1.0,1.0
50,7.618764218424172e-28,1.0,1.0
51,9.673066824020407e-28,1.0,1.0
52,2.990054851789435e-28,1.0,1.0
53,4.319693508589541e-28,1.0,1.0
54,2.5352357367792515e-28,1.0,1.0
55,2.9008319631989206e-28,1.0,1.0
56,3.5428015274477442e-28,1.0,1.0
57,2.8594847709252676e-28,1.0,1.0
58,3.649433760153481e-28,1.0,1.0
59,1.4175558445819782e-27,1.0,1.0
60,5.801663926397841e-28,1.0,1.0
61,6.078037264226996e-28,1.0,1.0
62,4.328398180647152e-28,1.0,1.0
63,3.564563207591772e-28,1.0,1.0
64,3.3099515499066456e-28,1.0,1.0
65,7.209644631716447e-28,1.0,1.0
66,4.798450471758154e-28,1.0,1.0
67,3.5710917116349802e-28,1.0,1.0
68,5.20757005846588e-28,1.0,1.0
69,2.5700544250096965e-28,1.0,1.0
70,4.809331311830169e-28,1.0,1.0
71,3.4144076145979795e-28,1.0,1.0
72,3.135858108754422e-28,1.0,1.0
73,3.5188636792893135e-28,1.0,1.0
74,3.3186562219642565e-28,1.0,1.0
75,8.800423450244887e-28,1.0,1.0
76,4.406740229165652e-28,1.0,1.0
77,3.3360655660794787e-28,1.0,1.0
78,4.530781805986611e-28,1.0,1.0
79,2.8290184187236288e-28,1.0,1.0
80,3.3534749101947014e-28,1.0,1.0
81,4.878968688291058e-28,1.0,1.0
82,4.0150299865731497e-28,1.0,1.0
83,3.699485624484745e-28,1.0,1.0
84,4.075962690976428e-28,1.0,1.0
85,8.907055682950625e-28,1.0,1.0
86,3.7887085130752595e-28,1.0,1.0
87,4.511196293856986e-28,1.0,1.0
88,4.957310736809558e-28,1.0,1.0
89,6.389229290286595e-28,1.0,1.0
90,5.869125134844328e-28,1.0,1.0
91,3.2490188455033674e-28,1.0,1.0
92,1.0110476594915367e-27,1.0,1.0
93,6.713478324432611e-28,1.0,1.0
94,5.087880817673726e-28,1.0,1.0
95,4.293579492416707e-28,1.0,1.0
96,3.34477023813709e-28,1.0,1.0
97,1.0412963948917356e-27,1.0,1.0
98,4.197828099782984e-28,1.0,1.0
99,5.4861195643094365e-28,1.0,1.0
100,4.041144002745983e-28,1.0,1.0
