evaluation_num,pmse,r_square,adj_r_square
1,0.2382465190435804,0.9990837118350615,0.9990676366040977
2,0.2615543245086939,0.9989940707927323,0.998976422911903
3,0.2706697656819138,0.9989590131100482,0.9989407501821543
4,0.23467864325864857,0.999097433766315,0.9990815992709872
5,0.2401248555841272,0.9990764878153832,0.9990602858472319
6,0.2870777918635755,0.9988959083886839,0.9988765383604152
7,0.2518511057184616,0.9990313890485246,0.9990143958739374
8,0.24416072464415592,0.9990609659976047,0.9990444917168609
9,0.2339775308177227,0.9991001302213754,0.9990843430322768
10,0.26471982964326013,0.9989818963655781,0.9989640348983075
11,0.27359835480789374,0.9989477498539601,0.9989292893250822
12,0.25150987929326596,0.9990327013939735,0.9990157312429906
13,0.22193513159112452,0.9991464448870969,0.9991314702359934
14,0.2604436383536667,0.9989983424546348,0.9989807695152424
15,0.24052548603127608,0.9990749470040474,0.9990587180041184
16,0.2117950633846137,0.9991854432511721,0.9991711527818944
17,0.265748387166518,0.9989779405676537,0.9989600097004195
18,0.2680982335898907,0.9989689031366944,0.99895081371804
19,0.2512430959383229,0.9990337274338574,0.9990167752835742
20,0.24342687270269633,0.999063788367692,0.9990473636022129
21,0.2386726648221388,0.9990820728926123,0.9990659689082722
22,0.256727752583615,0.9990126336273539,0.99899531141029
23,0.2529317407308852,0.9990272329623141,0.9990101668739336
24,0.2532720110653738,0.9990259242939582,0.9990088352464838
25,0.2500785233304743,0.99903820634126,0.9990213327682996
26,0.29262110579169337,0.9988745889882273,0.9988548449353892
27,0.24458347615312026,0.9990593401094031,0.9990428373043049
28,0.24880202253513956,0.999043115720738,0.9990263282772421
29,0.25477645840717794,0.9990201382396662,0.9990029476824673
30,0.2467308187657498,0.9990510815013449,0.9990344338083861
31,0.2521848734874852,0.9990301053888186,0.9990130896938857
32,0.2651349035197054,0.998980300005295,0.9989624105317038
33,0.2630698968608396,0.9989882419520216,0.998970491810829
34,0.24854395612636151,0.9990441082355377,0.9990273382045822
35,0.28386108909252755,0.9989082797202403,0.9988891267328761
36,0.24964314837242035,0.9990398807788257,0.999023036581963
37,0.24394952615419935,0.999061778259952,0.9990453182294249
38,0.250631744533423,0.9990360786709674,0.9990191677704581
39,0.23826899698317983,0.9990836253856556,0.9990675486380356
40,0.2699133833981252,0.9989619221310807,0.9989437102386435
41,0.247795422570389,0.9990469870706248,0.999030267545548
42,0.26562151629694886,0.9989784285087859,0.9989605062019226
43,0.23253383795346289,0.9991056826159734,0.9990899928373063
44,0.2720325823210208,0.9989537717627144,0.9989354168813585
45,0.29902155443776485,0.9988499730762375,0.9988297971652943
46,0.24885467493719612,0.999042913221356,0.9990261222252395
47,0.26138112008026626,0.9989947369311863,0.9989771007369966
48,0.2722337458456534,0.998952998094509,0.9989346296400267
49,0.2732859951083726,0.9989489511789449,0.9989305117259439
50,0.24050936007514756,0.9990750090239368,0.999058781112076
51,0.22563135495276468,0.9991322293353447,0.9991170052885964
52,0.2728934586091871,0.9989504608612267,0.9989320478938798
53,0.2740655319495497,0.9989459531062571,0.9989274610554897
54,0.23390082182143554,0.9991004252416164,0.9990846432283114
55,0.26150071642264455,0.9989942769676431,0.9989766327039176
56,0.2764231637639742,0.9989368857329435,0.9989182346054513
57,0.26295737616332526,0.9989886747028709,0.9989709321537985
58,0.2621835444326828,0.9989916508338939,0.9989739604976464
59,0.2764245137187316,0.9989368805410626,0.9989182293224848
60,0.2584724787674368,0.9990059234686506,0.9989884835295041
61,0.2561385391371889,0.9990148997226141,0.9989976172616074
62,0.2429465943902958,0.9990656355020607,0.9990492431424478
63,0.2491387026399479,0.9990418208602857,0.9990250106999399
64,0.2329544860354306,0.999104064817482,0.9990883466563852
65,0.2571147635021156,0.9990111451962711,0.9989937968663811
66,0.2748515591171893,0.9989429300719903,0.998924384985534
67,0.2619037868704563,0.9989927267721461,0.9989750553120084
68,0.24526912222733468,0.9990567031374732,0.9990401540697096
69,0.24783337886591586,0.9990468410919783,0.9990301190058727
70,0.23081181515528387,0.999112305458213,0.9990967318697606
71,0.25867727558994935,0.9990051358269028,0.99898768206948
72,0.2924016201125923,0.9988754331228278,0.9988557038793686
73,0.23935838530636994,0.9990794356345039,0.9990632853824776
74,0.26290373472369916,0.9989888810060583,0.9989711420763401
75,0.2578573314404288,0.9990082893047505,0.9989908908715005
76,0.23609269887897877,0.9990919953555686,0.9990760654495259
77,0.25680832370088374,0.9990123237535246,0.9989949961000776
78,0.29863132637114875,0.9988514738803647,0.9988313242993184
79,0.2348028669194983,0.9990969560062591,0.9990811131291759
80,0.24429871408035103,0.9990604352948361,0.9990439517035175
81,0.27118976190122707,0.9989570132219345,0.9989387152082843
82,0.24158305117452158,0.9990708796437843,0.9990545792866576
83,0.24547800075427897,0.9990558997976262,0.999039336636181
84,0.26580245295188243,0.9989777326324467,0.9989597981172265
85,0.24366808550944638,0.9990628606712836,0.999046419630429
86,0.22212351983339257,0.9991457203522013,0.9991307329899592
87,0.22779773357748576,0.999123897515419,0.9991085272963912
88,0.24492764060131983,0.9990580164644158,0.9990414904374758
89,0.25418992228514714,0.9990223940380262,0.9990052430562372
90,0.2766768207172107,0.9989359101767628,0.9989172419342498
91,0.26678463865659896,0.9989739551789896,0.998955954392656
92,0.2513603367358934,0.9990332765296608,0.9990163164687776
93,0.2634445669492964,0.9989868009833595,0.9989690255620148
94,0.2730757103806828,0.9989497599269931,0.9989313346625543
95,0.28068593930511576,0.9989204912404077,0.9989015524902394
96,0.2681221043831479,0.9989688113304197,0.9989507203011289
97,0.23346119225822815,0.9991021160422515,0.9990863636921156
