evaluation_num,pMAPC,pMSE,mean_train_score,mean_test_score
1.0,0.9938626264840039,0.2648555033233173,0.9993807515880977,0.9986625025730117
2.0,0.9940085451853241,0.25174841124316627,0.999381078478185,0.9985855824635083
3.0,0.9935762020968912,0.28071624849910637,0.9993786472874341,0.9984590374256476
4.0,0.993723950307308,0.26916988150812604,0.9993799458282983,0.9985357151556993
5.0,0.993896229019834,0.26122716856135303,0.999380629047265,0.9985530391941742
6.0,0.993719223290892,0.27195471443493646,0.9993791263849376,0.9986442102007264
7.0,0.993915185546772,0.2538013994248475,0.9993812014525512,0.9988272931188714
8.0,0.9937917711229003,0.2747436859204292,0.9993798317868148,0.998531657436802
9.0,0.9939099298638032,0.2600809740143147,0.9993813239605632,0.9986106827537666
10.0,0.9938921722191603,0.28055806370442066,0.9993800692452537,0.9982244261893471
11.0,0.9937753891547434,0.2752116573545274,0.9993795916850576,0.9981773365001618
12.0,0.9939666527266688,0.2581430175373573,0.999380659364229,0.9983365559588279
13.0,0.9937103387695995,0.296249633101322,0.9993766551436248,0.9983662396497504
14.0,0.9939889179644952,0.26579387833883344,0.9993805236405964,0.9986742032098285
15.0,0.9939892275568892,0.2523980691282277,0.9993816462401478,0.9985069504314836
16.0,0.994078250855724,0.23928498841325171,0.9993829855445908,0.9987730432286526
17.0,0.9934695855912967,0.31919020614569815,0.9993778722577297,0.9978688733773404
18.0,0.9939604429028204,0.2546751098698504,0.9993808216684126,0.9984296301506357
19.0,0.9937108925101775,0.27167838922520265,0.9993802081956179,0.9985936900324089
20.0,0.9938686257524674,0.2521284805048334,0.9993814040057878,0.9986443593098622
21.0,0.9938047636726578,0.2600239138262439,0.9993805839992665,0.9986509543660883
22.0,0.9940855791195362,0.24666597994686032,0.9993821741128519,0.9985245729002802
23.0,0.9934889517536394,0.29987957485617067,0.9993781679152848,0.9979579173857713
24.0,0.9938516488101088,0.26513359920481294,0.9993801644805764,0.9985273046711802
25.0,0.9932485499150634,0.32260733276953074,0.9993755404142146,0.9986007429363848
26.0,0.9940534988128805,0.2532033524174787,0.9993818534751169,0.9987015791826721
27.0,0.9941126427523447,0.25146975688129003,0.9993820235446973,0.9975101086004015
