evaluation_num,pmse,r_square,adj_r_square
1,267.982907396886,-0.03065332261435083,-0.04873495985319898
2,251.86095872656466,0.03135115418414858,0.014357314783870478
3,259.2256338739576,0.0030268592342683753,-0.01446389762127076
4,259.81385178208063,0.0007645927810935316,-0.0167658529595891
5,252.5613499740563,0.028657472809581974,0.011616375841329019
6,284.16805003329154,-0.09290084129841869,-0.11207454026856634
7,254.31890141209945,0.021897988606352503,0.0047383041959375705
8,300.9494669932741,-0.15744161114075617,-0.1777476043186641
9,306.84421180504455,-0.18011260305300247,-0.20081633293112544
10,309.0750031728437,-0.18869215223998248,-0.20954640052489437
11,268.6682302443246,-0.033289051424957306,-0.051416929520132104
12,331.3053959771585,-0.2741895014155269,-0.29654370319474666
13,295.90975880404693,-0.13805906155694658,-0.158025010005314
14,289.93102561295944,-0.11506505313948767,-0.13462759793140844
15,312.59101263167065,-0.20221460733342123,-0.22330609167260396
16,273.66250528179773,-0.05249686662265729,-0.07096172393182676
17,274.1552711482728,-0.05439202770769325,-0.07289013345695095
18,264.23522654074577,-0.016239867054818946,-0.034068636652272
19,273.6028136564769,-0.05226729462283486,-0.07072812435305997
20,270.10795545380194,-0.03882618655500458,-0.05705120737175906
21,265.48633646932706,-0.021051594106270555,-0.038964779967784136
22,266.2810230905603,-0.024107932342791072,-0.04207473817336638
23,326.18994220280973,-0.2545156368380208,-0.2765246830983368
24,285.19829400987305,-0.09686312526600993,-0.11610633798997516
25,261.68144424200506,-0.006418105521600159,-0.024074563513207137
26,250.31706384726942,0.03728892238947834,0.020399254361223473
27,306.55498325979147,-0.17900023971589363,-0.19968445444775118
28,281.117897437864,-0.08117005616180406,-0.10013795188394092
29,270.1783601529806,-0.03909696067952173,-0.05732673191951343
30,280.143942858652,-0.07742425933882391,-0.09632643932722429
31,264.75915442319143,-0.018254876213792404,-0.03611899684912223
32,260.9593889590063,-0.003641104989130728,-0.021248843673150608
33,265.09397434941843,-0.019542582481312465,-0.037429294454668804
34,286.6982544307495,-0.10263192300980362,-0.12197634271172997
35,278.63307719291834,-0.07161352038708113,-0.09041375758685444
36,311.4540708823167,-0.1978419672909153,-0.21885673864689625
37,296.15305971650764,-0.13899478875036508,-0.15897715346528396
38,351.87778346605444,-0.35331021745484725,-0.3770525019715989
39,314.306643388689,-0.20881286599579751,-0.2300201092588816
40,301.70202731635453,-0.1603359330398091,-0.18069270379489355
41,283.24034625995046,-0.08933292353200728,-0.10844402745362136
42,306.4465637861202,-0.17858326203675445,-0.19926016137073255
43,275.3366915082184,-0.05893573100284022,-0.07751355084499534
44,322.3702276801985,-0.23982514220010342,-0.2615764604843158
45,296.52343920860477,-0.14041925592204496,-0.1604266112890984
46,260.3307090760372,-0.001223223130407236,-0.018788542834449418
47,293.6932330082331,-0.1295343772839581,-0.1493507698678873
48,319.0918026127063,-0.22721642875052206,-0.24874654153561915
49,319.47456195134635,-0.22868850839904598,-0.25024444714288885
50,304.0758354991438,-0.16946552012656135,-0.18998245907615008
51,322.86261119010476,-0.24171883275453032,-0.2635033736800483
52,295.6962279088682,-0.13723782885694114,-0.15718936971408048
53,257.0054317577827,0.011565682512732822,-0.005775270425640189
54,271.2597887435008,-0.04325609896493199,-0.06155883754326408
55,333.12968172363014,-0.28120564354288424,-0.3036829355348645
56,279.7512546048228,-0.07591399341368676,-0.09478967750866385
57,282.3652896785451,-0.08596748510960373,-0.10501954625187748
58,320.3091070986277,-0.23189814119716767,-0.2535103892883459
59,287.107340934484,-0.1042052560570721,-0.12357727809316121
60,289.45825709015475,-0.11324680117114627,-0.1327774468057279
61,263.6754955597129,-0.014087160372981078,-0.03187816318654213
62,292.0383064217508,-0.12316958483652485,-0.14287431439506038
63,255.8488201803045,0.01601397205806887,-0.0012489407128422059
64,288.0575083557638,-0.10785956826412457,-0.1272957010406881
65,313.9516734705065,-0.20744766353136912,-0.2286309558740247
66,287.9566742223414,-0.1074717635505551,-0.12690109273565264
67,280.76445843800377,-0.07981074155817569,-0.09875478965568751
68,306.57186093487695,-0.1790651506912755,-0.19975050421217522
69,271.70766913807716,-0.044978632022312004,-0.06331159047884394
70,272.90827574060705,-0.049596124966433175,-0.06801009207110731
71,214.73846902959914,0.17412301124602592,0.1596339412678861
72,304.4999943255089,-0.1710968208238921,-0.19164237908396053
73,260.0235769768791,-4.200332219750358e-05,-0.01758659987170974
74,289.68359208050646,-0.11411343202743174,-0.13365928171212338
75,281.49024303339456,-0.08260208490170462,-0.10159510393506777
76,293.30740789777013,-0.12805050677926988,-0.1478408665473272
77,284.3517011704576,-0.09360715744582038,-0.11279324792732592
78,296.2308053419075,-0.13929379583225532,-0.15928140628545284
79,347.2136754556977,-0.33537221362989755,-0.3587997963251588
80,304.91391731591636,-0.1726887548375724,-0.19326224176454732
81,301.511585330981,-0.1596034995167266,-0.17994742056087953
82,267.1370334248227,-0.027400119534018108,-0.045424683034615
83,313.241526177613,-0.20471646073162364,-0.22585183723568703
84,254.88093812334682,0.019736414163022298,0.0025388073939525135
85,293.6911206004103,-0.1295262530339354,-0.14934250308716246
86,283.2722781259826,-0.08945573242360094,-0.10856899088717298
