evaluation_num,pmse,r_square,adj_r_square
1,0.24080547951967587,0.999073870158431,0.9990576222664737
2,0.29028093609483074,0.9988835892028194,0.9988640030484829
3,0.2777460635544948,0.9989317979044777,0.998913057516837
4,0.2989444214237677,0.9988502697272363,0.9988300990206966
5,0.26065427489942417,0.9989975323535062,0.9989799452018133
6,0.30290917803930745,0.9988350214055473,0.9988145831845919
7,0.25995815116275706,0.9990002096221765,0.9989826694401094
8,0.3008983251450963,0.9988427550787013,0.9988224525362224
9,0.25732996669313934,0.999010317531977,0.9989929546816608
10,0.3003463852995701,0.9988448778209359,0.9988246125195488
11,0.3251826570196595,0.9987493583483759,0.9987274172667684
12,0.2913876620629928,0.9988793327716634,0.9988596719430961
13,0.2820642717246925,0.9989151902198997,0.9988961584693716
14,0.2701056969376423,0.9989611824996228,0.9989429576311952
15,0.2943006162785058,0.9988681296469194,0.998848272272304
16,0.2764457318389968,0.9989367989368798,0.9989181462866497
17,0.2802472766762567,0.9989221783222456,0.9989032691700043
18,0.3025434374082863,0.9988364280318139,0.9988160144885124
19,0.2667655288360407,0.998974028674722,0.9989560291777873
20,0.2949374862976928,0.9988656802660699,0.9988457799198607
21,0.26164794118290363,0.9989937107461261,0.9989760565486897
22,0.2890918233697934,0.998888162490694,0.9988686565694781
23,0.33780877348119975,0.9987007987256402,0.9986780057208269
24,0.29435273678183205,0.9988679291932021,0.9988480683018548
25,0.2788248082769312,0.9989276490882595,0.9989088359143693
26,0.3686100522851159,0.9985823380348133,0.9985574667722662
27,0.2848682846594378,0.9989044060796874,0.998885185133717
28,0.28550659090102143,0.9989019511751747,0.998882687160704
29,0.30098232761965193,0.9988424320079864,0.9988221237976002
30,0.2822338656944355,0.9989145379671494,0.9988954947735905
31,0.2792469708933311,0.998926025464919,0.9989071838064089
32,0.2687715040986369,0.9989663137607763,0.9989481789144741
33,0.276587962452595,0.9989362519226843,0.9989175896757139
34,0.28565419380099927,0.998901383499345,0.9988821095256493
35,0.3037513311555456,0.9988317825127543,0.9988112874691184
36,0.2717639186413377,0.9989548050342645,0.9989364682804797
37,0.3125321305822015,0.9987980118510646,0.9987769243396798
38,0.2741529952820067,0.998945616725198,0.9989271187730084
39,0.2842385237805373,0.9989068281190205,0.9988876496649682
40,0.3630959597555734,0.9986035450507458,0.9985790458411098
41,0.2495590412629015,0.9990402042519633,0.9990233657300679
42,0.27614838051087226,0.9989379425401689,0.9989193099531543
43,0.33485462067917776,0.9987121602987737,0.9986895666198049
44,0.3185684130898143,0.9987747965098955,0.9987533017118235
45,0.28992015815997096,0.9988849767427221,0.998865414931191
