evaluation_num,acc,precision,recall,f1_score
1,0.474576271,0.431864407,0.474576271,0.445049597
2,0.508474576,0.501955671,0.508474576,0.48700565
3,0.457627119,0.431290743,0.457627119,0.435644581
4,0.423728814,0.376193259,0.423728814,0.388135593
5,0.355932203,0.331362676,0.355932203,0.326111111
6,0.423728814,0.390301318,0.423728814,0.402576134
7,0.491525424,0.485988701,0.491525424,0.456051347
8,0.474576271,0.420365886,0.474576271,0.429063608
9,0.406779661,0.318805488,0.406779661,0.355868565
10,0.491525424,0.470310734,0.491525424,0.476303095
11,0.406779661,0.320999865,0.406779661,0.356271186
12,0.440677966,0.423281185,0.440677966,0.416844956
13,0.474576271,0.447210452,0.474576271,0.429378531
14,0.525423729,0.474245928,0.525423729,0.490154872
15,0.525423729,0.498772648,0.525423729,0.488514719
16,0.440677966,0.359612591,0.440677966,0.395697523
17,0.423728814,0.402663438,0.423728814,0.384808537
18,0.491525424,0.446193167,0.491525424,0.464392124
19,0.389830508,0.359385792,0.389830508,0.368726144
20,0.542372881,0.510200879,0.542372881,0.514972868
21,0.389830508,0.364155211,0.389830508,0.362984069
22,0.440677966,0.41351163,0.440677966,0.416908387
23,0.423728814,0.429152542,0.423728814,0.415380019
24,0.491525424,0.494588826,0.491525424,0.476857213
25,0.491525424,0.491304315,0.491525424,0.482941992
26,0.423728814,0.372278719,0.423728814,0.389855574
27,0.474576271,0.471838331,0.474576271,0.428154426
28,0.559322034,0.556348944,0.559322034,0.53789518
29,0.440677966,0.438041431,0.440677966,0.43072955
30,0.508474576,0.486238444,0.508474576,0.469306041
31,0.474576271,0.460794824,0.474576271,0.448039406
32,0.542372881,0.533898305,0.542372881,0.510793473
33,0.508474576,0.60484447,0.508474576,0.472942534
34,0.559322034,0.505632334,0.559322034,0.524684129
35,0.457627119,0.42527307,0.457627119,0.436849621
36,0.474576271,0.458407807,0.474576271,0.465090924
37,0.406779661,0.356384181,0.406779661,0.375041542
38,0.389830508,0.387070739,0.389830508,0.369943503
39,0.474576271,0.465496368,0.474576271,0.455824017
40,0.457627119,0.39910184,0.457627119,0.418810236
41,0.406779661,0.356941082,0.406779661,0.375771909
42,0.491525424,0.429595828,0.491525424,0.452730697
43,0.457627119,0.436346516,0.457627119,0.434022447
44,0.508474576,0.463185712,0.508474576,0.471720095
45,0.474576271,0.455222889,0.474576271,0.451382841
46,0.440677966,0.407170795,0.440677966,0.417318952
47,0.440677966,0.407431551,0.440677966,0.414161959
48,0.406779661,0.366797045,0.406779661,0.378380414
49,0.542372881,0.491181528,0.542372881,0.502663438
50,0.457627119,0.440802136,0.457627119,0.443633203
51,0.474576271,0.476168695,0.474576271,0.456100493
52,0.440677966,0.331865242,0.440677966,0.377698698
53,0.440677966,0.397033898,0.440677966,0.40222485
54,0.474576271,0.518305085,0.474576271,0.452669203
55,0.491525424,0.443502825,0.491525424,0.449617332
56,0.508474576,0.450890917,0.508474576,0.470131827
57,0.372881356,0.356902357,0.372881356,0.358142962
58,0.593220339,0.591049233,0.593220339,0.56612083
59,0.372881356,0.300335258,0.372881356,0.33220339
60,0.389830508,0.37452412,0.389830508,0.373250317
61,0.457627119,0.408498789,0.457627119,0.418966379
62,0.508474576,0.474350282,0.508474576,0.484639531
63,0.508474576,0.508146528,0.508474576,0.488505393
64,0.491525424,0.458538363,0.491525424,0.468064581
65,0.474576271,0.43126177,0.474576271,0.446213158
66,0.389830508,0.32398957,0.389830508,0.352693032
67,0.474576271,0.441329857,0.474576271,0.444178575
68,0.440677966,0.386674459,0.440677966,0.401609381
69,0.474576271,0.437651332,0.474576271,0.443683135
70,0.440677966,0.407431551,0.440677966,0.414161959
71,0.406779661,0.402568691,0.406779661,0.393866021
72,0.457627119,0.420016922,0.457627119,0.431003935
73,0.423728814,0.391848265,0.423728814,0.398052651
74,0.355932203,0.324750109,0.355932203,0.336652453
75,0.474576271,0.435415658,0.474576271,0.441140216
76,0.525423729,0.526569194,0.525423729,0.497147304
77,0.474576271,0.452477184,0.474576271,0.455161787
78,0.525423729,0.498237061,0.525423729,0.50449974
79,0.542372881,0.493553527,0.542372881,0.503068572
80,0.406779661,0.377978657,0.406779661,0.381849719
81,0.457627119,0.400477087,0.457627119,0.420460299
82,0.423728814,0.374783149,0.423728814,0.395801643
83,0.423728814,0.386377903,0.423728814,0.387759427
84,0.389830508,0.356511212,0.389830508,0.363374094
85,0.423728814,0.409476117,0.423728814,0.409421913
86,0.508474576,0.497650497,0.508474576,0.473988365
87,0.457627119,0.396511914,0.457627119,0.418132903
88,0.474576271,0.417288136,0.474576271,0.428008903
89,0.542372881,0.525338127,0.542372881,0.521989997
90,0.372881356,0.356106041,0.372881356,0.363876575
91,0.525423729,0.508159653,0.525423729,0.510622171
92,0.474576271,0.434714375,0.474576271,0.44550144
93,0.525423729,0.503589568,0.525423729,0.506632277
94,0.474576271,0.483557873,0.474576271,0.451091171
95,0.542372881,0.509110721,0.542372881,0.518600515
96,0.508474576,0.443062023,0.508474576,0.462700428
97,0.474576271,0.391525424,0.474576271,0.428919204
98,0.457627119,0.449225182,0.457627119,0.433140189
99,0.474576271,0.414589309,0.474576271,0.437790566
100,0.423728814,0.411102143,0.423728814,0.410513387
,46.3559322,43.28106409,46.3559322,43.47403142
