evaluation_num,acc,precision,recall,f1_score
1,0.474576271,0.438605813,0.474576271,0.447890261
2,0.542372881,0.535835351,0.542372881,0.507381056
3,0.457627119,0.397550166,0.457627119,0.418742981
4,0.474576271,0.448022599,0.474576271,0.437129011
5,0.457627119,0.407485876,0.457627119,0.426642553
6,0.491525424,0.445129259,0.491525424,0.455642083
7,0.457627119,0.457506053,0.457627119,0.435387197
8,0.423728814,0.377302874,0.423728814,0.394983548
9,0.525423729,0.394673123,0.525423729,0.448305085
10,0.491525424,0.455983564,0.491525424,0.460667861
11,0.474576271,0.460959671,0.474576271,0.451643554
12,0.389830508,0.319491525,0.389830508,0.350034147
13,0.423728814,0.395641646,0.423728814,0.401035782
14,0.525423729,0.515951961,0.525423729,0.511421234
15,0.457627119,0.415018832,0.457627119,0.428769505
16,0.406779661,0.357926221,0.406779661,0.372264433
17,0.372881356,0.353475804,0.372881356,0.356329408
18,0.474576271,0.45146379,0.474576271,0.448706512
19,0.372881356,0.345084746,0.372881356,0.353579028
20,0.542372881,0.51161127,0.542372881,0.519193911
21,0.457627119,0.453775039,0.457627119,0.445161701
22,0.474576271,0.442989214,0.474576271,0.438499446
23,0.525423729,0.486581921,0.525423729,0.48157116
24,0.491525424,0.446268391,0.491525424,0.459500206
25,0.423728814,0.405367232,0.423728814,0.400968523
26,0.491525424,0.44743745,0.491525424,0.452926095
27,0.457627119,0.418730987,0.457627119,0.411343747
28,0.440677966,0.440215716,0.440677966,0.423489964
29,0.508474576,0.436357594,0.508474576,0.459731151
30,0.338983051,0.313617767,0.338983051,0.324219166
31,0.440677966,0.411913111,0.440677966,0.412262239
32,0.508474576,0.461057304,0.508474576,0.467406511
33,0.525423729,0.422881356,0.525423729,0.465760228
34,0.508474576,0.460208455,0.508474576,0.479134808
35,0.491525424,0.503118351,0.491525424,0.464714045
36,0.457627119,0.413340623,0.457627119,0.428762198
37,0.525423729,0.502682429,0.525423729,0.482333268
38,0.491525424,0.444428619,0.491525424,0.439342318
39,0.474576271,0.381076551,0.474576271,0.422077358
40,0.423728814,0.397322525,0.423728814,0.405105031
41,0.423728814,0.376860722,0.423728814,0.388980927
42,0.457627119,0.444666002,0.457627119,0.435352945
43,0.440677966,0.38559322,0.440677966,0.405165456
44,0.423728814,0.368173258,0.423728814,0.38403652
45,0.525423729,0.522054953,0.525423729,0.507145961
46,0.457627119,0.36752513,0.457627119,0.406333631
47,0.389830508,0.355624037,0.389830508,0.360392507
48,0.525423729,0.546794399,0.525423729,0.507001968
49,0.440677966,0.419067797,0.440677966,0.410748985
50,0.440677966,0.397901533,0.440677966,0.411581921
51,0.440677966,0.365513291,0.440677966,0.398998459
52,0.423728814,0.38442913,0.423728814,0.387193974
53,0.457627119,0.432445521,0.457627119,0.44176445
54,0.508474576,0.508053479,0.508474576,0.494070901
55,0.474576271,0.444880785,0.474576271,0.439976675
56,0.474576271,0.45165456,0.474576271,0.443417867
57,0.491525424,0.464891041,0.491525424,0.470099957
58,0.508474576,0.495066261,0.508474576,0.48366718
59,0.508474576,0.454237288,0.508474576,0.468573651
60,0.474576271,0.49952919,0.474576271,0.463739284
61,0.508474576,0.472558515,0.508474576,0.477523423
62,0.406779661,0.321962583,0.406779661,0.359351383
63,0.525423729,0.428798648,0.525423729,0.471712578
64,0.542372881,0.52131011,0.542372881,0.513251156
65,0.474576271,0.440511798,0.474576271,0.448637868
66,0.372881356,0.30841359,0.372881356,0.337597271
67,0.491525424,0.442090395,0.491525424,0.457142857
68,0.423728814,0.402927581,0.423728814,0.393734785
69,0.406779661,0.355732802,0.406779661,0.367497443
70,0.525423729,0.503389831,0.525423729,0.495823754
71,0.440677966,0.399901744,0.440677966,0.413062644
72,0.457627119,0.423618754,0.457627119,0.434913578
73,0.508474576,0.493502825,0.508474576,0.484162166
74,0.508474576,0.477310005,0.508474576,0.483102209
75,0.525423729,0.522033898,0.525423729,0.513781887
76,0.525423729,0.514714946,0.525423729,0.48949732
77,0.440677966,0.409821817,0.440677966,0.413333333
78,0.440677966,0.388861985,0.440677966,0.408568738
79,0.474576271,0.437195597,0.474576271,0.439927645
80,0.440677966,0.427118644,0.440677966,0.415369644
81,0.457627119,0.373688458,0.457627119,0.410411622
82,0.542372881,0.487409201,0.542372881,0.507550077
83,0.474576271,0.484028683,0.474576271,0.467728129
84,0.508474576,0.499720618,0.508474576,0.474808054
85,0.491525424,0.387088073,0.491525424,0.432704403
86,0.457627119,0.436246815,0.457627119,0.43148467
87,0.508474576,0.504296634,0.508474576,0.460111046
88,0.525423729,0.529786598,0.525423729,0.52259887
89,0.338983051,0.315228557,0.338983051,0.324200348
90,0.542372881,0.530169492,0.542372881,0.524087293
91,0.406779661,0.37601043,0.406779661,0.380307265
92,0.474576271,0.43126177,0.474576271,0.444853844
93,0.406779661,0.352380952,0.406779661,0.363836523
94,0.406779661,0.386770245,0.406779661,0.392469709
95,0.423728814,0.38079096,0.423728814,0.389626609
96,0.559322034,0.577966102,0.559322034,0.551209619
97,0.474576271,0.432717001,0.474576271,0.435107543
98,0.406779661,0.329845247,0.406779661,0.364272263
99,0.457627119,0.354519774,0.457627119,0.399177882
100,0.457627119,0.416666667,0.457627119,0.433652479
,0.467457627,0.431374207,0.467457627,0.436264915
