evaluation_num,acc,precision,recall,f1_score
4,0.828125,0.8350885002094679,0.828125,0.8220566731964711
5,0.796875,0.8237234555984556,0.796875,0.787741885682124
6,0.7734375,0.79609375,0.7734375,0.7674665178571429
7,0.7734375,0.7724672379032258,0.7734375,0.7624119597260892
8,0.8046875,0.8153395547292144,0.8046875,0.7964883295838021
9,0.8046875,0.8210578123915909,0.8046875,0.7993548800255319
10,0.796875,0.8054568903251516,0.796875,0.7888486998510191
11,0.734375,0.7728959918757713,0.734375,0.7220380452264539
12,0.7734375,0.7987990869424693,0.7734375,0.7681787400113689
13,0.78125,0.7917410714285714,0.78125,0.7754795172275641
14,0.7734375,0.7875438539501038,0.7734375,0.7637826541274817
15,0.78125,0.7955308131762873,0.78125,0.7741199518063286
16,0.7734375,0.7805989583333333,0.7734375,0.7629807692307692
17,0.859375,0.8559141995614035,0.859375,0.8532308492044358
18,0.734375,0.7542983240593534,0.734375,0.7217750846361565
19,0.8125,0.817309185998343,0.8125,0.8031762024312896
20,0.7734375,0.7886423319327731,0.7734375,0.7704613095238095
21,0.7578125,0.7660900297619047,0.7578125,0.7488467261904761
22,0.796875,0.8016651995305164,0.796875,0.788614145723931
23,0.828125,0.846944962686567,0.828125,0.8271840277777779
24,0.7734375,0.7831554089026914,0.7734375,0.7677486603237097
25,0.8203125,0.848916922538246,0.8203125,0.8149412784527743
26,0.8125,0.8205709160264618,0.8125,0.802170381549991
27,0.8046875,0.8080785600243973,0.8046875,0.7997550675675675
28,0.8046875,0.7919805257629366,0.8046875,0.7899866854636591
29,0.78125,0.7818652158444023,0.78125,0.7734379632924153
30,0.765625,0.7730974372660854,0.765625,0.7608940601533257
31,0.75,0.7589832042957043,0.75,0.733719879235219
32,0.78125,0.789858139219935,0.78125,0.7736089852826271
33,0.796875,0.8084668803418804,0.796875,0.7879761166253102
34,0.7890625,0.8039620535714286,0.7890625,0.7800831400366814
35,0.7890625,0.8375502558479533,0.7890625,0.781122537996278
36,0.7890625,0.7886205586722768,0.7890625,0.7805994498975299
37,0.8125,0.8267857142857143,0.8125,0.8080003004807692
38,0.8125,0.8192501432391138,0.8125,0.8105646113577989
39,0.7890625,0.7982096354166667,0.7890625,0.7867935980335176
40,0.734375,0.7578574666167837,0.734375,0.7231935038726299
41,0.8125,0.8264196441728769,0.8125,0.8055534488985193
42,0.7890625,0.811017918297456,0.7890625,0.7781872738271565
43,0.7734375,0.7925672846889952,0.7734375,0.7602003569110968
44,0.8046875,0.8112279511533242,0.8046875,0.8005134099616857
45,0.734375,0.7376762981736573,0.734375,0.7256625484496124
46,0.765625,0.7711359503172883,0.765625,0.7576356589147286
47,0.765625,0.7935577876984127,0.765625,0.7554414335664335
48,0.7890625,0.7919138268288084,0.7890625,0.7834983514620611
49,0.78125,0.8134873334905767,0.78125,0.7757249925404056
50,0.7734375,0.7779502848436672,0.7734375,0.7594629329004329
51,0.7734375,0.7662468905472637,0.7734375,0.7654697802197802
52,0.765625,0.7787647450532724,0.765625,0.7563812022900763
53,0.7890625,0.8081287202380952,0.7890625,0.7825545943636045
54,0.796875,0.8116138463420141,0.796875,0.7886975190839695
55,0.765625,0.7748341007583965,0.765625,0.756686046511628
56,0.78125,0.7922011971039973,0.78125,0.7699812806122962
57,0.78125,0.8120447603383459,0.78125,0.7703096188637234
58,0.7421875,0.7521600877192983,0.7421875,0.7257199386133848
59,0.7890625,0.7929958784967871,0.7890625,0.7810439232239567
60,0.8125,0.8174915739383442,0.8125,0.8079735849372948
61,0.8359375,0.8389868453557312,0.8359375,0.8296453280994106
62,0.8125,0.826748511904762,0.8125,0.805413796482975
63,0.8203125,0.8292879566210047,0.8203125,0.8118320086017774
64,0.7734375,0.7850356449039061,0.7734375,0.7664458876094972
65,0.78125,0.7879098941598941,0.78125,0.7707683800145382
66,0.828125,0.8348090277777778,0.828125,0.8169647907239819
67,0.78125,0.7878993088448907,0.78125,0.7716867551462622
68,0.8203125,0.8296875000000001,0.8203125,0.8137807992788462
69,0.7265625,0.7522433801896043,0.7265625,0.7125988646511036
70,0.78125,0.7945938854279523,0.78125,0.7740358527131783
71,0.78125,0.8047596153846154,0.78125,0.7698262076317918
72,0.78125,0.7871980894015861,0.78125,0.7621593697333202
73,0.78125,0.8007291666666667,0.78125,0.768924117663562
