evaluation_num,acc,precision,recall,f1_score
1,0.828125,0.816810681,0.828125,0.817041194
2,0.828125,0.829493972,0.828125,0.819172349
3,0.8359375,0.836113309,0.8359375,0.826643939
4,0.8125,0.791314019,0.8125,0.792746504
5,0.875,0.869178185,0.875,0.869538907
6,0.8203125,0.81290119,0.8203125,0.812668379
7,0.8125,0.805820215,0.8125,0.796964829
8,0.8671875,0.867857143,0.8671875,0.862674327
9,0.8828125,0.883072496,0.8828125,0.876947785
10,0.84375,0.833500071,0.84375,0.831797395
11,0.8359375,0.829826883,0.8359375,0.825764063
12,0.8125,0.809099265,0.8125,0.805527246
13,0.7734375,0.756308039,0.7734375,0.759995888
14,0.8203125,0.817664458,0.8203125,0.81570306
15,0.8046875,0.787671104,0.8046875,0.792743
16,0.8359375,0.830208854,0.8359375,0.829413349
17,0.796875,0.788445631,0.796875,0.78590401
18,0.8515625,0.845459056,0.8515625,0.842666375
19,0.828125,0.82170211,0.828125,0.81845148
20,0.84375,0.83515625,0.84375,0.835768123
21,0.828125,0.820119368,0.828125,0.819821069
22,0.8203125,0.802274418,0.8203125,0.807783405
23,0.828125,0.828175273,0.828125,0.820679231
24,0.84375,0.839733574,0.84375,0.837790945
25,0.8203125,0.814028644,0.8203125,0.812471981
26,0.8515625,0.862452922,0.8515625,0.835855975
27,0.8046875,0.799805822,0.8046875,0.796413253
28,0.8203125,0.819844383,0.8203125,0.807814929
29,0.8125,0.795452734,0.8125,0.800940605
30,0.828125,0.813916349,0.828125,0.811658101
31,0.8359375,0.834788603,0.8359375,0.828648325
32,0.84375,0.837114819,0.84375,0.835713513
33,0.859375,0.85213984,0.859375,0.851225258
34,0.8046875,0.789316194,0.8046875,0.792640823
35,0.8359375,0.83196655,0.8359375,0.825599866
36,0.84375,0.840199253,0.84375,0.837599446
37,0.8671875,0.865705128,0.8671875,0.857809926
38,0.828125,0.822216797,0.828125,0.81092025
39,0.8203125,0.815297154,0.8203125,0.815789252
40,0.828125,0.827194324,0.828125,0.824084562
41,0.828125,0.82517739,0.828125,0.813172025
42,0.8203125,0.831340172,0.8203125,0.805767163
43,0.8515625,0.849479167,0.8515625,0.842461667
44,0.84375,0.841985225,0.84375,0.834978634
45,0.7890625,0.777669986,0.7890625,0.778993501
46,0.8359375,0.813001105,0.8359375,0.814370415
47,0.859375,0.855652342,0.859375,0.855812506
48,0.8359375,0.838458206,0.8359375,0.824308548
49,0.8046875,0.798162775,0.8046875,0.797997472
50,0.8203125,0.810168651,0.8203125,0.802355761
51,0.8125,0.817638329,0.8125,0.80336068
52,0.8125,0.805520034,0.8125,0.801333096
53,0.8515625,0.851332721,0.8515625,0.840357457
54,0.8203125,0.817028986,0.8203125,0.812311355
55,0.8125,0.81313004,0.8125,0.80572311
56,0.8359375,0.830336978,0.8359375,0.826654605
57,0.8203125,0.81381379,0.8203125,0.811336206
58,0.828125,0.82807696,0.828125,0.820479993
59,0.8046875,0.786142113,0.8046875,0.792111047
60,0.8515625,0.847338517,0.8515625,0.844707661
61,0.8125,0.814302216,0.8125,0.808215273
62,0.8359375,0.844112319,0.8359375,0.826695335
63,0.8203125,0.808309253,0.8203125,0.808583059
64,0.828125,0.820920164,0.828125,0.819725622
65,0.8359375,0.824153172,0.8359375,0.824881647
66,0.8359375,0.82707661,0.8359375,0.822726607
67,0.8515625,0.845833333,0.8515625,0.845740762
68,0.8671875,0.875299043,0.8671875,0.856718559
69,0.8203125,0.815726902,0.8203125,0.810088916
70,0.796875,0.779184342,0.796875,0.781087323
71,0.828125,0.821411401,0.828125,0.819603792
72,0.7890625,0.788613546,0.7890625,0.779396548
73,0.796875,0.789452617,0.796875,0.788494763
74,0.8125,0.803952991,0.8125,0.80099899
75,0.78125,0.77192029,0.78125,0.770731142
76,0.8515625,0.838541667,0.8515625,0.841384841
77,0.828125,0.829922495,0.828125,0.822551861
78,0.8203125,0.808685192,0.8203125,0.810024194
79,0.8359375,0.84571313,0.8359375,0.825574296
80,0.828125,0.820918716,0.828125,0.81874668
81,0.8515625,0.850119011,0.8515625,0.837634204
82,0.8125,0.803151513,0.8125,0.801055525
83,0.828125,0.822172035,0.828125,0.809845982
84,0.8125,0.806512937,0.8125,0.803273706
85,0.8359375,0.832638914,0.8359375,0.829100622
86,0.828125,0.816810681,0.828125,0.817041194
87,0.84375,0.838371394,0.84375,0.837094315
88,0.8125,0.821312952,0.8125,0.800947854
89,0.8203125,0.831643273,0.8203125,0.806004496
90,0.8125,0.808524308,0.8125,0.80544552
91,0.84375,0.834985978,0.84375,0.835783832
92,0.8359375,0.832775461,0.8359375,0.82829021
93,0.8515625,0.847590188,0.8515625,0.839451881
94,0.84375,0.839291958,0.84375,0.836967966
95,0.859375,0.857379183,0.859375,0.854560774
96,0.8515625,0.848484241,0.8515625,0.839131994
97,0.8359375,0.82836099,0.8359375,0.823136998
98,0.8359375,0.831369011,0.8359375,0.830316003
99,0.8359375,0.827472653,0.8359375,0.824841952
100,0.8359375,0.846269707,0.8359375,0.825739719
,0.829375,0.824300844,0.829375,0.819456208
