label,username,week,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,tmp
0.0,Y1050274,2,4.0,314.0,1.0,4.0,3.0,2.0,4.0,0.0,24.0,3.0,1.0,20.0,0.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050274,3,3.0,1011.0,3.0,16.0,13.0,10.0,16.0,0.0,79.0,22.0,10.0,42.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050274,4,1.0,464.0,1.0,7.0,5.0,2.0,7.0,0.0,42.0,22.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050275,1,3.0,394.0,1.0,8.0,6.0,5.0,7.0,0.0,27.0,7.0,6.0,10.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050275,2,5.0,1560.0,5.0,34.0,29.0,22.0,32.0,3.0,319.0,25.0,80.0,170.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050275,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050275,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050276,1,3.0,1254.0,2.0,16.0,9.0,2.0,16.0,0.0,62.0,1.0,3.0,49.0,0.0,3.0,3.0,2.0,3.0,0.0
0.0,Y1050276,2,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0
0.0,Y1050276,3,2.0,931.0,1.0,13.0,11.0,2.0,12.0,1.0,102.0,3.0,4.0,91.0,1.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050276,4,1.0,212.0,1.0,3.0,3.0,0.0,2.0,1.0,7.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050277,1,3.0,2152.0,3.0,24.0,24.0,16.0,24.0,4.0,349.0,24.0,55.0,239.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050277,4,1.0,494.0,1.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050277,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050277,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050278,1,4.0,576.0,3.0,10.0,8.0,2.0,8.0,3.0,26.0,5.0,4.0,11.0,3.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050278,2,2.0,198.0,1.0,4.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0
0.0,Y1050278,3,1.0,205.0,1.0,6.0,3.0,2.0,6.0,1.0,12.0,0.0,3.0,8.0,1.0,3.0,3.0,3.0,3.0,0.0
1.0,Y1050278,4,6.0,555.0,4.0,5.0,1.0,4.0,3.0,0.0,16.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050279,1,4.0,2081.0,3.0,14.0,9.0,8.0,13.0,1.0,122.0,5.0,15.0,86.0,1.0,3.0,3.0,2.0,3.0,0.0
0.0,Y1050279,2,6.0,3123.0,5.0,22.0,19.0,13.0,22.0,2.0,344.0,31.0,35.0,240.0,2.0,3.0,3.0,3.0,3.0,0.0
0.0,Y1050279,3,4.0,1414.0,2.0,13.0,10.0,3.0,13.0,1.0,110.0,4.0,1.0,96.0,1.0,3.0,3.0,3.0,3.0,0.0
1.0,Y1050279,4,4.0,1556.0,4.0,13.0,12.0,3.0,13.0,0.0,168.0,0.0,4.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050280,1,3.0,197.0,2.0,6.0,5.0,1.0,4.0,2.0,30.0,0.0,1.0,24.0,2.0,1.0,1.0,1.0,1.0,0.0
0.0,Y1050280,2,3.0,77.0,1.0,2.0,2.0,0.0,2.0,2.0,8.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0
0.0,Y1050280,3,1.0,182.0,1.0,3.0,3.0,0.0,3.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050280,4,2.0,77.0,1.0,3.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050281,1,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050281,2,1.0,252.0,1.0,3.0,1.0,3.0,3.0,1.0,40.0,3.0,4.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050281,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050281,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050282,1,2.0,502.0,2.0,4.0,1.0,2.0,3.0,1.0,73.0,19.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050282,2,3.0,547.0,3.0,8.0,8.0,4.0,7.0,3.0,91.0,2.0,9.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050282,3,1.0,125.0,1.0,3.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050282,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050283,1,2.0,721.0,2.0,10.0,2.0,4.0,10.0,1.0,69.0,15.0,22.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,Y1050283,2,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050283,3,2.0,234.0,2.0,5.0,3.0,3.0,4.0,1.0,25.0,3.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050283,4,1.0,47.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050284,1,3.0,511.0,3.0,7.0,2.0,2.0,7.0,1.0,40.0,4.0,6.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050284,2,3.0,119.0,3.0,4.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050284,3,5.0,232.0,3.0,5.0,0.0,1.0,4.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050284,4,1.0,165.0,1.0,2.0,1.0,2.0,2.0,0.0,35.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050286,1,3.0,521.0,3.0,8.0,8.0,3.0,8.0,2.0,53.0,5.0,3.0,35.0,2.0,3.0,3.0,2.0,3.0,0.0
0.0,Y1050286,2,5.0,1611.0,4.0,15.0,13.0,13.0,15.0,1.0,307.0,35.0,32.0,157.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,Y1050286,3,2.0,390.0,2.0,6.0,5.0,2.0,6.0,2.0,102.0,1.0,0.0,89.0,2.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050286,4,4.0,796.0,3.0,6.0,6.0,0.0,6.0,1.0,174.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050287,1,3.0,574.0,2.0,7.0,7.0,3.0,6.0,2.0,41.0,2.0,4.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050287,2,4.0,729.0,4.0,13.0,9.0,9.0,12.0,5.0,132.0,18.0,19.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050287,3,3.0,653.0,2.0,14.0,10.0,10.0,11.0,1.0,88.0,15.0,18.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050287,4,2.0,410.0,2.0,7.0,6.0,4.0,7.0,1.0,62.0,6.0,8.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050289,1,5.0,2534.0,5.0,24.0,23.0,23.0,24.0,11.0,559.0,79.0,198.0,244.0,11.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050289,2,4.0,2940.0,3.0,25.0,17.0,25.0,24.0,4.0,648.0,94.0,231.0,282.0,4.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050289,3,2.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050289,4,5.0,1730.0,4.0,14.0,4.0,13.0,14.0,0.0,341.0,44.0,116.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050291,2,2.0,982.0,1.0,10.0,8.0,3.0,8.0,2.0,33.0,9.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050291,3,2.0,1304.0,1.0,21.0,11.0,9.0,20.0,6.0,145.0,4.0,7.0,108.0,6.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050291,4,1.0,217.0,1.0,3.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050291,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050292,1,4.0,483.0,3.0,8.0,5.0,2.0,7.0,1.0,22.0,0.0,2.0,18.0,1.0,3.0,3.0,2.0,3.0,0.0
0.0,Y1050292,2,6.0,1935.0,5.0,10.0,2.0,8.0,9.0,0.0,162.0,99.0,19.0,27.0,0.0,3.0,3.0,3.0,3.0,0.0
0.0,Y1050292,3,5.0,1218.0,5.0,11.0,1.0,6.0,11.0,0.0,108.0,56.0,11.0,34.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050292,4,2.0,241.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050293,1,4.0,797.0,4.0,14.0,13.0,2.0,14.0,5.0,70.0,3.0,5.0,44.0,5.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050293,2,3.0,1113.0,2.0,13.0,13.0,4.0,13.0,4.0,133.0,1.0,3.0,120.0,5.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050293,3,2.0,866.0,2.0,14.0,12.0,2.0,13.0,3.0,40.0,4.0,1.0,31.0,3.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050293,4,1.0,919.0,1.0,13.0,13.0,8.0,13.0,6.0,116.0,14.0,18.0,75.0,6.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050294,1,2.0,447.0,2.0,7.0,7.0,4.0,6.0,2.0,41.0,5.0,8.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050294,2,4.0,803.0,3.0,13.0,12.0,2.0,11.0,4.0,40.0,1.0,4.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050294,4,3.0,819.0,3.0,10.0,10.0,5.0,10.0,3.0,111.0,30.0,5.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050294,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050295,2,4.0,2293.0,3.0,22.0,9.0,18.0,13.0,4.0,90.0,19.0,8.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050295,3,5.0,254.0,3.0,3.0,1.0,2.0,3.0,0.0,14.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050295,4,6.0,1432.0,4.0,11.0,7.0,8.0,9.0,1.0,119.0,38.0,11.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050295,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050296,1,3.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050296,3,2.0,1462.0,2.0,22.0,16.0,10.0,17.0,6.0,121.0,18.0,26.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050296,4,3.0,309.0,2.0,5.0,2.0,4.0,4.0,0.0,24.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050296,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050297,1,1.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050297,2,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050297,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050297,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050298,1,1.0,422.0,1.0,4.0,2.0,3.0,4.0,0.0,32.0,12.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050298,2,1.0,165.0,1.0,4.0,3.0,1.0,4.0,1.0,11.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050298,3,2.0,136.0,2.0,4.0,4.0,1.0,3.0,1.0,22.0,1.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050298,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050299,1,2.0,751.0,1.0,6.0,4.0,5.0,5.0,0.0,86.0,30.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050299,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050299,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050299,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050300,1,2.0,414.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050300,2,3.0,408.0,1.0,2.0,2.0,2.0,2.0,1.0,29.0,18.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050300,3,3.0,425.0,2.0,6.0,1.0,6.0,3.0,0.0,69.0,35.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050300,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050301,1,3.0,1345.0,3.0,13.0,11.0,7.0,9.0,2.0,156.0,98.0,14.0,22.0,2.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050301,2,1.0,255.0,1.0,4.0,4.0,3.0,4.0,0.0,26.0,9.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050301,3,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050301,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050302,1,3.0,1238.0,3.0,18.0,13.0,8.0,16.0,0.0,115.0,17.0,28.0,59.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050302,2,5.0,447.0,3.0,10.0,5.0,2.0,8.0,2.0,26.0,4.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050302,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050302,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050303,1,3.0,1286.0,3.0,10.0,8.0,10.0,8.0,2.0,310.0,177.0,42.0,54.0,2.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050303,2,3.0,522.0,2.0,5.0,3.0,4.0,5.0,0.0,26.0,7.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050303,3,4.0,989.0,4.0,14.0,9.0,10.0,9.0,4.0,200.0,47.0,53.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050303,4,1.0,239.0,1.0,7.0,5.0,4.0,7.0,2.0,41.0,1.0,13.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050304,1,3.0,1252.0,3.0,16.0,10.0,5.0,16.0,4.0,117.0,38.0,12.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050304,2,1.0,134.0,1.0,3.0,1.0,0.0,3.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050304,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050304,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050305,1,5.0,1587.0,4.0,21.0,15.0,10.0,20.0,6.0,106.0,10.0,14.0,70.0,6.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050305,2,5.0,649.0,4.0,9.0,3.0,3.0,9.0,1.0,41.0,7.0,3.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050305,3,3.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050305,4,2.0,245.0,1.0,3.0,1.0,2.0,3.0,0.0,36.0,29.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050306,1,6.0,1294.0,2.0,5.0,1.0,3.0,4.0,0.0,24.0,6.0,0.0,9.0,0.0,3.0,3.0,2.0,3.0,0.0
0.0,Y1050306,2,1.0,129.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0
0.0,Y1050306,3,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050306,4,5.0,528.0,5.0,9.0,1.0,5.0,9.0,0.0,75.0,6.0,18.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050307,1,1.0,49.0,1.0,3.0,1.0,1.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050307,2,2.0,658.0,2.0,7.0,5.0,3.0,6.0,1.0,41.0,15.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050307,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050307,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050308,1,5.0,2297.0,4.0,19.0,13.0,12.0,19.0,1.0,517.0,172.0,104.0,200.0,1.0,3.0,3.0,1.0,3.0,0.0
0.0,Y1050308,2,4.0,367.0,3.0,5.0,2.0,3.0,5.0,0.0,46.0,7.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050308,3,5.0,921.0,5.0,5.0,2.0,4.0,5.0,1.0,115.0,5.0,17.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050308,4,7.0,1835.0,7.0,14.0,7.0,10.0,14.0,1.0,373.0,39.0,65.0,224.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050310,1,3.0,431.0,2.0,7.0,4.0,3.0,6.0,1.0,20.0,0.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050310,2,1.0,182.0,1.0,4.0,3.0,1.0,3.0,1.0,11.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050310,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050310,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050311,1,6.0,2560.0,5.0,22.0,10.0,22.0,18.0,1.0,325.0,106.0,34.0,142.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,Y1050311,2,4.0,2316.0,4.0,27.0,14.0,22.0,23.0,3.0,222.0,74.0,41.0,76.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050311,3,4.0,884.0,3.0,8.0,3.0,6.0,8.0,1.0,68.0,9.0,9.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050311,4,7.0,2423.0,7.0,22.0,11.0,15.0,22.0,1.0,248.0,66.0,29.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050312,1,2.0,419.0,1.0,10.0,2.0,8.0,9.0,0.0,32.0,9.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050312,4,1.0,43.0,1.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050312,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050312,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050313,1,1.0,118.0,1.0,2.0,0.0,1.0,2.0,0.0,11.0,3.0,0.0,5.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050313,2,1.0,148.0,1.0,3.0,2.0,1.0,3.0,0.0,17.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050313,4,5.0,1114.0,5.0,20.0,12.0,14.0,19.0,0.0,179.0,25.0,37.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050313,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,Y1050314,1,2.0,1616.0,2.0,18.0,15.0,15.0,13.0,4.0,138.0,34.0,21.0,28.0,4.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050314,2,2.0,1789.0,2.0,22.0,15.0,9.0,20.0,5.0,118.0,11.0,11.0,76.0,5.0,2.0,2.0,2.0,2.0,0.0
