username,week,num_days,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,forum_avg_count,forum_sum_count,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,tmp
Y1050328,5,4.0,4.0,401.75,1607.0,2.0,63.5,127.0,2.0,180.5,361.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0,0.0,4.20516532,1.0,12.0,1.0,12.0,1.0,2.0,0.166666667,196.0,16.33333333,34.0,2.833333333,67.0,5.583333333,28.0,2.333333333,0.0,0.0,263.0,21.91666667,62.0,5.166666667,325.0,27.08333333,104.0,8.666666667,2.0,0.166666667,337.0,28.08333333,768.0,64.0,3.0,3.0,1.0,3.0,0.0
Y1050328,6,4.0,4.0,230.25,921.0,1.0,80.0,80.0,2.0,88.5,177.0,0.0,0.0,0.0,8.0,4.0,4.0,0.5,0.5,10.0617397,1.0,7.0,0.875,8.0,1.0,0.0,0.0,93.0,11.625,20.0,2.5,40.0,5.0,12.0,1.5,0.0,0.0,133.0,16.625,32.0,4.0,165.0,20.625,60.0,7.5,0.0,0.0,173.0,21.625,398.0,49.75,1.0,1.0,1.0,1.0,0.0
Y1050329,1,5.0,5.0,224.4,1122.0,2.0,64.5,129.0,2.0,42.0,84.0,0.0,0.0,0.0,7.0,1.0,6.0,0.142857143,0.857142857,15.03157896,2.0,6.0,0.857142857,3.0,0.428571429,0.0,0.0,42.0,6.0,19.0,2.714285714,6.0,0.857142857,2.0,0.285714286,0.0,0.0,48.0,6.857142857,21.0,3.0,69.0,9.857142857,10.0,1.428571429,0.0,0.0,76.0,10.85714286,155.0,22.14285714,3.0,3.0,1.0,3.0,0.0
Y1050329,2,3.0,3.0,200.0,600.0,3.0,34.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050329,3,3.0,3.0,477.3333333,1432.0,3.0,47.0,141.0,3.0,40.33333333,121.0,0.0,0.0,0.0,11.0,4.0,7.0,0.363636364,0.636363636,6.073236297,2.0,9.0,0.818181818,11.0,1.0,0.0,0.0,42.0,3.818181818,21.0,1.909090909,32.0,2.909090909,7.0,0.636363636,0.0,0.0,74.0,6.727272727,28.0,2.545454545,102.0,9.272727273,44.0,4.0,0.0,0.0,113.0,10.27272727,259.0,23.54545455,0.0,0.0,0.0,0.0,0.0
Y1050329,4,3.0,3.0,476.6666667,1430.0,1.0,113.0,113.0,1.0,142.0,142.0,0.0,0.0,0.0,13.0,3.0,10.0,0.230769231,0.769230769,1.460930293,5.0,13.0,1.0,11.0,0.846153846,0.0,0.0,79.0,6.076923077,15.0,1.153846154,17.0,1.307692308,11.0,0.846153846,0.0,0.0,96.0,7.384615385,26.0,2.0,122.0,9.384615385,30.0,2.307692308,0.0,0.0,135.0,10.38461538,287.0,22.07692308,0.0,0.0,0.0,0.0,0.0
Y1050329,5,6.0,6.0,129.1666667,775.0,3.0,30.66666667,92.0,1.0,57.0,57.0,0.0,0.0,0.0,7.0,2.0,5.0,0.285714286,0.714285714,9.772489997,3.0,5.0,0.714285714,6.0,0.857142857,0.0,0.0,30.0,4.285714286,4.0,0.571428571,13.0,1.857142857,1.0,0.142857143,0.0,0.0,43.0,6.142857143,5.0,0.714285714,48.0,6.857142857,19.0,2.714285714,0.0,0.0,55.0,7.857142857,122.0,17.42857143,0.0,0.0,0.0,0.0,0.0
Y1050329,6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050330,1,5.0,5.0,306.8,1534.0,4.0,44.25,177.0,4.0,17.5,70.0,0.0,0.0,0.0,24.0,21.0,3.0,0.875,0.125,11.9427236,1.0,5.0,0.208333333,16.0,0.666666667,6.0,0.25,3.0,0.125,5.0,0.208333333,20.0,0.833333333,2.0,0.083333333,0.0,0.0,23.0,0.958333333,7.0,0.291666667,30.0,1.25,38.0,1.583333333,6.0,0.25,54.0,2.25,128.0,5.333333333,0.0,0.0,0.0,0.0,0.0
Y1050330,2,2.0,2.0,134.0,268.0,2.0,18.0,36.0,2.0,8.0,16.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,15.78348381,2.0,1.0,0.25,3.0,0.75,1.0,0.25,0.0,0.0,3.0,0.75,6.0,1.5,1.0,0.25,0.0,0.0,6.0,1.5,4.0,1.0,10.0,2.5,10.0,2.5,1.0,0.25,14.0,3.5,35.0,8.75,0.0,0.0,0.0,0.0,0.0
Y1050330,3,5.0,5.0,66.4,332.0,0.0,0.0,0.0,4.0,13.0,52.0,0.0,0.0,0.0,8.0,7.0,1.0,0.875,0.125,15.05940629,2.0,2.0,0.25,8.0,1.0,2.0,0.25,0.0,0.0,2.0,0.25,32.0,4.0,5.0,0.625,1.0,0.125,32.0,4.0,8.0,1.0,40.0,5.0,43.0,5.375,2.0,0.25,48.0,6.0,133.0,16.625,0.0,0.0,0.0,0.0,0.0
Y1050330,4,2.0,2.0,57.0,114.0,0.0,0.0,0.0,2.0,9.5,19.0,0.0,0.0,0.0,5.0,2.0,3.0,0.4,0.6,14.70888456,1.0,0.0,0.0,4.0,0.8,2.0,0.4,0.0,0.0,0.0,0.0,13.0,2.6,0.0,0.0,0.0,0.0,13.0,2.6,0.0,0.0,13.0,2.6,16.0,3.2,2.0,0.4,18.0,3.6,49.0,9.8,0.0,0.0,0.0,0.0,0.0
Y1050330,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050330,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050331,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050331,1,3.0,3.0,75.0,225.0,2.0,9.5,19.0,2.0,5.0,10.0,0.0,0.0,0.0,3.0,1.0,2.0,0.333333333,0.666666667,13.33021552,1.0,0.0,0.0,2.0,0.666666667,1.0,0.333333333,0.0,0.0,0.0,0.0,2.0,0.666666667,0.0,0.0,0.0,0.0,2.0,0.666666667,0.0,0.0,2.0,0.666666667,4.0,1.333333333,1.0,0.333333333,5.0,1.666666667,12.0,4.0,1.0,1.0,1.0,1.0,0.0
Y1050331,2,3.0,3.0,107.6666667,323.0,2.0,18.5,37.0,1.0,26.0,26.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,13.96376531,3.0,2.0,0.666666667,3.0,1.0,0.0,0.0,13.0,4.333333333,4.0,1.333333333,2.0,0.666666667,0.0,0.0,0.0,0.0,15.0,5.0,4.0,1.333333333,19.0,6.333333333,5.0,1.666666667,0.0,0.0,22.0,7.333333333,46.0,15.33333333,0.0,0.0,0.0,0.0,0.0
Y1050331,3,2.0,2.0,352.5,705.0,2.0,8.5,17.0,2.0,70.0,140.0,0.0,0.0,0.0,16.0,9.0,7.0,0.5625,0.4375,13.38488734,3.0,12.0,0.75,16.0,1.0,0.0,0.0,30.0,1.875,28.0,1.75,43.0,2.6875,10.0,0.625,0.0,0.0,73.0,4.5625,38.0,2.375,111.0,6.9375,67.0,4.1875,0.0,0.0,127.0,7.9375,305.0,19.0625,0.0,0.0,0.0,0.0,0.0
Y1050331,4,3.0,3.0,138.0,414.0,0.0,0.0,0.0,2.0,55.0,110.0,0.0,0.0,0.0,11.0,9.0,2.0,0.818181818,0.181818182,14.57114725,3.0,10.0,0.909090909,10.0,0.909090909,0.0,0.0,30.0,2.727272727,21.0,1.909090909,35.0,3.181818182,4.0,0.363636364,0.0,0.0,65.0,5.909090909,25.0,2.272727273,90.0,8.181818182,49.0,4.454545455,0.0,0.0,101.0,9.181818182,240.0,21.81818182,0.0,0.0,0.0,0.0,0.0
Y1050331,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050331,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050332,0,1.0,1.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050332,1,3.0,3.0,549.3333333,1648.0,2.0,70.5,141.0,3.0,60.0,180.0,0.0,0.0,0.0,24.0,23.0,1.0,0.958333333,0.041666667,14.01613967,2.0,17.0,0.708333333,19.0,0.791666667,8.0,0.333333333,61.0,2.541666667,40.0,1.666666667,11.0,0.458333333,10.0,0.416666667,3.0,0.125,72.0,3.0,53.0,2.208333333,125.0,5.208333333,39.0,1.625,9.0,0.375,149.0,6.208333333,322.0,13.41666667,3.0,3.0,2.0,3.0,0.0
Y1050332,2,4.0,4.0,414.25,1657.0,3.0,53.33333333,160.0,3.0,51.66666667,155.0,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,14.18736829,2.0,12.0,0.545454545,21.0,0.954545455,6.0,0.272727273,32.0,1.454545455,38.0,1.727272727,36.0,1.636363636,14.0,0.636363636,1.0,0.045454545,68.0,3.090909091,53.0,2.409090909,121.0,5.5,64.0,2.909090909,6.0,0.272727273,143.0,6.5,334.0,15.18181818,3.0,3.0,1.0,3.0,0.0
Y1050332,3,3.0,3.0,431.3333333,1294.0,3.0,34.66666667,104.0,3.0,56.0,168.0,0.0,0.0,0.0,16.0,14.0,2.0,0.875,0.125,13.10025806,2.0,13.0,0.8125,16.0,1.0,4.0,0.25,47.0,2.9375,44.0,2.75,23.0,1.4375,11.0,0.6875,2.0,0.125,70.0,4.375,57.0,3.5625,127.0,7.9375,47.0,2.9375,4.0,0.25,143.0,8.9375,321.0,20.0625,3.0,3.0,2.0,3.0,0.0
Y1050332,4,3.0,3.0,370.3333333,1111.0,3.0,32.66666667,98.0,3.0,63.66666667,191.0,0.0,0.0,0.0,11.0,9.0,2.0,0.818181818,0.181818182,13.35348428,2.0,11.0,1.0,10.0,0.909090909,2.0,0.181818182,78.0,7.090909091,45.0,4.090909091,30.0,2.727272727,6.0,0.545454545,2.0,0.181818182,108.0,9.818181818,53.0,4.818181818,161.0,14.63636364,42.0,3.818181818,3.0,0.272727273,172.0,15.63636364,378.0,34.36363636,0.0,0.0,0.0,0.0,0.0
Y1050332,5,2.0,2.0,492.5,985.0,2.0,33.0,66.0,2.0,94.0,188.0,0.0,0.0,0.0,15.0,11.0,4.0,0.733333333,0.266666667,6.658557419,1.0,11.0,0.733333333,15.0,1.0,5.0,0.333333333,73.0,4.866666667,25.0,1.666666667,53.0,3.533333333,12.0,0.8,0.0,0.0,126.0,8.4,37.0,2.466666667,163.0,10.86666667,74.0,4.933333333,5.0,0.333333333,178.0,11.86666667,420.0,28.0,1.0,1.0,1.0,1.0,0.0
Y1050332,6,2.0,2.0,485.5,971.0,2.0,53.0,106.0,2.0,49.5,99.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,0.0,3.037663426,4.0,8.0,0.888888889,9.0,1.0,2.0,0.222222222,22.0,2.444444444,24.0,2.666666667,26.0,2.888888889,12.0,1.333333333,0.0,0.0,48.0,5.333333333,36.0,4.0,84.0,9.333333333,45.0,5.0,2.0,0.222222222,93.0,10.33333333,224.0,24.88888889,0.0,0.0,0.0,0.0,0.0
Y1050333,0,1.0,1.0,130.0,130.0,1.0,11.0,11.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.666666667,0.333333333,3.216812271,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
Y1050333,1,7.0,7.0,88.0,616.0,4.0,15.75,63.0,5.0,3.6,18.0,0.0,0.0,0.0,8.0,4.0,4.0,0.5,0.5,13.96054852,1.0,3.0,0.375,7.0,0.875,1.0,0.125,0.0,0.0,3.0,0.375,1.0,0.125,1.0,0.125,0.0,0.0,1.0,0.125,4.0,0.5,5.0,0.625,9.0,1.125,1.0,0.125,13.0,1.625,28.0,3.5,1.0,1.0,1.0,1.0,0.0
Y1050333,2,5.0,5.0,18.0,90.0,1.0,9.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.174013518,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
Y1050333,3,3.0,3.0,198.3333333,595.0,3.0,28.33333333,85.0,2.0,2.5,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,3.681470202,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.666666667,0.0,0.0,0.0,0.0,2.0,0.666666667,0.0,0.0,2.0,0.666666667,5.0,1.666666667,0.0,0.0,5.0,1.666666667,12.0,4.0,0.0,0.0,0.0,0.0,0.0
Y1050333,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050333,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050333,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050334,1,4.0,4.0,184.75,739.0,2.0,25.0,50.0,3.0,30.66666667,92.0,0.0,0.0,0.0,16.0,11.0,5.0,0.6875,0.3125,10.65468363,2.0,7.0,0.4375,16.0,1.0,3.0,0.1875,8.0,0.5,12.0,0.75,33.0,2.0625,8.0,0.5,1.0,0.0625,41.0,2.5625,21.0,1.3125,62.0,3.875,52.0,3.25,3.0,0.1875,78.0,4.875,195.0,12.1875,3.0,3.0,2.0,3.0,0.0
Y1050334,2,5.0,5.0,97.6,488.0,4.0,6.0,24.0,5.0,13.0,65.0,0.0,0.0,0.0,6.0,3.0,3.0,0.5,0.5,9.579014678,1.0,2.0,0.333333333,6.0,1.0,1.0,0.166666667,4.0,0.666666667,3.0,0.5,35.0,5.833333333,5.0,0.833333333,0.0,0.0,39.0,6.5,8.0,1.333333333,47.0,7.833333333,44.0,7.333333333,1.0,0.166666667,53.0,8.833333333,145.0,24.16666667,0.0,0.0,0.0,0.0,0.0
Y1050334,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050334,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050334,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050334,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050335,0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050335,1,3.0,3.0,271.0,813.0,2.0,27.0,54.0,3.0,35.33333333,106.0,0.0,0.0,0.0,17.0,14.0,3.0,0.823529412,0.176470588,7.674101474,3.0,4.0,0.235294118,15.0,0.882352941,3.0,0.176470588,16.0,0.941176471,7.0,0.411764706,47.0,2.764705882,13.0,0.764705882,0.0,0.0,63.0,3.705882353,20.0,1.176470588,83.0,4.882352941,73.0,4.294117647,3.0,0.176470588,100.0,5.882352941,259.0,15.23529412,1.0,1.0,1.0,1.0,0.0
Y1050335,2,3.0,3.0,332.3333333,997.0,2.0,35.0,70.0,3.0,44.66666667,134.0,0.0,0.0,0.0,13.0,8.0,5.0,0.615384615,0.384615385,9.610177598,1.0,4.0,0.307692308,13.0,1.0,2.0,0.153846154,17.0,1.307692308,14.0,1.076923077,64.0,4.923076923,19.0,1.461538462,2.0,0.153846154,81.0,6.230769231,35.0,2.692307692,116.0,8.923076923,94.0,7.230769231,3.0,0.230769231,129.0,9.923076923,342.0,26.30769231,0.0,0.0,0.0,0.0,0.0
Y1050335,3,1.0,1.0,88.0,88.0,0.0,0.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,0.5,0.790726591,2.0,2.0,1.0,1.0,0.5,0.0,0.0,8.0,4.0,1.0,0.5,4.0,2.0,1.0,0.5,0.0,0.0,12.0,6.0,2.0,1.0,14.0,7.0,6.0,3.0,0.0,0.0,16.0,8.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0
Y1050335,4,1.0,1.0,84.0,84.0,0.0,0.0,0.0,1.0,18.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.123581731,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,17.0,17.0,18.0,18.0,0.0,0.0,18.0,18.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0
Y1050335,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050335,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050336,0,1.0,1.0,204.0,204.0,1.0,22.0,22.0,1.0,13.0,13.0,0.0,0.0,0.0,5.0,4.0,1.0,0.8,0.2,8.352163433,7.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4,1.0,0.2,0.0,0.0,7.0,1.4,1.0,0.2,8.0,1.6,13.0,2.6,0.0,0.0,13.0,2.6,34.0,6.8,0.0,0.0,0.0,0.0,0.0
Y1050336,1,2.0,2.0,253.0,506.0,1.0,43.0,43.0,2.0,26.5,53.0,0.0,0.0,0.0,9.0,7.0,2.0,0.777777778,0.222222222,10.45768072,1.0,5.0,0.555555556,8.0,0.888888889,1.0,0.111111111,3.0,0.333333333,8.0,0.888888889,26.0,2.888888889,1.0,0.111111111,0.0,0.0,29.0,3.222222222,9.0,1.0,38.0,4.222222222,34.0,3.777777778,1.0,0.111111111,47.0,5.222222222,120.0,13.33333333,1.0,1.0,1.0,1.0,0.0
Y1050336,2,1.0,1.0,381.0,381.0,1.0,8.0,8.0,1.0,69.0,69.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,14.90083008,7.0,8.0,1.0,7.0,0.875,0.0,0.0,35.0,4.375,6.0,0.75,12.0,1.5,3.0,0.375,0.0,0.0,47.0,5.875,9.0,1.125,56.0,7.0,21.0,2.625,0.0,0.0,64.0,8.0,141.0,17.625,0.0,0.0,0.0,0.0,0.0
Y1050336,3,2.0,2.0,63.5,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050336,5,2.0,2.0,1150.0,2300.0,2.0,128.0,256.0,2.0,111.5,223.0,0.0,0.0,0.0,27.0,25.0,2.0,0.925925926,0.074074074,6.901966316,2.0,7.0,0.259259259,27.0,1.0,2.0,0.074074074,34.0,1.259259259,10.0,0.37037037,108.0,4.0,19.0,0.703703704,0.0,0.0,142.0,5.259259259,29.0,1.074074074,171.0,6.333333333,151.0,5.592592593,2.0,0.074074074,198.0,7.333333333,522.0,19.33333333,0.0,0.0,0.0,0.0,0.0
Y1050336,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050336,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050337,0,3.0,3.0,220.0,660.0,2.0,29.5,59.0,2.0,34.0,68.0,0.0,0.0,0.0,11.0,9.0,2.0,0.818181818,0.181818182,12.71222338,5.0,5.0,0.454545455,11.0,1.0,0.0,0.0,8.0,0.727272727,8.0,0.727272727,32.0,2.909090909,6.0,0.545454545,0.0,0.0,40.0,3.636363636,14.0,1.272727273,54.0,4.909090909,48.0,4.363636364,0.0,0.0,65.0,5.909090909,167.0,15.18181818,0.0,0.0,0.0,0.0,0.0
