label,username,week,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,tmp
1.0,Y1050284,1,3.0,511.0,3.0,7.0,2.0,2.0,7.0,1.0,40.0,4.0,6.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050286,1,3.0,521.0,3.0,8.0,8.0,3.0,8.0,2.0,53.0,5.0,3.0,35.0,2.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050287,1,3.0,574.0,2.0,7.0,7.0,3.0,6.0,2.0,41.0,2.0,4.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050289,1,5.0,2534.0,5.0,24.0,23.0,23.0,24.0,11.0,559.0,79.0,198.0,244.0,11.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050292,1,4.0,483.0,3.0,8.0,5.0,2.0,7.0,1.0,22.0,0.0,2.0,18.0,1.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050293,1,4.0,797.0,4.0,14.0,13.0,2.0,14.0,5.0,70.0,3.0,5.0,44.0,5.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050294,1,2.0,447.0,2.0,7.0,7.0,4.0,6.0,2.0,41.0,5.0,8.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050296,1,3.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050297,1,1.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050298,1,1.0,422.0,1.0,4.0,2.0,3.0,4.0,0.0,32.0,12.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050299,1,2.0,751.0,1.0,6.0,4.0,5.0,5.0,0.0,86.0,30.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050300,1,2.0,414.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050301,1,3.0,1345.0,3.0,13.0,12.0,7.0,9.0,2.0,156.0,98.0,14.0,22.0,2.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050302,1,3.0,1238.0,3.0,18.0,13.0,8.0,16.0,0.0,115.0,17.0,28.0,59.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050303,1,3.0,1286.0,3.0,10.0,8.0,10.0,8.0,2.0,310.0,177.0,42.0,54.0,2.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050304,1,3.0,1252.0,3.0,16.0,10.0,5.0,16.0,4.0,117.0,38.0,12.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050305,1,5.0,1587.0,4.0,21.0,15.0,10.0,20.0,6.0,106.0,10.0,14.0,70.0,6.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050306,1,6.0,1294.0,2.0,5.0,1.0,3.0,4.0,0.0,24.0,6.0,0.0,9.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050307,1,1.0,49.0,1.0,3.0,1.0,1.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050308,1,5.0,2297.0,4.0,19.0,14.0,12.0,19.0,1.0,517.0,172.0,104.0,200.0,1.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050310,1,3.0,431.0,2.0,7.0,4.0,3.0,6.0,1.0,20.0,0.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050311,1,6.0,2560.0,5.0,22.0,10.0,22.0,18.0,1.0,325.0,106.0,34.0,142.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050312,1,2.0,419.0,1.0,10.0,2.0,8.0,9.0,0.0,32.0,9.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050313,1,1.0,118.0,1.0,2.0,0.0,1.0,2.0,0.0,11.0,3.0,0.0,5.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050314,1,2.0,1616.0,2.0,18.0,15.0,15.0,13.0,4.0,138.0,34.0,21.0,28.0,4.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050315,1,4.0,2797.0,4.0,24.0,15.0,21.0,24.0,0.0,494.0,201.0,47.0,170.0,0.0,2.0,2.0,1.0,2.0,0.0
1.0,Y1050316,1,4.0,1128.0,3.0,13.0,13.0,6.0,12.0,5.0,102.0,12.0,18.0,55.0,5.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050317,1,4.0,1468.0,4.0,19.0,12.0,7.0,19.0,1.0,123.0,10.0,28.0,71.0,1.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050318,1,5.0,1105.0,5.0,18.0,15.0,13.0,18.0,2.0,180.0,12.0,71.0,85.0,2.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050319,1,2.0,487.0,2.0,9.0,9.0,3.0,9.0,1.0,30.0,4.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050320,1,7.0,318.0,1.0,6.0,5.0,3.0,5.0,1.0,22.0,8.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050321,1,1.0,268.0,1.0,5.0,3.0,1.0,5.0,0.0,14.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050322,1,7.0,1202.0,7.0,18.0,12.0,9.0,17.0,6.0,129.0,8.0,32.0,77.0,6.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050323,1,6.0,1672.0,6.0,18.0,16.0,12.0,18.0,2.0,160.0,15.0,67.0,54.0,2.0,3.0,3.0,3.0,3.0,0.0
1.0,Y1050324,1,2.0,1267.0,2.0,21.0,15.0,18.0,21.0,1.0,264.0,140.0,42.0,75.0,2.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050325,1,5.0,1954.0,2.0,18.0,13.0,13.0,18.0,5.0,156.0,12.0,15.0,82.0,5.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050326,1,3.0,945.0,3.0,11.0,10.0,5.0,11.0,2.0,65.0,16.0,8.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050328,1,7.0,5086.0,5.0,41.0,37.0,40.0,40.0,2.0,1076.0,647.0,60.0,301.0,2.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050329,1,5.0,1122.0,2.0,7.0,1.0,6.0,3.0,0.0,84.0,42.0,19.0,10.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050330,1,5.0,1534.0,4.0,24.0,21.0,5.0,16.0,6.0,70.0,3.0,5.0,38.0,6.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050331,1,3.0,225.0,2.0,3.0,1.0,0.0,2.0,1.0,10.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050332,1,3.0,1648.0,3.0,24.0,23.0,17.0,19.0,8.0,180.0,61.0,40.0,39.0,9.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050333,1,7.0,616.0,5.0,8.0,4.0,3.0,7.0,1.0,18.0,0.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050334,1,4.0,739.0,3.0,16.0,11.0,7.0,16.0,3.0,92.0,8.0,12.0,52.0,3.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050335,1,3.0,813.0,3.0,17.0,14.0,4.0,15.0,3.0,106.0,16.0,7.0,73.0,3.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050336,1,2.0,506.0,2.0,9.0,7.0,5.0,8.0,1.0,53.0,3.0,8.0,34.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050338,1,4.0,743.0,3.0,8.0,7.0,5.0,7.0,3.0,108.0,37.0,23.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050339,1,2.0,377.0,2.0,7.0,6.0,2.0,7.0,0.0,30.0,2.0,1.0,27.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050340,1,2.0,183.0,2.0,4.0,3.0,0.0,4.0,1.0,15.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050341,1,3.0,1328.0,3.0,19.0,17.0,5.0,19.0,0.0,68.0,8.0,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050342,1,3.0,568.0,3.0,7.0,6.0,3.0,7.0,1.0,61.0,7.0,10.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050344,1,7.0,1162.0,7.0,22.0,14.0,12.0,19.0,1.0,84.0,12.0,0.0,63.0,1.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050345,1,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050346,1,3.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050347,1,3.0,802.0,3.0,13.0,10.0,7.0,12.0,0.0,83.0,25.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050348,1,4.0,1783.0,4.0,20.0,20.0,16.0,20.0,1.0,324.0,135.0,68.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050349,1,5.0,731.0,3.0,5.0,0.0,4.0,4.0,0.0,26.0,10.0,3.0,5.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050350,1,6.0,1521.0,5.0,18.0,10.0,17.0,13.0,3.0,274.0,148.0,42.0,37.0,3.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050351,1,6.0,1191.0,6.0,21.0,16.0,16.0,21.0,3.0,218.0,90.0,24.0,83.0,3.0,3.0,3.0,3.0,3.0,0.0
1.0,Y1050352,1,5.0,1242.0,5.0,17.0,16.0,5.0,14.0,5.0,67.0,20.0,11.0,24.0,5.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050353,1,6.0,1512.0,6.0,19.0,12.0,9.0,18.0,5.0,168.0,49.0,19.0,85.0,5.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050354,1,7.0,1565.0,7.0,20.0,17.0,10.0,16.0,5.0,146.0,22.0,25.0,68.0,5.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050355,1,1.0,159.0,1.0,3.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050356,1,6.0,1638.0,5.0,22.0,19.0,12.0,21.0,1.0,149.0,19.0,27.0,85.0,1.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050357,1,7.0,2144.0,5.0,21.0,18.0,19.0,21.0,5.0,310.0,59.0,78.0,145.0,5.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050358,1,5.0,1876.0,3.0,14.0,8.0,4.0,14.0,2.0,94.0,47.0,10.0,29.0,2.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050359,1,5.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050360,1,4.0,2014.0,2.0,24.0,18.0,13.0,23.0,3.0,239.0,21.0,64.0,129.0,3.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050361,1,4.0,439.0,3.0,8.0,5.0,2.0,8.0,2.0,35.0,2.0,10.0,18.0,2.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050362,1,6.0,1378.0,6.0,20.0,20.0,14.0,19.0,3.0,179.0,38.0,25.0,95.0,3.0,3.0,3.0,3.0,3.0,0.0
1.0,Y1050364,1,4.0,875.0,4.0,14.0,7.0,12.0,11.0,0.0,234.0,107.0,28.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050365,1,3.0,1028.0,3.0,11.0,10.0,5.0,11.0,2.0,167.0,13.0,27.0,101.0,2.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050366,1,3.0,1437.0,3.0,24.0,23.0,7.0,24.0,9.0,130.0,7.0,21.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050367,1,5.0,1770.0,5.0,24.0,22.0,13.0,21.0,6.0,146.0,42.0,24.0,40.0,6.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050368,1,3.0,1860.0,3.0,20.0,12.0,15.0,20.0,0.0,333.0,168.0,17.0,114.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050369,1,1.0,253.0,1.0,4.0,4.0,2.0,4.0,1.0,18.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050370,1,2.0,977.0,2.0,13.0,10.0,12.0,12.0,2.0,169.0,43.0,60.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050371,1,2.0,1188.0,2.0,15.0,13.0,10.0,15.0,2.0,174.0,30.0,15.0,112.0,2.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050372,1,5.0,1293.0,4.0,8.0,5.0,6.0,7.0,2.0,85.0,26.0,13.0,23.0,2.0,3.0,3.0,3.0,3.0,0.0
1.0,Y1050373,1,4.0,788.0,2.0,13.0,7.0,7.0,11.0,3.0,43.0,4.0,2.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050374,1,3.0,1215.0,3.0,20.0,18.0,7.0,19.0,7.0,99.0,13.0,14.0,51.0,7.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050375,1,4.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050376,1,7.0,2440.0,7.0,30.0,29.0,12.0,28.0,7.0,221.0,52.0,42.0,85.0,7.0,3.0,3.0,3.0,3.0,0.0
1.0,Y1050377,1,3.0,343.0,2.0,5.0,1.0,2.0,5.0,1.0,25.0,3.0,0.0,15.0,1.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050378,1,5.0,2879.0,5.0,24.0,24.0,20.0,24.0,8.0,423.0,36.0,132.0,230.0,9.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050379,1,6.0,503.0,6.0,14.0,12.0,0.0,14.0,1.0,39.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050380,1,6.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050381,1,5.0,1365.0,5.0,21.0,18.0,13.0,21.0,2.0,124.0,22.0,16.0,62.0,2.0,3.0,3.0,3.0,3.0,0.0
1.0,Y1050382,1,4.0,1846.0,4.0,11.0,4.0,10.0,10.0,0.0,178.0,43.0,49.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050383,1,1.0,100.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050384,1,3.0,1222.0,3.0,12.0,6.0,10.0,10.0,1.0,211.0,67.0,63.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050385,1,4.0,531.0,2.0,10.0,9.0,7.0,9.0,2.0,81.0,2.0,21.0,49.0,2.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050386,1,3.0,702.0,3.0,5.0,3.0,4.0,4.0,0.0,70.0,21.0,10.0,13.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050387,1,2.0,389.0,2.0,9.0,7.0,2.0,8.0,2.0,39.0,2.0,8.0,23.0,2.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050388,1,3.0,287.0,2.0,5.0,3.0,3.0,4.0,0.0,19.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050390,1,2.0,207.0,1.0,6.0,4.0,0.0,5.0,1.0,9.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050391,1,4.0,559.0,4.0,13.0,2.0,3.0,12.0,0.0,41.0,1.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050394,1,3.0,997.0,3.0,12.0,8.0,10.0,10.0,0.0,40.0,2.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050395,1,3.0,243.0,2.0,6.0,2.0,5.0,5.0,1.0,82.0,57.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050396,1,6.0,1729.0,6.0,24.0,24.0,10.0,23.0,3.0,204.0,51.0,49.0,78.0,3.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050400,1,7.0,1817.0,7.0,24.0,22.0,9.0,23.0,5.0,210.0,64.0,18.0,99.0,5.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050401,1,2.0,364.0,2.0,4.0,2.0,1.0,2.0,1.0,10.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050403,1,2.0,283.0,2.0,4.0,2.0,0.0,3.0,2.0,18.0,0.0,0.0,14.0,2.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050406,1,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050407,1,5.0,1959.0,3.0,24.0,22.0,14.0,23.0,8.0,213.0,23.0,21.0,146.0,8.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050408,1,1.0,35.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050410,1,2.0,213.0,2.0,4.0,3.0,0.0,3.0,2.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050412,1,2.0,1074.0,2.0,10.0,4.0,8.0,10.0,0.0,158.0,70.0,23.0,46.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050413,1,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050414,1,1.0,307.0,1.0,4.0,2.0,2.0,3.0,1.0,52.0,7.0,11.0,14.0,2.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050415,1,1.0,130.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050416,1,5.0,627.0,3.0,5.0,4.0,0.0,3.0,3.0,11.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050417,1,1.0,125.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0
1.0,Y1050421,1,1.0,369.0,1.0,6.0,5.0,1.0,3.0,2.0,11.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050425,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050426,1,1.0,248.0,1.0,5.0,5.0,0.0,3.0,4.0,11.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050427,1,4.0,1126.0,4.0,14.0,12.0,10.0,14.0,3.0,147.0,40.0,39.0,50.0,3.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050428,1,1.0,583.0,1.0,10.0,9.0,3.0,9.0,0.0,59.0,31.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050432,1,1.0,326.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050434,1,5.0,710.0,5.0,12.0,11.0,4.0,12.0,4.0,88.0,10.0,10.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050436,1,2.0,482.0,1.0,10.0,10.0,2.0,5.0,5.0,26.0,5.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050437,1,2.0,335.0,1.0,1.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050439,1,5.0,692.0,4.0,10.0,1.0,0.0,10.0,0.0,30.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050440,1,1.0,74.0,1.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0
1.0,Y1050442,1,2.0,1190.0,1.0,11.0,10.0,10.0,11.0,2.0,212.0,35.0,27.0,145.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050444,1,5.0,131.0,3.0,4.0,0.0,1.0,3.0,0.0,13.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050445,1,4.0,924.0,2.0,15.0,6.0,9.0,14.0,1.0,153.0,64.0,14.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050447,1,1.0,372.0,1.0,7.0,7.0,3.0,7.0,0.0,82.0,23.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050448,1,4.0,1117.0,4.0,15.0,11.0,3.0,14.0,1.0,92.0,2.0,8.0,63.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050449,1,3.0,1912.0,3.0,20.0,17.0,13.0,18.0,3.0,223.0,3.0,52.0,145.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050450,1,3.0,1558.0,3.0,21.0,19.0,10.0,19.0,5.0,158.0,33.0,28.0,78.0,5.0,1.0,1.0,1.0,1.0,0.0
1.0,Y1050452,1,4.0,1086.0,3.0,13.0,11.0,8.0,11.0,4.0,91.0,47.0,8.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050453,1,4.0,1209.0,4.0,13.0,12.0,5.0,13.0,4.0,139.0,28.0,9.0,80.0,5.0,1.0,1.0,1.0,1.0,0.0
1.0,Y9999984,1,2.0,1460.0,2.0,24.0,23.0,15.0,22.0,8.0,98.0,6.0,35.0,42.0,8.0,3.0,3.0,2.0,3.0,0.0
1.0,Y9999985,1,3.0,1644.0,2.0,8.0,0.0,8.0,4.0,0.0,137.0,82.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ariel880505,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,chunghsing,1,2.0,71.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,gaoshi,1,3.0,942.0,2.0,22.0,19.0,14.0,17.0,3.0,201.0,136.0,22.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,jiangong,1,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,jinhe,1,2.0,331.0,2.0,4.0,1.0,4.0,2.0,1.0,44.0,34.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,koso019003,1,6.0,927.0,3.0,5.0,3.0,4.0,4.0,1.0,46.0,36.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,lioho,1,2.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,peter94135,1,1.0,137.0,1.0,7.0,1.0,4.0,6.0,0.0,17.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,pingzhen,1,1.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,staff,1,4.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wanfang,1,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050288,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050290,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050291,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050295,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
