username,week,num_days,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,forum_avg_count,forum_sum_count,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean
103602527,1,1.0,1.0,291.0,291.0,1.0,37.0,37.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.488888889,7.777777778
103602527,2,2.0,2.0,92.5,185.0,1.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.777777778
103602527,3,4.0,4.0,445.75,1783.0,2.0,41.5,83.0,2.0,476.0,952.0,0.0,0.0,0.0,12.0,9.0,3.0,0.75,0.25,8.857868686,6.0,3.0,0.25,10.0,0.833333333,8.0,0.666666667,6.0,0.5,4.0,0.333333333,15.0,1.25,0.0,0.0,0.0,0.0,21.0,1.75,4.0,0.333333333,25.0,2.083333333,24.0,2.0,8.0,0.666666667,43.0,3.583333333,100.0,8.333333332999999,0.0,0.0,0.0,0.0,9.8,4.0
103602527,4,2.0,2.0,252.0,504.0,2.0,9.5,19.0,2.0,71.5,143.0,0.0,0.0,0.0,7.0,4.0,3.0,0.571428571,0.428571429,13.64500928,3.0,4.0,0.571428571,3.0,0.428571429,3.0,0.428571429,16.0,2.285714286,1.0,0.14285714300000002,4.0,0.571428571,0.0,0.0,0.0,0.0,20.0,2.857142857,1.0,0.14285714300000002,21.0,3.0,10.0,1.428571429,3.0,0.428571429,31.0,4.428571429,65.0,9.285714286000001,0.0,0.0,0.0,0.0,9.0,10.0
103602527,5,2.0,2.0,50.0,100.0,0.0,0.0,0.0,1.0,35.0,35.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,16.26052705,3.0,2.0,1.0,2.0,1.0,0.0,0.0,26.0,13.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,1.0,0.5,27.0,13.5,4.0,2.0,0.0,0.0,33.0,16.5,64.0,32.0,0.0,0.0,0.0,0.0,9.488888889,10.0
103602527,6,2.0,2.0,276.0,552.0,0.0,0.0,0.0,2.0,223.5,447.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6,0.4,13.51280403,1.0,2.0,0.4,4.0,0.8,1.0,0.2,2.0,0.4,5.0,1.0,3.0,0.6,1.0,0.2,0.0,0.0,5.0,1.0,6.0,1.2,11.0,2.2,9.0,1.8,1.0,0.2,17.0,3.4,38.0,7.6,0.0,0.0,0.0,0.0,9.488888889,7.777777778
103602527,7,3.0,3.0,326.3333333,979.0,0.0,0.0,0.0,3.0,255.66666669999998,767.0,0.0,0.0,0.0,10.0,4.0,6.0,0.4,0.6,13.97562915,2.0,4.0,0.4,8.0,0.8,3.0,0.3,12.0,1.2,1.0,0.1,7.0,0.7,2.0,0.2,0.0,0.0,19.0,1.9,3.0,0.3,22.0,2.2,22.0,2.2,3.0,0.3,41.0,4.1,88.0,8.8,0.0,0.0,0.0,0.0,10.0,7.777777778
103602527,8,2.0,2.0,102.5,205.0,1.0,12.0,12.0,2.0,31.0,62.0,0.0,0.0,0.0,5.0,2.0,3.0,0.4,0.6,7.83586807,2.0,3.0,0.6,4.0,0.8,2.0,0.4,8.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.0,0.0,8.0,1.6,5.0,1.0,2.0,0.4,17.0,3.4,32.0,6.4,0.0,0.0,0.0,0.0,9.3,10.0
103602527,9,1.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0
103602527,10,2.0,2.0,303.5,607.0,1.0,40.0,40.0,1.0,276.0,276.0,0.0,0.0,0.0,5.0,1.0,4.0,0.2,0.8,6.22977332,7.0,1.0,0.2,5.0,1.0,1.0,0.2,6.0,1.2,9.0,1.8,3.0,0.6,1.0,0.2,0.0,0.0,9.0,1.8,10.0,2.0,19.0,3.8,21.0,4.2,1.0,0.2,37.0,7.4,78.0,15.6,0.0,0.0,0.0,0.0,9.488888889,7.777777778
103602527,11,4.0,4.0,355.75,1423.0,3.0,6.666666667,20.0,4.0,94.75,379.0,0.0,0.0,0.0,19.0,7.0,12.0,0.36842105299999994,0.6315789470000001,15.46747801,1.0,18.0,0.947368421,14.0,0.736842105,2.0,0.10526315800000001,172.0,9.052631579,15.0,0.7894736840000001,4.0,0.21052631600000002,4.0,0.21052631600000002,1.0,0.052631579000000005,176.0,9.263157895,20.0,1.052631579,196.0,10.31578947,32.0,1.684210526,2.0,0.10526315800000001,227.0,11.94736842,457.0,24.05263158,0.0,0.0,0.0,0.0,9.488888889,10.0
103602527,13,3.0,3.0,14.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,7.777777778
103602527,14,3.0,3.0,305.3333333,916.0,1.0,8.0,8.0,3.0,197.0,591.0,0.0,0.0,0.0,13.0,6.0,7.0,0.46153846200000004,0.538461538,10.45370062,2.0,5.0,0.384615385,12.0,0.923076923,5.0,0.384615385,25.0,1.9230769230000002,6.0,0.46153846200000004,8.0,0.615384615,4.0,0.307692308,0.0,0.0,33.0,2.538461538,10.0,0.7692307690000001,43.0,3.307692308,27.0,2.076923077,5.0,0.384615385,64.0,4.923076923,139.0,10.69230769,0.0,0.0,0.0,0.0,9.5,9.0
103602527,15,3.0,3.0,181.0,543.0,1.0,23.0,23.0,2.0,116.5,233.0,0.0,0.0,0.0,7.0,1.0,6.0,0.14285714300000002,0.857142857,11.76017499,1.0,4.0,0.571428571,5.0,0.7142857140000001,1.0,0.14285714300000002,30.0,4.285714286,5.0,0.7142857140000001,1.0,0.14285714300000002,0.0,0.0,0.0,0.0,31.0,4.428571429,5.0,0.7142857140000001,36.0,5.1428571430000005,9.0,1.285714286,1.0,0.14285714300000002,49.0,7.0,95.0,13.57142857,0.0,0.0,0.0,0.0,9.5,5.0
103602527,16,2.0,2.0,85.0,170.0,0.0,0.0,0.0,1.0,49.0,49.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,7.401670192,2.0,3.0,1.0,3.0,1.0,0.0,0.0,31.0,10.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.33333333,0.0,0.0,31.0,10.33333333,7.0,2.333333333,0.0,0.0,41.0,13.66666667,79.0,26.33333333,0.0,0.0,0.0,0.0,9.488888889,7.777777778
103602527,17,3.0,3.0,21.0,63.0,0.0,0.0,0.0,1.0,32.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.295435931,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.488888889,7.0
104552020,7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104582006,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104602001,2,2.0,2.0,218.5,437.0,2.0,21.0,42.0,2.0,9.5,19.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6,0.4,8.960267191,2.0,3.0,0.6,2.0,0.4,3.0,0.6,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,2.0,0.4,6.0,1.2,3.0,0.6,13.0,2.6,24.0,4.8,3.0,1.0,1.0,1.0,9.8,8.333333332999999
104602001,3,2.0,2.0,158.0,316.0,2.0,2.5,5.0,1.0,23.0,23.0,0.0,0.0,0.0,7.0,2.0,5.0,0.28571428600000004,0.7142857140000001,7.5535136839999995,3.0,6.0,0.857142857,1.0,0.14285714300000002,2.0,0.28571428600000004,2.0,0.28571428600000004,2.0,0.28571428600000004,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.28571428600000004,2.0,0.28571428600000004,4.0,0.571428571,1.0,0.14285714300000002,2.0,0.28571428600000004,11.0,1.571428571,18.0,2.5714285709999998,4.0,1.0,1.0,2.0,8.8,10.0
