feature,pearson,p-value,distance_correlation
active_num_days,0.534960169635846,7.771012932689513e-11,0.46503983036415397
active_avg_count,0.21188517173657906,0.01634947949047456,0.7881148282634209
active_sum_count,0.5219363171615592,2.649828356151657e-10,0.4780636828384408
problem_num_days,0.5346489645512016,8.007068074809718e-11,0.4653510354487984
problem_avg_count,0.20836582801340764,0.018263503874187785,0.7916341719865924
problem_sum_count,0.44792787187686,1.1477984992533977e-07,0.55207212812314
video_num_days,0.4814866155432261,8.740584413244684e-09,0.518513384456774
video_avg_count,0.19790086647471133,0.025141362313136288,0.8020991335252887
video_sum_count,0.3460263442875383,6.314218798190603e-05,0.6539736557124617
forum_num_days,0.23765511600288883,0.0069089984613787386,0.7623448839971112
forum_avg_count,0.2196856888425866,0.01271710462421096,0.7803143111574133
forum_sum_count,0.23765511600288883,0.0069089984613787386,0.7623448839971112
num_watched,0.4426677007627622,1.6769603013492996e-07,0.5573322992372378
num_complete,0.4211992531123298,7.387059918098731e-07,0.5788007468876701
num_incomplete,0.16992379891464998,0.055164420178102434,0.83007620108535
complete_rate,0.4228204359273919,6.627946134254811e-07,0.5771795640726081
incomplete_rate,-0.11536600761096416,0.19471796172249184,1.1153660076109642
watched_time_hour,0.46189290757759816,4.0647393479589085e-08,0.5381070924224018
watched_time_weekday,0.13829661330106002,0.11952051817879164,0.86170338669894
seek_video_sum,0.37808752582211763,1.0821246941544296e-05,0.6219124741778823
seek_video_avg,0.2512495339501787,0.004226848167452528,0.7487504660498213
pause_video_sum,0.4756188541718523,1.3990921258374338e-08,0.5243811458281478
pause_video_avg,0.3756016584135445,1.2491921246227955e-05,0.6243983415864556
stop_video_sum,0.1952618144738958,0.02719059723679282,0.8047381855261042
stop_video_avg,0.09938709622571953,0.2643484200155222,0.9006129037742805
video_forward_seek_sum,0.26736745225683334,0.0022808963133496016,0.7326325477431667
video_forward_seek_avg,0.21093633805497347,0.016847543011121274,0.7890636619450265
video_backward_seek_sum,0.1690355135117304,0.05646783785834997,0.8309644864882696
video_backward_seek_avg,0.07310244285366659,0.4121907908118153,0.9268975571463334
video_pause_forward_seek_sum,0.33991243949737865,8.65541710269892e-05,0.6600875605026213
video_pause_forward_seek_avg,0.2658444883277,0.002421725225381537,0.7341555116723
video_pause_backward_seek_sum,0.3758813936672682,1.2292443295043916e-05,0.6241186063327318
video_pause_backward_seek_avg,0.33746999967481006,9.79977805357569e-05,0.6625300003251899
video_stop_backward_seek_sum,0.11643911291773511,0.19057085750235692,0.8835608870822649
video_stop_backward_seek_avg,0.008156214137623203,0.9271959558673681,0.9918437858623768
all_type_video_forward_seek_sum,0.3708295559373336,1.6402251654456395e-05,0.6291704440626664
all_type_video_forward_seek_avg,0.29884203511517565,0.0006114306097090706,0.7011579648848243
all_type_video_backward_seek_sum,0.23158158817470104,0.008533451720771697,0.768418411825299
all_type_video_backward_seek_avg,0.1447030797381909,0.10317386084952358,0.855296920261809
all_type_video_seek_sum,0.34000714419642236,8.61366393872399e-05,0.6599928558035777
all_type_video_seek_avg,0.2660847591793558,0.002398997464123224,0.7339152408206442
video_pause_sum,0.37991926634709855,9.72758909008942e-06,0.6200807336529015
video_pause_avg,0.30930364784552367,0.0003814891425519001,0.6906963521544763
video_stop_sum,0.19997714356372576,0.023623349732915137,0.8000228564362742
video_stop_avg,0.10180685349124816,0.25283608091837095,0.8981931465087518
video_play_sum,0.35578369914236035,3.765244017152411e-05,0.6442163008576396
video_play_avg,0.276112166286334,0.0016062381016940287,0.723887833713666
video_events_sum,0.36301643810602374,2.5384089530004595e-05,0.6369835618939763
video_events_avg,0.28822988216880474,0.0009693754974867701,0.7117701178311953
mt_practice_sum,0.3674991389081637,1.9785549957877552e-05,0.6325008610918363
mt_unit_sum,0.47621398060443204,1.3344415592407437e-08,0.5237860193955679
mt_online_num_day,0.08360341634338037,0.3481263361837441,0.9163965836566197
mt_online_practice_num_day,0.49345267195827486,3.2568331678058663e-09,0.5065473280417252
hw_mean,0.699073035899628,4.4596202255758446e-20,0.300926964100372
qz_mean,0.7469334134738461,4.386976735213618e-24,0.2530665865261539
