feature,pearson,p-value,distance_correlation
num_days,0.854940196242,9.99926058987e-38,0.145059803758
active_num_days,0.854940196242,9.99926058987e-38,0.145059803758
active_avg_count,0.485528960041,6.28840463269e-09,0.514471039959
active_sum_count,0.683946272699,5.69780977133e-19,0.316053727301
problem_num_days,0.725271751117,3.63344375554e-22,0.274728248883
problem_avg_count,0.586241609161,3.58819850336e-13,0.413758390839
problem_sum_count,0.631038585713,1.41545856321e-15,0.368961414287
video_num_days,0.740266776174,1.78969614811e-23,0.259733223826
video_avg_count,0.284366080732,0.00114150968788,0.715633919268
video_sum_count,0.349464099163,5.272935643e-05,0.650535900837
forum_num_days,0.123610084239,0.164496413927,0.876389915761
forum_avg_count,0.120402343124,0.175811513975,0.879597656876
forum_sum_count,0.12040234312,0.175811513988,0.87959765688
num_watched,0.613680449954,1.34167920664e-14,0.386319550046
num_complete,0.580451588381,6.90512334691e-13,0.419548411619
num_incomplete,0.462784568905,3.79802035942e-08,0.537215431095
complete_rate,0.716904841321,1.79075084604e-21,0.283095158679
incomplete_rate,0.469877962327,2.19812811599e-08,0.530122037673
watched_time_hour,0.675117325105,2.350573142e-18,0.324882674895
watched_time_weekday,0.588304212638,2.83292514386e-13,0.411695787362
seek_video_sum,0.457672369218,5.59003580539e-08,0.542327630782
seek_video_avg,0.579232208901,7.91285047763e-13,0.420767791099
pause_video_sum,0.635698104064,7.55339114806e-16,0.364301895936
pause_video_avg,0.745136027783,6.43661091727e-24,0.254863972217
stop_video_sum,0.55736825329,8.29569681681e-12,0.44263174671
stop_video_avg,0.52585881283,1.84137477005e-10,0.47414118717
video_forward_seek_sum,0.22095976434,0.0121963508329,0.77904023566
video_forward_seek_avg,0.301416522795,0.000545299461632,0.698583477205
video_backward_seek_sum,0.316239372815,0.000276337625223,0.683760627185
video_backward_seek_avg,0.404308456421,2.21182513561e-06,0.595691543579
video_pause_forward_seek_sum,0.508696538137,8.75301950897e-10,0.491303461863
video_pause_forward_seek_avg,0.547100824762,2.36037597575e-11,0.452899175238
video_pause_backward_seek_sum,0.516060477709,4.53183947988e-10,0.483939522291
video_pause_backward_seek_avg,0.520234805882,3.09858678078e-10,0.479765194118
video_stop_backward_seek_sum,0.432508080204,3.42606375652e-07,0.567491919796
video_stop_backward_seek_avg,0.465642570898,3.05149266337e-08,0.534357429102
all_type_video_forward_seek_sum,0.304945283745,0.000465321636401,0.695054716255
all_type_video_forward_seek_avg,0.500245281956,1.82801557683e-09,0.499754718044
all_type_video_backward_seek_sum,0.367992144335,1.92463481086e-05,0.632007855665
all_type_video_backward_seek_avg,0.498347342484,2.1508676988e-09,0.501652657516
all_type_video_seek_sum,0.326821229193,0.000166399670961,0.673178770807
all_type_video_seek_avg,0.531949364773,1.03670418232e-10,0.468050635227
video_pause_sum,0.55536725142,1.01994038067e-11,0.44463274858
video_pause_avg,0.607703293831,2.82020823809e-14,0.392296706169
video_stop_sum,0.552496685838,1.36851532642e-11,0.447503314162
video_stop_avg,0.527014521898,1.65265077249e-10,0.472985478102
video_play_sum,0.350367143203,5.02738566994e-05,0.649632856797
video_play_avg,0.566181434687,3.28458447007e-12,0.433818565313
video_events_sum,0.372719437968,1.47328347784e-05,0.627280562032
video_events_avg,0.582047525968,5.77256336908e-13,0.417952474032
mt_practice_sum,0.607165863167,3.01272563554e-14,0.392834136833
mt_unit_sum,0.767882428883,3.91233300179e-26,0.232117571117
mt_online_num_day,0.608345745011,2.60571942048e-14,0.391654254989
mt_online_practice_num_day,0.727564427371,2.32291308294e-22,0.272435572629
hw_mean,0.760318890598,2.27320996191e-25,0.239681109402
qz_mean,0.914857581531,1.83094867124e-51,0.0851424184688
