feature,pearson,p-value,distance_correlation
num_days,0.812016525358,2.97404531134e-31,0.187983474642
active_num_days,0.812016525358,2.97404531134e-31,0.187983474642
active_avg_count,0.643117448464,2.71727623207e-16,0.356882551536
active_sum_count,0.798776857011,1.38625201083e-29,0.201223142989
problem_num_days,0.751293478562,1.70768391474e-24,0.248706521438
problem_avg_count,0.666340266641,9.16848632974e-18,0.333659733359
problem_sum_count,0.800404700869,8.77987853945e-30,0.199595299131
video_num_days,0.7456849078,5.72746600766e-24,0.2543150922
video_avg_count,0.375809999512,1.23430667635e-05,0.624190000488
video_sum_count,0.520574161184,3.00360116035e-10,0.479425838816
forum_num_days,0.197718082049,0.0252789089673,0.802281917951
forum_avg_count,0.181464633358,0.0403692920176,0.818535366642
forum_sum_count,0.199105452379,0.0242508152584,0.800894547621
num_watched,0.741464460573,1.39464329778e-23,0.258535539427
num_complete,0.723798120903,4.83242459718e-22,0.276201879097
num_incomplete,0.435527177196,2.7774484125e-07,0.564472822804
complete_rate,0.698749823605,4.71691734039e-20,0.301250176395
incomplete_rate,0.343081841059,7.3559476561e-05,0.656918158941
watched_time_hour,0.509514193804,8.14235160564e-10,0.490485806196
watched_time_weekday,0.474343347548,1.54793071176e-08,0.525656652452
seek_video_sum,0.608276168675,2.62816009617e-14,0.391723831325
seek_video_avg,0.558893727694,7.08028042161e-12,0.441106272306
pause_video_sum,0.752199431527,1.40023568486e-24,0.247800568473
pause_video_avg,0.669781894527,5.40633637048e-18,0.330218105473
stop_video_sum,0.605950769109,3.49623626868e-14,0.394049230891
stop_video_avg,0.536662029701,6.59437061948e-11,0.463337970299
video_forward_seek_sum,0.271804387312,0.00191184147614,0.728195612688
video_forward_seek_avg,0.314737485613,0.00029652019031,0.685262514387
video_backward_seek_sum,0.469590338085,2.24796015395e-08,0.530409661915
video_backward_seek_avg,0.344980741075,6.66722868838e-05,0.655019258925
video_pause_forward_seek_sum,0.517732472088,3.89411692068e-10,0.482267527912
video_pause_forward_seek_avg,0.356569961489,3.60892965695e-05,0.643430038511
video_pause_backward_seek_sum,0.59315279545,1.6146374089e-13,0.40684720455
video_pause_backward_seek_avg,0.479437064506,1.03119174258e-08,0.520562935494
video_stop_backward_seek_sum,0.520243240546,3.09619118912e-10,0.479756759454
video_stop_backward_seek_avg,0.421866327109,7.06519221659e-07,0.578133672891
all_type_video_forward_seek_sum,0.43711946584,2.48437172968e-07,0.56288053416
all_type_video_forward_seek_avg,0.43262883436,3.39755645912e-07,0.56737116564
all_type_video_backward_seek_sum,0.529933666247,1.25537525447e-10,0.470066333753
all_type_video_backward_seek_avg,0.436988165829,2.50737577834e-07,0.563011834171
all_type_video_seek_sum,0.486053517032,6.02348361314e-09,0.513946482968
all_type_video_seek_avg,0.469149558177,2.32643489339e-08,0.530850441823
video_pause_sum,0.611858254506,1.68549387918e-14,0.388141745494
video_pause_avg,0.441081658314,1.87770864538e-07,0.558918341686
video_stop_sum,0.606404681309,3.30739068704e-14,0.393595318691
video_stop_avg,0.543891038896,3.24948678463e-11,0.456108961104
video_play_sum,0.520148145591,3.12330359303e-10,0.479851854409
video_play_avg,0.50301014069,1.43981574054e-09,0.49698985931
video_events_sum,0.541637831434,4.05882062273e-11,0.458362168566
video_events_avg,0.490809290421,4.06378313242e-09,0.509190709579
mt_practice_sum,0.662135735701,1.73162172923e-17,0.337864264299
mt_unit_sum,0.770633911815,2.02865169322e-26,0.229366088185
mt_online_num_day,0.696459657724,7.00394836995e-20,0.303540342276
mt_online_practice_num_day,0.741682856718,1.33243924689e-23,0.258317143282
hw_mean,0.767930779347,3.86774307147e-26,0.232069220653
qz_mean,0.860187153598,1.16586896554e-38,0.139812846402
