feature,pearson,p-value,distance_correlation
active_num_days,0.7786589022606122,2.8321582165452245e-27,0.22134109773938782
active_avg_count,0.47079995462568675,2.0454298724287555e-08,0.5292000453743133
active_sum_count,0.7594527209890344,2.769197194756448e-25,0.24054727901096562
problem_num_days,0.7508610188359589,1.8768424919731006e-24,0.2491389811640411
problem_avg_count,0.4948684868051768,2.8904670276720996e-09,0.5051315131948232
problem_sum_count,0.7487632908612355,2.9594999098113237e-24,0.2512367091387645
video_num_days,0.7120031684590261,4.440009750169931e-21,0.2879968315409739
video_avg_count,0.357685072403484,3.397650753761487e-05,0.642314927596516
video_sum_count,0.5206734995332508,2.976331960823103e-10,0.4793265004667492
forum_num_days,0.20285752176273966,0.021647982806102084,0.7971424782372604
forum_avg_count,0.19006312291781688,0.03164611266284516,0.8099368770821831
forum_sum_count,0.20657667878642816,0.019308794336363063,0.7934233212135718
num_watched,0.7106492844585964,5.686718340367492e-21,0.28935071554140357
num_complete,0.6738793985653612,2.8561004048949072e-18,0.32612060143463883
num_incomplete,0.4160402721119689,1.039216014081968e-06,0.5839597278880311
complete_rate,0.6404541278633824,3.934713202234575e-16,0.3595458721366176
incomplete_rate,0.11447423370546056,0.1982137511160256,0.8855257662945395
watched_time_hour,0.5232873356337715,2.3388354030084386e-10,0.4767126643662285
watched_time_weekday,0.3450908695747006,6.629196534739293e-05,0.6549091304252994
seek_video_sum,0.6037913974214753,4.547789119454803e-14,0.39620860257852475
seek_video_avg,0.47451480871476687,1.52707352301187e-08,0.5254851912852332
pause_video_sum,0.728383098043731,1.97778379924728e-22,0.271616901956269
pause_video_avg,0.6504310749212994,9.646801205342141e-17,0.34956892507870063
stop_video_sum,0.5086004078209564,8.827648568783656e-10,0.4913995921790436
stop_video_avg,0.3680070893889644,1.9230220617559114e-05,0.6319929106110356
video_forward_seek_sum,0.32678844406173896,0.00016666618412745457,0.673211555938261
video_forward_seek_avg,0.26573880871013,0.002431783209966415,0.73426119128987
video_backward_seek_sum,0.3635458838449883,2.4652694384933715e-05,0.6364541161550117
video_backward_seek_avg,0.2123979001862249,0.01608569492972732,0.7876020998137752
video_pause_forward_seek_sum,0.43562388250794143,2.7587462724058075e-07,0.5643761174920585
video_pause_forward_seek_avg,0.2937488156195508,0.0007644658895401956,0.7062511843804492
video_pause_backward_seek_sum,0.5531827015964741,1.2759923161609367e-11,0.4468172984035259
video_pause_backward_seek_avg,0.465642479946019,3.051514013072199e-08,0.534357520053981
video_stop_backward_seek_sum,0.4703989990818787,2.1105416317012162e-08,0.5296010009181213
video_stop_backward_seek_avg,0.25265739389319003,0.004011123719270207,0.74734260610681
all_type_video_forward_seek_sum,0.47280071079474584,1.7482871992002842e-08,0.5271992892052542
all_type_video_forward_seek_avg,0.35752583888461326,3.4270932881335496e-05,0.6424741611153868
all_type_video_backward_seek_sum,0.4435655370284345,1.5725849055777786e-07,0.5564344629715655
all_type_video_backward_seek_avg,0.30640454801739336,0.000435527596227594,0.6935954519826066
all_type_video_seek_sum,0.4894175331790326,4.562670598649979e-09,0.5105824668209674
all_type_video_seek_avg,0.37084557834855064,1.638737806005059e-05,0.6291544216514493
video_pause_sum,0.5187226414725346,3.558230836390483e-10,0.48127735852746545
video_pause_avg,0.3732792808756003,1.426989883030301e-05,0.6267207191243997
video_stop_sum,0.5051436228590429,1.195843709196972e-09,0.4948563771409571
video_stop_avg,0.3605858042729471,2.9011285946399585e-05,0.6394141957270529
video_play_sum,0.5192229541239557,3.3993190251989936e-10,0.4807770458760443
video_play_avg,0.39825784699160793,3.2294604200589757e-06,0.6017421530083921
video_events_sum,0.521931476086621,2.6510113907071656e-10,0.47806852391337895
video_events_avg,0.3945341610174469,4.061612172059812e-06,0.6054658389825531
mt_practice_sum,0.5492819322215341,1.8958256145015792e-11,0.4507180677784659
mt_unit_sum,0.6976392926016362,5.716261208853718e-20,0.30236070739836385
mt_online_num_day,0.3556777515994705,3.786786128786075e-05,0.6443222484005295
mt_online_practice_num_day,0.6727854853413388,3.3899380960841125e-18,0.32721451465866125
hw_mean,0.786051218955426,4.287488294482041e-28,0.21394878104457404
qz_mean,0.9075730394532604,2.5581063325331812e-49,0.0924269605467396
