feature,pearson,p-value,distance_correlation
num_days,0.737738377374,3.01647303699e-23,0.262261622626
active_num_days,0.737738377374,3.01647303699e-23,0.262261622626
active_avg_count,0.373277594407,1.42712725642e-05,0.626722405593
active_sum_count,0.705684053474,1.39253570592e-20,0.294315946526
problem_num_days,0.702480886109,2.45731249818e-20,0.297519113891
problem_avg_count,0.357101791914,3.50667218376e-05,0.642898208086
problem_sum_count,0.668836307954,6.25508541098e-18,0.331163692046
video_num_days,0.651249450217,8.57612455641e-17,0.348750549783
video_avg_count,0.319144900336,0.000240855912241,0.680855099664
video_sum_count,0.469686977177,2.23109742154e-08,0.530313022823
forum_num_days,0.197190058949,0.0256798701423,0.802809941051
forum_avg_count,0.196122357122,0.0265072712898,0.803877642878
forum_sum_count,0.210671764722,0.0169887482023,0.789328235278
num_watched,0.642952230432,2.78069698781e-16,0.357047769568
num_complete,0.61861937201,7.17576618299e-15,0.38138062799
num_incomplete,0.348175661911,5.64277236293e-05,0.651824338089
complete_rate,0.541993722901,3.91915053456e-11,0.458006277099
incomplete_rate,0.0862856195679,0.332823891595,0.913714380432
watched_time_hour,0.410945617197,1.44774316175e-06,0.589054382803
watched_time_weekday,0.234412198818,0.00773853354678,0.765587801182
seek_video_sum,0.563779378683,4.23960727223e-12,0.436220621317
seek_video_avg,0.424454369118,5.93836311648e-07,0.575545630882
pause_video_sum,0.670999120376,4.47752225604e-18,0.329000879624
pause_video_avg,0.561936131723,5.1496994382e-12,0.438063868277
stop_video_sum,0.419750704844,8.13471120327e-07,0.580249295156
stop_video_avg,0.315869613488,0.000281184928454,0.684130386512
video_forward_seek_sum,0.258001940474,0.00327923770175,0.741998059526
video_forward_seek_avg,0.225076645421,0.0106390917195,0.774923354579
video_backward_seek_sum,0.314349189626,0.000301955642099,0.685650810374
video_backward_seek_avg,0.177520818732,0.0449985147141,0.822479181268
video_pause_forward_seek_sum,0.413167676605,1.25366782645e-06,0.586832323395
video_pause_forward_seek_avg,0.252052409488,0.00410258444987,0.747947590512
video_pause_backward_seek_sum,0.503828345428,1.34106363043e-09,0.496171654572
video_pause_backward_seek_avg,0.392443986887,4.61382935557e-06,0.607556013113
video_stop_backward_seek_sum,0.434640030745,2.95475486852e-07,0.565359969255
video_stop_backward_seek_avg,0.248809771118,0.00462541961635,0.751190228882
all_type_video_forward_seek_sum,0.424617193265,5.87351924187e-07,0.575382806735
all_type_video_forward_seek_avg,0.311680182359,0.000341884487636,0.688319817641
all_type_video_backward_seek_sum,0.397510901343,3.38220172023e-06,0.602489098657
all_type_video_backward_seek_avg,0.257440443083,0.00335003334155,0.742559556917
all_type_video_seek_sum,0.443393154484,1.59213076265e-07,0.556606845516
all_type_video_seek_avg,0.318615424634,0.000246989411215,0.681384575366
video_pause_sum,0.48293336947,7.77273168346e-09,0.51706663053
video_pause_avg,0.317163367403,0.000264560865273,0.682836632597
video_stop_sum,0.414506885642,1.14892551322e-06,0.585493114358
video_stop_avg,0.301539199201,0.000542319047358,0.698460800799
video_play_sum,0.47068841815,2.06334640589e-08,0.52931158185
video_play_avg,0.342143375918,7.72035368785e-05,0.657856624082
video_events_sum,0.475625983976,1.39830009585e-08,0.524374016024
video_events_avg,0.337131166744,9.96924387086e-05,0.662868833256
mt_practice_sum,0.565353576741,3.58743058745e-12,0.434646423259
mt_unit_sum,0.67196326153,3.85406253434e-18,0.32803673847
mt_online_num_day,0.419579699495,8.22758162604e-07,0.580420300505
mt_online_practice_num_day,0.661344223372,1.94959755872e-17,0.338655776628
hw_mean,0.782040198692,1.20517616144e-27,0.217959801308
qz_mean,0.866824629966,6.76199145286e-40,0.133175370034
