feature,pearson,p-value,distance_correlation
active_num_days,0.660743897457472,2.13253313063859e-17,0.339256102542528
active_avg_count,0.2612567961873566,0.0028947378177653885,0.7387432038126434
active_sum_count,0.633013013850148,1.0861341978754731e-15,0.36698698614985203
problem_num_days,0.6557676500412435,4.450130967628746e-17,0.3442323499587565
problem_avg_count,0.27825286415869566,0.0014715339349013817,0.7217471358413043
problem_sum_count,0.5857663643834127,3.788118556002587e-13,0.4142336356165873
video_num_days,0.5942102426828347,1.4265331080669605e-13,0.40578975731716527
video_avg_count,0.24231256704417556,0.005855693671063797,0.7576874329558244
video_sum_count,0.4056224493826885,2.035283072290544e-06,0.5943775506173115
forum_num_days,0.20564528786994732,0.019873110778053378,0.7943547121300527
forum_avg_count,0.18190368164489398,0.039879553311290145,0.818096318355106
forum_sum_count,0.19995218715446633,0.02364111855308862,0.8000478128455337
num_watched,0.5699787167067522,2.1848367367704218e-12,0.43002128329324785
num_complete,0.5283709540526451,1.4549151681641726e-10,0.4716290459473549
num_incomplete,0.28776408485345967,0.0009887870416384445,0.7122359151465403
complete_rate,0.457452346682801,5.68299810205066e-08,0.542547653317199
incomplete_rate,-0.05152494150117532,0.5635318148747717,1.0515249415011754
watched_time_hour,0.45998143450689694,4.69826084324767e-08,0.5400185654931031
watched_time_weekday,0.1684714323869862,0.057308609622258574,0.8315285676130137
seek_video_sum,0.4941665520906524,3.066850563060074e-09,0.5058334479093476
seek_video_avg,0.32114460188036204,0.0002189422676595073,0.6788553981196379
pause_video_sum,0.6056417444307526,3.630752251729077e-14,0.3943582555692474
pause_video_avg,0.4602507192966955,4.603610049735123e-08,0.5397492807033045
stop_video_sum,0.2734255154775272,0.001791131469214397,0.7265744845224729
stop_video_avg,0.11817741600833247,0.18399000110733152,0.8818225839916676
video_forward_seek_sum,0.28323154314132803,0.0011971125786571846,0.716768456858672
video_forward_seek_avg,0.20995328872148944,0.01737739377759225,0.7900467112785106
video_backward_seek_sum,0.23728746600308995,0.006998899104645064,0.7627125339969101
video_backward_seek_avg,0.11513712469987124,0.19561089917973115,0.8848628753001287
video_pause_forward_seek_sum,0.3609345437779092,2.8462521560024593e-05,0.6390654562220908
video_pause_forward_seek_avg,0.22545866416640079,0.01050386112086558,0.7745413358335992
video_pause_backward_seek_sum,0.4318056460358222,3.5964686951292275e-07,0.5681943539641778
video_pause_backward_seek_avg,0.36384713108064454,2.42454294380723e-05,0.6361528689193554
video_stop_backward_seek_sum,0.2585638042647626,0.0032097465819700384,0.7414361957352373
video_stop_backward_seek_avg,0.05323318929846965,0.5506542231698717,0.9467668107015303
all_type_video_forward_seek_sum,0.39582914347107373,3.751529138788269e-06,0.6041708565289263
all_type_video_forward_seek_avg,0.275741826274975,0.0016306484840732834,0.724258173725025
all_type_video_backward_seek_sum,0.3099136445645992,0.0003709382652796106,0.6900863554354009
all_type_video_backward_seek_avg,0.19397634443220285,0.028239291390959386,0.8060236555677971
all_type_video_seek_sum,0.385735604208739,6.905888770317965e-06,0.614264395791261
all_type_video_seek_avg,0.2707799045903407,0.0019918832807234313,0.7292200954096593
video_pause_sum,0.4192713209460341,8.397612867646638e-07,0.5807286790539659
video_pause_avg,0.28668137391593457,0.001035289119640149,0.7133186260840654
video_stop_sum,0.2672580575958844,0.0022907593606662597,0.7327419424041156
video_stop_avg,0.10484567708648539,0.2388737826623061,0.8951543229135146
video_play_sum,0.40963006394728735,1.5757546794974193e-06,0.5903699360527126
video_play_avg,0.28616048866204374,0.0010583658724416043,0.7138395113379563
video_events_sum,0.4116954881303981,1.3792625186179036e-06,0.588304511869602
video_events_avg,0.28895693767044006,0.0009397722583216626,0.7110430623295599
mt_practice_sum,0.39106032927209067,5.017691559951426e-06,0.6089396707279093
mt_unit_sum,0.516463781371094,4.369378631819759e-10,0.48353621862890594
mt_online_num_day,0.1430689008905467,0.10716652047679003,0.8569310991094533
mt_online_practice_num_day,0.5169773754667328,4.1706046960492435e-10,0.48302262453326716
hw_mean,0.7409483381652132,1.553149825553838e-23,0.2590516618347868
qz_mean,0.7469334134738461,4.386976735213618e-24,0.2530665865261539
