features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,0,13,0,35,0.7291666666666666
1,2,2,11,1,34,0.75
1,3,2,11,1,34,0.75
1,4,3,10,1,34,0.7708333333333334
1,5,4,9,2,33,0.7708333333333334
1,6,5,8,1,34,0.8125
1,7,6,7,2,33,0.8125
2,2,0,13,0,35,0.7291666666666666
2,3,0,13,0,35,0.7291666666666666
2,4,2,11,1,34,0.75
2,5,3,10,1,34,0.7708333333333334
2,6,3,10,2,33,0.75
2,7,5,8,1,34,0.8125
3,3,0,13,0,35,0.7291666666666666
3,4,0,13,0,35,0.7291666666666666
3,5,3,10,1,34,0.7708333333333334
3,6,4,9,2,33,0.7708333333333334
3,7,5,8,1,34,0.8125
4,4,0,13,0,35,0.7291666666666666
4,5,1,12,0,35,0.75
4,6,4,9,2,33,0.7708333333333334
4,7,5,8,1,34,0.8125
5,5,0,13,0,35,0.7291666666666666
5,6,1,12,2,33,0.7083333333333334
5,7,5,8,2,33,0.7916666666666666
6,6,2,11,2,33,0.7291666666666666
6,7,5,8,1,34,0.8125
7,7,4,9,1,34,0.7916666666666666
