features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,1,16,0,37,0.7037037037037037
1,2,3,14,0,37,0.7407407407407407
1,3,2,15,0,37,0.7222222222222222
1,4,2,15,0,37,0.7222222222222222
1,5,3,14,0,37,0.7407407407407407
1,6,3,14,1,36,0.7222222222222222
1,7,3,14,1,36,0.7222222222222222
1,8,2,15,2,35,0.6851851851851852
1,9,6,11,4,33,0.7222222222222222
1,10,7,10,2,35,0.7777777777777778
1,11,6,11,3,34,0.7407407407407407
1,12,7,10,3,34,0.7592592592592593
1,13,9,8,4,33,0.7777777777777778
2,2,0,17,0,37,0.6851851851851852
2,3,2,15,0,37,0.7222222222222222
2,4,2,15,0,37,0.7222222222222222
2,5,0,17,0,37,0.6851851851851852
2,6,3,14,2,35,0.7037037037037037
2,7,3,14,2,35,0.7037037037037037
2,8,2,15,2,35,0.6851851851851852
2,9,6,11,4,33,0.7222222222222222
2,10,7,10,2,35,0.7777777777777778
2,11,5,12,3,34,0.7222222222222222
2,12,7,10,3,34,0.7592592592592593
2,13,9,8,5,32,0.7592592592592593
3,3,0,17,0,37,0.6851851851851852
3,4,2,15,0,37,0.7222222222222222
3,5,0,17,0,37,0.6851851851851852
3,6,1,16,0,37,0.7037037037037037
3,7,1,16,0,37,0.7037037037037037
3,8,2,15,1,36,0.7037037037037037
3,9,5,12,5,32,0.6851851851851852
3,10,7,10,2,35,0.7777777777777778
3,11,5,12,3,34,0.7222222222222222
3,12,7,10,3,34,0.7592592592592593
3,13,10,7,4,33,0.7962962962962963
4,4,0,17,0,37,0.6851851851851852
4,5,0,17,0,37,0.6851851851851852
4,6,1,16,0,37,0.7037037037037037
4,7,0,17,0,37,0.6851851851851852
4,8,2,15,1,36,0.7037037037037037
4,9,7,10,3,34,0.7592592592592593
4,10,7,10,2,35,0.7777777777777778
4,11,6,11,2,35,0.7592592592592593
4,12,6,11,3,34,0.7407407407407407
4,13,10,7,4,33,0.7962962962962963
5,5,0,17,0,37,0.6851851851851852
5,6,0,17,0,37,0.6851851851851852
5,7,0,17,0,37,0.6851851851851852
5,8,2,15,1,36,0.7037037037037037
5,9,4,13,3,34,0.7037037037037037
5,10,7,10,3,34,0.7592592592592593
5,11,7,10,3,34,0.7592592592592593
5,12,7,10,3,34,0.7592592592592593
5,13,8,9,3,34,0.7777777777777778
6,6,0,17,0,37,0.6851851851851852
6,7,0,17,0,37,0.6851851851851852
6,8,2,15,1,36,0.7037037037037037
6,9,4,13,3,34,0.7037037037037037
6,10,7,10,3,34,0.7592592592592593
6,11,7,10,3,34,0.7592592592592593
6,12,7,10,3,34,0.7592592592592593
6,13,8,9,4,33,0.7592592592592593
7,7,0,17,0,37,0.6851851851851852
7,8,2,15,1,36,0.7037037037037037
7,9,4,13,3,34,0.7037037037037037
7,10,7,10,3,34,0.7592592592592593
7,11,7,10,3,34,0.7592592592592593
7,12,6,11,3,34,0.7407407407407407
7,13,10,7,4,33,0.7962962962962963
8,8,1,16,1,36,0.6851851851851852
8,9,4,13,3,34,0.7037037037037037
8,10,7,10,3,34,0.7592592592592593
8,11,7,10,3,34,0.7592592592592593
8,12,6,11,3,34,0.7407407407407407
8,13,10,7,4,33,0.7962962962962963
9,9,5,12,2,35,0.7407407407407407
9,10,7,10,2,35,0.7777777777777778
9,11,8,9,2,35,0.7962962962962963
9,12,6,11,2,35,0.7592592592592593
9,13,9,8,4,33,0.7777777777777778
10,10,2,15,1,36,0.7037037037037037
10,11,6,11,3,34,0.7407407407407407
10,12,5,12,3,34,0.7222222222222222
10,13,10,7,4,33,0.7962962962962963
11,11,5,12,3,34,0.7222222222222222
11,12,3,14,3,34,0.6851851851851852
11,13,9,8,5,32,0.7592592592592593
12,12,1,16,2,35,0.6666666666666666
12,13,6,11,4,33,0.7222222222222222
13,13,6,11,4,33,0.7222222222222222
