evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1,10 to 20,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1,20 to 30,0,2,0,23.3042388753,,24.0124347752,0.0,0.908833038535,0.0,0.933972570019,0.0
1,30 to 40,0,1,0,11.9686450376,,11.9686450376,0.0,0.300191749125,0.0,0.300191749125,0.0
1,40 to 50,0,3,1,3.80072617803,-5.7740146591,9.0282432359,-5.7740146591,0.0802263684847,-0.121686294185,0.191479177856,-0.121686294185
1,50 to 60,0,3,11,5.66344770357,-8.50156543003,8.2803433394,-27.9011329916,0.107365014546,-0.156540595285,0.162168886396,-0.53074249556
1,60 to 70,0,12,0,10.0119682981,,16.5666458628,0.0,0.159167048553,0.0,0.272298584201,0.0
1,70 to 80,0,8,4,3.95744506591,-1.66291784382,7.6450175914,-3.9605630505,0.0543931320467,-0.0224448533293,0.109058738822,-0.0554002385019
1,80 to 90,0,0,10,,-6.82026231032,0.0,-12.8876728842,0.0,-0.0820185425013,0.0,-0.146218208353
1,90 to 100,0,0,3,,-16.3579875358,0.0,-17.8371531096,0.0,-0.172580602232,0.0,-0.186776472352
2,0 to 10,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2,10 to 20,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2,20 to 30,0,2,0,23.9288783795,,23.9994258508,0.0,0.933278055321,0.0,0.938577467767,0.0
2,30 to 40,0,1,0,11.8743694782,,11.8743694782,0.0,0.297827175275,0.0,0.297827175275,0.0
2,40 to 50,0,3,1,3.86979132927,-6.4152769623,8.6539077273,-6.4152769623,0.0815936845053,-0.135200778974,0.18353993059,-0.135200778974
2,50 to 60,0,3,11,4.0274021372,-8.49767215796,8.5159090142,-29.2144317534,0.0778232888196,-0.156393746444,0.166782393541,-0.555724400864
2,60 to 70,0,12,0,10.1941011024,,18.1632082956,0.0,0.162287913233,0.0,0.298540570276,0.0
2,70 to 80,0,8,4,3.95401026069,-1.44677572752,7.9451536955,-3.8504369455,0.05434803306,-0.0197200935072,0.113340280963,-0.0538597978109
2,80 to 90,0,0,10,,-6.97083671007,0.0,-12.6761996625,0.0,-0.0838226840197,0.0,-0.143818920609
2,90 to 100,0,0,3,,-16.3035868476,0.0,-17.1428529413,0.0,-0.172038787084,0.0,-0.18040017931
3,0 to 10,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
3,10 to 20,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
3,20 to 30,0,2,0,22.4705943189,,22.6401393313,0.0,0.876412819206,0.0,0.885418041897,0.0
3,30 to 40,0,1,0,11.441564152,,11.441564152,0.0,0.286971762027,0.0,0.286971762027,0.0
3,40 to 50,0,3,1,3.79255400873,-7.9668131587,7.6177883992,-7.9668131587,0.0798235649842,-0.167899118202,0.161564971351,-0.167899118202
3,50 to 60,0,5,9,3.14963403638,-10.1946449465,9.072184958,-28.2049765116,0.0602897607007,-0.188142152746,0.177676947865,-0.536522284794
3,60 to 70,0,12,0,10.0108589498,,16.9969978387,0.0,0.159155668648,0.0,0.279372088079,0.0
3,70 to 80,0,8,4,4.05010104201,-1.46167773555,8.0965320048,-3.8256949755,0.055650197006,-0.0198415365216,0.115499743292,-0.0535137078682
3,80 to 90,0,0,10,,-7.05376230192,0.0,-13.089370481,0.0,-0.0848063873835,0.0,-0.148506585897
3,90 to 100,0,0,3,,-16.687680834,0.0,-17.6228589846,0.0,-0.176114860242,0.0,-0.185562377431
4,0 to 10,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4,10 to 20,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4,20 to 30,0,2,0,23.645321482,,23.703343333,0.0,0.9222174778,0.0,0.926998174932,0.0
4,30 to 40,0,1,0,11.6839600946,,11.6839600946,0.0,0.293051419478,0.0,0.293051419478,0.0
4,40 to 50,0,3,1,2.89764654413,-5.7975657141,6.7546752846,-5.7975657141,0.0611412138277,-0.122182628327,0.143259284933,-0.122182628327
4,50 to 60,0,3,11,5.0313711512,-8.80522347623,8.7957235545,-28.8989093514,0.0959895986668,-0.16220160009,0.172262505964,-0.549722452947
4,60 to 70,0,12,0,9.79890907838,,16.4408945679,0.0,0.155758799251,0.0,0.270231666139,0.0
