evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,64.8669244386,69.33,0.0,-4.4630755614,0.0,-0.0643743770576
1.0,1.0,80.0747239449,85.72,0.0,-5.6452760551,0.0,-0.0658571634986
1.0,1.0,31.7546701892,50.89,0.0,-19.1353298108,0.0,-0.376013554938
1.0,1.0,58.1675949226,25.71,32.4575949226,0.0,1.26245021091,0.0
1.0,1.0,62.6343994339,80.67,0.0,-18.0356005661,0.0,-0.223572586663
1.0,1.0,56.994460716,61.38,0.0,-4.385539284,0.0,-0.0714489945259
1.0,2.0,62.277587557,55.3,6.977587557,0.0,0.126176990181,0.0
1.0,2.0,70.9530566573,70.97,0.0,-0.0169433427,0.0,-0.000238739505425
1.0,2.0,55.5679580498,48.27,7.2979580498,0.0,0.151190347002,0.0
1.0,2.0,63.2718008761,71.49,0.0,-8.2181991239,0.0,-0.114955925639
1.0,2.0,73.9943006497,82.97,0.0,-8.9756993503,0.0,-0.108180057253
1.0,2.0,59.5722177403,59.69,0.0,-0.1177822597,0.0,-0.00197323269727
1.0,3.0,72.7296729016,58.21,14.5196729016,0.0,0.249436057406,0.0
1.0,3.0,81.3288758411,77.99,3.3388758411,0.0,0.0428115891922,0.0
1.0,3.0,74.6942122896,72.67,2.0242122896,0.0,0.0278548546801,0.0
1.0,3.0,78.9057637178,57.3,21.6057637178,0.0,0.377063939229,0.0
1.0,3.0,72.5673333314,60.84,11.7273333314,0.0,0.19275695811,0.0
1.0,3.0,68.8499414553,59.34,9.5099414553,0.0,0.160261905212,0.0
1.0,4.0,70.817883302,72.53,0.0,-1.712116698,0.0,-0.0236056348821
1.0,4.0,78.9962204196,52.83,26.1662204196,0.0,0.495290941124,0.0
1.0,4.0,76.3930569922,83.56,0.0,-7.1669430078,0.0,-0.0857700216348
1.0,4.0,59.2000204102,67.13,0.0,-7.9299795898,0.0,-0.118128699386
1.0,4.0,76.6336113333,93.69,0.0,-17.0563886667,0.0,-0.182051325293
1.0,4.0,75.4967504097,94.97,0.0,-19.4732495903,0.0,-0.205046326106
1.0,5.0,72.3272851136,74.12,0.0,-1.7927148864,0.0,-0.0241866552402
1.0,5.0,59.866775734,61.13,0.0,-1.263224266,0.0,-0.0206645553084
1.0,5.0,68.2785932797,54.02,14.2585932797,0.0,0.263950264341,0.0
1.0,5.0,79.7468165849,95.5,0.0,-15.7531834151,0.0,-0.164954800158
1.0,5.0,79.6647459575,80.48,0.0,-0.8152540425,0.0,-0.0101298961543
1.0,5.0,60.7087394072,68.02,0.0,-7.3112605928,0.0,-0.107486924328
1.0,6.0,54.4076003489,54.11,0.2976003489,0.0,0.00549991404361,0.0
1.0,6.0,57.7845419763,50.2,7.5845419763,0.0,0.151086493552,0.0
1.0,6.0,67.9547670603,82.94,0.0,-14.9852329397,0.0,-0.180675584033
1.0,6.0,65.9014041276,67.38,0.0,-1.4785958724,0.0,-0.0219441358326
1.0,6.0,75.2717399775,81.71,0.0,-6.4382600225,0.0,-0.0787940279342
1.0,7.0,73.4420783795,88.14,0.0,-14.6979216205,0.0,-0.166756542098
1.0,7.0,81.4894228466,51.06,30.4294228466,0.0,0.595954227313,0.0
1.0,7.0,63.482820127,39.87,23.612820127,0.0,0.592245300401,0.0
1.0,7.0,64.5697750374,60.32,4.2497750374,0.0,0.0704538301956,0.0
1.0,7.0,71.6946698777,70.1,1.5946698777,0.0,0.0227485003951,0.0
1.0,8.0,49.9593930396,47.45,2.5093930396,0.0,0.0528849955659,0.0
1.0,8.0,69.8546169093,74.75,0.0,-4.8953830907,0.0,-0.065490074792
1.0,8.0,59.0045026687,48.24,10.7645026687,0.0,0.223144748522,0.0
1.0,8.0,69.3869788499,80.87,0.0,-11.4830211501,0.0,-0.141993584149
1.0,8.0,68.7961912247,76.48,0.0,-7.6838087753,0.0,-0.100468210974
1.0,9.0,76.5407347973,79.78,0.0,-3.2392652027,0.0,-0.0406024718313
1.0,9.0,69.4884006547,66.43,3.0584006547,0.0,0.0460394498675,0.0
1.0,9.0,54.7764761609,80.61,0.0,-25.8335238391,0.0,-0.320475422889
1.0,9.0,75.5554814951,104.16,0.0,-28.6045185049,0.0,-0.274620953388
1.0,9.0,72.5089776553,56.89,15.6189776553,0.0,0.274546979351,0.0
1.0,10.0,82.5496727606,76.68,5.8696727606,0.0,0.0765476364189,0.0
1.0,10.0,72.7588689132,61.61,11.1488689132,0.0,0.180958755286,0.0
1.0,10.0,62.5320942399,56.93,5.6020942399,0.0,0.0984032011224,0.0
1.0,10.0,60.9540796856,63.62,0.0,-2.6659203144,0.0,-0.0419038087771
1.0,10.0,69.9515028328,78.77,0.0,-8.8184971672,0.0,-0.111952484032
2.0,1.0,79.1164505265,52.83,26.2864505265,0.0,0.497566733419,0.0
2.0,1.0,55.7216992285,48.27,7.4516992285,0.0,0.154375372457,0.0
2.0,1.0,72.9640332337,70.1,2.8640332337,0.0,0.040856394204,0.0
2.0,1.0,72.7746191791,74.75,0.0,-1.9753808209,0.0,-0.0264264992763
2.0,1.0,72.2519485828,80.87,0.0,-8.6180514172,0.0,-0.106566729531
2.0,1.0,68.3612110337,59.34,9.0212110337,0.0,0.15202580104,0.0
2.0,2.0,80.2380783479,57.3,22.9380783479,0.0,0.400315503454,0.0
2.0,2.0,58.2727212921,67.13,0.0,-8.8572787079,0.0,-0.13194218245
2.0,2.0,67.0374620026,82.94,0.0,-15.9025379974,0.0,-0.19173544728
2.0,2.0,74.3293523307,81.71,0.0,-7.3806476693,0.0,-0.090327348786
2.0,2.0,76.6533717092,56.89,19.7633717092,0.0,0.347396233243,0.0
2.0,2.0,68.951740151,76.48,0.0,-7.528259849,0.0,-0.0984343599503
2.0,3.0,76.0007537882,79.78,0.0,-3.7792462118,0.0,-0.0473708474781
2.0,3.0,79.9756655725,76.68,3.2956655725,0.0,0.04297946756,0.0
2.0,3.0,78.4645073545,77.99,0.4745073545,0.0,0.00608420764842,0.0
2.0,3.0,75.0575173922,104.16,0.0,-29.1024826078,0.0,-0.279401714745
2.0,3.0,70.2403523171,61.61,8.6303523171,0.0,0.140080381709,0.0
2.0,3.0,70.130220532,78.77,0.0,-8.639779468,0.0,-0.109683629148
2.0,4.0,70.8059156355,70.97,0.0,-0.1640843645,0.0,-0.002312024299
2.0,4.0,58.4747322595,80.67,0.0,-22.1952677405,0.0,-0.275136577916
2.0,4.0,57.7371359581,50.2,7.5371359581,0.0,0.15014215056,0.0
2.0,4.0,60.4543813019,71.49,0.0,-11.0356186981,0.0,-0.154365907093
2.0,4.0,74.3092383328,82.97,0.0,-8.6607616672,0.0,-0.10438425536
2.0,4.0,58.8000639597,48.24,10.5600639597,0.0,0.218906798501,0.0
2.0,5.0,72.3151710931,58.21,14.1051710931,0.0,0.24231525671,0.0
2.0,5.0,80.3105536208,85.72,0.0,-5.4094463792,0.0,-0.0631060006906
2.0,5.0,29.5932395144,50.89,0.0,-21.2967604856,0.0,-0.418486156133
2.0,5.0,68.8693669317,72.67,0.0,-3.8006330683,0.0,-0.0522998908532
2.0,5.0,54.2539791297,54.11,0.1439791297,0.0,0.00266085990944,0.0
2.0,5.0,62.1313892012,60.32,1.8113892012,0.0,0.0300296618236,0.0
2.0,6.0,68.3706753464,54.02,14.3506753464,0.0,0.265654856468,0.0
2.0,6.0,79.9057341102,95.5,0.0,-15.5942658898,0.0,-0.163290742302
2.0,6.0,61.6663413685,56.93,4.7363413685,0.0,0.0831958785965,0.0
2.0,6.0,64.2568105291,63.62,0.6368105291,0.0,0.0100095964964,0.0
2.0,6.0,59.0236685448,59.69,0.0,-0.6663314552,0.0,-0.0111632007908
2.0,7.0,76.3071285785,83.56,0.0,-7.2528714215,0.0,-0.0867983655038
2.0,7.0,50.7923472109,47.45,3.3423472109,0.0,0.0704393511254,0.0
2.0,7.0,76.4394835271,93.69,0.0,-17.2505164729,0.0,-0.184123347987
2.0,7.0,70.1366834668,60.84,9.2966834668,0.0,0.152805448172,0.0
2.0,7.0,75.4355502943,94.97,0.0,-19.5344497057,0.0,-0.205690741347
2.0,8.0,75.0224827141,72.53,2.4924827141,0.0,0.0343648519799,0.0
2.0,8.0,73.2719357506,88.14,0.0,-14.8680642494,0.0,-0.168686910023
2.0,8.0,54.021574342,80.61,0.0,-26.588425658,0.0,-0.329840288525
2.0,8.0,82.1535197099,51.06,31.0935197099,0.0,0.608960433018,0.0
2.0,8.0,82.3644474645,80.48,1.8844474645,0.0,0.0234151026901,0.0
2.0,9.0,67.7179094925,61.13,6.5879094925,0.0,0.107768844962,0.0
2.0,9.0,65.1858087169,25.71,39.4758087169,0.0,1.53542624336,0.0
2.0,9.0,58.4057073267,61.38,0.0,-2.9742926733,0.0,-0.0484570328006
2.0,9.0,72.5070229155,67.38,5.1270229155,0.0,0.0760911682324,0.0
2.0,9.0,68.1292523707,39.87,28.2592523707,0.0,0.708784860063,0.0
2.0,10.0,63.93716736,69.33,0.0,-5.39283264,0.0,-0.0777849796625
2.0,10.0,62.5215800862,55.3,7.2215800862,0.0,0.130589151649,0.0
2.0,10.0,71.3055999996,74.12,0.0,-2.8144000004,0.0,-0.0379708580734
2.0,10.0,71.1798644003,66.43,4.7498644003,0.0,0.0715017973852,0.0
2.0,10.0,60.4169488909,68.02,0.0,-7.6030511091,0.0,-0.111776699634
3.0,1.0,59.4657686413,55.3,4.1657686413,0.0,0.0753303551772,0.0
3.0,1.0,74.3803964868,72.53,1.8503964868,0.0,0.0255121534096,0.0
3.0,1.0,82.4302240267,76.68,5.7502240267,0.0,0.0749898803691,0.0
3.0,1.0,53.9185206893,80.61,0.0,-26.6914793107,0.0,-0.331118711211
3.0,1.0,70.8971365247,72.67,0.0,-1.7728634753,0.0,-0.0243960847021
3.0,1.0,60.6414735225,71.49,0.0,-10.8485264775,0.0,-0.15174886666
3.0,2.0,59.4214577239,80.67,0.0,-21.2485422761,0.0,-0.263400796778
