username,active_num_days,active_sum_count,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
101302503,0.69720643099,0.443642828738,-1.99894251668,-2.51593295568,-2.12614903258,-2.28189190155,0.524959119995,-0.176144537533,61.0
102602012,-2.44022250847,-1.89508924843,-1.99894251668,-2.51593295568,-2.12614903258,-2.28189190155,-5.63784830119,-4.21934696252,52.57
103602527,-0.174301607744,0.342728079544,-1.99894251668,-2.51593295568,-2.12614903258,-2.28189190155,0.118241404314,0.0335029956748,47.15
104602001,-0.174301607744,-0.609409132037,-0.248631719389,0.192826978361,-0.176261059696,0.0393429638155,0.242324775315,0.722344890153,58.21
104602002,-3.65090608013e-12,0.17366311011,0.0847608134295,0.463702971754,0.148720269124,0.883428369408,0.41810955065,0.0634526431457,69.33
104602003,0.174301607747,0.159246717366,-0.248631719389,-0.0780490150485,-0.176261059696,-0.382699738975,0.283685898739,-0.11624524223,55.3
104602005,0.348603215499,-0.350569353254,1.66837534431,1.00545495857,0.473701597925,1.09444972081,0.442236872838,0.722344890153,74.12
104602006,-0.348603215495,-0.339429413405,0.00141268022361,-0.0780490150485,0.473701597925,0.0393429638155,0.435343352091,-0.71523819429,61.13
104602007,-3.65090608013e-12,1.52356170326,-0.415327985796,0.734578965163,1.44864558437,1.09444972081,0.307813221032,1.11169030901,85.72
104602008,-1.22011125423,-1.02879510273,-0.0819354529823,0.192826978361,-0.176261059696,0.0393429638155,0.497385037644,0.692395242769,72.53
104602009,-1.39441286198,-0.477695725617,-0.0819354529823,0.192826978361,-0.176261059696,0.250364315217,0.362961385838,1.02184136605,79.78
104602010,-0.348603215495,-0.0740367288283,-0.415327985796,0.463702971754,0.473701597925,0.250364315217,0.559426723093,1.14163995657,76.68
104602011,1.04580964648,0.438400504106,-0.0819354529823,0.192826978361,0.798682926746,0.0393429638155,0.493938277376,0.722344890153,70.97
104602012,1.56871446973,1.44754799608,0.334805213042,0.734578965163,0.148720269124,0.461385666618,0.514618838985,0.602546299903,88.14
104602013,0.348603215499,0.429881726575,-0.165283586183,0.463702971754,0.148720269124,0.250364315217,0.487044756734,0.273100176445,66.43
104602014,-2.44022250847,-1.89508924843,-1.83224625027,-2.24505696228,-1.80116770377,-2.07087055015,-0.915786686485,-2.48226740219,50.89
104602016,-1.04580964649,-1.61921191459,-0.165283586183,-0.348925008458,0.148720269124,-0.382699738975,0.38019518739,-0.445691365866,25.71
104602017,-0.697206430987,-0.110733001266,1.33498281149,0.463702971754,-0.176261059696,0.883428369408,0.269898857666,0.542647004686,52.83
104602018,-3.65090608013e-12,0.576011525738,0.751545879062,0.734578965163,0.798682926746,1.09444972081,0.421556310919,-0.325892775437,54.02
104602019,1.22011125423,0.920039079818,1.08493841188,0.734578965163,0.148720269124,0.461385666618,0.483597996367,-1.04468431783,80.67
104602020,-0.174301607744,-0.197231357721,0.251457079836,0.463702971754,0.473701597925,0.0393429638155,0.276792378103,0.602546299811,77.99
104602021,0.174301607747,-0.887907628196,-0.415327985796,-0.0780490150485,-0.501242388511,-0.382699738975,0.128581685118,-0.805087136978,80.61
104602022,-1.04580964649,0.025567439209,-0.331979852595,0.192826978361,0.473701597925,-0.171678387573,0.383641947553,1.08174066144,83.56
104602023,-0.522904823247,-0.883320594144,0.501501479449,0.734578965163,-0.176261059696,0.250364315217,-1.11914554438,0.991891718486,95.5
104602024,-0.522904823247,-0.785682297841,-0.165283586183,-0.619801001851,-0.501242388511,-0.593721090376,-0.802043596393,-0.206094185095,72.67
104602025,0.174301607747,-0.66445354069,-0.0819354529823,-0.0780490150485,-0.826223717323,-0.382699738975,-1.02608301631,-1.19443255565,61.38
104602026,-1.56871446973,-1.74830415869,-1.99894251668,-2.51593295568,-2.12614903258,-2.28189190155,-3.43192170761,-2.63201564009,25.57
104602027,1.74301607748,-0.271279193169,-0.248631719389,-0.348925008458,-0.501242388511,-0.593721090376,0.33883406365,1.02184136605,57.3
104602028,0.174301607747,0.693308539413,0.0847608134295,1.00545495857,0.148720269124,0.461385666618,0.507725318449,0.991891718486,104.16
104602029,0.871508038741,0.322414071587,1.5016790779,0.463702971754,0.148720269124,0.461385666618,0.459470674384,0.0634526432374,67.13
104602030,-1.39441286198,-0.14022107733,0.00141268022361,-0.0780490150485,-0.501242388511,-0.171678387573,0.400875749204,-0.236043832658,54.11
104602031,0.348603215499,-0.39250795032,0.668197745856,-0.0780490150485,0.148720269124,-0.171678387573,0.314706741568,-0.116245242408,50.2
104602032,-2.09161929297,-1.72012666378,-1.83224625027,-1.97418096888,-1.47618637495,-1.85984919876,0.404322509367,1.11169030901,51.06
104602033,1.39441286198,0.782428058186,-0.165283586183,0.192826978361,-0.176261059696,-0.171678387573,-0.612471779886,-0.325892775524,82.94
104602035,-3.65090608013e-12,-0.192644323665,-0.165283586183,0.463702971754,1.12366425557,0.672407018007,0.497385037644,1.11169030901,80.48
104602037,0.522904823239,0.790291545137,1.25163467829,1.00545495857,0.473701597925,1.09444972081,0.507725318449,0.303049824008,61.61
104602501,0.348603215499,-0.275866227225,-1.08211305143,-0.348925008458,-0.501242388511,-0.593721090376,0.45602391401,0.00355334802056,56.93
104602502,0.522904823239,1.76667450814,-0.331979852595,0.463702971754,0.473701597925,0.250364315217,0.166496048379,-0.265993480312,67.38
104602503,-0.871508038738,-0.412821958276,-0.248631719389,-0.348925008458,-1.47618637495,-0.593721090376,-0.295369832003,-1.16448290808,48.27
104602504,0.348603215499,-1.24962802791,0.16810894663,0.463702971754,-0.176261059696,0.672407018007,0.166496048484,-0.0862955946672,71.49
104602505,0.69720643099,0.254263851351,0.584849612655,0.192826978361,0.148720269124,0.250364315217,-0.0368628092013,0.512697357124,81.71
104602506,0.348603215499,0.149417358678,1.25163467829,0.463702971754,0.473701597925,0.461385666618,0.173389569126,-0.206094185187,63.62
104602507,-1.04580964649,-0.955402557855,-0.665372385409,0.192826978361,0.148720269124,0.0393429638155,-0.157499419829,-0.415741718395,39.87
104602508,0.871508038741,0.835506595101,1.00159027867,0.734578965163,2.42358957081,1.5164924236,0.132028445597,0.243150528882,60.32
104602509,-0.522904823247,-0.571402278442,0.0847608134295,-0.0780490150485,0.148720269124,-0.171678387573,-0.0127354873238,-0.71523819429,47.45
