evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,81.5549290004,76.68,4.8749290004,0.0,0.0635749739228,0.0
1.0,1.0,43.8189484684,50.89,0.0,-7.0710515316,0.0,-0.138947760495
1.0,1.0,70.5691387517,80.61,0.0,-10.0408612483,0.0,-0.12456098807
1.0,1.0,82.2135040732,83.56,0.0,-1.3464959268,0.0,-0.0161141207133
1.0,1.0,44.6385572623,56.93,0.0,-12.2914427377,0.0,-0.215904492143
1.0,1.0,53.08331533,48.24,4.84331533,0.0,0.100400400705,0.0
1.0,2.0,50.7154305194,25.71,25.0054305194,0.0,0.972595508339,0.0
1.0,2.0,77.9180863603,104.16,0.0,-26.2419136397,0.0,-0.251938495005
1.0,2.0,45.5250957943,47.45,0.0,-1.9249042057,0.0,-0.0405670011739
1.0,2.0,74.8965028279,70.1,4.7965028279,0.0,0.0684237207974,0.0
1.0,2.0,57.0207214042,56.89,0.1307214042,0.0,0.00229779230445,0.0
1.0,2.0,79.4345838658,94.97,0.0,-15.5354161342,0.0,-0.163582353735
1.0,3.0,74.2372950789,74.12,0.1172950789,0.0,0.00158250241365,0.0
1.0,3.0,79.0074702494,72.53,6.4774702494,0.0,0.0893074624211,0.0
1.0,3.0,79.9384552966,79.78,0.1584552966,0.0,0.0019861531286,0.0
1.0,3.0,43.8389987673,50.2,0.0,-6.3610012327,0.0,-0.126713171966
1.0,3.0,46.0152751354,48.27,0.0,-2.2547248646,0.0,-0.0467106870644
1.0,3.0,72.8668104725,63.62,9.2468104725,0.0,0.145344395984,0.0
1.0,4.0,75.7735912419,70.97,4.8035912419,0.0,0.0676848138918,0.0
1.0,4.0,78.6830040019,72.67,6.0130040019,0.0,0.0827439658993,0.0
1.0,4.0,72.854249719,82.94,0.0,-10.085750281,0.0,-0.121602969388
1.0,4.0,81.5081901008,61.61,19.8981901008,0.0,0.322970136354,0.0
1.0,4.0,43.0666838156,59.69,0.0,-16.6233161844,0.0,-0.278494156214
1.0,4.0,75.9834850624,76.48,0.0,-0.4965149376,0.0,-0.00649208861925
1.0,5.0,34.5742347782,52.57,0.0,-17.9957652218,0.0,-0.342320053677
1.0,5.0,79.5105177247,95.5,0.0,-15.9894822753,0.0,-0.167429133773
1.0,5.0,58.4255393052,57.3,1.1255393052,0.0,0.0196429198115,0.0
1.0,5.0,72.7445207441,67.38,5.3645207441,0.0,0.0796159208088,0.0
1.0,5.0,71.6361122472,60.32,11.3161122472,0.0,0.187601330358,0.0
1.0,5.0,48.4085108839,59.34,0.0,-10.9314891161,0.0,-0.18421788197
1.0,6.0,48.3212138565,25.57,22.7512138565,0.0,0.889761981091,0.0
1.0,6.0,73.849600628,67.13,6.719600628,0.0,0.100098326054,0.0
1.0,6.0,73.5858984898,71.49,2.0958984898,0.0,0.0293173659225,0.0
1.0,6.0,77.6618089521,81.71,0.0,-4.0481910479,0.0,-0.0495433979672
1.0,6.0,77.7336175107,82.97,0.0,-5.2363824893,0.0,-0.0631117571327
1.0,6.0,77.6082980228,80.87,0.0,-3.2617019772,0.0,-0.0403326570694
1.0,7.0,82.0387335321,85.72,0.0,-3.6812664679,0.0,-0.0429452457758
1.0,7.0,80.2714815845,88.14,0.0,-7.8685184155,0.0,-0.0892729568357
1.0,7.0,60.494922157,52.83,7.664922157,0.0,0.145086544709,0.0
1.0,7.0,42.6611794097,54.11,0.0,-11.4488205903,0.0,-0.211584191283
1.0,7.0,61.5043750695,51.06,10.4443750695,0.0,0.204551019771,0.0
1.0,7.0,74.5396124731,74.75,0.0,-0.2103875269,0.0,-0.00281454885485
1.0,8.0,50.1980918153,55.3,0.0,-5.1019081847,0.0,-0.0922587375172
1.0,8.0,55.9941111404,54.02,1.9741111404,0.0,0.0365440788671,0.0
1.0,8.0,49.1380202857,39.87,9.2680202857,0.0,0.232455989107,0.0
1.0,8.0,73.0903200072,78.77,0.0,-5.6796799928,0.0,-0.072104608262
1.0,8.0,72.10747069,60.84,11.26747069,0.0,0.185198400559,0.0
1.0,8.0,66.9988417104,68.02,0.0,-1.0211582896,0.0,-0.0150126181946
1.0,9.0,72.0782948792,61.0,11.0782948792,0.0,0.181611391462,0.0
1.0,9.0,53.9533259751,47.15,6.8033259751,0.0,0.14429111294,0.0
1.0,9.0,54.124681764,58.21,0.0,-4.085318236,0.0,-0.0701824125752
1.0,9.0,73.4412052661,61.13,12.3112052661,0.0,0.201393837168,0.0
1.0,9.0,79.0602346408,66.43,12.6302346408,0.0,0.190128475701,0.0
1.0,9.0,69.7902437016,61.38,8.4102437016,0.0,0.137019284809,0.0
1.0,10.0,66.6576603356,69.33,0.0,-2.6723396644,0.0,-0.0385452136795
1.0,10.0,72.975651893,80.67,0.0,-7.694348107,0.0,-0.0953805393207
1.0,10.0,80.3432935685,77.99,2.3532935685,0.0,0.0301742988652,0.0
1.0,10.0,80.7843181382,80.48,0.3043181382,0.0,0.00378128899354,0.0
1.0,10.0,80.2248291566,93.69,0.0,-13.4651708434,0.0,-0.143720470097
2.0,1.0,74.1117670385,74.12,0.0,-0.0082329615,0.0,-0.00011107611306
2.0,1.0,55.8877238181,54.02,1.8677238181,0.0,0.0345746726786,0.0
2.0,1.0,75.9088735708,70.1,5.8088735708,0.0,0.0828655288274,0.0
2.0,1.0,72.941216228,60.84,12.101216228,0.0,0.198902304865,0.0
2.0,1.0,78.3721204436,82.97,0.0,-4.5978795564,0.0,-0.0554161691744
2.0,1.0,54.34951016,48.24,6.10951016,0.0,0.126648220564,0.0
2.0,2.0,67.9817286146,69.33,0.0,-1.3482713854,0.0,-0.0194471568643
2.0,2.0,73.7230117023,80.67,0.0,-6.9469882977,0.0,-0.0861161311231
2.0,2.0,74.1682824227,67.13,7.0382824227,0.0,0.104845559701,0.0
2.0,2.0,73.920564601,71.49,2.430564601,0.0,0.0339986655616,0.0
2.0,2.0,70.9411433143,60.32,10.6211433143,0.0,0.176079962107,0.0
2.0,2.0,80.6660369085,94.97,0.0,-14.3039630915,0.0,-0.150615595362
2.0,3.0,78.7518861898,72.53,6.2218861898,0.0,0.0857836231876,0.0
2.0,3.0,79.6624017062,79.78,0.0,-0.1175982938,0.0,-0.00147403226122
2.0,3.0,81.1090628435,77.99,3.1190628435,0.0,0.0399931124952,0.0
2.0,3.0,67.8224025379,61.38,6.4424025379,0.0,0.104959311468,0.0
2.0,3.0,72.854465498,82.94,0.0,-10.085534502,0.0,-0.12160036776
2.0,3.0,81.6333873361,80.48,1.1533873361,0.0,0.0143313535798,0.0
2.0,4.0,53.3212290988,47.15,6.1712290988,0.0,0.130885028607,0.0
2.0,4.0,53.4936951845,58.21,0.0,-4.7163048155,0.0,-0.081022243867
2.0,4.0,43.8054249788,50.89,0.0,-7.0845750212,0.0,-0.139213500122
2.0,4.0,80.5632227538,95.5,0.0,-14.9367772462,0.0,-0.156406044463
2.0,4.0,45.4254814377,56.93,0.0,-11.5045185623,0.0,-0.202081829656
2.0,4.0,66.2319045775,68.02,0.0,-1.7880954225,0.0,-0.0262877892164
2.0,5.0,70.2928831884,61.0,9.2928831884,0.0,0.152342347351,0.0
2.0,5.0,80.1805920074,85.72,0.0,-5.5394079926,0.0,-0.0646221184391
2.0,5.0,58.46295772,57.3,1.16295772,0.0,0.0202959462478,0.0
2.0,5.0,78.3522947634,104.16,0.0,-25.8077052366,0.0,-0.24776982754
2.0,5.0,55.7982353135,56.89,0.0,-1.0917646865,0.0,-0.0191908013095
2.0,5.0,74.992334484,76.48,0.0,-1.487665516,0.0,-0.0194516934623
2.0,6.0,34.4138774792,52.57,0.0,-18.1561225208,0.0,-0.345370411276
2.0,6.0,73.7508454214,61.13,12.6208454214,0.0,0.206459110443,0.0
2.0,6.0,77.2248493113,70.97,6.2548493113,0.0,0.0881337087685,0.0
2.0,6.0,80.0101363474,66.43,13.5801363474,0.0,0.204427763772,0.0
2.0,6.0,51.3114449099,25.71,25.6014449099,0.0,0.995777709448,0.0
2.0,6.0,82.05958198,61.61,20.44958198,0.0,0.331919850349,0.0
2.0,7.0,80.256004539,88.14,0.0,-7.883995461,0.0,-0.0894485529952
2.0,7.0,59.1231861032,52.83,6.2931861032,0.0,0.119121448101,0.0
2.0,7.0,77.8955865249,72.67,5.2255865249,0.0,0.0719084426159,0.0
2.0,7.0,71.4925420639,67.38,4.1125420639,0.0,0.0610350558608,0.0
2.0,7.0,78.1832397428,80.87,0.0,-2.6867602572,0.0,-0.0332232009052
2.0,7.0,43.8715461668,59.69,0.0,-15.8184538332,0.0,-0.265010116153
2.0,8.0,47.5661053451,25.57,21.9961053451,0.0,0.860230948185,0.0
2.0,8.0,40.6717303173,54.11,0.0,-13.4382696827,0.0,-0.248350945901
2.0,8.0,41.8815481259,50.2,0.0,-8.3184518741,0.0,-0.165706212631
2.0,8.0,60.6419484826,51.06,9.5819484826,0.0,0.18766056566,0.0
2.0,8.0,39.9284354717,47.45,0.0,-7.5215645283,0.0,-0.158515585423
2.0,8.0,74.5171630568,74.75,0.0,-0.2328369432,0.0,-0.00311487549431
2.0,9.0,70.5520389678,80.61,0.0,-10.0579610322,0.0,-0.124773117879
2.0,9.0,77.1075273716,81.71,0.0,-4.6024726284,0.0,-0.0563269199413
2.0,9.0,49.3763689801,39.87,9.5063689801,0.0,0.238434135443,0.0
2.0,9.0,72.3174970464,78.77,0.0,-6.4525029536,0.0,-0.0819157414447
2.0,9.0,79.7914499095,93.69,0.0,-13.8985500905,0.0,-0.148346142497
2.0,9.0,50.7465455825,59.34,0.0,-8.5934544175,0.0,-0.14481722982
2.0,10.0,49.8491507325,55.3,0.0,-5.4508492675,0.0,-0.0985687028481
2.0,10.0,81.4042830255,76.68,4.7242830255,0.0,0.0616103680947,0.0
2.0,10.0,81.8842138851,83.56,0.0,-1.6757861149,0.0,-0.0200548840941
2.0,10.0,46.1290175643,48.27,0.0,-2.1409824357,0.0,-0.0443543077626
2.0,10.0,72.8832800597,63.62,9.2632800597,0.0,0.145603270351,0.0
3.0,1.0,56.1891412729,54.02,2.1691412729,0.0,0.0401544108275,0.0
3.0,1.0,41.6692066051,54.11,0.0,-12.4407933949,0.0,-0.229916714007
3.0,1.0,82.9505419653,80.48,2.4705419653,0.0,0.0306975890321,0.0
3.0,1.0,81.6780385467,61.61,20.0680385467,0.0,0.325726968783,0.0
3.0,1.0,76.3966143744,70.1,6.2966143744,0.0,0.0898233148987,0.0
3.0,1.0,56.7732208223,56.89,0.0,-0.1167791777,0.0,-0.00205271889084
3.0,2.0,53.2827416552,58.21,0.0,-4.9272583448,0.0,-0.0846462522728
3.0,2.0,81.7667251254,85.72,0.0,-3.9532748746,0.0,-0.0461184656393
3.0,2.0,43.8578633752,50.89,0.0,-7.0321366248,0.0,-0.138183073783
3.0,2.0,70.7435230732,80.61,0.0,-9.8664769268,0.0,-0.12239767928
3.0,2.0,78.4832297763,72.67,5.8132297763,0.0,0.0799949054121,0.0
3.0,2.0,42.6161835632,50.2,0.0,-7.5838164368,0.0,-0.151072040574
3.0,3.0,78.7142354663,72.53,6.1842354663,0.0,0.0852645176658,0.0
3.0,3.0,73.1628555951,80.67,0.0,-7.5071444049,0.0,-0.0930599281629
3.0,3.0,82.1126105708,83.56,0.0,-1.4473894292,0.0,-0.0173215585112
3.0,3.0,60.0672232773,57.3,2.7672232773,0.0,0.0482935999529,0.0
3.0,3.0,65.6722295555,68.02,0.0,-2.3477704445,0.0,-0.0345158842179
3.0,3.0,43.3930819608,59.69,0.0,-16.2969180392,0.0,-0.273025934649
3.0,4.0,58.5187266078,52.83,5.6887266078,0.0,0.107679852504,0.0
3.0,4.0,71.688398092,67.38,4.308398092,0.0,0.0639417941823,0.0
3.0,4.0,74.672107469,74.75,0.0,-0.077892531,0.0,-0.0010420405485
3.0,4.0,77.5072988683,82.97,0.0,-5.4627011317,0.0,-0.0658394736857
3.0,4.0,80.5502225918,94.97,0.0,-14.4197774082,0.0,-0.151835078532
3.0,4.0,50.5090253936,59.34,0.0,-8.8309746064,0.0,-0.148819929329
3.0,5.0,72.9351832239,61.13,11.8051832239,0.0,0.193116035071,0.0
3.0,5.0,79.1334128803,104.16,0.0,-25.0265871197,0.0,-0.240270613668
3.0,5.0,73.6502075425,63.62,10.0302075425,0.0,0.157658087748,0.0
3.0,5.0,71.9872301427,60.32,11.6672301427,0.0,0.193422250376,0.0
3.0,5.0,72.845621841,60.84,12.005621841,0.0,0.197331062475,0.0
3.0,5.0,78.0443169821,80.87,0.0,-2.8256830179,0.0,-0.0349410537641
3.0,6.0,78.8566668247,66.43,12.4266668247,0.0,0.187064079854,0.0
3.0,6.0,82.0784821654,77.99,4.0884821654,0.0,0.0524231589358,0.0
3.0,6.0,67.4813600568,61.38,6.1013600568,0.0,0.0994030638123,0.0
3.0,6.0,60.7189030609,51.06,9.6589030609,0.0,0.189167705854,0.0
3.0,6.0,45.5632884269,56.93,0.0,-11.3667115731,0.0,-0.199661190464
3.0,6.0,76.0373711609,76.48,0.0,-0.4426288391,0.0,-0.0057875109715
3.0,7.0,56.600416052,47.15,9.450416052,0.0,0.200433002163,0.0
3.0,7.0,52.1894882942,25.71,26.4794882942,0.0,1.02992953303,0.0
