evaluation_num,kfold_split_num,number_of_comp,active_avg_count,active_sum_count,hw_mean,qz_mean,username,label_val_predict,label_val_test
1,1,1,104602001,0.619433435697,0.402386054804,0.229005963121,0.394371652902,69.2076705239,58.21
1,1,1,104602013,-0.760081039112,-0.918679517555,0.465919334508,0.799265983556,64.3536873649,66.43
1,1,1,104602021,-1.03413578071,-0.930749053515,0.163399183109,-0.658353606304,60.3741682767,80.61
1,1,1,104602028,-1.0571056868,-1.02291641903,0.444050407802,0.880244849496,63.5606305419,104.16
1,1,1,104602501,0.0392452905497,0.295954692251,0.32377131163,-0.0510121105615,67.0132079224,56.93
1,1,1,104602505,0.314488130739,-0.0573535422201,0.305547206203,0.934230760335,68.6505019243,81.71
1,1,2,104602001,0.619433435697,0.402386054804,0.229005963121,0.394371652902,68.9723617324,58.21
1,1,2,104602013,-0.760081039112,-0.918679517555,0.465919334508,0.799265983556,70.7565379545,66.43
1,1,2,104602021,-1.03413578071,-0.930749053515,0.163399183109,-0.658353606304,63.3714760437,80.61
1,1,2,104602028,-1.0571056868,-1.02291641903,0.444050407802,0.880244849496,70.8691240797,104.16
1,1,2,104602501,0.0392452905497,0.295954692251,0.32377131163,-0.0510121105615,67.314413347,56.93
1,1,2,104602505,0.314488130739,-0.0573535422201,0.305547206203,0.934230760335,71.2705036581,81.71
1,1,3,104602001,0.619433435697,0.402386054804,0.229005963121,0.394371652902,70.3247801513,58.21
1,1,3,104602013,-0.760081039112,-0.918679517555,0.465919334508,0.799265983556,73.1664185986,66.43
1,1,3,104602021,-1.03413578071,-0.930749053515,0.163399183109,-0.658353606304,57.3457685407,80.61
1,1,3,104602028,-1.0571056868,-1.02291641903,0.444050407802,0.880244849496,73.9970999344,104.16
1,1,3,104602501,0.0392452905497,0.295954692251,0.32377131163,-0.0510121105615,64.7260387407,56.93
1,1,3,104602505,0.314488130739,-0.0573535422201,0.305547206203,0.934230760335,75.9341821192,81.71
1,1,4,104602001,0.619433435697,0.402386054804,0.229005963121,0.394371652902,69.3462766947,58.21
1,1,4,104602013,-0.760081039112,-0.918679517555,0.465919334508,0.799265983556,72.432353717,66.43
1,1,4,104602021,-1.03413578071,-0.930749053515,0.163399183109,-0.658353606304,57.7840524627,80.61
1,1,4,104602028,-1.0571056868,-1.02291641903,0.444050407802,0.880244849496,74.0925066096,104.16
1,1,4,104602501,0.0392452905497,0.295954692251,0.32377131163,-0.0510121105615,65.8044547177,56.93
1,1,4,104602505,0.314488130739,-0.0573535422201,0.305547206203,0.934230760335,74.2736548643,81.71
1,2,1,104602006,-0.460416172336,-0.62133004072,0.389378091307,-0.41541700809,64.9573574971,61.13
1,2,1,104602008,-0.333245619465,-0.217549201325,0.444050407907,0.893741327365,68.4750415392,72.53
1,2,1,104602010,0.648475845687,1.44914399171,0.553395040891,1.17716735863,74.5740141007,76.68
1,2,1,104602509,1.0293274495,1.04426592177,-0.0297763351951,-1.79205773177,68.1477219022,47.45
1,2,1,104602520,1.27112751445,1.98898141829,-1.13780194937,-1.03625498146,69.8104961894,48.24
1,2,1,104602521,0.827130670913,0.700832762185,0.334705774707,0.54283290755,71.897592193,80.87
1,2,2,104602006,-0.460416172336,-0.62133004072,0.389378091307,-0.41541700809,66.8798335209,61.13
1,2,2,104602008,-0.333245619465,-0.217549201325,0.444050407907,0.893741327365,72.3271136967,72.53
1,2,2,104602010,0.648475845687,1.44914399171,0.553395040891,1.17716735863,73.9407543507,76.68
1,2,2,104602509,1.0293274495,1.04426592177,-0.0297763351951,-1.79205773177,59.6382448905,47.45
1,2,2,104602520,1.27112751445,1.98898141829,-1.13780194937,-1.03625498146,57.9716051912,48.24
1,2,2,104602521,0.827130670913,0.700832762185,0.334705774707,0.54283290755,70.4646400326,80.87
1,2,3,104602006,-0.460416172336,-0.62133004072,0.389378091307,-0.41541700809,61.1092356101,61.13
1,2,3,104602008,-0.333245619465,-0.217549201325,0.444050407907,0.893741327365,75.6169073059,72.53
1,2,3,104602010,0.648475845687,1.44914399171,0.553395040891,1.17716735863,78.1486853712,76.68
1,2,3,104602509,1.0293274495,1.04426592177,-0.0297763351951,-1.79205773177,46.4628589336,47.45
1,2,3,104602520,1.27112751445,1.98898141829,-1.13780194937,-1.03625498146,57.5785170363,48.24
1,2,3,104602521,0.827130670913,0.700832762185,0.334705774707,0.54283290755,71.9496513902,80.87
1,2,4,104602006,-0.460416172336,-0.62133004072,0.389378091307,-0.41541700809,59.7487742155,61.13
1,2,4,104602008,-0.333245619465,-0.217549201325,0.444050407907,0.893741327365,76.6107590457,72.53
1,2,4,104602010,0.648475845687,1.44914399171,0.553395040891,1.17716735863,84.1161116295,76.68
1,2,4,104602509,1.0293274495,1.04426592177,-0.0297763351951,-1.79205773177,46.4239655837,47.45
1,2,4,104602520,1.27112751445,1.98898141829,-1.13780194937,-1.03625498146,63.0977672047,48.24
1,2,4,104602521,0.827130670913,0.700832762185,0.334705774707,0.54283290755,71.5873020149,80.87
1,3,1,103602527,1.7958710587,2.47615177886,0.316481669392,0.259406876205,77.6580777501,47.15
1,3,1,104602035,-0.342926422806,-0.402981162896,0.433115944613,0.988216671097,68.4823374802,80.48
1,3,1,104602504,0.0994862894739,0.304732536583,0.356574701413,-0.901290204523,66.5886773204,71.49
1,3,1,104602507,-1.10330952088,-1.06131948799,0.1233061512,-0.30744518665,61.703538418,39.87
1,3,1,104602514,-0.735438994276,-0.833095535292,0.243585247261,0.556329385099,65.2510558503,74.75
