username,active_num_days,active_sum_count,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,final_score
101302503,0.177818554906,0.598880064043,-1.96612167379,-2.37021202503,-2.04383103973,-2.12754352238,61.0
102602012,-2.00353975726,-1.81320825293,-1.96612167379,-2.37021202503,-2.04383103973,-2.12754352238,52.57
103602527,0.281692760244,1.31522014092,-1.96612167379,-2.37021202503,-2.04383103973,-2.12754352238,47.15
104602001,-0.133804061118,-0.266500385492,-0.560046779805,-0.134107937462,-0.394791294852,-0.277700417654,58.21
104602002,-0.0299298557806,0.00177228530505,-0.0733285472724,0.897940102958,0.429728577584,0.911484435383,69.33
104602003,0.281692760244,0.429021353612,-0.235567958116,0.553924089499,0.223598609475,0.118694533359,55.3
104602005,0.385566965593,0.388330966152,2.0357837937,1.41396412317,0.84198851381,1.44001103673,74.12
104602006,-0.237678266455,-0.513008430442,0.251150274416,0.381916082748,0.635858545685,0.515089484371,61.13
104602007,0.697189581618,1.99796699094,-0.181488154504,0.897940102958,1.25424845001,1.04361608571,85.72
104602008,-0.445426677142,-0.836638953944,0.0889108635717,0.209908076019,-0.188661326744,-0.0134371169894,72.53
104602009,-1.69191714124,-0.802572583049,0.359309881641,0.553924089499,0.223598609475,0.382957834023,79.78
104602010,-0.445426677142,0.571437709713,0.197070470797,0.553924089499,0.429728577584,0.250826183691,76.68
104602011,1.32043481367,0.420977904927,0.251150274416,0.381916082748,0.635858545685,0.118694533359,70.97
104602012,1.83980584036,1.61897861473,1.27866654309,0.897940102958,0.635858545685,1.04361608571,88.14
104602013,-0.445426677142,-0.0857593621352,-0.127408350891,0.553924089499,0.223598609475,0.250826183691,66.43
104602014,-2.31516237329,-1.82598314202,-1.58756304849,-1.85418800482,-1.63157110351,-1.73114857137,50.89
104602016,-1.48416873056,-1.62678950109,-0.397807368961,-0.650131957665,-0.188661326744,-0.67409536867,25.71
104602017,-1.06867190919,-0.342203431929,0.41338968526,-0.134107937462,-0.600921262963,0.118694533359,52.83
104602018,-0.445426677142,0.0188054707525,0.0889108635717,0.0379000692888,0.0174686413646,0.250826183691,54.02
104602019,1.424309019,0.666539661794,1.00826752502,0.553924089499,0.223598609475,0.250826183691,80.67
104602020,-0.860923498503,-0.598174357679,-0.235567958116,-0.134107937462,-0.188661326744,-0.409832068002,77.99
104602021,0.0739443495691,-1.04245661143,-0.668206387036,-0.478123950927,-0.807051231071,-0.67409536867,80.61
104602022,-0.0299298557806,0.288970717709,-0.505966976192,-0.134107937462,0.0174686413646,-0.409832068002,83.56
104602023,-0.860923498503,-1.01927255347,0.0889108635717,0.0379000692888,-0.394791294852,-0.0134371169894,95.5
