number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.8393314417410952,198.20735186773368,0.2297103560787933,0.2148970936956932
2.0,0.8410374430929781,203.17302873329143,0.2448211435945542,0.21520628648061513
3.0,0.8417057679886935,203.80609305328974,0.28866872602978366,0.24598884959157064
4.0,0.8436176477520725,207.32184760271062,0.32870881421099885,0.2739095337384273
5.0,0.8469456032800293,212.1636851705327,0.3861626329593615,0.3222212405592949
