evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,1.0,68.8289826709,0,-67.8289826709,0,-0.985471236662
1.0,1.0,1.0,74.5106573658,0,-73.5106573658,0,-0.986579101093
1.0,1.0,1.0,67.6863172577,0,-66.6863172577,0,-0.985225965298
1.0,1.0,1.0,73.2741323587,0,-72.2741323587,0,-0.986352619024
1.0,1.0,1.0,71.0143197678,0,-70.0143197678,0,-0.985918333045
1.0,1.0,1.0,64.4947327606,0,-63.4947327606,0,-0.98449485784
1.0,1.0,2.0,69.0013925638,0,-67.0013925638,0,-0.97101507773
1.0,1.0,2.0,74.3360687553,0,-72.3360687553,0,-0.973095160486
1.0,1.0,2.0,67.582498495,0,-65.582498495,0,-0.970406539496
1.0,1.0,2.0,73.4325332146,0,-71.4325332146,0,-0.972764115407
1.0,1.0,2.0,71.1748717272,0,-69.1748717272,0,-0.971900195231
1.0,1.0,2.0,64.4778882415,0,-62.4778882415,0,-0.968981614402
1.0,1.0,3.0,69.0120716625,0,-66.0120716625,0,-0.956529344393
1.0,1.0,3.0,75.4383641027,0,-72.4383641027,0,-0.960232435636
1.0,1.0,3.0,66.7338360102,0,-63.7338360102,0,-0.955045293672
1.0,1.0,3.0,73.0278562899,0,-70.0278562899,0,-0.958919785512
1.0,1.0,3.0,70.9519779861,0,-67.9519779861,0,-0.957717880669
1.0,1.0,3.0,63.9647605543,0,-60.9647605543,0,-0.95309917564
1.0,1.0,4.0,69.046828678,0,-65.046828678,0,-0.942068302389
1.0,1.0,4.0,75.4832061422,0,-71.4832061422,0,-0.947008080281
1.0,1.0,4.0,66.7900962813,0,-62.7900962813,0,-0.940110881363
1.0,1.0,4.0,73.0041220014,0,-69.0041220014,0,-0.945208573292
1.0,1.0,4.0,70.9214366745,0,-66.9214366745,0,-0.943599563298
1.0,1.0,4.0,63.8837320603,0,-59.8837320603,0,-0.937386250443
1.0,1.0,5.0,66.9773763114,0,-61.9773763114,0,-0.925347926787
1.0,1.0,5.0,79.1001852624,0,-74.1001852624,0,-0.93678902289
1.0,1.0,5.0,69.0384790627,0,-64.0384790627,0,-0.927576620055
1.0,1.0,5.0,69.5102497927,0,-64.5102497927,0,-0.928068162395
1.0,1.0,5.0,66.2494237294,0,-61.2494237294,0,-0.924527645396
1.0,1.0,5.0,61.440114718,0,-56.440114718,0,-0.918619943616
1.0,1.0,6.0,66.9649924037,0,-60.9649924037,0,-0.910400945559
1.0,1.0,6.0,79.0766504867,0,-73.0766504867,0,-0.924124252063
1.0,1.0,6.0,69.0710057951,0,-63.0710057951,0,-0.913132870574
