evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1,10 to 20,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1,20 to 30,0,5,0,33.50840994379438,,35.82442025029051,0.0,1.3033220514894746,0.0,1.3934041326445161,0.0
1,30 to 40,0,5,0,20.40203091952014,,21.311074828570895,0.0,0.5117138429776811,0.0,0.5345140413486555,0.0
1,40 to 50,0,15,0,9.169986935916661,,20.18808768144121,0.0,0.191021649065544,0.0,0.41849269654728877,0.0
1,50 to 60,0,53,7,14.674630130063486,-4.140444236661272,28.371053460289858,-6.1427696535336125,0.2670178991056221,-0.07095064912693537,0.5556414700409295,-0.10291120210309286
1,60 to 70,0,31,24,7.059772941843606,-5.060924389421677,22.11621834498962,-13.817850224853885,0.1128792020630684,-0.07676812097272466,0.3589712440348908,-0.2031439315620977
1,70 to 80,0,22,38,2.6768948039959053,-7.139147858593492,7.858921745205194,-23.944973528295918,0.03691292726779185,-0.09507328614176286,0.1060297051430814,-0.32950286952381885
1,80 to 90,0,1,49,1.1137370368024904,-12.195420202033848,1.1137370368024904,-29.214656802915705,0.012992732580523686,-0.14803666896081247,0.012992732580523686,-0.3624197593712406
1,90 to 100,0,0,15,,-21.672327373926063,0.0,-34.52248442039397,0.0,-0.2283626391253733,0.0,-0.36149198345962275
2,0 to 10,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2,10 to 20,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2,20 to 30,0,5,0,35.34017613485234,,38.96240396043911,0.0,1.3745692779016854,0.0,1.5154571746572971,0.0
2,30 to 40,0,5,0,21.1271464901127,,22.303079616782192,0.0,0.5299008399827615,0.0,0.559395024248362,0.0
2,40 to 50,0,15,0,9.745314740011041,,28.5917807395439,0.0,0.202973474175364,0.0,0.5926986057119382,0.0
2,50 to 60,0,54,6,13.619080536112017,-6.116322026285746,26.643288266318947,-8.397476454723517,0.2481393723737533,-0.10496479286141407,0.5218035304801987,-0.1406848124430142
2,60 to 70,0,33,22,6.54637120760993,-4.406234024750856,22.71186862877545,-11.430119508038224,0.10468531814981127,-0.06667732770313106,0.3686393220057693,-0.16804056906848316
2,70 to 80,0,22,38,2.4140225502889052,-6.690576284255151,7.178288067226944,-25.546987910025777,0.033280465324367715,-0.08927173188036501,0.09684684386436783,-0.3515479277559622
2,80 to 90,0,1,49,2.3747561847445127,-12.470682797946766,2.3747561847445127,-30.069143353948824,0.027703641912558478,-0.15120107661100712,0.027703641912558478,-0.37302001431520687
2,90 to 100,0,0,15,,-19.965636669671934,0.0,-34.32088164409266,0.0,-0.21024122913269877,0.0,-0.3593809596240069
3,0 to 10,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
3,10 to 20,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
3,20 to 30,0,5,0,35.36068926441391,,39.077178004726186,0.0,1.3753671436956012,0.0,1.5199213537427532,0.0
3,30 to 40,0,5,0,18.879735094107495,,19.588074723098842,0.0,0.47353235751461,0.0,0.4912985884900638,0.0
3,40 to 50,0,15,0,10.42890930440201,,30.267188637597748,0.0,0.21715252652396547,0.0,0.6274292835322915,0.0
3,50 to 60,0,54,6,13.987836135469726,-4.667418895776399,26.487514204692786,-6.414983710452297,0.25437065589068547,-0.07999621050149346,0.5013725952052392,-0.10747166544567428
3,60 to 70,0,35,20,6.138408295795628,-5.1381875023704255,21.994575937395197,-15.215979274499595,0.09851673186080634,-0.07719613289040245,0.3569968501443791,-0.22369860738752714
3,70 to 80,0,15,45,2.532458620886508,-5.585844788426097,5.767706203066595,-22.333262111655245,0.03480730264614797,-0.07444424405723889,0.07521786910624145,-0.30732437197819246
3,80 to 90,0,0,50,,-11.61740693125596,0.0,-27.248351109798328,0.0,-0.14093445561954185,0.0,-0.33802693350450724
3,90 to 100,0,0,15,,-21.197512078154173,0.0,-34.47317956993969,0.0,-0.22323864189268544,0.0,-0.3609757023030334
4,0 to 10,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4,10 to 20,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4,20 to 30,0,5,0,36.56494577462344,,40.35399699001183,0.0,1.4222071479822418,0.0,1.5695837024508685,0.0
4,30 to 40,0,5,0,21.169739866010815,,22.150034502767788,0.0,0.5309691463759924,0.0,0.5555564209372408,0.0
