evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
1,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
1,20 to 30,0,0,4,,-55.7021985759,0,-66.4844500965,0,-0.973303723154,0,-0.985181771526
1,30 to 40,0,0,2,,-63.7691344582,0,-66.1210872511,0,-0.976782178903,0,-0.985101552419
1,40 to 50,0,0,8,,-58.733279486,0,-69.6117049556,0,-0.974783222906,0,-0.985838041998
1,50 to 60,0,0,28,,-61.6073307164,0,-77.5237258714,0,-0.974785770377,0,-0.986729558244
1,60 to 70,0,0,24,,-62.5513445757,0,-76.1900690194,0,-0.976134941291,0,-0.986614670213
1,70 to 80,0,0,24,,-68.6458146816,0,-75.88476145,0,-0.978583789678,0,-0.986454266945
1,80 to 90,0,0,20,,-69.7213866484,0,-77.7312494655,0,-0.978873603134,0,-0.986870377673
1,90 to 100,0,0,6,,-73.1001549882,0,-75.4863659136,0,-0.980066846605,0,-0.986462735433
2,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
2,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
2,20 to 30,0,0,4,,-56.4254404316,0,-66.5967959146,0,-0.973703318902,0,-0.985206399409
2,30 to 40,0,0,2,,-62.7603734868,0,-65.1335318334,0,-0.976410613701,0,-0.984879077644
2,40 to 50,0,0,8,,-58.850286632,0,-68.1568449406,0,-0.974849969029,0,-0.985540115359
2,50 to 60,0,0,28,,-61.1500754421,0,-78.666190514,0,-0.97436393037,0,-0.98718668152
2,60 to 70,0,0,24,,-62.6817069985,0,-75.4057034463,0,-0.976212093787,0,-0.98653121642
2,70 to 80,0,0,24,,-68.5752044879,0,-76.0164195009,0,-0.978557339048,0,-0.986629865146
2,80 to 90,0,0,20,,-70.1188718105,0,-77.990268045,0,-0.979002537002,0,-0.986710974319
2,90 to 100,0,0,6,,-73.2766545097,0,-76.2958663056,0,-0.980111333667,0,-0.986494088171
3,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
3,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
3,20 to 30,0,0,4,,-55.7712328986,0,-66.4970045566,0,-0.973369733894,0,-0.98518452772
3,30 to 40,0,0,2,,-62.7759609273,0,-65.2970917602,0,-0.976395180381,0,-0.9849163821
3,40 to 50,0,0,8,,-59.0477981521,0,-68.7325737422,0,-0.974968726334,0,-0.985659499624
3,50 to 60,0,0,28,,-61.7643896142,0,-79.0795622435,0,-0.974826891437,0,-0.986763361208
3,60 to 70,0,0,24,,-62.4378279271,0,-75.666620069,0,-0.976134837538,0,-0.986651869267
3,70 to 80,0,0,24,,-68.6061248235,0,-75.94231214,0,-0.978584179977,0,-0.986541804693
3,80 to 90,0,0,20,,-69.5684378728,0,-77.0441304309,0,-0.978831081428,0,-0.986664546268
3,90 to 100,0,0,6,,-73.4190772118,0,-76.0271438213,0,-0.980112660248,0,-0.986875963765
4,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
4,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
4,20 to 30,0,0,4,,-56.3082237617,0,-66.0830201929,0,-0.973696943902,0,-0.985093098117
4,30 to 40,0,0,2,,-62.5168683916,0,-65.1457134655,0,-0.976282715969,0,-0.984881862367
4,40 to 50,0,0,8,,-58.6994948414,0,-68.421177947,0,-0.974903865698,0,-0.985595173842
4,50 to 60,0,0,28,,-62.1600553792,0,-80.4820837977,0,-0.974939320625,0,-0.986842715667
4,60 to 70,0,0,24,,-62.7245030944,0,-75.5131222264,0,-0.976262010705,0,-0.986581420844
4,70 to 80,0,0,24,,-68.6791964863,0,-78.6532456469,0,-0.97857309974,0,-0.986872254009
4,80 to 90,0,0,20,,-70.1507762056,0,-80.4323735748,0,-0.978983458063,0,-0.986922942864
4,90 to 100,0,0,6,,-72.6561899827,0,-75.8850359146,0,-0.979932520407,0,-0.986606099224
5,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
5,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
5,20 to 30,0,0,4,,-55.0250958145,0,-65.9351869724,0,-0.972996507339,0,-0.985060174697
5,30 to 40,0,0,2,,-62.9268861906,0,-65.4442908714,0,-0.976451692652,0,-0.98494979799
5,40 to 50,0,0,8,,-57.5665943873,0,-69.6153182785,0,-0.974167688186,0,-0.985838766653
5,50 to 60,0,0,28,,-61.5184905329,0,-77.7328976828,0,-0.974601127961,0,-0.986644410893
5,60 to 70,0,0,24,,-62.9110284593,0,-76.3553606129,0,-0.976343433892,0,-0.986595126618
5,70 to 80,0,0,24,,-68.5828895221,0,-77.9418038522,0,-0.978565145963,0,-0.986797084059
5,80 to 90,0,0,20,,-70.4560596399,0,-79.0373118252,0,-0.979102831377,0,-0.986878584261
5,90 to 100,0,0,6,,-73.4734660588,0,-76.7551534206,0,-0.98015567631,0,-0.986553672219
6,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
6,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
6,20 to 30,0,0,4,,-54.8533478307,0,-66.6596296156,0,-0.972813593154,0,-0.985220137833
6,30 to 40,0,0,2,,-63.3647293241,0,-65.4981887372,0,-0.976666038282,0,-0.984961996424
6,40 to 50,0,0,8,,-58.3034734101,0,-69.8877981506,0,-0.974493775088,0,-0.985893199872
6,50 to 60,0,0,28,,-61.6560116414,0,-79.6688748539,0,-0.974569248427,0,-0.986871119827
6,60 to 70,0,0,24,,-62.7232399984,0,-75.8725240649,0,-0.976238088119,0,-0.986628911504
6,70 to 80,0,0,24,,-68.5059845049,0,-77.3472484519,0,-0.978529323183,0,-0.986811942076
6,80 to 90,0,0,20,,-69.9145687072,0,-75.7894927788,0,-0.978950223678,0,-0.986475039648
6,90 to 100,0,0,6,,-73.8558013167,0,-76.9453956009,0,-0.980218006997,0,-0.987051172566
7,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
7,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
7,20 to 30,0,0,4,,-56.4183792336,0,-66.6852654993,0,-0.973707836266,0,-0.985225735725
7,30 to 40,0,0,2,,-62.7542077154,0,-65.5118050315,0,-0.976352623406,0,-0.984965075004
7,40 to 50,0,0,8,,-58.6857018051,0,-69.7271780893,0,-0.974694597572,0,-0.985861163601
