evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
1,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
1,20 to 30,0,0,12,,-54.3163567075,0,-61.7122130666,0,-0.938525207461,0,-0.984054142708
1,30 to 40,0,0,6,,-58.8644786685,0,-60.3861912512,0,-0.94436903066,0,-0.983709691388
1,40 to 50,0,0,24,,-59.9504426911,0,-63.0681282907,0,-0.944950570254,0,-0.984391615197
1,50 to 60,0,0,84,,-59.6874903289,0,-82.9813336841,0,-0.942801984307,0,-0.988092592054
1,60 to 70,0,0,72,,-66.1979636776,0,-79.2896662073,0,-0.949447273364,0,-0.98702448807
1,70 to 80,0,0,72,,-64.9541234919,0,-75.7912881863,0,-0.948547894341,0,-0.98697768948
1,80 to 90,0,0,60,,-64.622672751,0,-79.3887150062,0,-0.947595391286,0,-0.987061793073
1,90 to 100,0,0,18,,-65.1877611478,0,-73.6590945294,0,-0.948531308096,0,-0.986605784516
2,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
2,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
2,20 to 30,0,0,12,,-52.2983464689,0,-60.2805209388,0,-0.936024323383,0,-0.983681600863
2,30 to 40,0,0,6,,-60.2512823218,0,-61.090192294,0,-0.94576980032,0,-0.983720668316
2,40 to 50,0,0,24,,-59.0129679779,0,-63.3581348859,0,-0.943954235248,0,-0.98444411346
2,50 to 60,0,0,84,,-60.8071930561,0,-85.8340384982,0,-0.943827463547,0,-0.988454763221
2,60 to 70,0,0,72,,-66.3618339844,0,-81.9475440899,0,-0.949572534448,0,-0.987453216021
2,70 to 80,0,0,72,,-65.6804989698,0,-79.0665312718,0,-0.949153562863,0,-0.987135488343
2,80 to 90,0,0,60,,-65.2994469604,0,-81.8470867039,0,-0.948207113943,0,-0.987235663826
2,90 to 100,0,0,18,,-66.131255231,0,-73.8479045298,0,-0.949405686568,0,-0.986639572527
3,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
3,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
3,20 to 30,0,0,12,,-54.8945524347,0,-62.397562896,0,-0.938809234519,0,-0.984168207376
3,30 to 40,0,0,6,,-59.4864127852,0,-60.7334077622,0,-0.944926220389,0,-0.983801315426
3,40 to 50,0,0,24,,-59.2733866291,0,-63.5120816254,0,-0.944360562193,0,-0.984499027549
3,50 to 60,0,0,84,,-60.9488287477,0,-86.1313500943,0,-0.944106382734,0,-0.988523074658
3,60 to 70,0,0,72,,-65.7839198608,0,-81.7092730504,0,-0.948907548343,0,-0.987485278656
3,70 to 80,0,0,72,,-64.746487498,0,-74.1700845941,0,-0.948355299566,0,-0.986696835511
3,80 to 90,0,0,60,,-64.4227955495,0,-81.0587528634,0,-0.947450805186,0,-0.98721369313
3,90 to 100,0,0,18,,-65.8277190491,0,-73.8648504089,0,-0.949149357091,0,-0.986642596699
4,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
4,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
4,20 to 30,0,0,12,,-50.463020718,0,-59.5129516074,0,-0.933064410515,0,-0.983474612072
4,30 to 40,0,0,6,,-60.8477187375,0,-62.5508596669,0,-0.946157384156,0,-0.983763077939
4,40 to 50,0,0,24,,-59.2390729663,0,-63.4865337368,0,-0.944346861596,0,-0.984492886467
4,50 to 60,0,0,84,,-60.1667988977,0,-82.3754575876,0,-0.943387491591,0,-0.988006062828
4,60 to 70,0,0,72,,-65.6830063127,0,-81.2164540342,0,-0.948983684771,0,-0.987027548618
4,70 to 80,0,0,72,,-65.6127373804,0,-77.2121655144,0,-0.949153989282,0,-0.986708065512
4,80 to 90,0,0,60,,-65.3063885776,0,-81.2475217302,0,-0.948216124247,0,-0.987253908597
4,90 to 100,0,0,18,,-66.1672438285,0,-74.4397988714,0,-0.949443266188,0,-0.986744397321
5,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
5,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
5,20 to 30,0,0,12,,-52.0832562894,0,-59.8278412213,0,-0.935530098259,0,-0.983560159626
5,30 to 40,0,0,6,,-60.4141918228,0,-61.3875460115,0,-0.94586722085,0,-0.983805059181
5,40 to 50,0,0,24,,-59.0194849069,0,-63.8265032603,0,-0.944227791943,0,-0.984426176828
5,50 to 60,0,0,84,,-60.1678584306,0,-83.468761168,0,-0.943439066943,0,-0.98814271132
5,60 to 70,0,0,72,,-65.6798478827,0,-79.3299107311,0,-0.94908849465,0,-0.98718891809
5,70 to 80,0,0,72,,-65.5199015826,0,-82.726958383,0,-0.949068213296,0,-0.986673924066
5,80 to 90,0,0,60,,-64.5974302451,0,-79.9150762466,0,-0.947611700447,0,-0.987131320884
5,90 to 100,0,0,18,,-66.8390091695,0,-74.5134293192,0,-0.949834531655,0,-0.986757322386
6,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
6,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
6,20 to 30,0,0,12,,-51.9876864726,0,-60.0936031257,0,-0.935388181866,0,-0.983631674204
6,30 to 40,0,0,6,,-60.8420254975,0,-61.6390514419,0,-0.946373347898,0,-0.983715718922
6,40 to 50,0,0,24,,-59.7226473143,0,-63.6527065092,0,-0.944876794884,0,-0.984532743423
6,50 to 60,0,0,84,,-60.1966011802,0,-81.683335425,0,-0.94344162846,0,-0.987905664487
6,60 to 70,0,0,72,,-65.0657342449,0,-79.3379276861,0,-0.948109568389,0,-0.986941809375
6,70 to 80,0,0,72,,-65.321501052,0,-77.0043337214,0,-0.948837140742,0,-0.986898640753
6,80 to 90,0,0,60,,-64.7370740615,0,-81.1422954136,0,-0.947449352579,0,-0.986899511208
6,90 to 100,0,0,18,,-67.3543244509,0,-75.8270796066,0,-0.950048802632,0,-0.986983756182
7,0 to 10,0,0,0,,,0,0.0,0,0.0,0,0.0
7,10 to 20,0,0,0,,,0,0.0,0,0.0,0,0.0
7,20 to 30,0,0,12,,-52.1686169631,0,-60.129550557,0,-0.936114529523,0,-0.983641299652
7,30 to 40,0,0,6,,-58.9963526223,0,-59.7374681802,0,-0.944649164008,0,-0.98353569831
7,40 to 50,0,0,24,,-60.1453222931,0,-65.1957081203,0,-0.945214458933,0,-0.984593710248
