evaluation_num,kfold_split_num,username,hw_mean,qz_mean,counseling_join_num,label_val_predict,label_val_test
4,2,104602513,0.758231820084,1.34079996131,-0.254000254,77.873273124,93.69
4,2,104602522,-0.682083095605,-0.801623412092,-0.254000254,62.4743332479,59.34
4,2,104602524,-0.0842165268336,-0.97301728192,-0.254000254,59.1814061701,68.02
4,3,104602010,0.808523068286,1.50770802729,-0.226041789302,79.0317947229,76.68
4,3,104602011,0.67133738684,0.884979204552,-0.226041789302,73.5324370354,70.97
4,3,104602012,0.714659180571,0.707056683998,1.32395905163,77.9023701209,88.14
4,3,104602020,0.216458547693,0.707056683862,-0.226041789302,73.0363940988,77.99
4,3,104602025,-2.51281448461,-1.96178112697,-0.226041789302,55.0064765936,61.38
4,3,104602502,-0.0145910212602,-0.582881591352,-0.226041789302,61.507465706,67.38
4,4,104602006,0.484683759345,-1.29686569033,-0.226041789302,56.4524903731,61.13
4,4,104602007,0.214925578272,1.41543626767,-0.226041789302,78.2570274559,85.72
4,4,104602023,-2.80344974861,1.23758040136,-0.226041789302,81.9646356802,95.5
4,4,104602509,-0.463115256415,-1.29686569033,-0.226041789302,58.056288992,47.45
4,4,104602515,-0.929724002493,-0.229730493558,-0.226041789302,67.2450925663,60.84
4,4,104602525,-0.361044592903,-1.11900982428,1.32395905163,66.4002513434,59.69
4,5,104602002,0.533516616738,-0.139178526694,-0.251229717209,65.2996327056,69.33
4,5,104602016,0.458099502691,-0.868333952179,-0.251229717209,58.5618110598,25.71
4,5,104602021,-0.0423958917892,-1.38303189965,-0.251229717209,54.9465942194,80.61
4,5,104602037,0.711775250122,0.203953438457,-0.251229717209,68.1061919949,61.61
4,5,104602511,0.759767959286,0.761542881371,-0.251229717209,73.2833340306,78.77
4,6,104602013,0.697200861783,0.137956831263,-0.206284249252,67.1652748363,66.43
4,6,104602024,-2.79375623899,-0.583097539489,-0.206284249252,70.1333091548,72.67
4,6,104602506,-0.152203138897,-0.583097539627,-0.206284249252,62.9781385335,63.62
4,6,104602517,0.0158108394935,0.633681710865,3.16302515519,87.6210320652,82.97
4,6,104602520,-6.12603347231,-2.79132654973,-0.206284249252,59.290201757,48.24
4,7,104602018,0.540835823441,-0.655593797881,-0.251229717209,59.4652220569,54.02
4,7,104602501,0.609278373542,-0.188179701262,-0.251229717209,63.5170642101,56.93
4,7,104602519,0.698253688231,1.29904697024,-0.251229717209,76.7732494157,94.97
4,7,104602521,0.157557543319,-0.273164082396,-0.251229717209,64.0216983818,80.87
4,7,104602526,0.486081783396,0.279234395358,-0.251229717209,68.1104509604,76.48
4,8,101302503,0.753441402041,-0.439268978154,-0.251229717209,61.666076193,61.0
4,8,104602030,0.506034359584,-0.524852198467,-0.251229717209,61.4829816343,54.11
4,8,104602035,0.698462059368,1.40077026049,-0.251229717209,79.5009932945,80.48
4,8,104602504,0.0387099453802,-0.310894147431,-0.251229717209,64.748831441,71.49
4,8,104602516,0.732824148283,0.716104497223,-0.251229717209,72.828786009,56.89
4,9,104602009,0.383797386602,1.30015687616,-0.251229717209,79.3604757455,79.78
4,9,104602019,0.623234460968,-1.74826919799,-0.251229717209,45.8829319659,80.67
4,9,104602505,-0.409765488726,0.549095379852,-0.251229717209,74.7317432392,81.71
4,9,104602507,-0.64920256329,-0.820487349336,-0.251229717209,61.1642734543,39.87
4,9,104602514,0.356433149174,0.858355995897,-0.251229717209,74.7721440393,74.75
4,10,104602001,0.136866676556,0.864287271581,-0.239904057562,75.6120802103,58.21
4,10,104602028,0.674781227867,1.24851175427,11.515394763,101.709208666,104.16
4,10,104602033,-1.59563733427,-0.629919049882,-0.239904057562,64.9098510704,82.94
4,10,104602508,-0.0866822280962,0.181221524885,-0.239904057562,69.3551743071,60.32
4,10,104602510,0.611908098238,0.351987961333,-0.239904057562,69.3767196997,70.1
5,1,104602009,0.403221296293,1.36865298427,-0.208514414057,77.0638697748,79.78
5,1,104602020,0.234273825498,0.752208744712,-0.208514414057,72.333580313,77.99
5,1,104602509,-0.333389675269,-1.18518743708,-0.208514414057,57.5724147026,47.45
5,1,104602513,0.768147832096,1.45671644739,-0.208514414057,76.7599722161,93.69
5,1,104602514,0.37618970068,0.928335670284,-0.208514414057,73.4158950995,74.75
5,1,104602517,0.153179040072,0.752208744712,3.12771621086,87.1427644881,82.97
5,2,101302503,0.719750957226,-0.469469424323,-0.226041789302,61.4372520799,61.0
5,2,104602013,0.64324028585,0.168300359794,-0.226041789302,68.0690623259,66.43
5,2,104602027,0.344153115244,1.23124999948,-0.226041789302,79.5302545321,57.3
5,2,104602029,0.587596161255,-0.129325539486,-0.226041789302,65.191543223,67.13
5,2,104602033,-1.57556918822,-0.682059352359,-0.226041789302,64.7480447322,82.94
5,2,104602525,-0.267932256801,-1.06472122288,1.32395905163,64.2854056998,59.69
5,3,104602005,0.59990401399,0.923048758674,-0.254000254,73.312877709,74.12
5,3,104602022,0.483958567183,1.44378929279,-0.254000254,78.2089404337,83.56
5,3,104602030,0.518060169377,-0.46559266472,-0.254000254,61.2927490458,54.11
5,3,104602516,0.743130741643,0.792863625341,-0.254000254,71.7861821514,56.89
5,3,104602519,0.715849460171,1.40039424834,-0.254000254,77.212140019,94.97
5,3,104602526,0.50441952834,0.358913180373,-0.254000254,68.5945932101,76.48
5,4,103602527,-0.189733572043,-0.177005236213,-0.242535625036,66.3962616693,47.15
5,4,104602011,0.629314323574,0.830282293902,-0.242535625036,74.1330256576,70.97
5,4,104602024,-2.19602520565,-0.527366116373,-0.242535625036,67.4873604317,72.67
5,4,104602025,-2.6844482631,-1.97260474685,-0.242535625036,54.8779469109,61.38
5,4,104602028,0.659371126776,1.22443828403,11.3991743767,101.720975981,104.16
5,4,104602504,-0.0845347599274,-0.35218567623,-0.242535625036,64.5066366232,71.49
5,5,104602016,0.428628761938,-0.93149950755,-0.251229717209,60.5356833824,25.71
5,5,104602018,0.511181566153,-0.7552698709,-0.251229717209,61.7788954891,54.02
5,5,104602502,0.00210593860668,-0.667155052705,-0.251229717209,63.4998530201,67.38
5,5,104602503,-0.919733710409,-1.98887732694,-0.251229717209,54.7804055411,48.27
5,5,104602511,0.731322378007,0.742682039727,-0.251229717209,73.3081309283,78.77
5,6,104602021,-0.0750056472332,-1.38191373931,-0.251229717209,53.9160501541,80.61
5,6,104602031,0.295264767526,-0.388029384441,-0.251229717209,62.8583820326,50.2
5,6,104602035,0.658678322615,1.38367750934,-0.251229717209,79.729951254,80.48
5,6,104602501,0.576396008266,-0.215179931322,-0.251229717209,63.7334118916,56.93
5,6,104602515,-0.794975897741,-0.21517993119,-0.251229717209,68.0370269638,60.84
5,7,104602006,0.537485025776,-1.23555937299,-0.251229717209,53.1267557535,61.13
5,7,104602008,0.660171825364,0.769721272632,-0.251229717209,72.628364784,72.53
5,7,104602505,-0.396297835819,0.513727998633,-0.251229717209,73.3691787467,81.71
5,7,104602506,0.0194740951411,-0.510245096979,-0.251229717209,61.9260242587,63.62
5,7,104602521,0.128529027642,-0.296917368583,-0.251229717209,63.7026960859,80.87
5,8,104602003,0.17296710117,-0.45397693151,-0.22360679775,64.1824919059,55.3
5,8,104602012,0.760804568746,0.631138661199,1.3416407865,77.5602732403,88.14
5,8,104602507,-0.950065672419,-0.906108428889,-0.22360679775,64.1647382627,39.87
5,8,104602508,-0.213075414454,0.0885808649134,-0.22360679775,70.1562992613,60.32
5,8,104602520,-5.7229549625,-2.80506071622,-0.22360679775,64.2829666026,48.24
5,9,104602001,0.168922580409,0.860064885597,-0.251229717209,76.619905668,58.21
5,9,104602010,0.802452523083,1.48046920923,-0.251229717209,80.9880092431,76.68
5,9,104602019,0.650956232277,-1.75449619188,-0.251229717209,44.2944681181,80.67
5,9,104602510,0.637183841932,0.3282897512,-0.251229717209,68.4105618701,70.1
5,9,104602522,-0.678079408768,-0.823889706427,-0.251229717209,60.9108218173,59.34
5,10,104602002,0.494122595737,-0.077997757677,-0.251229717209,65.162567277,69.33
5,10,104602007,0.260119506178,1.44207217747,-0.251229717209,78.5369368644,85.72
5,10,104602023,-2.76729546705,1.26834989897,-0.251229717209,81.896538974,95.5
5,10,104602037,0.684250105968,0.269446799064,-0.251229717209,67.8296682208,61.61
5,10,104602524,-0.134760708127,-0.946609148868,-0.251229717209,58.7405909946,68.02
6,1,104602002,0.493638916346,-0.161103596746,-0.226041789302,66.5694208796,69.33
6,1,104602012,0.688714100852,0.599516663033,1.32395905163,78.5595646171,88.14
6,1,104602016,0.417002236747,-0.879467175217,-0.226041789302,60.7896644337,25.71
6,1,104602018,0.500605887162,-0.710440450768,-0.226041789302,62.0446146177,54.02
6,1,104602033,-1.58948537844,-0.71044045089,-0.226041789302,65.391250881,82.94
6,1,104602507,-0.669845221367,-0.837210494297,-0.226041789302,62.8771191981,39.87
6,2,103602527,-0.281608908263,-0.176593698214,-0.242535625036,67.0322926456,47.15
6,2,104602009,0.379357455219,1.33543018322,-0.242535625036,78.3697187113,79.78
6,2,104602024,-2.76721480973,-0.543144942311,-0.242535625036,70.8308881179,72.67
6,2,104602028,0.770351641738,1.28961127776,11.3991743767,100.475643874,104.16
6,2,104602510,0.686567172855,0.327414262124,-0.242535625036,68.7058587341,70.1
6,2,104602520,-6.09066539804,-2.78827131221,-0.242535625036,60.5904517751,48.24
6,3,104602013,0.671764139112,0.230299698279,-0.254000254,66.7668498345,66.43
6,3,104602021,-0.0364611160271,-1.3364636025,-0.254000254,53.6306668316,80.61
6,3,104602035,0.692193713775,1.44889337652,-0.254000254,78.7134881033,80.48
6,3,104602037,0.712623288231,0.273820901031,-0.254000254,67.0626582189,61.61
6,3,104602508,-0.0296512574585,0.186778495527,-0.254000254,68.6250313939,60.32
6,3,104602519,0.699003571719,1.36185097101,-0.254000254,77.8331922721,94.97
6,4,101302503,0.715155364862,-0.532599443675,-0.254000254,61.3167345081,61.0
6,4,104602001,0.161159790222,0.767304283129,-0.254000254,75.8946793525,58.21
6,4,104602006,0.539498231285,-1.31254167997,-0.254000254,54.1500092211,61.13
6,4,104602031,0.303036705546,-0.445939195299,-0.254000254,63.4554190138,50.2
6,4,104602509,-0.338787436393,-1.31254167997,-0.254000254,56.8814641532,47.45
6,4,104602524,-0.0753017361249,-1.05256093432,-0.254000254,58.6330331003,68.02
6,5,104602011,0.636343757702,0.819974396387,-0.251229717209,73.345549488,70.97
6,5,104602020,0.205082905611,0.645094111644,-0.251229717209,72.9698791809,77.99
6,5,104602502,-0.0139702254795,-0.622787952953,-0.251229717209,61.7745586274,67.38
6,5,104602503,-0.93125521125,-1.93439008883,-0.251229717209,52.2055913787,48.27
6,5,104602504,-0.01397022527,-0.360467525646,-0.251229717209,64.2228826247,71.49
6,6,104602005,0.575481095666,0.892330502597,-0.206284249252,73.554035209,74.12
6,6,104602010,0.807905702874,1.49423682024,-0.206284249252,78.6962196583,76.68
6,6,104602517,0.165320023987,0.720357269075,3.16302515519,87.33652674,82.97
6,6,104602521,0.151647987786,-0.225495515351,-0.206284249252,63.9801727884,80.87
6,6,104602526,0.479776845336,0.333417493557,-0.206284249252,68.4087457976,76.48
6,7,104602027,0.348744649025,1.26732260717,-0.251229717209,80.4968025208,57.3
6,7,104602029,0.588559033061,-0.101246158666,-0.251229717209,65.504298714,67.13
6,7,104602506,0.0198563513071,-0.486156124248,-0.251229717209,63.1631181758,63.62
6,7,104602516,0.698188465157,0.711341546132,-0.251229717209,73.6631097045,56.89
6,7,104602522,-0.685883121042,-0.785530541644,-0.251229717209,62.1187849684,59.34
6,8,104602003,0.218560186684,-0.382400234556,-0.251229717209,62.2849902035,55.3
6,8,104602019,0.643131650278,-1.73956368479,-0.251229717209,46.6266708292,80.67
6,8,104602023,-2.76076025489,1.23744001179,-0.251229717209,88.9822704989,95.5
6,8,104602501,0.584570069252,-0.207282370228,-0.251229717209,62.9425282847,56.93
6,8,104602514,0.357643941876,0.843424816657,-0.251229717209,74.7354652993,74.75
6,9,104602007,0.207486184619,1.41888748111,-0.22360679775,79.36441279,85.72
6,9,104602025,-2.6069347849,-2.01943137947,-0.22360679775,55.8069728604,61.38
6,9,104602505,-0.519754375797,0.525817647157,-0.22360679775,73.236604574,81.71
6,9,104602515,-0.934281495711,-0.23329171157,-0.22360679775,67.5432638082,60.84
6,9,104602525,-0.367033858312,-1.12636154579,1.3416407865,65.2781298603,59.69
6,10,104602008,0.711546878969,0.88373902131,-0.251229717209,72.0954644706,72.53
6,10,104602022,0.483936334139,1.45409541079,-0.251229717209,77.5862322393,83.56
6,10,104602030,0.51842278057,-0.476341599934,-0.251229717209,61.0497816335,54.11
6,10,104602511,0.780519771211,0.88373902105,-0.251229717209,71.9035399988,78.77
6,10,104602513,0.815006217021,1.45409541079,-0.251229717209,76.6649947851,93.69
7,1,104602003,0.225241896695,-0.390669114413,-0.177779533634,64.520403052,55.3
7,1,104602031,0.286133323332,-0.390669114665,-0.177779533634,64.3682528742,50.2
7,1,104602516,0.678544737834,0.667576794003,-0.177779533634,73.3006500855,56.89
7,1,104602517,0.130521900364,0.625246957572,3.23558751213,88.3329218153,82.97
7,1,104602522,-0.688129499758,-0.813967477926,-0.177779533634,62.8374874515,59.34
7,1,104602525,-0.26188951454,-1.06794649624,1.52890398925,66.4230537796,59.69
7,2,104602016,0.431698676885,-0.905997930872,-0.254000254,57.962516621,25.71
7,2,104602019,0.634189261186,-1.79350610823,-0.254000254,48.7142591721,80.67
7,2,104602020,0.229208091977,0.647141379112,-0.254000254,73.6326541213,77.99
7,2,104602022,0.438448362761,1.35714792108,-0.254000254,79.7740504429,83.56
7,2,104602508,-0.0542787259221,0.114636473069,-0.254000254,69.4552010777,60.32
