username,active_num_days,active_sum_count,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,final_score
101302503,3.49575129392,2.89502832765,-0.274837018222,0.0565344689134,-0.00997853425181,0.236323333114,61.0
102602012,5.40079929623,-0.452778936232,0.20363178593,-0.199106186192,0.376118067941,0.0553493449053,52.57
103602527,3.835873396,2.30849725948,0.0828722618328,-0.308282326118,0.189927184711,0.14146137819,47.15
104602001,0.346092548443,-0.464458815837,-0.0859933497486,0.180220259408,-0.39740774942,0.00819664636157,58.21
104602002,-0.763536083291,-0.324924372826,0.237283114572,-0.199295045456,-0.346074636675,0.388039270366,69.33
104602003,0.269965944029,0.425758861744,-0.00366780599126,0.0242445473316,-0.0920415850637,-0.194812412135,55.3
104602005,-1.83715575111,-1.08398337681,-0.931611339708,-0.13707388734,0.0820874251035,0.132151172974,74.12
104602006,0.051586898046,-0.489979054675,0.241003767487,0.303347155586,0.273936151486,-0.0297865024012,61.13
104602007,-1.79743562074,0.283953667514,1.73355956977,-0.0575264056427,-0.0423486418206,0.0894544757639,85.72
104602008,0.788022769212,-1.39411775531,0.117280619913,-0.148198393286,-0.118614098619,-0.0962876713386,72.53
104602009,0.564237390691,-1.21555158009,0.457145853561,-0.551774063397,-0.0289203480391,0.00485155273968,79.78
104602010,-0.204121413782,-0.440699220069,0.652219724352,0.185238467204,-0.288887210868,-0.150192815328,76.68
104602011,-0.931330984701,0.723477644048,0.125764706761,0.737834777135,-0.0155195600137,-0.134148000096,70.97
104602012,-1.78646352844,1.40247942069,-0.178982703255,-0.192070003882,-0.462908764151,-0.0366721248728,88.14
104602013,-0.585524460104,0.288455546002,0.235440350093,-0.0192169034492,-0.383245755161,-0.0688285353493,66.43
104602014,4.97597313896,-0.683883986342,0.286838372968,-0.118565069856,0.389594619175,-0.00650282393741,50.89
104602016,1.25660889277,-1.41684957706,-0.0815387143125,0.59768792074,0.264669346573,-0.112921504249,25.71
104602017,-0.7986943095,-1.16138111696,-0.486624072233,-0.953922817864,0.309215302331,0.279226200132,52.83
104602018,-1.67392495408,-0.47545524044,0.322307410738,-0.291030401665,0.14296710949,0.18662410712,54.02
104602019,-1.79301884465,0.686853479059,-0.70246239534,-0.303741075826,-0.0634683313962,-0.102033722327,80.67
