username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050209,5.4,856.8,3.6,12.4,4.8,2.0,12.4,1.2,47.8,5.0,3.6,34.2,1.2,4.6,2.8,2.0,3.8,8.060714286,79.8,8.0
Y1050210,1.0,215.8,0.6,1.8,1.0,0.6,1.8,0.0,7.6,0.8,0.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0
Y1050211,1.2,466.6,1.0,5.0,3.8,4.4,4.8,0.4,77.0,28.4,17.0,20.4,0.4,0.0,0.0,0.0,0.0,0.714285714,20.6,4.0
Y1050212,1.4,244.6,1.0,2.0,1.4,1.2,2.0,0.0,27.4,2.0,12.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0
Y1050213,0.4,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050214,2.0,209.8,2.0,3.4,2.6,2.4,3.4,0.8,50.4,7.8,13.4,25.4,0.8,0.2,0.2,0.2,0.2,0.071428571,19.6,2.0
Y1050215,1.6,250.2,1.0,5.0,4.4,1.0,4.8,1.0,17.4,1.4,1.6,10.8,1.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0
Y1050216,0.8,79.6,0.2,0.8,0.0,0.8,0.2,0.0,4.4,0.8,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Y1050217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050219,1.0,164.6,0.8,2.6,0.0,2.2,1.2,0.0,7.2,2.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,2.0
Y1050220,2.0,499.0,2.0,8.4,7.6,7.2,8.4,1.2,104.0,10.0,23.8,51.6,1.2,0.0,0.0,0.0,0.0,0.0,29.0,3.0
Y1050221,3.2,639.2,1.8,3.0,0.8,0.8,2.8,0.0,10.2,1.2,0.6,6.2,0.0,3.2,2.0,1.6,2.4,7.181428571,78.2,8.0
Y1050222,2.8,480.4,1.8,3.8,2.4,1.6,3.4,0.6,18.6,4.6,3.4,8.4,0.6,0.0,0.0,0.0,0.0,0.0,57.6,5.0
Y1050223,1.6,587.0,1.4,6.0,3.4,5.2,5.4,0.6,55.2,9.0,5.6,31.0,0.8,0.0,0.0,0.0,0.0,0.0,16.6,2.0
Y1050224,2.8,521.6,2.2,8.4,6.2,4.2,8.2,2.0,68.6,9.8,11.6,32.6,2.2,0.0,0.0,0.0,0.0,1.214285714,85.4,6.0
Y1050225,5.0,934.6,4.4,11.4,10.0,7.6,11.0,3.4,106.8,21.8,23.8,43.0,3.6,7.4,2.4,3.0,3.6,7.307142857,69.6,7.0
Y1050226,1.2,593.0,1.0,8.2,5.0,2.8,6.8,1.6,36.6,3.4,3.2,19.2,1.6,0.0,0.0,0.0,0.0,0.0,53.0,4.0
Y1050227,1.4,202.2,1.0,3.2,1.2,2.2,3.0,0.0,17.6,1.2,1.8,12.4,0.0,0.0,0.0,0.0,0.0,0.0,14.6,1.0
Y1050228,3.6,1152.6,3.4,13.8,8.2,6.4,13.6,1.8,139.6,25.4,14.2,89.8,1.8,2.0,1.6,0.8,1.8,5.354285714,61.2,6.0
Y1050229,5.2,939.2,3.2,10.8,10.2,4.8,10.8,0.8,83.6,4.4,9.2,64.4,0.8,9.8,2.8,2.4,4.8,9.976428571,100.0,9.0
Y1050230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050231,0.4,63.4,0.4,4.4,4.4,0.0,2.8,1.6,5.8,0.0,0.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050232,1.0,199.0,0.8,1.8,1.4,1.4,1.8,0.2,34.8,6.0,5.6,14.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050233,0.4,52.0,0.4,1.4,0.8,0.2,1.4,0.0,4.6,0.0,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050234,0.2,32.6,0.2,1.8,1.8,0.0,1.4,0.4,2.4,0.0,0.0,1.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050235,0.4,31.6,0.4,1.4,1.0,0.2,0.8,0.6,3.4,0.0,0.0,1.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050236,0.2,233.8,0.2,0.4,0.2,0.0,0.4,0.0,0.8,0.0,0.0,0.8,0.0,3.4,0.8,3.6,0.8,0.357142857,0.0,2.0
Y1050237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050238,0.6,470.2,0.4,0.8,0.0,0.4,0.6,0.0,4.2,0.0,0.4,1.0,0.0,0.8,0.8,0.4,0.8,1.5,62.8,4.0
Y1050239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050240,0.4,71.2,0.4,1.8,1.4,0.2,1.2,0.8,5.6,0.0,0.4,3.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050241,1.4,542.4,1.4,7.2,4.4,5.0,6.2,0.6,105.2,16.8,8.0,22.8,0.6,0.0,0.0,0.0,0.0,0.0,20.0,2.0
Y1050242,0.6,131.0,0.6,2.8,2.0,1.6,2.4,1.2,34.2,11.8,6.6,8.8,1.2,0.0,0.0,0.0,0.0,0.0,16.0,2.0
Y1050243,0.4,70.6,0.4,3.4,3.0,0.4,2.0,1.8,9.4,0.0,0.2,5.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050244,0.4,71.6,0.4,2.0,1.6,0.8,1.4,1.2,10.4,0.0,1.2,5.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050245,0.4,171.0,0.4,1.8,1.2,0.4,1.6,0.2,4.6,0.2,0.8,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050246,0.4,53.4,0.4,0.6,0.4,0.2,0.6,0.0,3.4,0.8,0.4,1.0,0.0,2.6,1.0,2.8,1.4,2.380714286,14.0,3.0
Y1050247,0.6,69.2,0.6,0.8,0.2,0.2,0.8,0.0,9.6,0.4,3.0,4.2,0.0,1.6,1.0,0.4,1.2,2.714285714,17.4,3.0
Y1050248,0.4,90.8,0.4,1.8,1.2,0.4,1.4,0.4,4.6,0.0,0.4,1.4,0.4,0.2,0.2,0.2,0.2,0.428571429,23.0,3.0
Y1050249,0.4,84.0,0.4,3.2,2.6,0.0,2.0,1.2,5.0,0.0,0.0,3.0,1.2,0.0,0.0,0.0,0.0,0.0,29.0,3.0
Y1050250,0.2,31.4,0.2,2.4,2.4,0.0,1.4,1.0,2.8,0.0,0.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050251,0.4,68.8,0.4,4.0,4.0,0.0,2.2,2.0,6.0,0.0,0.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050252,0.4,173.4,0.4,2.0,1.4,0.6,1.2,0.6,6.8,0.0,1.4,3.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050253,0.4,193.4,0.4,1.2,0.2,0.2,1.2,0.0,11.0,0.0,0.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
Y1050254,0.4,300.2,0.4,1.2,0.4,0.8,1.0,0.2,5.4,0.8,0.2,2.8,0.2,0.2,0.2,0.2,0.2,0.0,14.0,2.0
Y1050255,2.0,461.8,1.8,4.2,3.4,2.4,4.0,0.6,31.4,11.4,6.2,10.0,0.6,2.4,1.2,0.8,1.6,2.405,48.8,4.0
Y1050256,0.4,412.2,0.4,0.4,0.0,0.2,0.4,0.0,3.6,0.0,0.4,0.8,0.0,0.6,0.4,0.4,0.4,0.285714286,32.8,3.0
Y1050257,0.8,113.8,0.4,1.2,0.4,0.6,1.2,0.0,8.6,3.2,1.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4.0
Y1050258,0.4,215.4,0.4,2.0,1.0,1.2,2.0,0.4,16.2,1.8,7.0,4.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050259,1.6,833.4,1.4,9.8,9.2,5.6,9.6,1.6,65.0,13.6,9.2,39.4,1.6,3.8,2.8,3.8,3.0,5.758571429,90.0,8.0
Y1050260,2.0,820.2,1.6,9.0,7.0,6.8,8.2,1.2,73.2,4.8,16.8,38.2,1.2,0.0,0.0,0.0,0.0,0.0,64.2,5.0
Y1050261,5.6,655.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,1.0,2.4,5.690714286,80.6,8.0
Y1050262,1.2,119.2,0.8,2.0,1.6,0.8,2.0,0.2,6.2,1.4,0.2,3.0,0.2,0.2,0.2,0.2,0.2,0.285714286,72.0,5.0
Y1050263,1.4,348.8,0.2,2.0,2.0,1.8,2.0,0.2,40.4,0.2,8.2,30.6,0.2,0.0,0.0,0.0,0.0,0.0,51.0,4.0
Y1050264,1.8,509.2,1.2,8.0,7.4,0.8,7.2,2.6,31.2,0.0,1.4,23.0,2.6,0.0,0.0,0.0,0.0,0.0,66.2,4.0
Y1050265,0.6,180.2,0.6,3.4,3.4,1.4,3.0,1.4,18.4,6.0,1.8,8.0,1.6,0.0,0.0,0.0,0.0,0.0,28.0,2.0
Y1050266,1.6,468.0,1.6,6.2,5.6,2.0,5.8,1.4,59.2,4.2,5.2,45.8,1.4,0.0,0.0,0.0,0.0,0.0,67.2,4.0
Y1050267,2.4,691.4,2.2,8.0,5.4,5.4,6.8,1.4,38.0,4.2,8.0,19.6,1.4,0.2,0.2,0.2,0.2,0.285714286,43.4,3.0
Y1050268,4.2,585.2,2.8,8.2,5.0,1.6,7.6,1.6,27.8,3.0,2.6,14.6,1.8,0.0,0.0,0.0,0.0,0.0,79.8,6.0
Y1050269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
Y1050270,0.8,207.4,0.8,4.0,2.2,2.0,3.0,0.4,11.4,0.2,0.6,7.2,0.4,1.8,1.2,0.6,1.2,3.809285714,38.0,4.0
Y1050271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050273,0.8,56.6,0.4,0.6,0.2,0.2,0.6,0.0,2.4,1.0,0.0,0.8,0.0,1.6,1.2,0.6,1.4,3.75,42.8,4.0
Y9999986,2.2,703.2,1.8,8.0,6.6,5.0,7.8,1.8,85.4,9.8,28.6,42.6,1.8,0.6,0.4,0.4,0.4,0.857142857,72.6,5.0
Y9999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,2.0
Y9999988,2.0,310.4,1.0,6.6,4.2,2.6,6.0,0.4,24.4,3.0,2.4,12.0,0.4,0.0,0.0,0.0,0.0,0.0,47.6,3.0
Y9999989,0.8,366.2,0.8,4.0,4.0,0.0,3.0,1.0,7.0,0.0,0.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,77.6,5.0
Y9999990,3.4,689.8,2.4,9.6,9.2,3.6,9.6,1.6,81.6,5.8,4.8,65.8,1.6,0.0,0.0,0.0,0.0,0.0,87.6,6.0
Y9999991,0.8,377.2,0.4,4.6,3.8,3.0,4.0,0.8,38.4,25.4,0.8,8.2,0.8,0.0,0.0,0.0,0.0,0.0,62.6,3.0
Y9999992,1.6,450.2,1.6,9.2,9.0,1.6,8.0,2.2,28.6,0.8,2.8,20.2,2.4,0.0,0.0,0.0,0.0,0.0,46.2,3.0
Y9999993,1.4,849.4,1.4,12.2,11.0,8.8,12.2,1.0,149.4,32.4,29.8,71.2,1.0,0.0,0.0,0.0,0.0,0.0,83.2,4.0
Y9999994,0.4,62.4,0.4,2.4,0.4,0.2,2.0,0.2,4.4,0.6,0.8,2.2,0.2,0.0,0.0,0.0,0.0,0.0,30.0,2.0
Y9999995,1.2,209.2,0.8,5.0,2.0,3.0,4.4,0.4,24.0,9.0,0.6,6.6,0.4,0.0,0.0,0.0,0.0,0.0,76.4,5.0
Y9999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,5.0
Y9999997,1.4,464.4,1.2,7.4,6.6,2.2,6.2,1.8,21.0,2.6,2.6,9.2,1.8,0.0,0.0,0.0,0.0,0.0,85.0,5.0
Y9999998,1.4,267.0,1.2,9.4,6.8,5.6,6.4,1.2,72.2,48.0,3.6,10.6,1.2,0.0,0.0,0.0,0.0,0.0,62.8,4.0
Y9999999,2.8,797.0,2.2,14.6,10.0,7.8,13.2,1.8,125.4,20.0,8.6,74.0,2.0,0.0,0.0,0.0,0.0,0.0,102.0,7.0
