username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050174,5.5,776.0,1.5,4.5,3.25,1.5,4.25,0.75,30.5,6.75,1.25,20.5,0.75,4.25,3.0,2.0,3.75,6.255833333,81.0,8.0
Y1050175,3.25,735.25,3.25,10.75,7.75,5.5,9.5,1.25,51.75,3.75,6.0,34.0,1.25,0.75,0.5,0.5,0.5,0.75,31.0,3.0
Y1050176,4.25,983.75,3.75,10.25,10.25,6.25,10.25,0.0,103.25,28.5,13.5,52.0,0.0,17.25,3.25,1.75,4.25,9.436666667,79.0,9.0
Y1050177,2.75,882.25,1.5,6.75,3.5,6.5,5.25,0.25,88.0,22.25,28.5,18.0,0.25,2.0,1.25,0.5,1.25,1.5,43.25,2.0
Y1050178,0.5,203.0,0.5,5.25,2.75,4.0,4.0,1.0,33.25,12.5,3.0,9.5,1.0,0.5,0.5,0.25,0.5,0.4375,48.75,2.0
Y1050179,5.0,1467.5,4.5,12.75,11.5,8.75,12.25,3.0,214.0,72.0,33.5,73.5,3.5,4.0,1.5,2.25,2.5,7.9725,92.0,9.0
Y1050180,4.0,176.0,0.75,2.5,2.0,0.75,2.25,0.5,14.25,1.0,2.0,5.25,0.5,0.5,0.5,0.25,0.5,0.5,64.0,4.0
Y1050181,3.0,322.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,2.0
Y1050182,4.75,1061.75,4.5,13.25,9.0,8.5,13.0,2.0,121.0,7.75,18.75,79.75,2.0,2.25,1.75,0.5,2.0,7.041666667,81.25,9.0
Y1050183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,1.0
Y1050184,0.25,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.75,0.916666667,28.25,1.0
Y1050185,6.25,942.0,3.5,12.0,9.25,5.5,10.75,3.0,53.25,3.0,10.0,26.75,3.0,12.5,3.25,3.75,5.0,10.0,89.75,9.0
Y1050186,4.5,939.0,3.5,10.5,8.75,7.75,10.5,2.75,102.25,20.75,32.25,38.25,2.75,7.25,2.75,1.5,4.75,8.701666667,87.0,8.0
Y1050187,0.5,75.75,0.25,1.5,0.5,1.5,1.0,0.0,13.25,7.75,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0
Y1050188,5.0,442.75,2.75,3.5,1.5,2.25,3.5,0.25,73.5,25.5,1.5,40.0,0.25,2.0,1.0,2.5,1.25,3.833333333,70.5,4.0
Y1050189,3.5,871.75,1.75,8.75,8.0,5.25,8.25,0.5,73.0,33.25,13.5,23.75,0.5,4.25,3.25,1.0,3.75,7.82,86.75,9.0
Y1050190,4.25,1425.75,3.0,11.75,9.25,10.5,11.0,1.5,211.0,35.25,48.25,101.5,1.5,10.25,3.25,1.25,7.0,8.315833333,83.25,9.0
Y1050191,2.75,711.0,2.25,10.0,3.25,8.75,8.75,0.0,196.0,153.5,9.5,20.25,0.0,0.25,0.25,0.25,0.25,0.416666667,40.25,4.0
Y1050192,2.75,1048.75,2.25,12.5,9.5,6.0,11.75,0.75,59.75,11.5,10.75,25.25,0.75,17.25,3.25,8.0,6.25,7.9725,66.5,7.0
Y1050193,3.0,401.25,2.5,5.0,3.25,2.75,5.0,0.25,31.5,3.75,3.25,22.0,0.25,0.5,0.5,0.25,0.5,0.083333333,31.25,2.0
Y1050194,3.25,636.25,2.25,6.25,4.0,4.75,6.25,0.25,74.5,9.5,25.0,34.0,0.25,0.75,0.75,0.25,0.75,1.333333333,33.75,2.0
Y1050195,5.5,1726.75,4.25,11.25,10.0,7.75,11.25,2.0,182.75,19.75,23.5,130.0,2.0,1.75,1.5,0.5,1.75,1.541666667,57.5,4.0
Y1050196,1.75,73.25,0.5,0.75,0.0,0.25,0.75,0.0,3.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,1.0
Y1050197,3.5,1285.0,2.75,13.25,11.0,9.0,12.25,2.75,136.75,44.75,28.5,39.25,2.75,4.25,2.5,2.75,2.75,6.416666667,73.25,8.0
Y1050198,1.75,285.25,1.5,4.0,3.0,3.25,4.0,0.75,25.25,3.0,8.25,9.0,0.75,0.0,0.0,0.0,0.0,0.0,37.25,2.0
Y1050199,2.5,590.25,2.25,9.0,6.25,5.0,8.5,1.0,85.0,40.25,13.25,25.25,1.0,12.75,2.5,2.75,4.25,5.875,52.5,3.0
Y1050200,2.75,764.5,2.0,5.75,4.25,4.75,5.5,0.25,143.5,6.5,28.5,98.25,0.25,3.5,1.0,1.25,1.0,2.166666667,30.25,3.0
Y1050201,3.75,974.25,3.5,12.75,11.25,8.75,12.25,1.0,125.0,17.0,17.25,75.25,1.0,3.25,1.25,1.5,2.0,7.2875,69.0,6.0
Y1050202,4.0,1071.5,3.5,12.5,12.25,2.5,12.5,3.5,118.0,4.75,2.25,102.5,3.5,3.0,1.75,1.0,2.5,7.785,77.5,7.0
Y1050203,0.5,83.0,0.5,0.75,0.25,0.25,0.25,0.25,2.75,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,19.25,1.0
Y1050204,2.0,552.5,2.0,9.0,6.75,4.25,8.0,3.0,53.75,12.0,8.5,23.0,3.0,0.25,0.25,0.25,0.25,7.2675,82.25,9.0
Y1050205,2.5,643.25,2.0,9.5,8.25,4.25,9.0,3.25,66.75,3.25,10.5,35.75,3.5,2.5,1.25,0.5,1.25,8.174166667,83.75,8.0
Y1050206,2.75,801.0,2.75,9.75,5.5,3.75,8.5,0.75,40.25,8.25,6.0,15.5,0.75,1.0,1.0,0.25,1.0,4.041666667,81.25,7.0
Y1050207,1.0,318.75,1.0,6.0,4.25,3.75,6.0,0.0,58.0,21.5,7.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,74.5,4.0
Y1050208,5.0,1085.0,3.5,7.25,3.25,7.0,6.75,0.0,118.75,80.25,8.0,27.0,0.0,4.5,1.5,0.5,2.5,6.666666667,56.25,7.0
Y1050209,5.25,809.0,4.5,10.0,5.25,3.0,10.0,1.25,56.5,6.25,5.0,39.0,1.25,6.0,3.25,1.5,5.0,8.529166667,76.0,8.0
Y1050210,1.25,269.75,0.75,2.25,1.25,0.75,2.25,0.0,9.5,1.0,0.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,41.25,2.0
Y1050211,1.75,760.0,1.5,8.75,6.25,7.75,8.25,0.25,131.75,49.25,31.25,30.75,0.25,2.25,1.0,2.25,1.0,2.6875,36.25,4.0
Y1050212,2.25,478.75,1.75,5.5,4.25,3.75,5.5,0.5,65.25,9.0,23.75,25.75,0.5,0.0,0.0,0.0,0.0,0.0,21.25,2.0
Y1050213,0.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
Y1050214,3.5,527.5,3.5,7.25,6.25,4.5,7.0,1.75,101.75,16.25,22.25,55.75,1.75,0.75,0.75,0.5,0.75,0.395833333,33.25,2.0
Y1050215,2.5,488.25,1.75,9.25,8.25,2.0,8.75,1.5,31.75,2.75,3.5,19.5,1.5,0.0,0.0,0.0,0.0,0.0,47.5,2.0
Y1050216,1.0,99.5,0.25,1.0,0.0,1.0,0.25,0.0,5.5,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
Y1050217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,1.0
Y1050218,0.5,206.75,0.5,1.5,1.0,0.75,1.5,0.0,9.25,1.5,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,1.0
Y1050219,2.5,369.25,1.75,5.25,0.75,4.5,2.75,0.0,14.75,4.0,0.75,6.25,0.0,1.5,1.0,0.25,1.5,1.833333333,51.0,2.0
Y1050220,2.25,579.75,2.25,8.75,8.5,7.5,8.75,1.5,119.75,11.25,27.75,59.0,1.5,0.0,0.0,0.0,0.0,0.0,43.75,3.0
Y1050221,2.75,562.25,1.25,1.25,0.0,0.5,1.0,0.0,4.25,1.25,0.25,1.5,0.0,3.5,2.25,1.5,3.0,7.295,78.25,8.0
Y1050222,2.75,445.5,1.5,3.75,0.25,0.25,3.75,0.0,6.25,0.75,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,57.5,5.0
Y1050223,2.0,733.75,1.75,7.5,4.25,6.5,6.75,0.75,69.0,11.25,7.0,38.75,1.0,0.75,0.75,0.25,0.75,0.333333333,37.0,2.0
Y1050224,2.5,564.5,2.25,8.75,6.5,4.75,8.5,1.75,72.0,11.75,13.5,31.5,2.0,1.5,1.0,0.25,1.0,3.5,88.5,6.0
Y1050225,5.0,962.25,4.75,11.75,10.0,8.0,11.0,3.0,111.25,24.0,24.25,43.5,3.25,3.25,2.5,1.25,3.25,7.108333333,67.0,7.0
Y1050226,1.5,282.75,1.25,10.25,6.25,3.5,8.5,2.0,45.75,4.25,4.0,24.0,2.0,0.5,0.5,0.25,0.5,0.0,80.5,4.0
Y1050227,1.5,236.5,1.25,4.0,1.5,2.75,3.75,0.0,22.0,1.5,2.25,15.5,0.0,0.5,0.5,0.25,0.5,0.0,26.25,1.0
Y1050228,3.25,1125.5,3.25,13.5,7.75,6.0,13.25,1.75,133.5,23.25,10.25,91.75,1.75,1.75,1.75,0.5,1.75,4.955,62.0,6.0
Y1050229,5.0,1221.75,4.25,14.5,13.25,5.5,14.5,1.0,103.5,5.0,10.25,80.25,1.0,11.0,3.25,2.25,6.25,9.9725,96.25,9.0
Y1050230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050231,0.5,79.25,0.5,5.5,5.5,0.0,3.5,2.0,7.25,0.0,0.0,3.75,2.0,1.5,0.5,1.25,0.5,0.5,10.0,1.0
Y1050232,1.5,367.0,1.25,4.0,3.25,2.25,4.0,0.75,63.25,11.5,11.0,28.5,1.0,0.0,0.0,0.0,0.0,0.0,22.5,1.0
Y1050233,0.75,122.75,0.75,2.5,1.25,1.0,2.25,0.0,21.5,4.25,9.25,3.25,0.0,0.0,0.0,0.0,0.0,0.0,11.25,1.0
Y1050234,0.25,40.75,0.25,2.25,2.25,0.0,1.75,0.5,3.0,0.0,0.0,2.0,0.5,2.5,0.5,2.25,0.5,0.5,8.75,1.0
Y1050235,0.75,97.5,0.75,3.25,2.5,1.0,2.0,1.25,16.25,6.25,0.25,3.5,1.25,1.0,0.5,0.75,0.5,0.1875,11.25,1.0
Y1050236,0.5,293.75,0.25,0.5,0.25,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,8.25,2.0,4.75,3.5,1.5,23.75,2.0
Y1050237,0.25,19.0,0.25,1.25,1.25,0.25,0.75,0.5,1.5,0.0,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050238,1.0,608.0,0.75,1.25,0.25,0.75,1.0,0.25,8.0,0.75,0.5,1.5,0.25,9.75,2.0,6.25,3.5,3.416666667,82.25,4.0
Y1050239,0.25,8.0,0.25,0.25,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.5,0.25,0.5,0.083333333,10.0,1.0
Y1050240,1.0,183.75,1.0,3.5,2.0,1.5,2.5,1.0,35.75,10.25,5.0,12.25,1.0,2.75,0.75,2.25,0.75,0.625,7.5,1.0
Y1050241,1.25,562.5,1.25,5.5,3.0,4.5,5.0,0.0,111.75,19.75,7.75,17.75,0.0,0.75,0.5,1.0,0.5,0.8125,45.75,2.0
Y1050242,1.0,210.0,1.0,4.25,2.75,2.75,3.75,1.5,58.75,22.25,12.5,14.25,1.5,0.5,0.5,0.25,0.5,0.0,42.5,2.0
Y1050243,0.75,99.75,0.75,4.75,3.75,0.5,3.0,2.25,13.75,0.0,0.25,8.25,2.5,0.0,0.0,0.0,0.0,0.0,23.75,1.0
Y1050244,0.75,122.75,0.75,4.0,2.5,1.75,3.0,1.75,18.75,0.5,2.25,9.75,2.0,0.0,0.0,0.0,0.0,0.0,21.25,1.0
Y1050245,0.75,241.25,0.75,3.25,2.0,0.75,3.0,0.25,8.25,0.75,1.0,4.5,0.25,0.0,0.0,0.0,0.0,0.0,16.25,1.0
Y1050246,0.75,70.5,0.5,0.75,0.5,0.25,0.75,0.0,4.25,1.0,0.5,1.25,0.0,5.25,2.25,3.75,3.25,4.735833333,31.25,3.0
Y1050247,1.0,105.0,1.0,1.5,0.5,0.25,1.5,0.0,12.75,0.5,3.75,5.75,0.0,5.5,2.25,0.75,3.5,5.0,46.75,3.0
Y1050248,0.75,145.0,0.75,3.5,2.5,0.75,2.75,1.0,8.5,0.0,0.75,3.0,1.0,2.0,1.25,1.5,1.25,2.375,51.25,3.0
Y1050249,0.75,140.5,0.75,5.5,4.5,0.25,3.75,2.25,11.75,0.25,0.5,6.75,2.25,5.5,0.75,4.75,1.0,1.0,58.25,3.0
Y1050250,0.5,56.25,0.5,4.0,3.75,0.0,2.25,1.75,4.75,0.0,0.0,2.25,1.75,2.5,0.75,5.0,0.75,1.041666667,0.0,1.0
Y1050251,0.5,86.0,0.5,5.0,5.0,0.0,2.75,2.5,7.5,0.0,0.0,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050252,0.75,270.5,0.75,4.75,4.0,0.75,3.25,1.75,14.25,0.0,1.75,8.75,1.75,0.0,0.0,0.0,0.0,0.0,13.25,1.0
Y1050253,1.25,369.5,1.25,3.75,1.25,1.5,3.75,0.5,38.0,2.75,4.0,22.75,0.5,1.25,0.75,0.25,1.25,0.333333333,23.75,1.0
Y1050254,0.75,422.5,0.75,2.5,1.0,1.25,2.0,0.5,19.5,7.75,1.5,4.5,0.5,2.5,1.0,5.0,1.5,2.083333333,38.25,2.0
Y1050255,2.75,613.0,2.5,7.0,5.5,3.25,6.5,1.75,44.75,14.25,8.25,16.25,1.75,5.75,2.5,1.75,3.5,4.389166667,84.75,4.0
Y1050256,0.75,541.0,0.75,0.75,0.25,0.5,0.75,0.25,7.0,0.75,0.75,1.25,0.25,2.5,1.5,1.25,1.5,0.9375,62.25,3.0
Y1050257,1.0,186.75,0.75,2.0,0.5,1.25,2.0,0.0,26.0,7.5,5.5,7.0,0.0,0.5,0.5,0.25,0.5,0.25,77.5,4.0
Y1050258,0.75,288.25,0.75,3.0,1.25,2.0,2.75,0.5,22.75,2.25,9.5,5.25,0.5,0.5,0.5,0.25,0.5,0.416666667,16.25,1.0
Y1050259,1.25,688.0,1.0,9.25,8.5,5.5,9.0,0.5,65.0,18.5,9.5,34.25,0.5,5.0,3.25,4.5,4.0,6.885,95.0,8.0
Y1050260,1.5,939.25,1.5,9.5,7.0,6.5,9.0,1.0,65.0,2.0,16.75,36.5,1.0,0.0,0.0,0.0,0.0,0.0,64.0,5.0
Y1050261,5.5,707.5,0.25,0.75,0.5,0.25,0.75,0.0,4.25,1.25,0.0,3.0,0.0,2.75,2.75,1.0,2.75,6.4725,74.25,8.0
Y1050262,2.25,266.5,1.5,3.75,1.5,2.25,2.75,0.5,11.75,3.0,0.25,4.25,0.5,1.25,1.25,0.5,1.25,1.75,90.0,5.0
Y1050263,2.5,613.25,0.75,5.5,5.0,3.75,5.5,1.0,61.0,0.75,11.5,44.5,1.0,0.0,0.0,0.0,0.0,0.0,82.5,4.0
Y1050264,2.75,528.25,1.75,8.75,8.0,1.5,8.25,2.5,35.25,0.25,1.75,26.0,2.5,0.25,0.25,0.25,0.25,0.625,85.25,4.0
Y1050265,1.0,405.0,1.0,7.25,6.75,3.25,6.25,2.0,34.25,8.25,3.5,18.0,2.25,0.0,0.0,0.0,0.0,0.0,60.0,2.0
Y1050266,2.25,646.75,2.0,8.0,7.75,2.75,7.5,2.75,76.0,5.5,7.75,57.0,2.75,1.5,1.0,0.75,1.0,1.083333333,84.0,4.0
Y1050267,3.0,708.5,2.75,8.75,6.25,6.0,7.0,1.75,44.0,6.0,10.0,20.75,1.75,1.75,1.25,0.5,1.75,2.416666667,76.75,3.0
Y1050268,4.25,589.25,2.25,8.5,4.75,1.75,8.25,1.25,26.25,2.5,2.5,13.75,1.25,0.0,0.0,0.0,0.0,0.0,82.25,6.0
Y1050269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.0
Y1050270,2.0,486.75,1.75,7.25,4.25,3.75,6.0,0.75,29.75,0.75,2.0,18.5,0.75,4.0,2.5,3.0,2.5,6.610833333,71.75,4.0
Y1050271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050273,1.0,104.25,0.5,1.25,0.25,0.75,1.25,0.0,4.75,1.75,0.5,1.5,0.0,3.5,2.5,1.0,3.25,6.4375,42.25,4.0
Y9999986,2.75,918.25,2.75,11.0,9.5,8.0,10.75,2.25,128.5,17.0,38.0,66.0,2.25,0.75,0.5,0.5,0.5,1.0,65.75,5.0
Y9999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,2.0
Y9999988,1.5,344.75,1.0,7.5,4.75,3.0,6.75,0.5,28.25,3.5,3.0,13.25,0.5,0.0,0.0,0.0,0.0,0.0,54.5,3.0
Y9999989,0.75,292.5,0.75,3.0,3.0,0.0,2.25,0.75,5.75,0.0,0.0,2.5,0.75,0.0,0.0,0.0,0.0,0.0,80.75,5.0
Y9999990,4.0,657.75,3.25,9.25,8.25,4.0,9.0,1.25,79.0,5.25,4.25,64.0,1.25,0.0,0.0,0.0,0.0,0.0,88.75,6.0
Y9999991,1.0,471.5,0.5,5.75,4.75,3.75,5.0,1.0,48.0,31.75,1.0,10.25,1.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0
Y9999992,2.5,677.25,2.5,12.5,11.75,2.25,10.75,3.25,39.5,1.75,3.75,26.25,3.5,0.0,0.0,0.0,0.0,0.0,65.75,3.0
Y9999993,0.75,719.5,0.75,9.5,8.5,7.25,9.5,1.0,141.0,32.5,26.0,67.5,1.0,0.5,0.5,0.25,0.5,0.0,70.75,4.0
Y9999994,0.5,78.0,0.5,3.0,0.5,0.25,2.5,0.25,5.5,0.75,1.0,2.75,0.25,0.0,0.0,0.0,0.0,0.0,20.0,2.0
Y9999995,1.25,208.25,1.0,5.25,1.75,3.5,4.75,0.5,25.75,8.5,1.5,7.25,0.5,0.0,0.0,0.0,0.0,0.0,76.0,5.0
Y9999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,5.0
Y9999997,2.0,488.0,1.5,7.5,6.5,2.75,6.25,2.0,23.25,3.25,3.25,9.5,2.0,0.0,0.0,0.0,0.0,0.0,80.75,5.0
Y9999998,1.5,345.75,1.25,8.75,6.0,6.25,6.5,0.5,80.0,54.5,3.75,9.75,0.5,0.0,0.0,0.0,0.0,0.0,58.5,4.0
Y9999999,2.0,723.5,1.75,12.75,8.25,7.25,11.5,1.5,115.75,19.0,9.5,71.25,1.75,0.0,0.0,0.0,0.0,0.0,98.75,7.0
