username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050160,2.0,290.333333333,2.0,2.66666666667,0.0,2.0,2.66666666667,0.0,26.0,7.33333333333,3.33333333333,11.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,40.66666667,3.0
Y1050161,1.0,77.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.66666667,4.0
Y1050162,2.66666666667,1337.66666667,2.66666666667,10.3333333333,8.33333333333,9.33333333333,10.0,0.0,309.0,51.6666666667,93.3333333333,145.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
Y1050163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050165,0.333333333333,1.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050166,1.33333333333,35.3333333333,0.666666666667,0.333333333333,0.0,0.333333333333,0.333333333333,0.0,6.0,0.0,0.333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66666667,2.0
Y1050167,1.33333333333,460.333333333,1.0,6.66666666667,3.0,2.33333333333,5.66666666667,0.333333333333,18.3333333333,1.33333333333,1.0,11.3333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,65.33333333,3.0
Y1050168,1.0,54.6666666667,0.333333333333,0.666666666667,0.0,0.0,0.666666666667,0.0,0.666666666667,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333,1.0
Y1050169,1.33333333333,384.0,1.33333333333,4.33333333333,1.0,2.66666666667,4.33333333333,0.0,58.0,20.3333333333,9.33333333333,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050170,1.66666666667,478.0,1.66666666667,6.33333333333,5.66666666667,3.0,6.33333333333,1.33333333333,46.6666666667,1.66666666667,4.0,34.6666666667,1.33333333333,1.0,1.0,0.333333333333,1.0,3.061111111,0.0,1.0
Y1050171,2.33333333333,410.333333333,2.0,6.33333333333,6.33333333333,0.666666666667,6.33333333333,0.666666666667,13.6666666667,0.333333333333,0.666666666667,11.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,26.0,1.0
Y1050172,0.666666666667,37.0,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.0,6.66666666667,0.0,0.0,6.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0
Y1050173,2.66666666667,631.333333333,1.66666666667,7.0,4.33333333333,4.0,6.66666666667,1.66666666667,66.6666666667,8.0,6.0,45.0,1.66666666667,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.888888889,74.33333333,7.0
Y1050174,5.66666666667,731.333333333,1.33333333333,3.0,2.33333333333,1.0,2.66666666667,0.666666666667,15.0,1.33333333333,0.333333333333,12.0,0.666666666667,4.0,2.66666666667,2.33333333333,3.66666666667,6.007777778,74.66666667,8.0
Y1050175,3.33333333333,759.666666667,3.33333333333,10.3333333333,7.0,6.33333333333,9.33333333333,1.0,56.3333333333,4.0,7.33333333333,37.0,1.0,1.0,0.666666666667,0.666666666667,0.666666666667,1.0,28.0,3.0
