username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050192,2.0,1254.0,2.0,12.5,11.0,9.0,12.0,0.5,86.0,21.5,26.5,29.5,0.5,16.0,3.0,2.0,5.0,7.361666667,73.0,7.0
Y1050193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0
Y1050194,2.5,431.5,1.0,2.5,1.0,2.5,2.5,0.5,45.0,1.5,23.5,13.5,0.5,0.0,0.0,0.0,0.0,0.0,7.5,2.0
Y1050195,3.5,1147.0,3.0,10.0,9.0,5.0,10.0,2.0,138.0,4.0,11.0,118.5,2.0,0.5,0.5,0.5,0.5,0.833333333,42.5,4.0
Y1050196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050197,3.5,2303.0,3.5,24.5,22.5,23.0,22.0,6.5,537.0,244.5,92.5,118.0,7.0,2.0,2.0,1.0,2.0,3.278333333,86.5,8.0
Y1050198,1.0,46.0,0.5,1.0,0.5,0.5,1.0,0.5,4.5,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,47.0,2.0
Y1050199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Y1050200,2.5,577.5,2.5,7.0,5.0,3.0,7.0,0.0,101.5,1.0,8.0,70.5,0.0,0.0,0.0,0.0,0.0,0.0,15.5,3.0
Y1050201,3.0,766.0,2.5,11.5,9.5,9.5,11.0,1.0,99.5,14.0,15.5,52.5,1.0,10.0,3.0,3.0,5.5,6.77,65.5,6.0
Y1050202,4.5,1097.5,3.0,11.5,11.0,3.5,11.5,5.0,106.0,5.0,3.0,89.0,5.0,4.5,3.0,2.0,3.5,7.416666667,75.0,7.0
Y1050203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050204,2.5,728.5,2.5,21.0,18.5,7.5,20.0,5.5,80.0,5.0,19.5,45.0,6.0,1.5,1.5,1.0,1.5,4.333333333,91.0,9.0
Y1050205,3.5,933.0,3.5,12.5,12.0,6.5,12.0,5.5,77.5,0.5,18.0,45.5,5.5,6.0,3.0,1.0,3.0,6.82,90.0,8.0
Y1050206,4.0,680.0,3.5,8.5,5.5,3.5,8.5,1.0,33.5,8.5,4.5,13.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,7.0
Y1050207,0.5,702.5,0.5,16.0,10.0,14.0,10.5,2.5,246.0,166.0,17.0,34.5,2.5,0.0,0.0,0.0,0.0,0.0,81.5,4.0
Y1050208,6.5,1444.0,4.5,7.5,3.0,7.5,6.5,0.0,95.5,64.5,4.5,22.0,0.0,9.0,3.0,2.0,3.0,6.0,70.0,7.0
Y1050209,6.5,940.5,3.5,16.0,3.0,1.0,16.0,0.5,33.0,1.0,1.0,26.0,0.5,5.0,3.0,1.5,4.0,8.791666667,94.5,8.0
Y1050210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050211,1.5,257.0,1.0,1.0,0.5,0.5,0.5,0.5,2.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Y1050212,0.5,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050214,1.5,157.5,1.5,2.5,2.0,1.5,2.5,0.5,35.5,7.0,8.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,9.0,2.0
Y1050215,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050219,0.5,107.0,0.5,2.0,0.0,1.5,1.0,0.0,3.5,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0
Y1050220,1.5,84.0,1.5,2.5,2.5,2.0,2.5,0.0,19.5,2.0,5.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Y1050221,3.0,761.5,2.0,4.5,2.0,0.5,4.5,0.0,14.0,0.5,0.0,10.0,0.0,5.5,3.0,2.5,4.0,6.756666667,78.0,8.0
Y1050222,3.5,637.0,1.5,3.0,2.0,1.0,3.0,0.0,20.5,9.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,5.0
Y1050223,1.5,497.0,1.5,5.5,4.0,4.0,5.5,1.0,52.5,6.0,5.5,30.5,1.5,0.0,0.0,0.0,0.0,0.0,16.5,2.0
Y1050224,4.0,593.0,2.5,10.5,7.0,5.0,10.0,3.0,73.0,5.0,12.0,37.5,3.5,0.0,0.0,0.0,0.0,0.0,89.5,6.0
Y1050225,5.0,1022.0,4.5,12.5,11.0,10.5,11.5,5.5,106.5,18.5,27.0,39.0,5.5,8.0,3.0,4.0,5.0,5.708333333,74.0,7.0
Y1050226,0.5,51.5,0.5,3.0,1.5,0.5,2.5,0.0,8.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0
Y1050227,1.0,77.5,1.0,2.5,2.0,1.5,2.5,0.0,12.5,0.0,1.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
Y1050228,4.0,1499.0,4.0,16.0,9.0,9.0,16.0,2.0,181.5,37.5,26.0,104.5,2.0,3.0,3.0,1.0,3.0,5.91,75.5,6.0
Y1050229,5.5,1196.5,3.0,12.5,12.0,5.5,12.5,0.0,107.0,8.5,11.5,83.5,0.0,8.5,3.0,3.5,4.5,10.0,97.5,9.0
Y1050230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050238,0.5,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.0
Y1050239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050241,1.5,189.5,1.5,5.5,4.5,2.5,5.0,1.0,29.0,1.5,6.5,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Y1050247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0
Y1050248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Y1050249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Y1050250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050255,1.0,107.0,1.0,1.0,1.0,1.0,1.0,0.0,8.5,2.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0
Y1050256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0
Y1050257,0.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,4.0
Y1050258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050259,1.5,968.5,1.5,11.5,11.5,5.5,11.0,3.0,53.0,5.0,6.5,36.5,3.0,3.5,3.0,2.5,3.5,4.936666667,90.0,8.0
Y1050260,2.5,763.0,2.5,10.0,9.0,7.5,9.0,2.5,87.0,7.0,18.5,50.0,2.5,0.0,0.0,0.0,0.0,0.0,68.0,5.0
Y1050261,6.0,748.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,4.833333333,76.0,8.0
Y1050262,1.0,129.5,1.0,2.5,2.0,1.5,2.5,0.0,10.5,3.0,0.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0
Y1050263,1.5,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0
Y1050264,1.5,566.5,1.5,8.5,7.5,0.5,7.5,2.0,26.0,0.0,0.0,20.5,2.0,0.0,0.0,0.0,0.0,0.0,83.0,4.0
Y1050265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050266,1.5,353.0,1.5,6.0,5.0,1.0,5.5,1.0,42.5,2.0,0.0,37.5,1.0,0.0,0.0,0.0,0.0,0.0,88.0,4.0
Y1050267,1.0,522.0,1.0,6.0,4.5,2.5,5.5,1.0,16.0,0.5,1.5,11.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0
Y1050268,5.5,940.5,4.5,12.5,8.5,3.0,12.0,2.5,50.5,6.5,6.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,89.5,6.0
Y1050269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Y1050271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.0
Y9999986,2.5,693.5,1.5,7.5,5.0,4.0,7.5,0.5,56.5,5.5,23.5,27.0,0.5,0.0,0.0,0.0,0.0,0.0,59.0,5.0
Y9999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5,2.0
Y9999988,3.5,218.0,1.0,7.0,4.0,3.5,6.0,0.5,24.0,4.5,2.0,10.5,0.5,0.0,0.0,0.0,0.0,0.0,31.5,3.0
Y9999989,0.5,330.5,0.5,4.0,4.0,0.0,3.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,5.0
Y9999990,4.5,803.0,3.0,11.5,11.0,4.5,11.5,2.5,80.5,7.5,6.0,60.0,2.5,0.0,0.0,0.0,0.0,0.0,89.0,6.0
Y9999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,3.0
Y9999992,1.5,478.0,1.5,10.5,10.5,1.5,9.0,3.0,26.0,0.0,1.5,17.5,3.5,0.0,0.0,0.0,0.0,0.0,16.5,3.0
Y9999993,2.0,684.5,2.0,11.5,10.5,7.5,11.5,0.5,91.5,16.0,22.5,43.0,0.5,0.0,0.0,0.0,0.0,0.0,89.0,4.0
Y9999994,0.5,18.5,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,45.0,2.0
Y9999995,1.0,138.0,0.5,3.5,3.0,1.5,3.0,0.5,13.0,6.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,81.0,5.0
Y9999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,5.0
Y9999997,1.5,272.5,1.0,5.5,5.0,0.5,5.0,0.5,10.0,0.0,0.0,6.5,0.5,0.0,0.0,0.0,0.0,0.0,95.0,5.0
Y9999998,1.5,212.0,1.5,10.5,8.5,3.5,7.0,2.0,47.0,25.5,2.5,13.0,2.0,0.0,0.0,0.0,0.0,0.0,74.5,4.0
Y9999999,3.5,699.5,3.0,17.0,13.5,6.5,15.0,3.0,116.0,12.0,4.5,70.5,3.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0
