username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050160,0.333333333333,60.3333333333,0.333333333333,0.666666666667,0.0,0.333333333333,0.666666666667,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33333333,3.0
Y1050161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33333333,4.0
Y1050162,1.66666666667,480.0,1.66666666667,6.0,4.33333333333,5.33333333333,6.0,0.333333333333,91.6666666667,14.0,23.6666666667,50.6666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,41.66666667,3.0
Y1050163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050166,0.666666666667,28.3333333333,0.666666666667,0.333333333333,0.0,0.333333333333,0.333333333333,0.0,6.0,0.0,0.333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0
Y1050168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666666667,1.0
Y1050169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050171,2.33333333333,498.333333333,2.33333333333,9.0,8.66666666667,0.666666666667,8.0,2.33333333333,20.6666666667,0.333333333333,0.666666666667,16.3333333333,2.33333333333,0.0,0.0,0.0,0.0,0.0,26.0,1.0
Y1050172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.66666667,1.0
Y1050173,3.0,441.666666667,1.0,2.0,1.0,1.0,2.0,0.666666666667,22.6666666667,2.0,0.333333333333,17.6666666667,0.666666666667,0.0,0.0,0.0,0.0,0.0,84.33333333,7.0
Y1050174,5.33333333333,435.333333333,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,8.0,2.66666666667,2.66666666667,4.33333333333,6.125,76.66666667,8.0
Y1050175,2.0,358.666666667,2.0,6.66666666667,4.0,3.0,6.0,1.0,29.0,3.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,44.33333333,3.0
Y1050176,4.33333333333,1103.0,4.0,10.0,7.33333333333,6.33333333333,10.0,0.0,77.3333333333,25.3333333333,6.66666666667,38.6666666667,0.0,11.6666666667,2.66666666667,2.33333333333,3.0,9.25,75.33333333,9.0
Y1050177,1.33333333333,588.333333333,0.666666666667,4.66666666667,2.33333333333,4.66666666667,4.33333333333,0.666666666667,55.0,22.3333333333,15.3333333333,8.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,7.666666667,2.0
Y1050178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050179,3.66666666667,926.666666667,3.33333333333,9.0,8.0,4.66666666667,9.0,2.0,75.6666666667,12.6666666667,9.66666666667,36.3333333333,2.66666666667,5.33333333333,2.66666666667,2.66666666667,3.33333333333,8.14625,103.3333333,9.0
Y1050180,2.66666666667,30.3333333333,0.333333333333,1.0,1.0,0.0,0.666666666667,0.666666666667,2.0,0.0,0.0,1.33333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,39.33333333,4.0
Y1050181,0.333333333333,7.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050182,4.33333333333,914.666666667,3.66666666667,10.3333333333,8.66666666667,6.0,10.0,3.0,98.3333333333,8.0,13.6666666667,58.0,3.0,3.66666666667,2.66666666667,3.66666666667,3.33333333333,5.9375,100.0,9.0
Y1050183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666667,1.0
Y1050185,5.0,771.0,2.66666666667,10.6666666667,9.0,5.0,9.0,3.0,45.0,4.0,8.0,24.3333333333,3.0,9.0,2.66666666667,1.66666666667,3.0,10.0,88.0,9.0
Y1050186,3.66666666667,1075.33333333,3.33333333333,10.6666666667,9.66666666667,7.66666666667,10.0,2.33333333333,101.333333333,21.6666666667,32.0,35.3333333333,2.33333333333,5.66666666667,2.66666666667,1.66666666667,3.33333333333,7.65625,79.33333333,8.0
Y1050187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050188,1.66666666667,128.333333333,1.33333333333,1.66666666667,0.666666666667,1.0,1.66666666667,0.333333333333,28.6666666667,3.66666666667,1.66666666667,20.6666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,34.0,4.0
Y1050189,2.66666666667,764.0,1.66666666667,9.66666666667,7.33333333333,6.33333333333,9.0,1.33333333333,80.6666666667,31.6666666667,16.0,28.0,1.33333333333,3.66666666667,2.66666666667,1.66666666667,3.0,6.14625,99.0,9.0
Y1050190,4.0,1038.0,2.66666666667,10.0,7.33333333333,7.66666666667,9.33333333333,1.33333333333,127.333333333,18.3333333333,30.6666666667,60.6666666667,1.33333333333,3.0,2.0,1.33333333333,2.33333333333,4.25,96.66666667,9.0
Y1050191,4.0,496.666666667,3.0,8.33333333333,2.0,7.0,6.66666666667,0.0,123.0,95.6666666667,4.0,17.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,38.33333333,4.0
Y1050192,2.0,949.333333333,1.66666666667,9.33333333333,7.66666666667,7.0,8.33333333333,0.333333333333,64.3333333333,17.6666666667,17.6666666667,21.3333333333,0.333333333333,13.3333333333,2.66666666667,1.66666666667,4.0,7.27125,67.0,7.0
Y1050193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0
Y1050194,1.66666666667,287.666666667,0.666666666667,1.66666666667,0.666666666667,1.66666666667,1.66666666667,0.333333333333,30.0,1.0,15.6666666667,9.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,5.0,2.0
Y1050195,3.0,825.0,2.0,6.66666666667,6.0,3.33333333333,6.66666666667,1.33333333333,92.0,2.66666666667,7.33333333333,79.0,1.33333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.625,36.0,4.0
Y1050196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050197,3.0,2553.0,3.0,29.6666666667,27.6666666667,28.3333333333,27.6666666667,6.33333333333,733.333333333,364.0,143.0,139.0,6.66666666667,1.33333333333,1.33333333333,0.666666666667,1.33333333333,2.45875,89.33333333,8.0
Y1050198,0.666666666667,30.6666666667,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.333333333333,3.0,0.0,1.33333333333,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,31.33333333,2.0
Y1050199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Y1050200,2.0,414.0,2.0,5.0,3.33333333333,2.33333333333,5.0,0.0,70.0,0.666666666667,5.66666666667,49.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0
Y1050201,3.33333333333,804.333333333,2.66666666667,16.6666666667,11.0,13.6666666667,15.3333333333,1.0,126.0,25.3333333333,17.3333333333,56.0,1.0,9.0,2.66666666667,2.66666666667,4.66666666667,6.0775,62.0,6.0
Y1050202,4.0,780.666666667,2.66666666667,8.0,7.66666666667,2.33333333333,8.0,3.33333333333,74.3333333333,3.33333333333,2.0,63.0,3.33333333333,3.0,2.0,1.33333333333,2.33333333333,5.5625,71.66666667,7.0
Y1050203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050204,2.33333333333,592.666666667,2.0,15.3333333333,13.0,5.0,14.6666666667,4.0,55.3333333333,3.33333333333,13.0,31.6666666667,4.33333333333,1.33333333333,1.33333333333,1.0,1.33333333333,4.125,95.66666667,9.0
Y1050205,3.33333333333,692.333333333,3.0,9.0,8.33333333333,4.66666666667,8.66666666667,3.66666666667,66.6666666667,0.666666666667,15.6666666667,40.3333333333,3.66666666667,6.0,2.66666666667,1.0,2.66666666667,6.74,90.0,8.0
Y1050206,3.66666666667,636.0,3.0,7.66666666667,5.33333333333,3.66666666667,7.66666666667,1.33333333333,33.6666666667,9.66666666667,3.66666666667,14.0,1.33333333333,0.0,0.0,0.0,0.0,0.0,91.33333333,7.0
Y1050207,0.666666666667,657.0,0.666666666667,14.3333333333,8.66666666667,13.0,9.66666666667,1.66666666667,222.0,158.333333333,13.3333333333,27.0,1.66666666667,0.0,0.0,0.0,0.0,0.0,54.33333333,4.0
Y1050208,5.66666666667,1114.0,3.66666666667,5.66666666667,2.66666666667,5.66666666667,5.0,0.0,71.3333333333,46.0,3.33333333333,18.6666666667,0.0,8.0,2.66666666667,1.66666666667,2.66666666667,5.75,70.0,7.0
Y1050209,5.33333333333,747.0,2.66666666667,12.3333333333,3.0,0.666666666667,12.3333333333,0.666666666667,27.3333333333,0.666666666667,0.666666666667,22.3333333333,0.666666666667,5.0,2.66666666667,2.33333333333,4.0,7.96875,91.33333333,8.0
Y1050210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050211,1.0,171.333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,1.66666666667,0.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,19.33333333,4.0
Y1050212,0.333333333333,47.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333,2.0
Y1050213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050214,1.0,105.0,1.0,1.66666666667,1.33333333333,1.0,1.66666666667,0.333333333333,23.6666666667,4.66666666667,5.33333333333,11.6666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,6.0,2.0
Y1050215,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050219,0.333333333333,71.3333333333,0.333333333333,1.33333333333,0.0,1.0,0.666666666667,0.0,2.33333333333,0.333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
Y1050220,1.33333333333,114.666666667,1.33333333333,4.0,3.0,3.33333333333,4.0,0.0,26.6666666667,3.0,6.33333333333,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66666667,3.0
Y1050221,2.66666666667,603.0,1.66666666667,3.33333333333,1.33333333333,0.666666666667,3.33333333333,0.0,11.6666666667,0.333333333333,0.666666666667,8.33333333333,0.0,4.66666666667,2.66666666667,2.0,3.33333333333,6.8175,78.66666667,8.0
Y1050222,3.0,601.666666667,1.66666666667,4.33333333333,3.66666666667,2.33333333333,3.66666666667,1.0,26.6666666667,6.66666666667,5.66666666667,10.6666666667,1.0,0.0,0.0,0.0,0.0,0.0,64.33333333,5.0
Y1050223,1.0,331.333333333,1.0,3.66666666667,2.66666666667,2.66666666667,3.66666666667,0.666666666667,35.0,4.0,3.66666666667,20.3333333333,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0
Y1050224,2.66666666667,395.333333333,1.66666666667,7.0,4.66666666667,3.33333333333,6.66666666667,2.0,48.6666666667,3.33333333333,8.0,25.0,2.33333333333,0.0,0.0,0.0,0.0,0.0,82.33333333,6.0
Y1050225,4.33333333333,736.666666667,3.66666666667,9.0,7.66666666667,7.33333333333,8.33333333333,3.66666666667,78.3333333333,13.0,20.0,30.3333333333,3.66666666667,11.0,2.66666666667,4.33333333333,4.66666666667,6.65625,69.33333333,7.0
Y1050226,0.666666666667,647.666666667,0.333333333333,2.0,1.0,0.333333333333,1.66666666667,0.0,5.33333333333,0.0,0.0,4.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,38.33333333,4.0
Y1050227,1.0,73.3333333333,0.666666666667,1.66666666667,1.33333333333,1.0,1.66666666667,0.0,8.33333333333,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666667,1.0
Y1050228,3.0,1000.66666667,2.66666666667,10.6666666667,6.0,6.0,10.6666666667,1.33333333333,121.0,25.0,17.3333333333,69.6666666667,1.33333333333,3.33333333333,2.66666666667,1.33333333333,3.0,5.5575,68.66666667,6.0
Y1050229,5.0,848.333333333,2.0,8.33333333333,8.0,3.66666666667,8.33333333333,0.0,71.3333333333,5.66666666667,7.66666666667,55.6666666667,0.0,7.33333333333,2.66666666667,3.33333333333,3.66666666667,10.0,103.3333333,9.0
Y1050230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050232,0.333333333333,36.3333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,5.0,1.33333333333,2.33333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050238,0.333333333333,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.66666667,4.0
Y1050239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050241,1.33333333333,237.333333333,1.33333333333,6.66666666667,4.66666666667,4.33333333333,5.33333333333,1.0,44.6666666667,7.0,5.33333333333,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
