username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050189,2.5,922.5,1.5,8.0,8.0,6.0,7.0,1.0,79.5,42.0,13.0,23.0,1.0,5.0,3.5,1.0,4.5,8.778333333,84.0,9.0
Y1050190,2.5,1070.5,2.0,8.0,7.0,8.0,8.0,1.0,184.5,40.5,38.0,85.0,1.0,14.5,3.5,1.0,9.0,9.631666667,79.0,9.0
Y1050191,0.5,460.5,0.5,4.0,1.0,4.0,4.0,0.0,122.0,102.5,3.5,9.0,0.0,0.5,0.5,0.5,0.5,0.833333333,37.5,4.0
Y1050192,3.0,1041.0,2.5,10.5,8.5,3.0,10.0,1.0,39.0,6.0,3.5,22.0,1.0,17.0,3.5,8.0,7.0,8.25,82.5,7.0
Y1050193,4.5,703.0,4.0,8.5,5.5,4.5,8.5,0.5,55.0,7.5,5.5,38.0,0.5,1.0,1.0,0.5,1.0,0.166666667,62.5,2.0
Y1050194,4.0,824.0,3.0,8.5,6.5,6.5,8.5,0.5,108.0,12.5,39.0,49.0,0.5,1.5,1.5,0.5,1.5,2.666666667,52.5,2.0
Y1050195,5.5,1763.0,4.5,11.0,9.5,9.0,11.0,2.0,180.0,28.0,27.0,111.0,2.0,3.5,3.0,1.0,3.5,3.083333333,70.0,4.0
Y1050196,3.0,137.5,1.0,1.5,0.0,0.5,1.5,0.0,6.5,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,1.0
Y1050197,4.5,1213.5,3.0,12.5,10.0,6.5,11.5,1.5,69.5,16.0,12.5,28.5,1.5,6.0,3.0,1.0,3.5,8.388333333,72.5,8.0
Y1050198,2.0,482.5,2.0,6.5,5.5,5.5,6.5,1.0,35.0,5.0,10.5,15.0,1.0,0.0,0.0,0.0,0.0,0.0,57.5,2.0
Y1050199,3.5,923.5,3.0,12.0,10.0,5.0,12.0,1.0,120.5,63.0,15.5,36.0,1.0,21.0,3.5,2.0,7.0,7.583333333,77.5,3.0
Y1050200,3.0,963.5,2.0,6.0,4.5,5.0,5.5,0.5,144.5,12.5,40.0,89.0,0.5,7.0,2.0,2.5,2.0,4.333333333,47.5,3.0
Y1050201,4.0,1056.0,3.5,12.0,11.0,7.0,12.0,1.0,137.5,18.0,15.5,90.0,1.0,2.0,1.0,1.5,1.0,7.388333333,75.0,6.0
Y1050202,4.0,754.0,3.0,9.5,9.5,1.0,9.5,2.5,91.0,1.0,1.0,84.0,2.5,3.0,2.0,0.5,3.0,8.153333333,87.5,7.0
Y1050203,1.0,166.0,1.0,1.5,0.5,0.5,0.5,0.5,5.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,38.5,1.0
Y1050204,2.5,518.5,2.5,7.0,4.5,4.0,5.5,2.0,51.0,17.0,8.5,14.5,2.0,0.0,0.0,0.0,0.0,8.701666667,86.0,9.0
Y1050205,2.5,592.0,1.5,6.0,6.0,2.0,5.0,3.5,57.5,3.0,6.0,31.0,4.0,1.0,1.0,0.5,1.0,9.028333333,77.5,8.0
Y1050206,3.0,792.0,3.0,10.0,5.5,3.5,9.5,0.5,43.5,9.5,7.0,18.0,0.5,2.0,2.0,0.5,2.0,4.25,95.0,7.0
Y1050207,1.5,459.5,1.5,7.5,7.0,4.0,7.5,0.0,71.0,27.0,8.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.0
Y1050208,3.0,748.0,2.0,6.0,4.5,5.5,6.0,0.0,139.5,94.5,12.0,30.0,0.0,3.5,1.5,0.5,3.5,7.166666667,72.5,7.0
Y1050209,4.0,521.5,3.5,6.5,5.0,2.5,6.5,0.5,50.5,1.0,4.5,41.5,0.5,6.0,3.5,1.0,5.5,8.433333333,80.0,8.0
Y1050210,1.5,498.5,1.0,4.0,2.5,1.5,4.0,0.0,17.5,2.0,0.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,62.5,2.0
Y1050211,2.5,1016.0,2.0,11.5,8.0,9.5,10.5,0.5,166.0,63.5,39.0,35.0,0.5,4.5,2.0,4.5,2.0,3.708333333,50.0,4.0
Y1050212,3.0,732.0,2.5,9.0,7.0,6.5,9.0,1.0,117.5,17.5,46.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,42.5,2.0
Y1050213,0.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
Y1050214,3.0,575.0,3.0,6.5,6.0,3.0,6.0,1.5,81.5,13.0,11.0,52.0,1.5,1.0,1.0,0.5,1.0,0.625,32.5,2.0
Y1050215,2.0,572.5,1.5,10.0,9.5,2.0,9.5,1.0,36.0,4.5,3.0,21.5,1.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0
Y1050216,1.5,178.0,0.5,2.0,0.0,2.0,0.5,0.0,11.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
Y1050217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.0
Y1050218,1.0,413.5,1.0,3.0,2.0,1.5,3.0,0.0,18.5,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.0
Y1050219,3.5,333.5,2.0,4.5,1.5,3.5,3.0,0.0,12.0,2.5,1.5,5.5,0.0,3.0,2.0,0.5,3.0,3.666666667,75.0,2.0
Y1050220,1.0,367.5,1.0,5.5,5.5,4.0,5.5,2.0,59.0,4.0,15.0,31.5,2.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0
Y1050221,2.0,368.0,1.5,2.0,0.0,1.0,1.5,0.0,7.5,2.5,0.5,2.5,0.0,3.5,2.5,1.0,3.5,7.0,78.5,8.0
Y1050222,2.5,329.5,1.5,5.0,0.0,0.0,5.0,0.0,6.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,5.0
Y1050223,1.0,286.5,0.5,4.0,1.5,3.5,2.5,0.5,23.5,7.5,0.0,12.5,0.5,1.5,1.5,0.5,1.5,0.666666667,32.5,2.0
Y1050224,2.0,458.5,2.0,6.5,5.5,4.5,6.5,1.5,69.5,16.0,12.5,28.0,1.5,3.0,2.0,0.5,2.0,4.166666667,87.5,6.0
Y1050225,4.0,613.0,3.5,7.0,6.0,3.5,6.5,1.5,84.0,17.0,18.0,36.0,1.5,3.0,2.0,1.0,3.0,9.175,80.0,7.0
Y1050226,1.5,169.5,1.0,4.5,2.5,1.0,3.0,1.5,21.5,0.5,3.0,8.5,1.5,1.0,1.0,0.5,1.0,0.0,90.0,4.0
Y1050227,1.0,280.5,1.0,3.5,0.0,2.0,3.0,0.0,17.5,2.0,1.0,11.0,0.0,1.0,1.0,0.5,1.0,0.0,42.5,1.0
Y1050228,1.5,511.0,1.5,9.0,4.5,3.0,8.5,2.0,74.0,9.5,4.0,55.0,2.0,2.0,2.0,0.5,2.0,6.333333333,81.0,6.0
Y1050229,3.5,986.0,3.0,10.5,8.5,3.0,10.5,1.0,69.5,0.5,4.0,58.0,1.0,12.5,3.5,1.0,7.5,9.945,95.0,9.0
Y1050230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050231,0.5,77.5,0.5,5.0,5.0,0.0,4.0,1.0,7.5,0.0,0.0,4.5,1.0,3.0,1.0,2.5,1.0,1.0,20.0,1.0
Y1050232,2.0,529.5,1.5,6.0,5.0,3.0,6.0,1.0,96.5,19.5,18.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0
Y1050233,1.0,203.0,1.0,3.0,1.0,2.0,2.5,0.0,38.0,8.5,18.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,22.5,1.0
Y1050234,0.5,81.5,0.5,4.5,4.5,0.0,3.5,1.0,6.0,0.0,0.0,4.0,1.0,5.0,1.0,4.5,1.0,1.0,17.5,1.0
Y1050235,1.0,146.5,1.0,4.0,2.5,2.0,3.0,1.0,28.5,12.5,0.5,5.0,1.0,2.0,1.0,1.5,1.0,0.375,22.5,1.0
Y1050236,1.0,587.5,0.5,1.0,0.5,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,13.0,3.5,5.5,6.5,3.0,47.5,2.0
Y1050237,0.5,38.0,0.5,2.5,2.5,0.5,1.5,1.0,3.0,0.0,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050238,1.0,718.5,1.0,1.5,0.5,1.0,1.5,0.5,11.0,1.5,0.5,2.0,0.5,19.0,3.5,12.0,6.5,5.333333333,72.5,4.0
Y1050239,0.5,16.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.166666667,20.0,1.0
Y1050240,1.5,327.0,1.5,4.5,2.0,3.0,3.5,0.5,67.0,20.5,10.0,23.0,0.5,5.5,1.5,4.5,1.5,1.25,15.0,1.0
Y1050241,1.0,409.0,1.0,2.5,0.5,2.0,2.0,0.0,124.0,7.0,0.5,6.0,0.0,1.5,1.0,2.0,1.0,1.625,51.5,2.0
Y1050242,1.0,170.0,1.0,3.0,1.5,2.0,2.5,1.0,55.0,17.5,15.5,11.0,1.0,1.0,1.0,0.5,1.0,0.0,45.0,2.0
Y1050243,1.0,110.0,1.0,5.5,4.5,0.5,3.5,2.5,17.0,0.0,0.5,12.0,2.5,0.0,0.0,0.0,0.0,0.0,47.5,1.0
Y1050244,1.0,150.0,1.0,5.5,3.0,2.0,4.0,2.5,23.0,1.0,2.5,12.0,2.5,0.0,0.0,0.0,0.0,0.0,42.5,1.0
Y1050245,1.0,353.5,1.0,4.0,1.5,0.5,4.0,0.0,7.5,1.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,32.5,1.0
Y1050246,1.0,54.0,0.5,0.5,0.5,0.0,0.5,0.0,2.0,0.0,0.0,1.5,0.0,8.5,3.5,4.5,5.5,6.971666667,37.5,3.0
Y1050247,1.5,168.5,1.5,2.5,1.0,0.5,2.5,0.0,21.5,1.0,7.5,8.0,0.0,10.0,3.5,1.0,6.0,7.5,72.5,3.0
Y1050248,1.0,232.5,1.0,6.0,4.0,1.5,5.0,1.5,14.0,0.0,1.5,5.5,1.5,4.0,2.5,3.0,2.5,4.75,82.5,3.0
Y1050249,1.0,219.5,1.0,6.5,5.0,0.5,5.0,2.5,17.5,0.5,1.0,10.0,2.5,11.0,1.5,9.5,2.0,2.0,86.5,3.0
Y1050250,0.5,34.0,0.5,2.0,1.5,0.0,1.0,1.0,2.5,0.0,0.0,1.0,1.0,5.0,1.5,10.0,1.5,2.083333333,0.0,1.0
Y1050251,0.5,105.5,0.5,5.5,5.5,0.0,2.5,3.5,8.5,0.0,0.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050252,1.0,471.0,1.0,6.0,4.5,1.0,4.5,2.0,20.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,26.5,1.0
Y1050253,2.0,463.0,2.0,5.0,2.0,3.0,5.0,1.0,52.5,5.5,8.0,25.0,1.0,2.5,1.5,0.5,2.5,0.666666667,47.5,1.0
Y1050254,1.0,591.0,1.0,3.0,1.5,0.5,2.0,1.0,28.5,13.5,2.5,4.0,1.0,5.0,2.0,10.0,3.0,4.166666667,76.5,2.0
Y1050255,2.5,758.5,2.0,8.5,5.5,3.5,7.5,3.0,61.5,23.0,12.0,18.0,3.0,9.0,3.5,2.5,5.0,6.278333333,97.5,4.0
Y1050256,1.0,122.5,1.0,1.5,0.5,1.0,1.5,0.5,11.0,1.5,1.5,2.5,0.5,5.0,3.0,2.5,3.0,1.875,67.5,3.0
Y1050257,1.0,211.5,1.0,2.0,0.5,1.0,2.0,0.0,32.0,7.0,8.5,7.0,0.0,1.0,1.0,0.5,1.0,0.5,57.5,4.0
Y1050258,1.0,250.5,1.0,3.0,1.0,3.0,2.5,1.0,30.0,2.5,14.0,6.5,1.0,1.0,1.0,0.5,1.0,0.833333333,32.5,1.0
Y1050259,1.5,905.5,1.0,12.0,10.5,6.0,11.5,0.5,79.0,14.0,16.0,44.0,0.5,6.0,3.5,6.0,4.5,8.0,92.5,8.0
Y1050260,1.0,1012.0,1.0,10.0,7.5,6.5,9.5,1.5,71.0,1.5,20.0,42.5,1.5,0.0,0.0,0.0,0.0,0.0,85.0,5.0
Y1050261,5.0,857.0,0.5,1.5,1.0,0.5,1.5,0.0,8.5,2.5,0.0,6.0,0.0,3.5,3.5,1.0,3.5,8.111666667,95.0,8.0
Y1050262,2.5,418.5,2.0,6.5,2.5,4.0,4.5,1.0,19.0,5.0,0.5,6.5,1.0,2.5,2.5,1.0,2.5,3.5,92.5,5.0
Y1050263,3.0,621.0,1.0,6.0,5.0,3.0,6.0,1.5,21.0,1.0,2.5,12.5,1.5,0.0,0.0,0.0,0.0,0.0,80.0,4.0
Y1050264,3.5,719.0,2.5,12.0,11.0,1.5,11.5,2.5,35.0,0.5,0.0,27.0,2.5,0.5,0.5,0.5,0.5,1.25,92.5,4.0
Y1050265,1.5,569.0,1.5,11.5,10.5,5.0,10.0,2.5,40.5,1.5,5.5,28.5,2.5,0.0,0.0,0.0,0.0,0.0,80.0,2.0
Y1050266,3.5,1050.0,3.0,12.0,12.0,4.5,11.5,4.5,127.0,6.0,15.0,96.5,4.5,3.0,2.0,1.5,2.0,2.166666667,90.0,4.0
Y1050267,4.0,820.5,3.5,11.0,8.0,7.0,8.5,2.5,48.5,6.0,10.0,22.0,2.5,3.5,2.5,1.0,3.5,4.833333333,80.0,3.0
Y1050268,4.0,322.0,1.0,4.5,2.5,1.5,4.5,0.5,11.5,0.0,1.5,7.0,0.5,0.0,0.0,0.0,0.0,0.0,97.5,6.0
Y1050269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0
Y1050270,3.5,742.0,3.0,9.5,7.5,3.5,9.5,1.0,50.0,1.5,3.0,34.5,1.0,6.5,3.5,5.5,3.5,8.555,98.5,4.0
Y1050271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050273,1.0,145.5,1.0,2.5,0.5,1.5,2.5,0.0,9.5,3.5,1.0,3.0,0.0,4.5,3.5,1.0,4.5,8.708333333,40.0,4.0
Y9999986,3.5,1123.0,3.5,12.5,10.5,10.0,12.5,2.5,161.5,22.0,42.0,88.5,2.5,1.5,1.0,1.0,1.0,2.0,85.0,5.0
Y9999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y9999988,0.5,335.0,0.5,4.5,2.5,2.0,4.5,0.0,24.5,2.5,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,3.0
Y9999989,1.0,312.5,1.0,4.0,4.0,0.0,3.0,1.0,6.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0
Y9999990,5.0,766.5,4.5,10.5,9.5,5.0,10.0,0.0,87.5,5.0,5.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,6.0
Y9999991,0.5,691.0,0.5,8.0,6.0,6.5,8.0,0.0,83.5,60.0,1.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0
Y9999992,2.0,682.0,2.0,10.5,9.0,1.5,9.5,2.0,37.5,3.5,1.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,82.5,3.0
Y9999993,0.5,822.0,0.5,12.0,10.0,8.0,12.0,1.0,158.5,33.0,29.5,77.5,1.0,1.0,1.0,0.5,1.0,0.0,60.0,4.0
Y9999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0
Y9999995,1.0,271.0,1.0,6.0,3.0,3.5,6.0,1.0,27.5,7.5,1.5,10.5,1.0,0.0,0.0,0.0,0.0,0.0,78.5,5.0
Y9999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,5.0
Y9999997,1.0,45.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,5.0
Y9999998,1.5,439.5,1.5,10.5,6.5,6.5,7.0,0.5,84.5,56.0,4.0,10.5,0.5,0.0,0.0,0.0,0.0,0.0,72.5,4.0
Y9999999,0.5,809.0,0.5,12.0,7.0,7.5,12.0,1.5,134.5,20.5,11.5,83.0,2.0,0.0,0.0,0.0,0.0,0.0,97.5,7.0
