username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050160,0.75,138.25,0.75,1.0,0.0,0.75,1.0,0.0,13.25,4.0,1.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,16.75,3.0
Y1050161,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,4.0
Y1050162,2.0,786.75,2.0,8.25,6.25,7.5,8.0,0.25,156.0,28.75,37.25,83.0,0.25,0.0,0.0,0.0,0.0,0.0,41.25,3.0
Y1050163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050166,0.5,21.25,0.5,0.25,0.0,0.25,0.25,0.0,4.5,0.0,0.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050167,0.5,165.25,0.5,2.25,1.0,1.25,1.5,0.25,6.25,0.75,0.75,3.5,0.25,0.0,0.0,0.0,0.0,0.0,24.0,3.0
Y1050168,0.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Y1050169,0.25,34.25,0.25,0.5,0.25,0.5,0.5,0.0,4.5,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050170,0.25,103.75,0.25,1.75,1.25,0.75,1.75,0.25,8.25,0.0,1.25,5.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050171,2.0,376.0,1.75,6.75,6.5,0.5,6.0,1.75,15.5,0.25,0.5,12.25,1.75,0.0,0.0,0.0,0.0,0.0,19.5,1.0
Y1050172,0.25,25.0,0.25,0.25,0.0,0.0,0.25,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0
Y1050173,2.5,502.25,1.0,4.5,3.0,2.5,4.25,1.0,44.25,6.25,3.5,28.75,1.0,0.5,0.5,0.25,0.5,0.727272727,85.75,7.0
Y1050174,5.5,469.0,0.5,1.0,0.75,0.5,0.75,0.25,4.75,0.5,0.25,3.5,0.25,6.5,2.5,2.25,3.75,6.363636364,75.0,8.0
Y1050175,2.5,521.75,2.5,8.5,5.5,4.25,7.75,1.0,44.0,3.75,4.75,28.5,1.0,0.75,0.5,0.5,0.5,0.818181818,38.25,3.0
Y1050176,4.25,1074.75,3.75,10.75,8.75,7.0,10.75,0.0,85.0,26.25,10.0,43.25,0.0,11.5,2.75,2.25,3.0,9.363636364,81.5,9.0
Y1050177,1.75,495.5,0.5,3.5,1.75,3.5,3.25,0.5,41.25,16.75,11.5,6.0,0.5,0.0,0.0,0.0,0.0,0.0,10.75,2.0
Y1050178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050179,4.25,1092.5,4.0,11.0,9.75,5.75,10.75,2.5,96.0,15.5,12.25,47.5,3.0,4.0,2.0,2.0,2.5,8.015454545,100.0,9.0
