username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050160,1.5,217.75,1.5,2.0,0.0,1.5,2.0,0.0,19.5,5.5,2.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,30.5,3.0
Y1050161,0.75,58.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,4.0
Y1050162,2.75,1261.25,2.75,11.25,8.75,10.25,11.0,0.25,278.5,48.0,80.5,133.75,0.25,0.0,0.0,0.0,0.0,0.0,38.75,3.0
Y1050163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050165,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050166,1.0,26.5,0.5,0.25,0.0,0.25,0.25,0.0,4.5,0.0,0.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0
Y1050167,1.0,345.25,0.75,5.0,2.25,1.75,4.25,0.25,13.75,1.0,0.75,8.5,0.25,0.0,0.0,0.0,0.0,0.0,49.0,3.0
Y1050168,0.75,41.0,0.25,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.25,1.0
Y1050169,1.0,288.0,1.0,3.25,0.75,2.0,3.25,0.0,43.5,15.25,7.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050170,1.25,358.5,1.25,4.75,4.25,2.25,4.75,1.0,35.0,1.25,3.0,26.0,1.0,0.75,0.75,0.25,0.75,2.295833333,0.0,1.0
Y1050171,2.25,395.5,2.0,6.5,6.25,0.5,6.25,1.25,14.5,0.25,0.5,11.5,1.25,0.0,0.0,0.0,0.0,0.0,19.5,1.0
Y1050172,0.5,27.75,0.25,0.25,0.0,0.0,0.25,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,1.0
Y1050173,3.25,661.25,1.75,6.0,3.5,3.25,5.75,1.5,56.25,7.25,4.5,37.25,1.5,0.5,0.5,0.25,0.5,0.666666667,80.75,7.0
Y1050174,5.75,682.75,1.0,2.25,1.75,0.75,2.0,0.5,11.25,1.0,0.25,9.0,0.5,5.5,2.75,2.25,4.0,6.589166667,79.75,8.0
Y1050175,3.25,698.0,3.25,10.0,6.25,5.75,8.75,1.0,50.5,4.25,6.25,32.0,1.0,0.75,0.5,0.5,0.5,0.75,39.75,3.0
Y1050176,4.5,1138.25,3.75,11.5,10.5,7.75,11.5,0.0,102.5,33.25,10.75,48.5,0.0,11.75,3.0,1.75,3.5,9.436666667,79.0,9.0
Y1050177,2.75,878.25,1.25,6.0,3.5,6.0,5.5,0.5,84.0,25.75,24.25,18.5,0.5,0.25,0.25,0.25,0.25,0.0,19.5,2.0
Y1050178,0.25,73.75,0.25,2.75,1.5,1.75,2.0,0.75,13.0,3.5,0.75,5.0,0.75,0.0,0.0,0.0,0.0,0.0,25.0,2.0
Y1050179,4.5,994.25,4.0,10.0,8.75,5.0,9.75,1.75,88.0,13.0,10.25,44.5,2.25,3.75,1.75,2.25,2.25,8.0975,96.25,9.0
Y1050180,3.75,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,4.0
Y1050181,1.75,195.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,2.0
Y1050182,4.5,1005.25,4.0,12.25,9.25,8.25,12.0,3.25,108.25,6.75,15.25,68.75,3.25,2.25,1.5,2.5,2.0,6.791666667,86.25,9.0
Y1050183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050184,0.25,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,1.0
Y1050185,6.0,710.75,2.25,9.25,7.5,4.0,8.0,3.0,40.5,2.75,5.0,21.0,3.0,10.0,3.0,3.25,3.75,10.0,82.25,9.0
Y1050186,4.25,1001.0,3.5,10.75,8.75,8.0,10.25,2.75,109.5,26.25,34.0,36.0,2.75,4.25,2.5,1.5,3.0,8.326666667,78.25,8.0
Y1050187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,2.0
Y1050188,3.5,313.5,2.0,2.5,1.0,1.75,2.5,0.25,54.5,16.75,1.25,31.0,0.25,0.0,0.0,0.0,0.0,1.583333333,47.25,4.0
Y1050189,3.5,982.0,2.0,11.75,10.75,7.0,11.0,1.5,96.75,41.25,18.75,32.5,1.5,4.0,3.0,1.5,3.25,7.653333333,93.5,9.0
Y1050190,4.5,1547.25,3.25,12.75,9.5,11.0,12.0,1.75,209.5,31.5,48.5,103.75,1.75,5.75,2.75,1.25,4.5,7.399166667,81.25,9.0
Y1050191,3.5,796.5,2.75,11.5,3.75,10.25,10.0,0.0,221.25,173.25,10.25,24.0,0.0,0.25,0.25,0.25,0.25,0.416666667,41.5,4.0
Y1050192,2.5,1173.0,2.0,13.0,10.75,7.25,12.25,0.75,75.0,18.5,17.5,26.5,0.75,14.0,3.0,7.5,4.5,7.7225,61.5,7.0
Y1050193,1.5,144.5,1.0,2.0,1.25,1.0,2.0,0.0,11.25,0.0,0.75,9.25,0.0,0.0,0.0,0.0,0.0,0.0,13.75,2.0
Y1050194,2.25,529.75,1.5,4.5,2.25,3.75,4.5,0.25,71.5,7.25,27.75,28.5,0.25,0.0,0.0,0.0,0.0,0.0,21.25,2.0
