username,num_days,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,forum_avg_count,forum_sum_count,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050274,3.0,3.0,179.333333333,523.333333333,1.66666666667,23.2222222233,39.6666666667,1.66666666667,19.11111111,36.6666666667,0.0,0.0,0.0,8.66666666667,7.0,1.66666666667,0.798611111,0.201388889,8.55114001833,4.66666666667,4.0,0.375,8.66666666667,1.0,0.0,0.0,8.33333333333,0.708333333333,3.66666666667,0.291666666667,11.6666666667,1.701388889,2.66666666667,0.229166666667,0.0,0.0,20.0,2.40972222233,6.33333333333,0.520833333333,26.3333333333,2.93055555567,23.0,2.93055555567,0.0,0.0,35.0,3.93055555567,84.3333333333,9.79166666667,3.0,3.0,1.33333333333,3.0,8.765454545,7.333333333,80.0
Y1050275,2.66666666667,2.66666666667,147.777777767,651.333333333,1.33333333333,15.5555555567,24.6666666667,2.0,30.2666666667,115.333333333,0.0,0.0,0.0,14.0,11.6666666667,2.33333333333,0.534313725333,0.132352941333,8.29156899667,3.0,9.0,0.424019608,13.0,0.605392157,1.0,0.0294117646667,10.6666666667,0.536764706,28.6666666667,1.03431372533,35.0,1.125,14.3333333333,0.421568627333,0.0,0.0,45.6666666667,1.661764706,43.0,1.455882353,88.6666666667,3.11764705867,60.0,2.08333333333,1.0,0.0294117646667,102.666666667,3.78431372533,252.333333333,9.01470588333,1.0,1.0,0.333333333333,1.0,3.636363636,5.0,20.0
Y1050276,2.0,2.0,324.5,758.333333333,1.0,87.0,87.0,1.0,44.3333333333,54.6666666667,0.0,0.0,0.0,9.66666666667,6.66666666667,3.0,0.469551282,0.197115384667,1.73671668533,4.33333333333,1.33333333333,0.092948718,9.33333333333,0.641025641,0.333333333333,0.0256410256667,1.33333333333,0.0977564103333,2.33333333333,0.165064102667,32.6666666667,2.392628205,4.66666666667,0.320512820667,0.0,0.0,34.0,2.49038461533,7.0,0.485576923,41.0,2.97596153833,46.6666666667,3.35416666667,0.333333333333,0.0256410256667,50.6666666667,3.642628205,138.666666667,9.99839743667,3.0,3.0,2.0,3.0,6.477272727,4.0,40.0
Y1050277,1.0,1.0,239.1111111,717.333333333,1.0,13.88888889,41.6666666667,1.0,38.7777777667,116.333333333,0.0,0.0,0.0,8.0,8.0,0.0,0.333333333333,0.0,4.07675755667,1.66666666667,5.33333333333,0.222222222333,8.0,0.333333333333,1.33333333333,0.0555555556667,8.0,0.333333333333,18.3333333333,0.763888889,59.3333333333,2.47222222233,13.6666666667,0.569444444333,0.0,0.0,67.3333333333,2.80555555567,32.0,1.33333333333,99.3333333333,4.13888889,79.6666666667,3.31944444433,1.33333333333,0.0555555556667,107.333333333,4.47222222333,287.666666667,11.98611111,0.0,0.0,0.0,0.0,0.0,2.0,10.0
Y1050278,2.33333333333,2.33333333333,149.333333333,326.333333333,1.66666666667,24.4444444433,39.3333333333,1.66666666667,8.22222222233,14.0,0.0,0.0,0.0,6.66666666667,5.0,1.66666666667,0.766666666667,0.233333333333,9.70932071933,6.33333333333,1.33333333333,0.177777777667,5.33333333333,0.766666666667,2.0,0.322222222333,1.66666666667,0.166666666667,2.33333333333,0.3,1.33333333333,0.177777777667,1.0,0.122222222333,0.0,0.0,3.0,0.344444444333,3.33333333333,0.422222222333,6.33333333333,0.766666666667,7.0,0.977777777667,2.0,0.322222222333,13.0,1.76666666667,28.3333333333,3.83333333333,3.0,3.0,2.33333333333,3.0,6.735454545,4.666666667,54.0
Y1050279,4.66666666667,4.66666666667,464.75,2206.0,4.66666666667,35.8055555567,162.666666667,3.33333333333,54.8222222233,192.0,0.0,0.0,0.0,16.3333333333,12.6666666667,3.66666666667,0.758574758667,0.241425241333,8.05082099333,2.0,8.0,0.464368964333,16.0,0.976190476333,1.33333333333,0.0797535796667,13.3333333333,0.691308691333,17.0,0.913086913,105.0,6.063936064,22.6666666667,1.27139527167,0.333333333333,0.0256410256667,118.333333333,6.755244755,40.0,2.21012321033,158.333333333,8.96536796467,140.666666667,8.145521146,1.33333333333,0.0797535796667,174.666666667,9.96536796467,475.0,27.1560106533,3.0,3.0,2.66666666667,3.0,9.431818182,6.666666667,70.0
Y1050280,2.33333333333,2.33333333333,91.1111111133,152.0,0.333333333333,8.66666666667,8.66666666667,1.33333333333,9.66666666667,14.6666666667,0.0,0.0,0.0,3.66666666667,3.33333333333,0.333333333333,0.944444444333,0.0555555556667,2.542883946,2.66666666667,0.333333333333,0.0555555556667,3.0,0.888888889,1.66666666667,0.555555555333,0.0,0.0,0.333333333333,0.0555555556667,6.33333333333,1.611111111,2.33333333333,0.444444444333,0.0,0.0,6.33333333333,1.611111111,2.66666666667,0.5,9.0,2.111111111,10.6666666667,2.5,1.66666666667,0.555555555333,12.6666666667,3.111111111,34.0,8.27777777667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.636363636,2.0,10.0
Y1050281,0.666666666667,0.666666666667,86.0,86.0,0.333333333333,2.66666666667,2.66666666667,0.333333333333,13.3333333333,13.3333333333,0.0,0.0,0.0,1.0,0.333333333333,0.666666666667,0.111111111,0.222222222333,4.070733,0.333333333333,1.0,0.333333333333,1.0,0.333333333333,0.333333333333,0.111111111,1.0,0.333333333333,1.33333333333,0.444444444333,8.33333333333,2.77777777767,0.666666666667,0.222222222333,0.0,0.0,9.33333333333,3.111111111,2.0,0.666666666667,11.3333333333,3.77777777667,9.66666666667,3.22222222233,0.333333333333,0.111111111,12.3333333333,4.11111111,33.6666666667,11.2222222233,0.0,0.0,0.0,0.0,0.0,2.0,10.0
Y1050282,2.0,2.0,186.1111111,391.333333333,1.66666666667,14.1666666667,23.3333333333,2.0,23.61111111,56.0,0.0,0.0,0.0,5.0,3.66666666667,1.33333333333,0.638888889,0.361111111,4.98048237233,2.33333333333,2.33333333333,0.444444444333,4.0,0.763888889,1.33333333333,0.208333333333,7.0,1.66666666667,3.33333333333,0.458333333333,11.0,1.70833333333,1.66666666667,0.25,0.0,0.0,18.0,3.375,5.0,0.708333333333,23.0,4.08333333333,15.3333333333,2.513888889,1.33333333333,0.208333333333,28.0,5.08333333333,67.6666666667,11.888888889,0.0,0.0,0.0,0.0,0.0,4.0,10.0
Y1050283,2.0,2.0,162.0,324.0,1.0,17.8333333333,30.6666666667,1.33333333333,15.6666666667,31.3333333333,0.0,0.0,0.0,5.0,1.66666666667,3.33333333333,0.266666666667,0.4,4.806970999,1.33333333333,2.33333333333,0.333333333333,4.66666666667,0.6,0.666666666667,0.1,6.0,0.7,8.33333333333,0.933333333333,4.66666666667,0.633333333333,2.0,0.333333333333,0.333333333333,0.0666666666667,10.6666666667,1.33333333333,10.6666666667,1.33333333333,21.3333333333,2.66666666667,10.6666666667,1.46666666667,0.666666666667,0.1,26.3333333333,3.33333333333,59.0,7.56666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.545454545,2.0,20.0
Y1050284,3.66666666667,3.66666666667,85.4666666567,287.333333333,0.333333333333,7.0,7.0,3.0,6.222222221,18.6666666667,0.0,0.0,0.0,5.33333333333,0.666666666667,4.66666666667,0.0952380953333,0.904761904667,9.28738039,1.66666666667,1.0,0.161904762,5.0,0.933333333333,0.333333333333,0.0476190476667,1.33333333333,0.190476190333,2.0,0.285714285667,6.33333333333,0.997619047667,1.0,0.142857143,0.0,0.0,7.66666666667,1.188095238,3.0,0.428571428667,10.6666666667,1.61666666667,12.0,2.02619047633,0.333333333333,0.0476190476667,16.0,2.61666666667,39.0,6.30714285667,0.0,0.0,0.0,0.0,0.0,5.333333333,30.0
Y1050285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050286,3.33333333333,3.33333333333,230.2888889,840.666666667,1.66666666667,23.3333333333,45.0,3.0,48.4722222233,154.0,0.0,0.0,0.0,9.66666666667,8.66666666667,1.0,0.9,0.1,4.22295296233,2.33333333333,6.0,0.525,9.66666666667,1.0,1.66666666667,0.216666666667,13.6666666667,1.04166666667,11.6666666667,0.836111111,75.0,8.12777777767,10.6666666667,0.994444444333,0.666666666667,0.063888889,88.6666666667,9.16944444667,23.0,1.89444444433,111.666666667,11.06388889,93.6666666667,9.89166666667,1.66666666667,0.216666666667,121.666666667,12.08611111,328.666666667,33.2583333333,1.66666666667,1.66666666667,1.33333333333,1.66666666667,4.060909091,6.666666667,72.0
Y1050287,3.33333333333,3.33333333333,197.083333333,652.0,1.66666666667,21.5,38.0,2.66666666667,32.5,87.0,0.0,0.0,0.0,11.3333333333,8.66666666667,2.66666666667,0.802197802,0.197802198,6.000050843,2.33333333333,7.33333333333,0.611721611667,9.66666666667,0.855311355333,2.66666666667,0.247252747333,11.6666666667,0.913919414,13.6666666667,1.10622710633,25.3333333333,2.37728937733,5.33333333333,0.417582417333,1.66666666667,0.126373626333,37.0,3.29120879133,20.6666666667,1.65018315033,57.6666666667,4.94139194133,38.0,3.47619047633,3.0,0.272893773,69.3333333333,5.989010989,168.0,14.67948718,0.0,0.0,0.0,0.0,0.0,8.0,50.0
Y1050288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050289,3.66666666667,3.66666666667,433.6,1864.0,1.66666666667,23.4444444433,55.6666666667,2.66666666667,109.266666667,402.333333333,0.333333333333,0.333333333333,0.333333333333,16.3333333333,13.3333333333,3.0,0.546111111,0.120555555667,4.375011069,0.666666666667,16.0,0.652777777667,16.0,0.653333333333,5.0,0.206111111,57.6666666667,2.35055555567,143.0,5.83,117.333333333,4.78222222233,47.0,1.91777777767,1.33333333333,0.0555555556667,175.0,7.13277777767,191.333333333,7.80333333333,366.333333333,14.93611111,175.333333333,7.14888889,5.0,0.206111111,382.666666667,15.6027777767,929.333333333,37.89388889,0.0,0.0,0.0,0.0,1.636363636,7.0,60.0
Y1050290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050291,1.33333333333,1.33333333333,381.0,762.0,0.666666666667,80.6666666667,80.6666666667,0.666666666667,59.3333333333,59.3333333333,0.0,0.0,0.0,10.3333333333,6.33333333333,4.0,0.441269841333,0.225396825333,2.23252219033,1.66666666667,4.0,0.242857143,9.33333333333,0.584126984,2.66666666667,0.161904762,4.33333333333,0.363492063333,3.33333333333,0.211111111,21.6666666667,1.084126984,12.3333333333,0.639682539667,0.0,0.0,26.0,1.44761904767,15.6666666667,0.850793650667,41.6666666667,2.29841269833,40.0,2.11428571433,2.66666666667,0.161904762,52.0,2.965079365,136.333333333,7.53968254,0.0,0.0,0.0,0.0,0.0,8.0,40.0
Y1050292,5.0,5.0,228.95,1212.0,4.0,33.8,148.0,4.33333333333,20.4444444443,97.3333333333,0.0,0.0,0.0,9.66666666667,2.66666666667,7.0,0.305303030333,0.694696969667,11.4221291633,1.0,5.33333333333,0.531818181667,9.0,0.925,0.333333333333,0.0416666666667,51.6666666667,4.996969697,10.6666666667,1.05,14.3333333333,1.44242424233,3.33333333333,0.346212121333,0.0,0.0,66.0,6.43939393933,14.0,1.39621212133,80.0,7.83560606067,26.3333333333,2.68030303033,0.333333333333,0.0416666666667,89.6666666667,8.83560606067,196.333333333,19.3931818167,3.0,3.0,2.0,3.0,7.606363636,6.0,50.0
Y1050293,3.0,3.0,334.416666667,925.333333333,2.66666666667,34.1666666667,80.6666666667,2.66666666667,34.6666666667,81.0,0.0,0.0,0.0,13.6666666667,12.6666666667,1.0,0.928571428667,0.0714285713333,14.8314205167,1.66666666667,2.66666666667,0.197802198,13.3333333333,0.976190476333,4.0,0.293040293,2.66666666667,0.192307692333,3.0,0.219780219667,51.6666666667,3.88278388267,3.66666666667,0.272893773,0.333333333333,0.0256410256667,54.3333333333,4.075091575,7.0,0.518315018333,61.3333333333,4.59340659333,65.0,4.86263736267,4.33333333333,0.318681318667,75.0,5.59340659333,205.666666667,15.3681318667,3.0,3.0,1.0,3.0,7.961818182,9.666666667,80.0
Y1050294,2.0,2.0,141.416666667,416.666666667,1.66666666667,14.8333333333,38.0,1.66666666667,11.2777777767,27.0,0.0,0.0,0.0,6.66666666667,6.33333333333,0.333333333333,0.641025641,0.0256410256667,6.91609576433,3.0,2.0,0.241758241667,5.66666666667,0.567765567667,2.0,0.197802198,2.0,0.263736263667,4.0,0.483516483667,6.33333333333,0.728937728667,4.66666666667,0.468864468667,1.0,0.120879121,8.33333333333,0.992673992667,9.66666666667,1.07326007333,18.0,2.065934066,15.6666666667,1.66666666667,2.33333333333,0.245421245667,24.6666666667,2.73260073267,60.6666666667,6.710622712,0.0,0.0,0.0,0.0,0.0,5.0,40.0
Y1050295,3.0,3.0,208.016666667,849.0,2.33333333333,24.1666666667,94.6666666667,2.0,11.5555555557,34.6666666667,0.0,0.0,0.0,8.33333333333,3.33333333333,5.0,0.247474747333,0.419191919333,10.8069869267,3.0,6.66666666667,0.494949495,5.33333333333,0.530303030333,1.33333333333,0.0606060606667,6.33333333333,0.287878788,3.0,0.232323232333,5.33333333333,0.626262626,6.66666666667,0.782828283,0.0,0.0,11.6666666667,0.914141414,9.66666666667,1.015151515,21.3333333333,1.92929292933,14.6666666667,1.72222222233,1.33333333333,0.0606060606667,29.6666666667,2.595959596,67.0,6.308080807,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.727272727,5.666666667,30.0
Y1050296,1.66666666667,1.66666666667,264.333333333,549.333333333,0.666666666667,26.1666666667,52.3333333333,0.666666666667,20.1666666667,40.3333333333,0.0,0.0,0.0,7.33333333333,5.33333333333,2.0,0.242424242333,0.090909091,0.866966269,2.0,3.33333333333,0.151515151667,5.66666666667,0.257575757667,2.0,0.090909091,6.0,0.272727272667,8.66666666667,0.393939394,8.33333333333,0.378787878667,3.0,0.136363636333,0.0,0.0,14.3333333333,0.651515151667,11.6666666667,0.530303030333,26.0,1.18181818167,15.6666666667,0.712121212,2.0,0.090909091,33.3333333333,1.515151515,77.0,3.5,1.0,1.0,0.333333333333,1.0,2.727272727,2.666666667,20.0
Y1050297,1.0,1.0,7.33333333333,11.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,4.64751805667,1.0,0.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.666666667,10.0
Y1050298,1.33333333333,1.33333333333,218.333333333,241.0,1.0,20.6666666667,20.6666666667,1.33333333333,18.0,21.6666666667,0.0,0.0,0.0,4.0,3.0,1.0,0.75,0.25,9.12110275567,4.66666666667,1.66666666667,0.416666666667,3.66666666667,0.916666666667,0.666666666667,0.166666666667,4.66666666667,1.16666666667,4.33333333333,1.08333333333,6.33333333333,1.58333333333,1.33333333333,0.333333333333,0.0,0.0,11.0,2.75,5.66666666667,1.41666666667,16.6666666667,4.16666666667,11.0,2.75,0.666666666667,0.166666666667,20.6666666667,5.16666666667,49.0,12.25,0.0,0.0,0.0,0.0,0.0,4.0,10.0
Y1050299,0.666666666667,0.666666666667,125.166666667,250.333333333,0.333333333333,22.6666666667,22.6666666667,0.333333333333,28.6666666667,28.6666666667,0.0,0.0,0.0,2.0,1.33333333333,0.666666666667,0.222222222333,0.111111111,3.77370708667,1.33333333333,1.66666666667,0.277777777667,1.66666666667,0.277777777667,0.0,0.0,10.0,1.66666666667,5.66666666667,0.944444444333,4.0,0.666666666667,1.0,0.166666666667,0.0,0.0,14.0,2.33333333333,6.66666666667,1.111111111,20.6666666667,3.44444444333,6.33333333333,1.05555555567,0.0,0.0,22.6666666667,3.77777777667,49.6666666667,8.27777777667,0.0,0.0,0.0,0.0,0.0,1.333333333,10.0
Y1050300,2.66666666667,2.66666666667,161.555555567,415.666666667,1.33333333333,40.1666666667,46.0,1.33333333333,22.5,34.0,0.0,0.0,0.0,3.0,1.0,2.0,0.388888889,0.611111111,7.796313822,4.33333333333,3.0,1.0,2.0,0.833333333333,0.333333333333,0.166666666667,18.0,5.27777777767,5.33333333333,1.5,2.0,0.555555555667,1.0,0.388888889,0.0,0.0,20.0,5.83333333333,6.33333333333,1.888888889,26.3333333333,7.72222222233,4.33333333333,1.55555555567,0.333333333333,0.166666666667,29.3333333333,8.72222222233,60.3333333333,18.1666666667,0.0,0.0,0.0,0.0,0.0,4.0,10.0
Y1050301,1.66666666667,1.66666666667,238.777777767,537.666666667,1.33333333333,19.4444444433,47.6666666667,1.33333333333,26.0,60.6666666667,0.0,0.0,0.0,5.66666666667,5.33333333333,0.333333333333,0.641025641,0.0256410256667,8.80308764333,2.33333333333,3.33333333333,0.429487179333,4.33333333333,0.564102564,0.666666666667,0.0512820513333,35.6666666667,3.26282051267,5.33333333333,0.525641025667,5.33333333333,0.698717948667,2.33333333333,0.352564102667,0.0,0.0,41.0,3.96153846167,7.66666666667,0.878205128333,48.6666666667,4.83974358967,11.3333333333,1.564102564,0.666666666667,0.0512820513333,54.3333333333,5.50641025667,115.0,11.96153846,1.0,1.0,0.333333333333,1.0,2.727272727,0.0,10.0
Y1050302,2.66666666667,2.66666666667,167.355555567,561.666666667,2.33333333333,16.0,52.0,2.0,15.6666666657,47.0,0.0,0.0,0.0,9.33333333333,6.0,3.33333333333,0.407407407333,0.259259259333,7.45693721033,1.33333333333,3.33333333333,0.214814814667,8.0,0.562962963,0.666666666667,0.0666666666667,7.0,0.448148148,9.66666666667,0.551851852,12.6666666667,0.762962963,3.33333333333,0.2,0.333333333333,0.0333333333333,19.6666666667,1.211111111,13.3333333333,0.785185185333,33.0,1.99629629633,24.0,1.525925926,0.666666666667,0.0666666666667,42.3333333333,2.662962963,100.0,6.25185185333,1.0,1.0,0.666666666667,1.0,4.454545455,0.0,10.0
Y1050303,3.33333333333,3.33333333333,283.305555567,932.333333333,2.0,34.1666666667,51.3333333333,3.0,55.4444444333,178.666666667,0.0,0.0,0.0,9.66666666667,6.66666666667,3.0,0.680952381,0.319047619,8.49564738633,2.33333333333,8.0,0.838095238,7.33333333333,0.814285714333,2.0,0.161904762,77.0,7.48571428567,33.3333333333,2.99523809533,31.3333333333,2.94761904767,5.66666666667,0.504761904667,1.33333333333,0.114285714333,108.333333333,10.4333333333,40.3333333333,3.61428571433,148.666666667,14.0476190467,42.3333333333,4.09523809533,2.0,0.161904762,158.333333333,15.0476190467,351.333333333,33.3523809533,1.0,1.0,0.333333333333,1.0,3.424545455,4.666666667,20.0
Y1050304,1.33333333333,1.33333333333,183.777777767,462.0,1.0,25.0,45.6666666667,1.33333333333,17.3333333333,43.3333333333,0.0,0.0,0.0,6.33333333333,3.66666666667,2.66666666667,0.319444444333,0.347222222333,7.62749413,1.0,1.66666666667,0.104166666667,6.33333333333,0.666666666667,1.33333333333,0.0833333333333,12.6666666667,0.791666666667,4.0,0.25,13.0,1.625,3.66666666667,0.319444444333,0.0,0.0,25.6666666667,2.41666666667,7.66666666667,0.569444444333,33.3333333333,2.986111111,21.6666666667,2.52777777767,1.33333333333,0.0833333333333,39.6666666667,3.65277777767,96.0,9.25,0.0,0.0,0.0,0.0,0.0,2.0,10.0
Y1050305,4.33333333333,4.33333333333,207.4,920.333333333,3.0,31.1666666667,88.3333333333,2.66666666667,12.25,49.0,0.0,0.0,0.0,10.0,6.0,4.0,0.349206349,0.317460317667,9.18774187,1.0,4.33333333333,0.269841269667,9.66666666667,0.650793650667,2.33333333333,0.132275132333,5.66666666667,0.417989418,5.66666666667,0.333333333333,19.6666666667,1.16931216933,4.0,0.296296296333,0.333333333333,0.015873016,25.3333333333,1.58730158733,10.0,0.645502645667,35.3333333333,2.232804233,31.3333333333,2.0,2.33333333333,0.132275132333,45.3333333333,2.89947089967,114.333333333,7.26455026533,1.0,1.0,0.333333333333,1.0,3.909090909,6.333333333,20.0
