evaluation_num,pMAPC,pMSE,mean_train_score,mean_test_score
1.0,0.671418611382,276.222721735,-2.76031390381e+12,-1.12211989403e+12
2.0,0.702098690597,259.086747363,-2.93850852614e+11,-4.23412413484e+11
3.0,0.695970194783,312.987978435,-39386218852.0,-1.03220752078e+11
4.0,0.677950191384,332.983463439,-6.99231441963e+11,-3.91772263429e+12
5.0,0.715884163861,216.522384929,-3.07906340717e+11,-1.12019250684e+11
6.0,0.729560491597,213.409984451,-5.05184625694e+11,-2.82105809345e+11
7.0,0.68780510132,288.16549465,-12783592523.4,-8.81288945811e+11
8.0,0.679979740781,365.857939867,-69895185267.9,-5.95756871687e+11
9.0,0.667420970407,388.310498002,-2.41630843792e+11,-1.54252275927e+12
10.0,0.694396611772,307.13811642,-4.76208146631e+11,-1.04198824762e+12
11.0,0.656789095723,362.22178378,-2.79237055744e+11,-1.55767283662e+11
12.0,0.672146923194,358.005367735,-4.41963794526e+11,-1.09500124319e+12
13.0,0.725243416461,205.279191976,-4.302698066e+11,-3.17013261725e+11
14.0,0.650268272004,395.154727044,-1.31451251582e+12,-1.81422297497e+12
15.0,0.744314465195,186.187907216,-1.63030196272e+11,-45574191936.3
16.0,0.724108070247,208.896299436,-26010613607.0,-1.71877305668e+12
17.0,0.69936738581,316.560793302,-78474167750.5,-54867140101.6
18.0,0.66661758522,368.16859757,-99406514090.6,-1.72584104099e+12
19.0,0.684126631002,359.166834939,-3.41413611309e+11,-2.3557916054e+11
20.0,0.736501480113,195.523968228,-3.27918654598e+11,-190344.337211
21.0,0.712973452643,265.147696705,-1.57028857994e+11,-6.49473523018e+11
22.0,0.722606176494,172.109947553,-1.48359915242e+12,-8.05182684638e+11
23.0,0.728368695932,228.741914361,-3.05665735566e+11,-5.97994051383e+12
24.0,0.724406752493,255.535112965,-35501073401.0,-60311979342.5
25.0,0.647347886614,451.315195089,-55997314771.0,-11751892072.5
26.0,0.702960457806,298.166435324,-44131626845.2,-56429367810.7
27.0,0.668220523739,339.631969122,-5.08484182752e+11,-1.65235672298e+11
28.0,0.709236467027,285.91434182,-3.5201460023e+11,-3.33895716303e+12
29.0,0.675649750989,321.039652517,-3.22663660074e+11,-1.8712738158e+11
30.0,0.703405185042,268.06123784,-2.51293631392e+11,-2.53915766048e+11
31.0,0.732127846507,239.943529138,-1579195857.37,-46604027588.9
32.0,0.632209746035,510.461163231,-5.81685993563e+11,-1.90479045411e+12
33.0,0.700803214808,305.808473491,-99467043824.3,-3.11728497938e+11
34.0,0.709977922475,246.981838948,-72832810725.0,-5.47880538227e+12
35.0,0.707645950472,254.902175799,-25661598359.5,-1.34492915152e+11
36.0,0.69153862561,240.165963946,-4.34765164639e+11,-92147299531.8
37.0,0.70493375632,308.680748697,-16330949768.5,-7.77743618049e+11
38.0,0.686379582083,325.684386431,-19895837172.2,-68959065574.6
39.0,0.656837922302,454.306303786,-4.09788555105e+11,-4.3975114122e+11
40.0,0.711225988169,216.186583138,-5.59168504303e+11,-3.31994959715e+11
41.0,0.68195551079,358.824893923,-64633390780.6,-1.05306207684e+12
42.0,0.676343223827,369.690155529,-3.04191184522e+11,-1.61985597267e+11
43.0,0.682889822526,342.342835158,-1.58304190407e+11,-3.17248013648e+11
44.0,0.685654558302,299.791263457,-82635051505.7,-2.1908100286e+11
45.0,0.688076751778,289.162258088,-6.03359370895e+11,-9.73189844475e+11
46.0,0.713745566033,229.315336204,-2.38742473523e+11,-5.1367146934e+11
47.0,0.673282830392,404.601325197,-1.49223230365e+11,-7.57569294299e+11
48.0,0.670580153883,362.416614801,-1.5255049334e+11,-1.07679388276e+11
49.0,0.706476651401,329.43189185,-3.33633470772e+11,-1.21409278675e+12
50.0,0.724336495142,247.657107842,-5.35291799002e+11,-3.45955342258e+11
51.0,0.690665789576,316.784894794,-3.21391707186e+11,-4.53478605293e+11
52.0,0.699585158233,296.615222429,-7.59651355602e+11,-2.19289201908e+12
53.0,0.678108482259,329.776038831,-3.20052545285e+11,-4.99429679789e+11
54.0,0.680139663536,351.149796739,-2.39568779479e+11,-3.15703315374e+11
55.0,0.67994034735,333.043006034,-3.87697329407e+11,-2.71694620621e+12
56.0,0.699682531245,257.160290547,-3.46420246983e+11,-4.60004696524e+11
57.0,0.646636133414,385.374559878,-7.58467447294e+11,-2.62541737996e+12
58.0,0.676907919481,353.114921936,-1.55886614792e+11,-5.19456460161e+11
59.0,0.641191075584,440.454490113,-2.44673620649e+11,-2.58430668012e+11
60.0,0.686920438837,357.300552965,-12979461664.1,-6.71009184615e+11
61.0,0.687520513598,310.715574384,-1.13108952592e+11,-1.23064095707e+11
62.0,0.680560108961,313.507990246,-3.58805873053e+11,-4.37181152842e+11
63.0,0.713029834245,294.841444249,-3.48783894179e+11,-2.83292796121e+11
64.0,0.717941639008,260.431943506,-1.00984336085e+11,-5.01380237885e+11
