evaluation_num,pMAPC,pMSE,mean_train_score,mean_test_score
1.0,0.616174640267,295.10787394,-2.17147471661e+11,-2.37163707772e+11
2.0,0.638157468797,289.676498846,-92211999323.0,-17254137340.3
3.0,0.663858314622,274.954163,-2.8950435682e+11,-1.17799840724e+11
4.0,0.690784930516,170.474084863,-3.98227204014e+11,-1.12296941404e+12
5.0,0.660740125623,255.198261409,-2.06229994017e+11,-3339322927.72
6.0,0.668778411021,187.134623999,-9.30695061047e+11,-2.00289471806e+12
7.0,0.691108501347,209.309558918,-2.60480865264e+11,-9.27756714801e+11
8.0,0.678662413036,233.245261512,-1.99424950474e+12,-3.40115100061e+11
9.0,0.680297156223,196.63632633,-1.10426314468e+11,-1.56448284337e+12
10.0,0.710119700319,150.723056253,-80895331271.7,-37060031928.6
11.0,0.665459863882,206.381086118,-1.89344947028e+11,-1.88136267123e+11
12.0,0.690297759354,231.285345878,-5.4362365721e+11,-8.76793710789e+11
13.0,0.682007047927,216.217270836,-2.99987993969e+11,-1.47759695273e+11
14.0,0.686948649085,187.081732492,-3.40259089355e+11,-3.07429694517e+11
15.0,0.619474405478,281.158138632,-6.10845003518e+11,-1.29842686315e+12
16.0,0.654761743737,277.153154131,-43522700505.7,-1.66550351637e+11
17.0,0.594742665553,324.115464881,-3.71858638612e+11,-2.2959892194e+12
18.0,0.658539777291,254.409084464,-31896715647.1,-1.98584031761e+11
19.0,0.658480230792,239.423659889,-2.21405656923e+11,-4.86841803461e+11
20.0,0.652098733536,216.990563978,-3.97042980006e+11,-1.10455468873e+12
21.0,0.64294154586,271.702071398,-4.97751446014e+11,-1.56505344045e+12
22.0,0.629199411672,345.287988911,-2.06291362498e+11,-3.32541455794e+11
23.0,0.660693068353,212.586569009,-2.23982100004e+11,-9.8948460218e+11
24.0,0.653949457317,245.319532176,-3.4497378857e+11,-2.47600527418e+11
25.0,0.687486976112,192.527925246,-2.06296687456e+11,-2.14085304125e+11
26.0,0.663257286517,254.526271786,-5.12386065364e+11,-8.14564846433e+11
27.0,0.629763045666,301.782341733,-1.31718601983e+11,-4.70746255695e+11
28.0,0.658231466721,292.695980326,-1.98635722222e+11,-2.92092475511e+11
29.0,0.674736209116,215.893265413,-4.7031603895e+11,-2.96741160079e+11
30.0,0.62560420095,235.601074919,-1.55398973736e+11,-7.78337038465e+11
