features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
1,1,3,9,9,3,34,0.781818181818
1,2,3,13,5,4,33,0.836363636364
1,3,3,15,3,5,32,0.854545454545
1,4,3,15,3,4,33,0.872727272727
1,5,3,17,1,7,30,0.854545454545
1,6,3,15,3,5,32,0.854545454545
1,7,3,15,3,3,34,0.890909090909
1,8,3,15,3,3,34,0.890909090909
1,9,3,15,3,2,35,0.909090909091
1,10,3,16,2,2,35,0.927272727273
1,11,3,16,2,2,35,0.927272727273
2,2,3,15,3,5,32,0.854545454545
2,3,3,16,2,4,33,0.890909090909
2,4,3,17,1,7,30,0.854545454545
2,5,3,16,2,5,32,0.872727272727
2,6,3,16,2,5,32,0.872727272727
2,7,3,16,2,5,32,0.872727272727
2,8,3,16,2,3,34,0.909090909091
2,9,3,17,1,3,34,0.927272727273
2,10,3,16,2,3,34,0.909090909091
2,11,3,16,2,2,35,0.927272727273
3,3,3,16,2,6,31,0.854545454545
3,4,3,16,2,7,30,0.836363636364
3,5,3,16,2,7,30,0.836363636364
3,6,3,16,2,6,31,0.854545454545
3,7,3,15,3,3,34,0.890909090909
3,8,3,16,2,3,34,0.909090909091
3,9,3,16,2,4,33,0.890909090909
3,10,3,17,1,3,34,0.927272727273
3,11,3,16,2,2,35,0.927272727273
4,4,3,15,3,6,31,0.836363636364
4,5,3,16,2,8,29,0.818181818182
4,6,3,16,2,6,31,0.854545454545
4,7,3,15,3,3,34,0.890909090909
4,8,3,16,2,3,34,0.909090909091
4,9,3,17,1,3,34,0.927272727273
4,10,3,18,0,3,34,0.945454545455
4,11,3,16,2,2,35,0.927272727273
5,5,3,13,5,3,34,0.854545454545
5,6,3,15,3,5,32,0.854545454545
5,7,3,16,2,5,32,0.872727272727
5,8,3,16,2,4,33,0.890909090909
5,9,3,17,1,4,33,0.909090909091
5,10,3,17,1,5,32,0.890909090909
5,11,3,16,2,2,35,0.927272727273
6,6,3,14,4,5,32,0.836363636364
6,7,3,16,2,7,30,0.836363636364
6,8,3,16,2,4,33,0.890909090909
6,9,3,17,1,4,33,0.909090909091
6,10,3,18,0,5,32,0.909090909091
6,11,3,16,2,2,35,0.927272727273
7,7,3,11,7,5,32,0.781818181818
7,8,3,14,4,4,33,0.854545454545
7,9,3,17,1,5,32,0.890909090909
7,10,3,17,1,5,32,0.890909090909
7,11,3,15,3,2,35,0.909090909091
8,8,3,13,5,7,30,0.781818181818
8,9,3,17,1,9,28,0.818181818182
8,10,3,17,1,5,32,0.890909090909
8,11,3,15,3,3,34,0.890909090909
9,9,3,13,5,8,29,0.763636363636
9,10,3,15,3,4,33,0.872727272727
9,11,3,14,4,2,35,0.890909090909
10,10,3,14,4,7,30,0.8
