features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
1,1,3,11,6,7,30,0.7592592592592593
1,2,3,13,4,4,33,0.8518518518518519
1,3,3,15,2,3,34,0.9074074074074074
1,4,3,15,2,4,33,0.8888888888888888
1,5,3,16,1,6,31,0.8703703703703703
1,6,3,16,1,5,32,0.8888888888888888
1,7,3,15,2,2,35,0.9259259259259259
1,8,3,16,1,2,35,0.9444444444444444
1,9,3,17,0,4,33,0.9259259259259259
1,10,3,17,0,4,33,0.9259259259259259
1,11,3,16,1,5,32,0.8888888888888888
1,12,3,16,1,5,32,0.8888888888888888
1,13,3,15,2,5,32,0.8703703703703703
1,14,3,15,2,5,32,0.8703703703703703
1,15,3,15,2,5,32,0.8703703703703703
2,2,3,14,3,7,30,0.8148148148148148
2,3,3,15,2,5,32,0.8703703703703703
2,4,3,15,2,5,32,0.8703703703703703
2,5,3,14,3,3,34,0.8888888888888888
2,6,3,14,3,3,34,0.8888888888888888
2,7,3,13,4,1,36,0.9074074074074074
2,8,3,13,4,3,34,0.8703703703703703
2,9,3,16,1,4,33,0.9074074074074074
2,10,3,16,1,4,33,0.9074074074074074
2,11,3,15,2,5,32,0.8703703703703703
2,12,3,15,2,5,32,0.8703703703703703
2,13,3,15,2,5,32,0.8703703703703703
2,14,3,15,2,5,32,0.8703703703703703
2,15,3,16,1,5,32,0.8888888888888888
3,3,3,16,1,8,29,0.8333333333333334
3,4,3,13,4,5,32,0.8333333333333334
3,5,3,15,2,6,31,0.8518518518518519
3,6,3,13,4,5,32,0.8333333333333334
3,7,3,15,2,2,35,0.9259259259259259
3,8,3,15,2,2,35,0.9259259259259259
3,9,3,15,2,2,35,0.9259259259259259
3,10,3,16,1,5,32,0.8888888888888888
3,11,3,15,2,5,32,0.8703703703703703
3,12,3,15,2,6,31,0.8518518518518519
3,13,3,15,2,6,31,0.8518518518518519
3,14,3,15,2,5,32,0.8703703703703703
3,15,3,13,4,4,33,0.8518518518518519
4,4,3,12,5,6,31,0.7962962962962963
4,5,3,15,2,6,31,0.8518518518518519
4,6,3,15,2,5,32,0.8703703703703703
4,7,3,14,3,6,31,0.8333333333333334
4,8,3,14,3,5,32,0.8518518518518519
4,9,3,14,3,2,35,0.9074074074074074
4,10,3,12,5,2,35,0.8703703703703703
4,11,3,14,3,3,34,0.8888888888888888
4,12,3,14,3,3,34,0.8888888888888888
4,13,3,14,3,4,33,0.8703703703703703
4,14,3,14,3,3,34,0.8888888888888888
4,15,3,14,3,3,34,0.8888888888888888
5,5,3,14,3,7,30,0.8148148148148148
5,6,3,13,4,6,31,0.8148148148148148
5,7,3,15,2,7,30,0.8333333333333334
5,8,3,15,2,7,30,0.8333333333333334
5,9,3,14,3,2,35,0.9074074074074074
5,10,3,12,5,2,35,0.8703703703703703
5,11,3,13,4,4,33,0.8518518518518519
5,12,3,15,2,6,31,0.8518518518518519
5,13,3,15,2,6,31,0.8518518518518519
5,14,3,14,3,4,33,0.8703703703703703
5,15,3,12,5,2,35,0.8703703703703703
6,6,3,8,9,8,29,0.6851851851851852
6,7,3,13,4,6,31,0.8148148148148148
6,8,3,14,3,6,31,0.8333333333333334
6,9,3,15,2,7,30,0.8333333333333334
6,10,3,12,5,2,35,0.8703703703703703
6,11,3,15,2,5,32,0.8703703703703703
6,12,3,15,2,5,32,0.8703703703703703
6,13,3,15,2,5,32,0.8703703703703703
6,14,3,14,3,3,34,0.8888888888888888
6,15,3,14,3,3,34,0.8888888888888888
7,7,3,8,9,4,33,0.7592592592592593
7,8,3,14,3,6,31,0.8333333333333334
7,9,3,15,2,3,34,0.9074074074074074
7,10,3,12,5,2,35,0.8703703703703703
7,11,3,15,2,5,32,0.8703703703703703
7,12,3,15,2,5,32,0.8703703703703703
7,13,3,15,2,5,32,0.8703703703703703
7,14,3,14,3,3,34,0.8888888888888888
7,15,3,14,3,3,34,0.8888888888888888
8,8,3,14,3,6,31,0.8333333333333334
8,9,3,14,3,4,33,0.8703703703703703
8,10,3,15,2,4,33,0.8888888888888888
8,11,3,15,2,5,32,0.8703703703703703
8,12,3,15,2,5,32,0.8703703703703703
8,13,3,15,2,5,32,0.8703703703703703
8,14,3,14,3,3,34,0.8888888888888888
8,15,3,14,3,3,34,0.8888888888888888
9,9,3,12,5,4,33,0.8333333333333334
9,10,3,15,2,4,33,0.8888888888888888
9,11,3,15,2,5,32,0.8703703703703703
9,12,3,15,2,5,32,0.8703703703703703
9,13,3,15,2,5,32,0.8703703703703703
9,14,3,14,3,3,34,0.8888888888888888
9,15,3,14,3,3,34,0.8888888888888888
10,10,3,12,5,3,34,0.8518518518518519
10,11,3,15,2,8,29,0.8148148148148148
10,12,3,14,3,5,32,0.8518518518518519
10,13,3,16,1,7,30,0.8518518518518519
10,14,3,17,0,7,30,0.8703703703703703
10,15,3,13,4,4,33,0.8518518518518519
11,11,3,11,6,6,31,0.7777777777777778
11,12,3,12,5,5,32,0.8148148148148148
11,13,3,12,5,5,32,0.8148148148148148
11,14,3,15,2,6,31,0.8518518518518519
11,15,3,13,4,4,33,0.8518518518518519
12,12,3,3,14,1,36,0.7222222222222222
12,13,3,12,5,7,30,0.7777777777777778
12,14,3,12,5,4,33,0.8333333333333334
12,15,3,13,4,3,34,0.8703703703703703
13,13,3,10,7,7,30,0.7407407407407407
13,14,3,14,3,6,31,0.8333333333333334
13,15,3,15,2,4,33,0.8888888888888888
14,14,3,13,4,5,32,0.8333333333333334
14,15,3,14,3,4,33,0.8703703703703703
15,15,3,8,9,3,34,0.7777777777777778
1,1,4,9,8,6,31,0.7407407407407407
1,2,4,12,5,6,31,0.7962962962962963
1,3,4,16,1,5,32,0.8888888888888888
1,4,4,15,2,5,32,0.8703703703703703
1,5,4,16,1,8,29,0.8333333333333334
1,6,4,17,0,7,30,0.8703703703703703
1,7,4,16,1,6,31,0.8703703703703703
1,8,4,17,0,7,30,0.8703703703703703
1,9,4,17,0,8,29,0.8518518518518519
1,10,4,14,3,6,31,0.8333333333333334
1,11,4,14,3,7,30,0.8148148148148148
1,12,4,14,3,7,30,0.8148148148148148
1,13,4,14,3,7,30,0.8148148148148148
1,14,4,14,3,7,30,0.8148148148148148
1,15,4,14,3,7,30,0.8148148148148148
2,2,4,11,6,7,30,0.7592592592592593
2,3,4,13,4,5,32,0.8333333333333334
2,4,4,13,4,5,32,0.8333333333333334
2,5,4,14,3,6,31,0.8333333333333334
2,6,4,14,3,6,31,0.8333333333333334
2,7,4,16,1,7,30,0.8518518518518519
2,8,4,15,2,7,30,0.8333333333333334
2,9,4,14,3,4,33,0.8703703703703703
2,10,4,15,2,5,32,0.8703703703703703
2,11,4,14,3,7,30,0.8148148148148148
2,12,4,14,3,7,30,0.8148148148148148
2,13,4,14,3,7,30,0.8148148148148148
2,14,4,14,3,7,30,0.8148148148148148
2,15,4,14,3,7,30,0.8148148148148148
3,3,4,14,3,9,28,0.7777777777777778
3,4,4,13,4,8,29,0.7777777777777778
3,5,4,13,4,8,29,0.7777777777777778
3,6,4,13,4,5,32,0.8333333333333334
3,7,4,15,2,5,32,0.8703703703703703
3,8,4,15,2,6,31,0.8518518518518519
3,9,4,15,2,5,32,0.8703703703703703
3,10,4,14,3,5,32,0.8518518518518519
3,11,4,12,5,5,32,0.8148148148148148
3,12,4,12,5,5,32,0.8148148148148148
3,13,4,12,5,5,32,0.8148148148148148
3,14,4,12,5,5,32,0.8148148148148148
3,15,4,12,5,5,32,0.8148148148148148
4,4,4,9,8,6,31,0.7407407407407407
4,5,4,15,2,8,29,0.8148148148148148
4,6,4,13,4,4,33,0.8518518518518519
4,7,4,14,3,6,31,0.8333333333333334
4,8,4,14,3,5,32,0.8518518518518519
4,9,4,14,3,6,31,0.8333333333333334
4,10,4,13,4,5,32,0.8333333333333334
4,11,4,13,4,6,31,0.8148148148148148
4,12,4,13,4,6,31,0.8148148148148148
4,13,4,13,4,6,31,0.8148148148148148
4,14,4,13,4,5,32,0.8333333333333334
4,15,4,13,4,5,32,0.8333333333333334
5,5,4,12,5,7,30,0.7777777777777778
5,6,4,13,4,7,30,0.7962962962962963
5,7,4,12,5,6,31,0.7962962962962963
5,8,4,12,5,6,31,0.7962962962962963
5,9,4,14,3,6,31,0.8333333333333334
5,10,4,13,4,5,32,0.8333333333333334
5,11,4,13,4,6,31,0.8148148148148148
5,12,4,13,4,6,31,0.8148148148148148
5,13,4,13,4,6,31,0.8148148148148148
5,14,4,13,4,5,32,0.8333333333333334
5,15,4,13,4,5,32,0.8333333333333334
6,6,4,8,9,8,29,0.6851851851851852
6,7,4,12,5,7,30,0.7777777777777778
6,8,4,15,2,9,28,0.7962962962962963
