features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
1,1,3,4,9,3,32,0.75
1,2,3,10,3,5,30,0.8333333333333334
1,3,3,10,3,5,30,0.8333333333333334
1,4,3,10,3,5,30,0.8333333333333334
1,5,3,10,3,5,30,0.8333333333333334
1,6,3,10,3,2,33,0.8958333333333334
1,7,3,12,1,2,33,0.9375
2,2,3,10,3,8,27,0.7708333333333334
2,3,3,10,3,8,27,0.7708333333333334
2,4,3,7,6,3,32,0.8125
2,5,3,8,5,4,31,0.8125
2,6,3,10,3,3,32,0.875
2,7,3,12,1,2,33,0.9375
3,3,3,2,11,1,34,0.75
3,4,3,4,9,3,32,0.75
3,5,3,3,10,1,34,0.7708333333333334
3,6,3,10,3,3,32,0.875
3,7,3,8,5,0,35,0.8958333333333334
4,4,3,3,10,2,33,0.75
4,5,3,3,10,1,34,0.7708333333333334
4,6,3,9,4,2,33,0.875
4,7,3,8,5,0,35,0.8958333333333334
5,5,3,2,11,1,34,0.75
5,6,3,10,3,4,31,0.8541666666666666
5,7,3,8,5,0,35,0.8958333333333334
6,6,3,9,4,4,31,0.8333333333333334
6,7,3,9,4,3,32,0.8541666666666666
7,7,3,10,3,4,31,0.8541666666666666
1,1,4,2,11,2,33,0.7291666666666666
1,2,4,9,4,7,28,0.7708333333333334
1,3,4,9,4,7,28,0.7708333333333334
1,4,4,9,4,7,28,0.7708333333333334
1,5,4,9,4,7,28,0.7708333333333334
1,6,4,10,3,3,32,0.875
1,7,4,11,2,3,32,0.8958333333333334
2,2,4,11,2,10,25,0.75
2,3,4,11,2,10,25,0.75
2,4,4,11,2,10,25,0.75
2,5,4,11,2,10,25,0.75
2,6,4,10,3,3,32,0.875
2,7,4,11,2,3,32,0.8958333333333334
3,3,4,0,13,0,35,0.7291666666666666
3,4,4,4,9,3,32,0.75
3,5,4,3,10,1,34,0.7708333333333334
3,6,4,10,3,3,32,0.875
3,7,4,9,4,2,33,0.875
4,4,4,4,9,4,31,0.7291666666666666
4,5,4,3,10,1,34,0.7708333333333334
4,6,4,9,4,2,33,0.875
4,7,4,9,4,2,33,0.875
5,5,4,4,9,4,31,0.7291666666666666
5,6,4,8,5,2,33,0.8541666666666666
5,7,4,9,4,2,33,0.875
6,6,4,9,4,4,31,0.8333333333333334
6,7,4,9,4,3,32,0.8541666666666666
7,7,4,11,2,7,28,0.8125
1,1,5,0,13,0,35,0.7291666666666666
1,2,5,9,4,7,28,0.7708333333333334
1,3,5,9,4,7,28,0.7708333333333334
1,4,5,9,4,7,28,0.7708333333333334
1,5,5,9,4,7,28,0.7708333333333334
1,6,5,9,4,2,33,0.875
1,7,5,10,3,3,32,0.875
2,2,5,11,2,10,25,0.75
2,3,5,11,2,10,25,0.75
2,4,5,11,2,10,25,0.75
2,5,5,11,2,10,25,0.75
2,6,5,9,4,2,33,0.875
2,7,5,10,3,3,32,0.875
3,3,5,0,13,0,35,0.7291666666666666
3,4,5,3,10,2,33,0.75
3,5,5,5,8,4,31,0.75
3,6,5,9,4,2,33,0.875
3,7,5,10,3,3,32,0.875
4,4,5,4,9,4,31,0.7291666666666666
4,5,5,5,8,4,31,0.75
4,6,5,9,4,2,33,0.875
4,7,5,10,3,3,32,0.875
5,5,5,4,9,4,31,0.7291666666666666
5,6,5,8,5,2,33,0.8541666666666666
5,7,5,10,3,3,32,0.875
6,6,5,7,6,3,32,0.8125
6,7,5,10,3,3,32,0.875
7,7,5,7,6,4,31,0.7916666666666666
1,1,6,0,13,0,35,0.7291666666666666
1,2,6,11,2,10,25,0.75
1,3,6,11,2,10,25,0.75
1,4,6,11,2,10,25,0.75
1,5,6,11,2,10,25,0.75
1,6,6,10,3,7,28,0.7916666666666666
1,7,6,10,3,4,31,0.8541666666666666
2,2,6,11,2,10,25,0.75
2,3,6,11,2,10,25,0.75
2,4,6,11,2,10,25,0.75
2,5,6,11,2,10,25,0.75
2,6,6,10,3,7,28,0.7916666666666666
2,7,6,10,3,4,31,0.8541666666666666
3,3,6,0,13,0,35,0.7291666666666666
3,4,6,0,13,0,35,0.7291666666666666
3,5,6,5,8,4,31,0.75
3,6,6,10,3,7,28,0.7916666666666666
3,7,6,10,3,4,31,0.8541666666666666
4,4,6,4,9,4,31,0.7291666666666666
4,5,6,5,8,4,31,0.75
4,6,6,10,3,7,28,0.7916666666666666
4,7,6,10,3,4,31,0.8541666666666666
5,5,6,4,9,4,31,0.7291666666666666
5,6,6,10,3,7,28,0.7916666666666666
5,7,6,10,3,4,31,0.8541666666666666
6,6,6,10,3,7,28,0.7916666666666666
6,7,6,10,3,4,31,0.8541666666666666
7,7,6,7,6,5,30,0.7708333333333334
1,1,7,0,13,0,35,0.7291666666666666
1,2,7,11,2,10,25,0.75
1,3,7,11,2,10,25,0.75
1,4,7,11,2,10,25,0.75
1,5,7,11,2,10,25,0.75
1,6,7,9,4,6,29,0.7916666666666666
1,7,7,10,3,5,30,0.8333333333333334
2,2,7,11,2,10,25,0.75
2,3,7,11,2,10,25,0.75
2,4,7,11,2,10,25,0.75
2,5,7,11,2,10,25,0.75
2,6,7,9,4,6,29,0.7916666666666666
2,7,7,10,3,5,30,0.8333333333333334
3,3,7,0,13,0,35,0.7291666666666666
3,4,7,0,13,0,35,0.7291666666666666
3,5,7,5,8,4,31,0.75
3,6,7,9,4,6,29,0.7916666666666666
3,7,7,10,3,5,30,0.8333333333333334
4,4,7,4,9,4,31,0.7291666666666666
4,5,7,5,8,4,31,0.75
4,6,7,5,8,2,33,0.7916666666666666
4,7,7,10,3,5,30,0.8333333333333334
5,5,7,4,9,4,31,0.7291666666666666
5,6,7,5,8,2,33,0.7916666666666666
5,7,7,10,3,5,30,0.8333333333333334
6,6,7,5,8,2,33,0.7916666666666666
6,7,7,10,3,5,30,0.8333333333333334
7,7,7,7,6,5,30,0.7708333333333334
1,1,8,0,13,0,35,0.7291666666666666
1,2,8,11,2,10,25,0.75
1,3,8,11,2,10,25,0.75
1,4,8,11,2,10,25,0.75
1,5,8,11,2,10,25,0.75
1,6,8,6,7,3,32,0.7916666666666666
1,7,8,6,7,2,33,0.8125
2,2,8,11,2,10,25,0.75
2,3,8,11,2,10,25,0.75
2,4,8,11,2,10,25,0.75
2,5,8,11,2,10,25,0.75
2,6,8,6,7,3,32,0.7916666666666666
2,7,8,6,7,2,33,0.8125
3,3,8,0,13,0,35,0.7291666666666666
3,4,8,0,13,0,35,0.7291666666666666
3,5,8,5,8,4,31,0.75
3,6,8,6,7,3,32,0.7916666666666666
3,7,8,6,7,2,33,0.8125
4,4,8,4,9,4,31,0.7291666666666666
4,5,8,5,8,4,31,0.75
4,6,8,6,7,3,32,0.7916666666666666
4,7,8,6,7,2,33,0.8125
5,5,8,4,9,4,31,0.7291666666666666
5,6,8,6,7,3,32,0.7916666666666666
5,7,8,6,7,2,33,0.8125
6,6,8,6,7,3,32,0.7916666666666666
6,7,8,6,7,2,33,0.8125
7,7,8,7,6,5,30,0.7708333333333334
1,1,9,0,13,0,35,0.7291666666666666
1,2,9,7,6,6,29,0.75
1,3,9,7,6,6,29,0.75
1,4,9,7,6,6,29,0.75
1,5,9,7,6,6,29,0.75
1,6,9,6,7,3,32,0.7916666666666666
1,7,9,7,6,3,32,0.8125
2,2,9,7,6,6,29,0.75
2,3,9,7,6,6,29,0.75
2,4,9,7,6,6,29,0.75
2,5,9,7,6,6,29,0.75
2,6,9,6,7,3,32,0.7916666666666666
2,7,9,7,6,3,32,0.8125
3,3,9,0,13,0,35,0.7291666666666666
3,4,9,0,13,0,35,0.7291666666666666
3,5,9,5,8,4,31,0.75
3,6,9,6,7,3,32,0.7916666666666666
3,7,9,7,6,3,32,0.8125
4,4,9,0,13,0,35,0.7291666666666666
4,5,9,5,8,4,31,0.75
4,6,9,6,7,3,32,0.7916666666666666
4,7,9,7,6,3,32,0.8125
5,5,9,0,13,0,35,0.7291666666666666
5,6,9,6,7,3,32,0.7916666666666666
5,7,9,7,6,3,32,0.8125
6,6,9,6,7,3,32,0.7916666666666666
6,7,9,7,6,3,32,0.8125
7,7,9,7,6,5,30,0.7708333333333334
