features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,3,15,6,31,0.618181818182
1,2,2,16,3,34,0.654545454545
1,3,3,15,5,32,0.636363636364
1,4,2,16,1,36,0.690909090909
1,5,1,17,4,33,0.618181818182
1,6,0,18,2,35,0.636363636364
1,7,3,15,5,32,0.636363636364
1,8,2,16,3,34,0.654545454545
1,9,4,14,3,34,0.690909090909
1,10,5,13,3,34,0.709090909091
1,11,7,11,4,33,0.727272727273
2,2,4,14,7,30,0.618181818182
2,3,0,18,2,35,0.636363636364
2,4,0,18,3,34,0.618181818182
2,5,0,18,2,35,0.636363636364
2,6,1,17,6,31,0.581818181818
2,7,3,15,3,34,0.672727272727
2,8,5,13,3,34,0.709090909091
2,9,5,13,3,34,0.709090909091
2,10,3,15,3,34,0.672727272727
2,11,8,10,4,33,0.745454545455
3,3,4,14,6,31,0.636363636364
3,4,1,17,3,34,0.636363636364
3,5,0,18,0,37,0.672727272727
3,6,0,18,2,35,0.636363636364
3,7,7,11,4,33,0.727272727273
3,8,5,13,3,34,0.709090909091
3,9,6,12,3,34,0.727272727273
3,10,2,16,2,35,0.672727272727
3,11,10,8,4,33,0.781818181818
4,4,3,15,1,36,0.709090909091
4,5,0,18,4,33,0.6
4,6,0,18,1,36,0.654545454545
4,7,9,9,6,31,0.727272727273
4,8,2,16,2,35,0.672727272727
4,9,2,16,1,36,0.690909090909
4,10,2,16,2,35,0.672727272727
4,11,8,10,4,33,0.745454545455
5,5,0,18,5,32,0.581818181818
5,6,1,17,2,35,0.654545454545
5,7,2,16,3,34,0.654545454545
5,8,2,16,4,33,0.636363636364
5,9,2,16,3,34,0.654545454545
5,10,2,16,3,34,0.654545454545
5,11,11,7,7,30,0.745454545455
6,6,4,14,1,36,0.727272727273
6,7,4,14,3,34,0.690909090909
6,8,3,15,3,34,0.672727272727
6,9,3,15,3,34,0.672727272727
6,10,3,15,3,34,0.672727272727
6,11,11,7,8,29,0.727272727273
7,7,2,16,2,35,0.672727272727
7,8,4,14,4,33,0.672727272727
7,9,5,13,4,33,0.690909090909
7,10,3,15,3,34,0.672727272727
7,11,9,9,6,31,0.727272727273
8,8,0,18,0,37,0.672727272727
8,9,2,16,1,36,0.690909090909
8,10,2,16,2,35,0.672727272727
8,11,9,9,6,31,0.727272727273
9,9,0,18,0,37,0.672727272727
9,10,1,17,2,35,0.654545454545
9,11,10,8,6,31,0.745454545455
10,10,2,16,4,33,0.636363636364
10,11,8,10,8,29,0.672727272727
11,11,5,13,12,25,0.545454545455
