features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,0,18,0,37,0.672727272727
1,2,0,18,0,37,0.672727272727
1,3,0,18,0,37,0.672727272727
1,4,0,18,0,37,0.672727272727
1,5,0,18,0,37,0.672727272727
1,6,0,18,0,37,0.672727272727
1,7,8,10,3,34,0.763636363636
1,8,8,10,4,33,0.745454545455
1,9,9,9,4,33,0.763636363636
1,10,8,10,4,33,0.745454545455
1,11,11,7,3,34,0.818181818182
2,2,0,18,0,37,0.672727272727
2,3,0,18,0,37,0.672727272727
2,4,0,18,0,37,0.672727272727
2,5,0,18,0,37,0.672727272727
2,6,0,18,0,37,0.672727272727
2,7,8,10,3,34,0.763636363636
2,8,6,12,2,35,0.745454545455
2,9,7,11,4,33,0.727272727273
2,10,9,9,4,33,0.763636363636
2,11,10,8,5,32,0.763636363636
3,3,0,18,0,37,0.672727272727
3,4,0,18,0,37,0.672727272727
3,5,0,18,0,37,0.672727272727
3,6,0,18,0,37,0.672727272727
3,7,6,12,3,34,0.727272727273
3,8,6,12,3,34,0.727272727273
3,9,10,8,4,33,0.781818181818
3,10,10,8,3,34,0.8
3,11,10,8,6,31,0.745454545455
4,4,0,18,0,37,0.672727272727
4,5,0,18,0,37,0.672727272727
4,6,0,18,0,37,0.672727272727
4,7,5,13,3,34,0.709090909091
4,8,6,12,3,34,0.727272727273
4,9,7,11,3,34,0.745454545455
4,10,9,9,3,34,0.781818181818
4,11,11,7,7,30,0.745454545455
5,5,0,18,0,37,0.672727272727
5,6,0,18,0,37,0.672727272727
5,7,6,12,3,34,0.727272727273
5,8,6,12,3,34,0.727272727273
5,9,9,9,3,34,0.781818181818
5,10,9,9,3,34,0.781818181818
5,11,11,7,6,31,0.763636363636
6,6,0,18,0,37,0.672727272727
6,7,3,15,3,34,0.672727272727
6,8,4,14,3,34,0.690909090909
6,9,6,12,3,34,0.727272727273
6,10,8,10,3,34,0.763636363636
6,11,10,8,6,31,0.745454545455
7,7,3,15,2,35,0.690909090909
7,8,5,13,2,35,0.727272727273
7,9,5,13,2,35,0.727272727273
7,10,6,12,3,34,0.727272727273
7,11,11,7,6,31,0.763636363636
8,8,0,18,0,37,0.672727272727
8,9,2,16,1,36,0.690909090909
8,10,4,14,3,34,0.690909090909
8,11,10,8,6,31,0.745454545455
9,9,2,16,1,36,0.690909090909
9,10,2,16,2,35,0.672727272727
9,11,10,8,6,31,0.745454545455
10,10,2,16,2,35,0.672727272727
10,11,8,10,4,33,0.745454545455
11,11,7,11,2,35,0.763636363636
