features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,0,17,0,37,0.6851851851851852
1,2,2,15,6,31,0.6111111111111112
1,3,0,17,6,31,0.5740740740740741
1,4,0,17,2,35,0.6481481481481481
1,5,0,17,2,35,0.6481481481481481
1,6,0,17,2,35,0.6481481481481481
1,7,0,17,0,37,0.6851851851851852
1,8,0,17,0,37,0.6851851851851852
1,9,0,17,0,37,0.6851851851851852
1,10,0,17,0,37,0.6851851851851852
1,11,1,16,1,36,0.6851851851851852
1,12,1,16,1,36,0.6851851851851852
1,13,1,16,1,36,0.6851851851851852
1,14,1,16,1,36,0.6851851851851852
1,15,1,16,1,36,0.6851851851851852
2,2,5,12,4,33,0.7037037037037037
2,3,2,15,4,33,0.6481481481481481
2,4,2,15,3,34,0.6666666666666666
2,5,2,15,2,35,0.6851851851851852
2,6,0,17,1,36,0.6666666666666666
2,7,0,17,0,37,0.6851851851851852
2,8,0,17,0,37,0.6851851851851852
2,9,0,17,0,37,0.6851851851851852
2,10,0,17,0,37,0.6851851851851852
2,11,1,16,2,35,0.6666666666666666
2,12,1,16,1,36,0.6851851851851852
2,13,1,16,1,36,0.6851851851851852
2,14,1,16,1,36,0.6851851851851852
2,15,1,16,1,36,0.6851851851851852
3,3,0,17,1,36,0.6666666666666666
3,4,2,15,5,32,0.6296296296296297
3,5,1,16,3,34,0.6481481481481481
3,6,0,17,0,37,0.6851851851851852
3,7,0,17,0,37,0.6851851851851852
3,8,0,17,0,37,0.6851851851851852
3,9,0,17,0,37,0.6851851851851852
3,10,0,17,0,37,0.6851851851851852
3,11,1,16,1,36,0.6851851851851852
3,12,1,16,1,36,0.6851851851851852
3,13,1,16,1,36,0.6851851851851852
3,14,1,16,1,36,0.6851851851851852
3,15,1,16,2,35,0.6666666666666666
4,4,4,13,6,31,0.6481481481481481
4,5,2,15,3,34,0.6666666666666666
4,6,0,17,2,35,0.6481481481481481
4,7,0,17,0,37,0.6851851851851852
4,8,0,17,0,37,0.6851851851851852
4,9,0,17,0,37,0.6851851851851852
4,10,1,16,0,37,0.7037037037037037
4,11,1,16,1,36,0.6851851851851852
4,12,1,16,2,35,0.6666666666666666
4,13,1,16,2,35,0.6666666666666666
4,14,1,16,1,36,0.6851851851851852
4,15,2,15,1,36,0.7037037037037037
5,5,2,15,1,36,0.7037037037037037
5,6,0,17,2,35,0.6481481481481481
5,7,0,17,1,36,0.6666666666666666
5,8,0,17,0,37,0.6851851851851852
5,9,0,17,0,37,0.6851851851851852
5,10,1,16,1,36,0.6851851851851852
5,11,1,16,1,36,0.6851851851851852
5,12,1,16,1,36,0.6851851851851852
5,13,1,16,1,36,0.6851851851851852
5,14,1,16,1,36,0.6851851851851852
5,15,2,15,2,35,0.6851851851851852
6,6,3,14,4,33,0.6666666666666666
6,7,1,16,2,35,0.6666666666666666
6,8,0,17,0,37,0.6851851851851852
6,9,0,17,0,37,0.6851851851851852
6,10,1,16,1,36,0.6851851851851852
6,11,2,15,2,35,0.6851851851851852
6,12,1,16,2,35,0.6666666666666666
6,13,1,16,3,34,0.6481481481481481
6,14,1,16,1,36,0.6851851851851852
6,15,2,15,2,35,0.6851851851851852
7,7,2,15,2,35,0.6851851851851852
7,8,2,15,2,35,0.6851851851851852
7,9,2,15,0,37,0.7222222222222222
7,10,1,16,1,36,0.6851851851851852
7,11,2,15,3,34,0.6666666666666666
7,12,1,16,3,34,0.6481481481481481
7,13,1,16,3,34,0.6481481481481481
7,14,2,15,2,35,0.6851851851851852
7,15,3,14,3,34,0.6851851851851852
8,8,2,15,2,35,0.6851851851851852
8,9,0,17,0,37,0.6851851851851852
8,10,2,15,1,36,0.7037037037037037
8,11,2,15,2,35,0.6851851851851852
8,12,2,15,1,36,0.7037037037037037
8,13,2,15,1,36,0.7037037037037037
8,14,2,15,1,36,0.7037037037037037
8,15,2,15,1,36,0.7037037037037037
9,9,1,16,2,35,0.6666666666666666
9,10,2,15,2,35,0.6851851851851852
9,11,2,15,2,35,0.6851851851851852
9,12,2,15,1,36,0.7037037037037037
9,13,2,15,1,36,0.7037037037037037
9,14,2,15,1,36,0.7037037037037037
9,15,2,15,1,36,0.7037037037037037
10,10,2,15,0,37,0.7222222222222222
10,11,6,11,4,33,0.7222222222222222
10,12,2,15,1,36,0.7037037037037037
10,13,2,15,1,36,0.7037037037037037
10,14,2,15,2,35,0.6851851851851852
10,15,2,15,2,35,0.6851851851851852
11,11,6,11,2,35,0.7592592592592593
11,12,10,7,9,28,0.7037037037037037
11,13,9,8,8,29,0.7037037037037037
11,14,1,16,3,34,0.6481481481481481
11,15,3,14,2,35,0.7037037037037037
12,12,3,14,7,30,0.6111111111111112
12,13,3,14,1,36,0.7222222222222222
12,14,1,16,2,35,0.6666666666666666
12,15,2,15,1,36,0.7037037037037037
13,13,10,7,11,26,0.6666666666666666
13,14,1,16,2,35,0.6666666666666666
13,15,8,9,6,31,0.7222222222222222
14,14,1,16,3,34,0.6481481481481481
14,15,3,14,7,30,0.6111111111111112
15,15,4,13,5,32,0.6666666666666666
