features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,0,13,0,35,0.7291666666666666
1,2,0,13,0,35,0.7291666666666666
1,3,0,13,0,35,0.7291666666666666
1,4,0,13,0,35,0.7291666666666666
1,5,0,13,0,35,0.7291666666666666
1,6,0,13,1,34,0.7083333333333334
1,7,7,6,2,33,0.8333333333333334
2,2,0,13,0,35,0.7291666666666666
2,3,0,13,0,35,0.7291666666666666
2,4,0,13,0,35,0.7291666666666666
2,5,0,13,0,35,0.7291666666666666
2,6,0,13,0,35,0.7291666666666666
2,7,3,10,0,35,0.7916666666666666
3,3,0,13,0,35,0.7291666666666666
3,4,0,13,0,35,0.7291666666666666
3,5,0,13,0,35,0.7291666666666666
3,6,0,13,0,35,0.7291666666666666
3,7,3,10,0,35,0.7916666666666666
4,4,0,13,0,35,0.7291666666666666
4,5,0,13,0,35,0.7291666666666666
4,6,0,13,0,35,0.7291666666666666
4,7,5,8,1,34,0.8125
5,5,0,13,0,35,0.7291666666666666
5,6,0,13,0,35,0.7291666666666666
5,7,5,8,2,33,0.7916666666666666
6,6,0,13,0,35,0.7291666666666666
6,7,5,8,1,34,0.8125
7,7,3,10,0,35,0.7916666666666666
