features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,7,10,1,36,0.7962962962962963
1,2,3,14,0,37,0.7407407407407407
1,3,3,14,0,37,0.7407407407407407
1,4,3,14,0,37,0.7407407407407407
1,5,3,14,0,37,0.7407407407407407
1,6,3,14,0,37,0.7407407407407407
1,7,3,14,0,37,0.7407407407407407
1,8,4,13,0,37,0.7592592592592593
1,9,6,11,0,37,0.7962962962962963
1,10,7,10,0,37,0.8148148148148148
1,11,7,10,0,37,0.8148148148148148
1,12,9,8,1,36,0.8333333333333334
1,13,11,6,1,36,0.8703703703703703
2,2,0,17,0,37,0.6851851851851852
2,3,0,17,0,37,0.6851851851851852
2,4,0,17,0,37,0.6851851851851852
2,5,0,17,0,37,0.6851851851851852
2,6,1,16,0,37,0.7037037037037037
2,7,0,17,0,37,0.6851851851851852
2,8,1,16,0,37,0.7037037037037037
2,9,6,11,2,35,0.7592592592592593
2,10,7,10,0,37,0.8148148148148148
2,11,7,10,2,35,0.7777777777777778
2,12,8,9,1,36,0.8148148148148148
2,13,11,6,1,36,0.8703703703703703
3,3,2,15,0,37,0.7222222222222222
3,4,2,15,0,37,0.7222222222222222
3,5,0,17,0,37,0.6851851851851852
3,6,1,16,0,37,0.7037037037037037
3,7,0,17,0,37,0.6851851851851852
3,8,2,15,0,37,0.7222222222222222
3,9,8,9,2,35,0.7962962962962963
3,10,7,10,1,36,0.7962962962962963
3,11,7,10,2,35,0.7777777777777778
3,12,11,6,1,36,0.8703703703703703
3,13,12,5,1,36,0.8888888888888888
4,4,0,17,0,37,0.6851851851851852
4,5,0,17,0,37,0.6851851851851852
4,6,3,14,0,37,0.7407407407407407
4,7,1,16,0,37,0.7037037037037037
4,8,4,13,1,36,0.7407407407407407
4,9,8,9,2,35,0.7962962962962963
4,10,8,9,2,35,0.7962962962962963
4,11,8,9,2,35,0.7962962962962963
4,12,11,6,1,36,0.8703703703703703
4,13,12,5,1,36,0.8888888888888888
5,5,0,17,0,37,0.6851851851851852
5,6,2,15,0,37,0.7222222222222222
5,7,0,17,0,37,0.6851851851851852
5,8,2,15,0,37,0.7222222222222222
5,9,9,8,2,35,0.8148148148148148
5,10,10,7,2,35,0.8333333333333334
5,11,10,7,2,35,0.8333333333333334
5,12,10,7,2,35,0.8333333333333334
5,13,11,6,1,36,0.8703703703703703
6,6,0,17,0,37,0.6851851851851852
6,7,0,17,0,37,0.6851851851851852
6,8,1,16,0,37,0.7037037037037037
6,9,11,6,5,32,0.7962962962962963
6,10,12,5,5,32,0.8148148148148148
6,11,12,5,5,32,0.8148148148148148
6,12,14,3,3,34,0.8888888888888888
6,13,10,7,1,36,0.8518518518518519
7,7,0,17,0,37,0.6851851851851852
7,8,4,13,0,37,0.7592592592592593
7,9,10,7,6,31,0.7592592592592593
7,10,12,5,6,31,0.7962962962962963
7,11,12,5,6,31,0.7962962962962963
7,12,14,3,4,33,0.8703703703703703
7,13,10,7,1,36,0.8518518518518519
8,8,5,12,2,35,0.7407407407407407
8,9,11,6,8,29,0.7407407407407407
8,10,11,6,8,29,0.7407407407407407
8,11,11,6,8,29,0.7407407407407407
8,12,13,4,4,33,0.8518518518518519
8,13,9,8,1,36,0.8333333333333334
9,9,12,5,7,30,0.7777777777777778
9,10,12,5,7,30,0.7777777777777778
9,11,11,6,7,30,0.7592592592592593
9,12,12,5,4,33,0.8333333333333334
9,13,8,9,1,36,0.8148148148148148
10,10,2,15,0,37,0.7222222222222222
10,11,7,10,5,32,0.7222222222222222
10,12,12,5,3,34,0.8518518518518519
10,13,8,9,2,35,0.7962962962962963
11,11,9,8,7,30,0.7222222222222222
11,12,11,6,5,32,0.7962962962962963
11,13,9,8,1,36,0.8333333333333334
12,12,3,14,0,37,0.7407407407407407
12,13,7,10,1,36,0.7962962962962963
13,13,4,13,0,37,0.7592592592592593
