features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,0,13,1,34,0.7083333333333334
1,2,1,12,3,32,0.6875
1,3,1,12,2,33,0.7083333333333334
1,4,0,13,0,35,0.7291666666666666
1,5,0,13,0,35,0.7291666666666666
1,6,0,13,2,33,0.6875
1,7,0,13,1,34,0.7083333333333334
2,2,0,13,0,35,0.7291666666666666
2,3,0,13,0,35,0.7291666666666666
2,4,0,13,0,35,0.7291666666666666
2,5,0,13,0,35,0.7291666666666666
2,6,0,13,3,32,0.6666666666666666
2,7,0,13,1,34,0.7083333333333334
3,3,0,13,0,35,0.7291666666666666
3,4,0,13,0,35,0.7291666666666666
3,5,0,13,0,35,0.7291666666666666
3,6,0,13,3,32,0.6666666666666666
3,7,0,13,0,35,0.7291666666666666
4,4,0,13,0,35,0.7291666666666666
4,5,1,12,1,34,0.7291666666666666
4,6,1,12,3,32,0.6875
4,7,0,13,2,33,0.6875
5,5,0,13,0,35,0.7291666666666666
5,6,2,11,2,33,0.7291666666666666
5,7,0,13,2,33,0.6875
6,6,0,13,0,35,0.7291666666666666
6,7,0,13,1,34,0.7083333333333334
7,7,2,11,6,29,0.6458333333333334
