features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,0,17,0,37,0.6851851851851852
1,2,0,17,0,37,0.6851851851851852
1,3,0,17,0,37,0.6851851851851852
1,4,0,17,0,37,0.6851851851851852
1,5,0,17,0,37,0.6851851851851852
1,6,0,17,0,37,0.6851851851851852
1,7,0,17,0,37,0.6851851851851852
1,8,0,17,0,37,0.6851851851851852
1,9,7,10,5,32,0.7222222222222222
1,10,8,9,4,33,0.7592592592592593
1,11,8,9,3,34,0.7777777777777778
1,12,8,9,4,33,0.7592592592592593
1,13,9,8,1,36,0.8333333333333334
2,2,0,17,0,37,0.6851851851851852
2,3,0,17,0,37,0.6851851851851852
2,4,0,17,0,37,0.6851851851851852
2,5,0,17,0,37,0.6851851851851852
2,6,0,17,0,37,0.6851851851851852
2,7,0,17,0,37,0.6851851851851852
2,8,0,17,0,37,0.6851851851851852
2,9,7,10,4,33,0.7407407407407407
2,10,8,9,5,32,0.7407407407407407
2,11,7,10,4,33,0.7407407407407407
2,12,7,10,6,31,0.7037037037037037
2,13,8,9,3,34,0.7777777777777778
3,3,0,17,0,37,0.6851851851851852
3,4,0,17,0,37,0.6851851851851852
3,5,0,17,0,37,0.6851851851851852
3,6,0,17,0,37,0.6851851851851852
3,7,0,17,0,37,0.6851851851851852
3,8,0,17,0,37,0.6851851851851852
3,9,8,9,4,33,0.7592592592592593
3,10,7,10,4,33,0.7407407407407407
3,11,7,10,4,33,0.7407407407407407
3,12,7,10,5,32,0.7222222222222222
3,13,8,9,3,34,0.7777777777777778
4,4,0,17,0,37,0.6851851851851852
4,5,0,17,0,37,0.6851851851851852
4,6,0,17,0,37,0.6851851851851852
4,7,0,17,0,37,0.6851851851851852
4,8,0,17,0,37,0.6851851851851852
4,9,6,11,2,35,0.7592592592592593
4,10,7,10,3,34,0.7592592592592593
4,11,8,9,5,32,0.7407407407407407
4,12,8,9,5,32,0.7407407407407407
4,13,8,9,3,34,0.7777777777777778
5,5,0,17,0,37,0.6851851851851852
5,6,0,17,0,37,0.6851851851851852
5,7,0,17,0,37,0.6851851851851852
5,8,0,17,0,37,0.6851851851851852
5,9,2,15,3,34,0.6666666666666666
5,10,7,10,3,34,0.7592592592592593
5,11,8,9,5,32,0.7407407407407407
5,12,8,9,5,32,0.7407407407407407
5,13,8,9,3,34,0.7777777777777778
6,6,0,17,0,37,0.6851851851851852
6,7,0,17,0,37,0.6851851851851852
6,8,0,17,0,37,0.6851851851851852
6,9,2,15,2,35,0.6851851851851852
6,10,7,10,3,34,0.7592592592592593
6,11,8,9,5,32,0.7407407407407407
6,12,8,9,5,32,0.7407407407407407
6,13,8,9,3,34,0.7777777777777778
7,7,0,17,0,37,0.6851851851851852
7,8,0,17,0,37,0.6851851851851852
7,9,2,15,2,35,0.6851851851851852
7,10,4,13,2,35,0.7222222222222222
7,11,4,13,2,35,0.7222222222222222
7,12,4,13,3,34,0.7037037037037037
7,13,9,8,3,34,0.7962962962962963
8,8,0,17,0,37,0.6851851851851852
8,9,2,15,2,35,0.6851851851851852
8,10,3,14,2,35,0.7037037037037037
8,11,4,13,3,34,0.7037037037037037
8,12,4,13,2,35,0.7222222222222222
8,13,9,8,3,34,0.7962962962962963
9,9,2,15,2,35,0.6851851851851852
9,10,6,11,2,35,0.7592592592592593
9,11,7,10,2,35,0.7777777777777778
9,12,4,13,2,35,0.7222222222222222
9,13,9,8,3,34,0.7962962962962963
10,10,0,17,0,37,0.6851851851851852
10,11,1,16,1,36,0.6851851851851852
10,12,2,15,2,35,0.6851851851851852
10,13,8,9,5,32,0.7407407407407407
11,11,0,17,0,37,0.6851851851851852
11,12,0,17,0,37,0.6851851851851852
11,13,9,8,5,32,0.7592592592592593
12,12,0,17,0,37,0.6851851851851852
12,13,5,12,3,34,0.7222222222222222
13,13,8,9,6,31,0.7222222222222222
